SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,SECURITY_TYPE_CODE,EPSJB,BPS,PER_CAPITAL_RESERVE,PER_UNASSIGN_PROFIT,PER_NETCASH,TOTALOPERATEREVE,GROSS_PROFIT,PARENTNETPROFIT,DEDU_PARENT_PROFIT,TOTALOPERATEREVETZ,PARENTNETPROFITTZ,DPNP_YOY_RATIO,YYZSRGDHBZC,NETPROFITRPHBZC,KFJLRGDHBZC,ROE_DILUTED,JROA,GROSS_PROFIT_RATIO,NET_PROFIT_RATIO,SEASON_LABEL
300661.SZ,300661,圣邦股份,10340732,2026-03-31 00:00:00,058001001,0.1995,8.813017869103,2.488228794895,4.833686655629,0.076879126059,1098130967.75,566946183.18,123692813.99,100149975.15,39.0811972314,106.9594297191,194.8690243774,0.0623712778,-39.3141640724,-49.0311062792,2.2984975066,1.7363152135,51.628284770225,11.179693513383,一季度
300661.SZ,300661,圣邦股份,10340732,2025-12-31 00:00:00,058001001,0.3297,8.5384628456,2.398042979161,4.637666615622,0.258581006833,1097446476.36,573778751.31,203824849.9,196492346.29,21.648165796,-5.3502033032,-2.9795062536,11.7758595597,43.1400474017,103.3016160578,3.9966759311,3.0329338065,52.283073814507,18.401853046157,四季度
300661.SZ,300661,圣邦股份,10340732,2025-09-30 00:00:00,058001001,0.2304,7.936838373122,2.101156423352,4.411524845392,0.107192901444,981827812.09,499611350.1,142395404.78,96650656.35,13.0604611647,34.0168334036,6.798711835,-4.6045999311,0.937781858,-3.8065541858,2.9593966727,2.2321368675,50.8858420945,14.131971232781,三季度
300661.SZ,300661,圣邦股份,10340732,2025-06-30 00:00:00,058001001,0.1996,7.635583415317,2.024204049063,4.182196843067,0.239570207455,1029219240.53,524929036.83,141072452.91,100475303.21,21.4588732777,13.5242882335,-6.6916177471,30.3533443555,136.038565714,195.8268795093,3.0391370649,2.2590847328,51.002645127358,13.118117216743,二季度
300661.SZ,300661,圣邦股份,10340732,2025-03-31 00:00:00,058001001,0.1262,9.638607840752,2.718129585106,5.358110515212,0.193604455938,789561054.7,387400731.21,59766696.38,33964223.73,8.3007659435,9.89872581,-32.6822205524,-12.4798738187,-72.2462414942,-83.2297500731,1.3028155309,1.006577753,49.065329261611,7.429206456021,一季度
300661.SZ,300661,圣邦股份,10340732,2024-12-31 00:00:00,058001001,0.4565,9.735411183951,2.937232685583,5.234672725911,0.304902248232,902147984.87,447114975.26,215346315.59,202526640.2,22.8176754969,55.2322045003,71.3085109088,3.8850865215,102.6752994249,123.7913854129,4.8385245454,3.8558955873,49.56115656839,23.705761261642,四季度
300661.SZ,300661,圣邦股份,10340732,2024-09-30 00:00:00,058001001,0.2252,9.093795371681,2.752258957542,4.851821849738,0.191097189299,868409523.52,450496397.87,106251879.83,90497960.78,18.5153703989,102.737274783,102.6462839047,2.48160753,-14.4966378456,-15.957274596,2.5225759316,2.0214759238,51.876031488458,12.010944895815,三季度
300661.SZ,300661,圣邦股份,10340732,2024-06-30 00:00:00,058001001,0.2643,8.763551198059,2.629419290413,4.631454364052,0.682988286211,847380856.38,442257977.15,124266317.9,107680897.24,33.4151711822,109.1031432118,152.2537413475,16.2316647276,128.5003325511,113.4257196262,3.0780697238,2.4892680158,52.191169274147,14.343494206281,二季度
300661.SZ,300661,圣邦股份,10340732,2024-03-31 00:00:00,058001001,0.1158,8.385143492589,2.403789120203,4.480478517539,-0.015396886435,729044755.89,382645178.06,54383429.78,50453571.12,42.0342109871,80.0411690246,713.105894483,-0.748453964,-60.7977518914,-57.3235099834,1.395723371,1.086143697,52.485828197595,7.057450334059,一季度
300661.SZ,300661,圣邦股份,10340732,2023-12-31 00:00:00,058001001,0.2967,8.201598583525,2.329979862507,4.371015619838,0.515728204611,734542468.11,346822024.13,138725283.38,118223338.19,-5.2458205471,12.8691663626,2.0201280845,0.2459903121,164.6991840611,164.729944725,3.6907958312,2.9154743229,47.216061587614,18.197023515049,四季度
