SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,SECURITY_TYPE_CODE,EPSJB,BPS,PER_CAPITAL_RESERVE,PER_UNASSIGN_PROFIT,PER_NETCASH,TOTALOPERATEREVE,GROSS_PROFIT,PARENTNETPROFIT,DEDU_PARENT_PROFIT,TOTALOPERATEREVETZ,PARENTNETPROFITTZ,DPNP_YOY_RATIO,YYZSRGDHBZC,NETPROFITRPHBZC,KFJLRGDHBZC,ROE_DILUTED,JROA,GROSS_PROFIT_RATIO,NET_PROFIT_RATIO,SEASON_LABEL
300999.SZ,300999,金龙鱼,10000015613,2026-03-31 00:00:00,058001001,0.27,18.053754690504,6.832990568084,9.663727185668,0.768228963006,65531291000,4437768000,1481729000,1007348000.0,10.9216036006,50.9791494508,16.8432822664,7.6838443581,266.6094301669,21.7494929864,1.5250996936,0.6857819972,6.771983173657,2.363269479919,一季度
300999.SZ,300999,金龙鱼,10000015613,2025-12-31 00:00:00,058001001,0.07,17.786716521642,6.825264608624,9.390425727351,-2.241366373567,60855267000,3685885000,404171000,827394000.0,-3.1361173917,-62.2558642085,13.3172728605,-11.2742501406,-59.3028630003,31.6674013402,0.4196263286,0.1679995412,6.056805239224,0.633207311374,四季度
300999.SZ,300999,金龙鱼,10000015613,2025-09-30 00:00:00,058001001,0.18,17.744132350793,6.819309900118,9.316081697037,2.392570300384,68588056000,4516989000,993119000,628397000.0,3.9596486292,196.9560420174,707.7601388264,21.1731882827,28.2782930827,19.3022191762,1.038751841,0.4823838914,6.585678707675,1.603210623144,三季度
300999.SZ,300999,金龙鱼,10000015613,2025-06-30 00:00:00,058001001,0.14,17.524827209425,6.816033002852,9.132903213669,0.800751513578,56603327000,3532047000,774191000,526727000.0,8.4259334072,260.9601782909,735.2384283268,-4.1903233683,-21.1146581511,-38.9044187924,0.8158210425,0.3736471691,6.239998931512,1.468862422168,二季度
300999.SZ,300999,金龙鱼,10000015613,2025-03-31 00:00:00,058001001,0.18,17.482292470551,6.805733813979,9.101105542431,1.896834546015,59078925000,4026218000,981413000,862136000.0,3.1520977246,11.2349935622,253.9088028111,-6.8338856433,-8.3492246115,17.4905150233,1.0411855906,0.4786496004,6.814981823044,1.799438632304,一季度
300999.SZ,300999,金龙鱼,10000015613,2024-12-31 00:00:00,058001001,0.2,17.289479363257,6.794749033125,8.920086203462,-1.392846049647,62825550000,4203982000,1070818000,730157000.0,0.6523067222,48.9985069788,78.0167101726,-3.8850574754,220.1890961717,843.2379973006,1.1502922062,0.5043260005,6.691516429223,1.77282650132,四季度
300999.SZ,300999,金龙鱼,10000015613,2024-09-30 00:00:00,058001001,0.06,17.05133971719,6.785968955244,8.757915018319,2.012254518599,65975652000,3213807000,334433000,77795000.0,-5.4906624909,-71.251971719,-91.3049455462,26.3789962425,55.9266321959,193.8216068887,0.3622583422,0.1528686649,4.871201576,0.497783636909,三季度
300999.SZ,300999,金龙鱼,10000015613,2024-06-30 00:00:00,058001001,0.04,17.00468035957,6.774776301869,8.696229631444,-0.604737501457,52204602000,2427753000,214481000,-82918000.0,-9.4810972358,92.1046503296,63.3050989972,-8.8505045212,-75.6903641441,-134.0380289322,0.2324281311,0.0988962958,4.650457827454,0.41597290599,二季度
300999.SZ,300999,金龙鱼,10000015613,2024-03-31 00:00:00,058001001,0.16,17.036397242729,6.764404993957,8.767669164334,0.906489643632,57273605000,2936372000,882288000,243604000.0,-6.1719628443,3.3004370688,1.3357294098,-9.091676028,22.7655817565,-40.9020776121,0.9597383472,0.3483238593,5.126920158073,1.412865490133,一季度
300999.SZ,300999,金龙鱼,10000015613,2023-12-31 00:00:00,058001001,0.14,16.876171611586,6.762195679793,8.604933200433,-0.846975021359,63001497000,3222857000,718677000,412204000.0,-9.5400916469,9.2448381796,-55.4549826285,-9.7511041869,-38.2221649152,-53.9284500796,0.7886600812,0.2975322291,5.115524477141,1.127019251622,四季度
