SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,SECURITY_TYPE_CODE,EPSJB,BPS,PER_CAPITAL_RESERVE,PER_UNASSIGN_PROFIT,PER_NETCASH,TOTALOPERATEREVE,GROSS_PROFIT,PARENTNETPROFIT,DEDU_PARENT_PROFIT,TOTALOPERATEREVETZ,PARENTNETPROFITTZ,DPNP_YOY_RATIO,YYZSRGDHBZC,NETPROFITRPHBZC,KFJLRGDHBZC,ROE_DILUTED,JROA,GROSS_PROFIT_RATIO,NET_PROFIT_RATIO,SEASON_LABEL
002920.SZ,002920,德赛西威,10340291,2026-03-31 00:00:00,058001001,0.77,25.400256288402,11.765956211466,12.650606989642,1.869652060395,6495182292.0,1207872459.07,461487967.35,475908494.76,-4.3695800073,-20.7403817571,-4.2079571674,-36.4502560853,-30.6939386773,-31.0017024204,3.018509387,1.5560276125,18.596436632082,7.196150462254,一季度
002920.SZ,002920,德赛西威,10340291,2025-12-31 00:00:00,058001001,1.12,25.832773087621,11.726616738375,13.120560690224,1.045851686259,10220627011.05,1807738690.31,665869562.55,689739473.95,18.2491521471,11.3367076396,38.7111195065,32.8678499726,17.8204572737,20.7238976664,4.4300872811,2.3413185268,17.687160370451,6.538752383855,四季度
002920.SZ,002920,德赛西威,10340291,2025-09-30 00:00:00,058001001,1.02,26.386444008874,12.548019061276,12.948614843575,1.042145055777,7692325128.43,1423687628.53,565156151.96,571336319.72,5.6297351862,-0.568361348,-13.2490431496,-2.0368464205,-11.7371748096,-12.8622209844,4.6553450227,2.3343221342,18.507897219115,7.419522283589,三季度
002920.SZ,002920,德赛西威,10340291,2025-06-30 00:00:00,058001001,1.16,17.36508880468,4.619425455894,11.930222440987,1.857896245535,7852263680.13,1583036577.97,640310516.62,655670050.55,29.9035961051,41.146573625,56.414375499,15.6111160343,9.9720267804,31.9748948755,6.447341433,2.9641651445,20.160257506072,8.24162867082,二季度
002920.SZ,002920,德赛西威,10340291,2025-03-31 00:00:00,058001001,1.05,18.426631209138,4.851521609758,11.976185720594,1.092904171875,6791962528.76,1393738877.92,582248536.62,496814224.53,20.2600034462,51.3234024647,34.0817020271,-21.4193209896,-2.6451444229,-0.0874099946,5.8607844188,2.6981417502,20.52041471104,8.638613298079,一季度
002920.SZ,002920,德赛西威,10340291,2024-12-31 00:00:00,058001001,1.08,17.376533468174,4.853606037788,10.927287416705,1.179321381768,8643298345.46,1656766374.98,598068307.09,497248869.74,16.2106827213,1.9885411568,-17.5421275124,18.6883419672,5.2220905559,-24.4983843074,6.4311085182,2.9447954102,19.168219223281,6.950781009955,四季度
002920.SZ,002920,德赛西威,10340291,2024-09-30 00:00:00,058001001,1.04,16.136683964032,4.841495399528,9.848625927697,0.403239967741,7282348208.93,1489956952.48,568386641.94,658593680.65,26.7396442081,60.895528684,96.1135958654,20.4752233198,25.2920652116,57.1118265659,6.5629700124,3.1253861981,20.459842206569,7.844357946102,三季度
002920.SZ,002920,德赛西威,10340291,2024-06-30 00:00:00,058001001,0.81,15.072016293983,4.799923573453,8.824662690897,0.750921272036,6044685378.67,1275092580.75,453649352.0,419187845.4,27.4966882165,64.0453433391,77.2985187954,7.0285475504,17.9011352592,13.1316637189,5.4260104142,2.5541611132,21.09444083309,7.546580302255,二季度
002920.SZ,002920,德赛西威,10340291,2024-03-31 00:00:00,058001001,0.7,15.056095288268,4.762813237224,8.847285454863,0.357597174049,5647731859.41,1067757908.77,384770978.67,370530965.09,41.780728615,16.4119901328,27.225624043,-24.0652411873,-34.3850354068,-38.5555263543,4.7186533227,2.1364623516,18.905959690543,6.90320231936,一季度
002920.SZ,002920,德赛西威,10340291,2023-12-31 00:00:00,058001001,1.07,14.327834340498,4.727801927684,8.15372670273,1.278009760525,7437610848.73,1499093399.9,586407355.48,603033833.81,54.2434160091,19.1309726947,57.0898965573,29.4417852157,65.9967256832,79.5691897017,7.714171217,3.3832870515,20.155577246368,7.843587716472,四季度
002920.SZ,002920,德赛西威,10340291,2023-09-30 00:00:00,058001001,0.64,13.0603784282,4.681485460376,7.093403716098,0.232771564613,5745911829.27,1074939243.08,353264411.13,335822551.08,55.1472590379,106.430357843,114.5860128773,21.1948485526,27.7448790741,42.0385670481,5.0043166358,2.2723380291,18.707896588392,6.133195272764,三季度
002920.SZ,002920,德赛西威,10340291,2023-06-30 00:00:00,058001001,0.5,12.369085758702,4.624255386313,6.457118262746,0.197902910295,4741052856.53,961893918.41,276538999.99,236430540.0,45.171195831,36.1034710563,25.1643769982,19.0194480075,-16.3334629616,-18.8191384031,4.0317504308,1.9100388076,20.28861410151,5.82666363463,二季度
