SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,SECURITY_TYPE_CODE,EPSJB,BPS,PER_CAPITAL_RESERVE,PER_UNASSIGN_PROFIT,PER_NETCASH,TOTALOPERATEREVE,GROSS_PROFIT,PARENTNETPROFIT,DEDU_PARENT_PROFIT,TOTALOPERATEREVETZ,PARENTNETPROFITTZ,DPNP_YOY_RATIO,YYZSRGDHBZC,NETPROFITRPHBZC,KFJLRGDHBZC,ROE_DILUTED,JROA,GROSS_PROFIT_RATIO,NET_PROFIT_RATIO,SEASON_LABEL
601328.SH,601328,交通银行,10008272,2026-03-31 00:00:00,058001001,0.3,13.175320266172,2.441265673804,4.65653433525,1.349022226246,69618000000,,26162000000,26098000000.0,4.8874559315,3.1136686111,3.2153450662,6.4072387124,2.0836584985,1.5091404123,2.0439813024,0.165850925,,37.903990347324,一季度
601328.SH,601328,交通银行,10008272,2025-12-31 00:00:00,058001001,0.28,12.93,2.44174098049,4.363451179213,0.011135756643,65426000000,,25628000000,25710000000.0,2.7047391803,2.9402313625,4.6525827329,-1.2840050093,6.8813078655,8.618504436,2.0103537769,0.1649114854,,39.129703787485,四季度
601328.SH,601328,交通银行,10008272,2025-09-30 00:00:00,058001001,0.21,12.851070571726,2.458614367842,4.253553483319,0.882463446652,66277000000,,23978000000,23670000000.0,3.9215378826,2.4569499637,2.7031717794,-1.0702450966,16.1499709359,14.8081680167,1.8628333744,0.1581241401,,36.902696259638,三季度
601328.SH,601328,交通银行,10008272,2025-06-30 00:00:00,058001001,0.25,12.665712281019,2.458704902449,4.028427866552,-0.657745235616,66994000000,,20644000000,20617000000.0,2.6130376179,1.6995911129,1.8727146951,0.9341007021,-18.6347154343,-18.4615384615,1.6784326607,0.1356320567,,31.101292653073,二季度
601328.SH,601328,交通银行,10008272,2025-03-31 00:00:00,058001001,0.34,13.346202011769,1.500370305536,5.028224014651,1.502767192276,66374000000,,25372000000,25285000000.0,-1.0214885399,1.5367376341,1.6523277318,4.1928951541,1.9119537275,2.9226197745,2.1964903077,0.1697206311,,38.597944978455,一季度
601328.SH,601328,交通银行,10008272,2024-12-31 00:00:00,058001001,0.32,13.06,1.500343374224,4.689616632778,0.785222789276,63703000000,,24896000000,24567000000.0,8.5119067898,5.6616586028,6.0934531007,-0.1144631209,6.3795239927,6.5952184666,2.1913428929,0.1682769389,,38.957348947459,四季度
601328.SH,601328,交通银行,10008272,2024-09-30 00:00:00,058001001,0.28,12.834278173518,1.500370305536,4.57080915126,1.43787619676,63776000000,,23403000000,23047000000.0,3.3077396572,1.1934102996,0.1956351622,-2.3158926602,15.2913936647,13.8798300227,2.0939639831,0.1639544646,,36.984131961867,三季度
601328.SH,601328,交通银行,10008272,2024-06-30 00:00:00,058001001,0.22,12.557855190337,1.500451099471,4.297887238598,-1.301886538384,65288000000,,20299000000,20238000000.0,-6.8325817684,-5.1714472578,-4.6411911605,-2.6409579624,-18.7650072035,-18.6379351934,1.8271436917,0.1447916412,,31.50961891925,二季度
601328.SH,601328,交通银行,10008272,2024-03-31 00:00:00,058001001,0.34,12.654673255861,1.500451099471,4.735305603059,-1.693440879038,67059000000,,24988000000,24874000000.0,-0.0298155906,1.4411561726,1.7549601145,14.2285286001,6.0521178168,7.4192433926,2.2689610523,0.1784754936,,37.657883356447,一季度
601328.SH,601328,交通银行,10008272,2023-12-31 00:00:00,058001001,0.31,12.3,1.500451099471,4.399822253343,1.742765576397,58706000000,,23562000000,23156000000.0,-4.013995847,-2.6846191971,-1.7773064687,-4.9049146338,1.8809184071,0.6695069994,2.1924053931,0.1690289694,,40.152624944639,四季度
601328.SH,601328,交通银行,10008272,2023-09-30 00:00:00,058001001,0.27,11.938650471971,1.500451099471,4.116639510927,0.175363236066,61734000000,,23127000000,23002000000.0,-4.6181419279,-2.9826327712,-2.2231668438,-11.9042182773,8.0398019247,8.3824153042,2.197889923,0.1672263729,,37.441280331746,三季度
601328.SH,601328,交通银行,10008272,2023-06-30 00:00:00,058001001,0.24,11.692134710421,1.500451099471,3.847555310181,-1.859607072162,70076000000,,21406000000,21223000000.0,4.0722369085,3.2510129269,2.5810817343,4.4678662473,-13.1003125888,-13.1806095316,2.0493986844,0.1573852396,,30.845082481877,二季度
