SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,SECURITY_TYPE_CODE,EPSJB,BPS,PER_CAPITAL_RESERVE,PER_UNASSIGN_PROFIT,PER_NETCASH,TOTALOPERATEREVE,GROSS_PROFIT,PARENTNETPROFIT,DEDU_PARENT_PROFIT,TOTALOPERATEREVETZ,PARENTNETPROFITTZ,DPNP_YOY_RATIO,YYZSRGDHBZC,NETPROFITRPHBZC,KFJLRGDHBZC,ROE_DILUTED,JROA,GROSS_PROFIT_RATIO,NET_PROFIT_RATIO,SEASON_LABEL
601009.SH,601009,南京银行,10009846,2026-03-31 00:00:00,058001001,0.53,15.217858023629,3.467150471264,6.751100984528,2.684963489905,16111348000.0,,6600003000.0,6604326000.0,13.5400110134,8.0464796099,8.9145022132,18.5258501201,73.5827435687,73.418357701,3.1471910021,0.2132489957,,41.221411144493,一季度
601009.SH,601009,南京银行,10009846,2025-12-31 00:00:00,058001001,0.22,14.66,3.46715053997,6.237088697784,2.886622283035,13593109000.0,,3802223000.0,3808320000.0,16.0313235113,8.1993939254,10.3691636848,0.9244690389,-29.4008653736,-28.7910130142,1.818235816,0.1308850443,,28.80992126231,四季度
601009.SH,601009,南京银行,10009846,2025-09-30 00:00:00,058001001,0.42,14.727422870097,3.469268791929,6.811224894179,4.450377791458,13468596000.0,,5385651000.0,5348089000.0,9.124009882,6.2574418077,6.7623479341,-5.749376513,-17.2803817698,-17.1718434177,2.5734081729,0.1854150011,,40.361534342555,三季度
601009.SH,601009,南京银行,10009846,2025-06-30 00:00:00,058001001,0.58,14.493942570239,3.404025912516,6.482109243634,1.542560539834,14290193000.0,,6510730000.0,6456849000.0,10.8116686135,10.5703038746,10.5235725231,0.7059540023,6.5850206721,6.4824017925,3.2621104082,0.2317389079,,45.947217087971,二季度
601009.SH,601009,南京银行,10009846,2025-03-31 00:00:00,058001001,0.55,14.592114973055,2.933196134279,6.934465388858,9.092323949308,14190018000.0,,6108485000.0,6063771000.0,6.5345459787,7.0569237178,7.6122002486,21.1265626715,73.828409013,75.7345322993,3.2059504476,0.2292171625,,43.263976127444,一季度
601009.SH,601009,南京银行,10009846,2024-12-31 00:00:00,058001001,0.24,14.33,2.92966993251,6.391781314532,0.791874108037,11715034000.0,,3514089000.0,3450529000.0,23.741374834,9.2076430983,10.6073141577,-5.0835375875,-30.6679717226,-31.1180914053,1.9113514116,0.1398353981,,30.66723493931,四季度
601009.SH,601009,南京银行,10009846,2024-09-30 00:00:00,058001001,0.47,14.080150191425,2.636619451959,6.830456880508,-1.455737551493,12342468000.0,,5068493000.0,5009340000.0,8.3792550548,10.198477113,13.1342450309,-4.2917423236,-13.9228917193,-14.2538174917,2.8456661593,0.2033209549,,41.429137187149,三季度
601009.SH,601009,南京银行,10009846,2024-06-30 00:00:00,058001001,0.57,14.064055026618,2.551489907862,6.823884157012,-5.378205231079,12895928000.0,,5888317000.0,5842056000.0,13.613283807,11.9867912909,13.383402436,-3.1811069969,3.1982732045,3.6774805868,3.3353840763,0.2421877329,,45.815020059045,二季度
601009.SH,601009,南京银行,10009846,2024-03-31 00:00:00,058001001,0.55,13.966157650095,2.55177704217,6.984367334591,-0.35324342254,13319640000.0,,5705829000.0,5634836000.0,2.8288343859,5.1414725886,7.8323385104,40.6902076335,77.3205337179,80.6256593349,3.3020275326,0.2455142956,,43.173892087174,一季度
601009.SH,601009,南京银行,10009846,2023-12-31 00:00:00,058001001,0.22,13.5,2.553162480122,6.437448259734,-0.069390905585,9467354000.0,,3217805000.0,3119621000.0,0.5240924422,-6.3823033793,-7.4809549244,-16.8671311232,-30.0389266303,-29.5444177042,1.9147669231,0.1437519729,,34.383746504039,四季度
