SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,SECURITY_TYPE_CODE,EPSJB,BPS,PER_CAPITAL_RESERVE,PER_UNASSIGN_PROFIT,PER_NETCASH,TOTALOPERATEREVE,GROSS_PROFIT,PARENTNETPROFIT,DEDU_PARENT_PROFIT,TOTALOPERATEREVETZ,PARENTNETPROFITTZ,DPNP_YOY_RATIO,YYZSRGDHBZC,NETPROFITRPHBZC,KFJLRGDHBZC,ROE_DILUTED,JROA,GROSS_PROFIT_RATIO,NET_PROFIT_RATIO,SEASON_LABEL
300251.SZ,300251,光线传媒,10176808,2026-03-31 00:00:00,058001001,0.01,3.420132266952,0.634938369255,1.503259965429,-0.007338108289,190613452.81,84117586.74,23275590.8,9419415.91,-93.5918186359,-98.8453319681,-99.5291235063,-55.0196913768,103.5080932324,101.363066797,0.232931015,0.2175249267,44.129931806989,12.546802435733,一季度
300251.SZ,300251,光线传媒,10176808,2025-12-31 00:00:00,058001001,-0.23,3.39233150287,0.634724833139,1.495325794927,-0.141938159166,423770886.96,22940751.13,-663482674.44,-691045804.29,194.7685586515,-292.9138168386,-265.1475580249,13.2640992128,-724.3401200156,-862.4564207749,-6.4105297227,-5.9374173298,5.413479744814,-163.127849817406,四季度
300251.SZ,300251,光线传媒,10176808,2025-09-30 00:00:00,058001001,0.036,3.663796973007,0.652398458773,1.722592002422,0.023550145588,374144049.09,110946975.25,106269428.02,90634137.96,247.5390851999,993.7111581407,425.866036986,39.8839517312,-50.2438632741,-54.2773415023,1.0063597736,0.8650263193,29.653545344326,28.205769357196,三季度
300251.SZ,300251,光线传媒,10176808,2025-06-30 00:00:00,058001001,0.07,3.535406221814,0.673280830487,1.685970934985,-0.64879917825,267467457.46,207990538.94,213580545.06,198225870.8,1.4441846288,343.0942146687,339.7600902312,-91.008084943,-89.404581403,-90.0906909841,2.0198017892,1.5676243205,77.762932700366,79.573291532795,二季度
300251.SZ,300251,光线传媒,10176808,2025-03-31 00:00:00,058001001,0.69,3.673689438052,0.671756961766,1.811755039372,1.66524616997,2974532741.51,2329626556.13,2015782039.23,2000400537.33,177.8710870158,374.785667534,380.7072468944,1969.0395585372,1293.7442309507,1157.0086190281,20.6283211965,16.2554090485,78.319075921396,67.743625949368,一季度
300251.SZ,300251,光线传媒,10176808,2024-12-31 00:00:00,058001001,-0.06,2.988355175235,0.675193205935,1.124545858075,-0.102258059838,143763937.68,-21482927.51,-168862138.72,-189251109.34,-76.2591086943,-442.2201137628,-580.7691542247,33.5410452407,-1320.1071782673,-580.4335583029,-1.9114893255,-1.7056769894,-14.943196365293,-117.947650075802,四季度
300251.SZ,300251,光线传媒,10176808,2024-09-30 00:00:00,058001001,-0.004,3.034303610203,0.681062388687,1.196978021622,0.019461621393,107655243.69,26992125.63,-11890802.42,-27813312.1200001,-67.8473277675,-107.1767724401,-117.4250855132,-59.1688704082,-124.668659585,-161.7032711127,-0.1335557603,-0.1214053303,25.072745836446,-11.465539779505,三季度
300251.SZ,300251,光线传媒,10176808,2024-06-30 00:00:00,058001001,0.01,3.035524451506,0.676847038606,1.201031324132,0.227385996844,263659724.25,76108044.19,48202061.32,45075911.89,36.9863517047,-40.3337777848,-36.4079087263,-75.3697738279,-88.6467646725,-89.1680105551,0.5361823814,0.4685761317,28.866010691051,18.229503473358,二季度
300251.SZ,300251,光线传媒,10176808,2024-03-31 00:00:00,058001001,0.15,3.093352780358,0.675530939522,1.254111485694,-0.029115049029,1070472201.14,516346508.23,424566741.81,416136962.83,159.332261798,248.0105421893,252.0051682589,76.7756544736,760.4372761324,957.1447446683,4.7829886432,4.1960437023,48.235396274664,39.71773934972,一季度
300251.SZ,300251,光线传媒,10176808,2023-12-31 00:00:00,058001001,0.01,2.958306545354,0.677038788928,1.109326630965,0.167377739119,605554087.37,278646095.68,49343136.75,39364237.0100001,771.3603723399,106.0579032263,104.7517182214,80.8567926919,-70.218623485,-75.3382411594,0.5744268165,0.5315384645,46.015063144928,8.546553009786,四季度
300251.SZ,300251,光线传媒,10176808,2023-09-30 00:00:00,058001001,0.06,2.897947366716,0.672978309983,1.109154431051,0.012349672061,334825183.15,124998276.81,165684540.22,159616502.88,227.5206540576,267.8375726697,252.7586266171,73.9608900412,105.0902041049,125.1834027163,1.9657790086,1.7535370915,37.332400040531,49.359296414082,三季度
300251.SZ,300251,光线传媒,10176808,2023-06-30 00:00:00,058001001,0.03,2.848178623994,0.671567741223,1.052676361785,0.032696455043,192471527.98,108566614.16,80786179.4,70882889.66,35.4982257537,-35.8155527858,-30.9477638267,-53.3719076221,-33.780865702,-40.0410304056,0.9643076819,0.8627131061,56.406584027993,41.825242873515,二季度
300251.SZ,300251,光线传媒,10176808,2023-03-31 00:00:00,058001001,0.04,2.863309703849,0.672328539152,1.071373556752,0.006451637715,412780189.29,104367698.63,121998241.53,118218992.32,-6.4280251592,63.3844559344,175.0928334357,493.9689070491,114.9798236399,114.2722577763,1.4647453173,1.3216086401,25.284086140257,29.490592913236,一季度
300251.SZ,300251,光线传媒,10176808,2022-12-31 00:00:00,058001001,-0.27,2.81511055182,0.671846653497,1.022538315018,-0.02687292126,69495252.09,18883682.6,-814525008.19,-828421113.71,-63.3534975355,5.7996704767,8.9921051555,-32.0208527797,-724.6537374566,-692.4103882903,-9.4678652509,-8.742040377,27.172622635493,-1185.95560546013,四季度
300251.SZ,300251,光线传媒,10176808,2022-09-30 00:00:00,058001001,-0.03,3.049384439494,0.676898195843,1.298790631851,-0.001952369624,102230249.91,-55915255.84,-98717192.81,-104489354.49,-54.1239965011,-244.5662816659,-1415.6621140795,-28.0308229142,-178.5686412622,-201.9984506644,-1.0950264364,-1.0047775888,-54.695411474809,-96.793227950743,三季度
300251.SZ,300251,光线传媒,10176808,2022-06-30 00:00:00,058001001,0.04,3.099247336088,0.675090824207,1.332447441166,0.021972273889,142047268.08,69277626.76,125865662.02,102651113.98,-72.4383047027,-56.0675881775,-61.1642157218,-67.7997061394,68.51911345,138.9202066239,1.3470677118,1.2294732883,48.770826568085,88.319502504859,二季度
300251.SZ,300251,光线传媒,10176808,2022-03-31 00:00:00,058001001,0.03,3.262324271282,0.675493552379,1.4862810788,0.004311259629,441136558.24,111977237.36,74669429.74,42974217.41,83.9407181088,-62.413474057,-77.815593273,132.6218192258,108.6274486288,104.7128373495,0.7800250006,0.7071115577,25.383803556603,16.801013939017,一季度
300251.SZ,300251,光线传媒,10176808,2021-12-31 00:00:00,058001001,-0.3,3.256903553453,0.675543907255,1.460627442303,-0.039852096539,189636793.19,76378852.82,-864558626.42,-910155302.4,-72.0406786686,-480.3023407119,-516.0106732837,-14.9001572865,-1365.5701427934,-11555.5372196845,-9.0530891487,-8.2243531265,40.276389162242,-456.45720453242,四季度
300251.SZ,300251,光线传媒,10176808,2021-09-30 00:00:00,058001001,0.02,3.253763727493,0.676532584544,1.489918777248,0.126946596348,222840356.86,-10286153.81,68313766.04,7945112.35000002,0.5490078215,58.3235082839,-72.922461161,-56.7618716028,-76.1236862117,-96.9892043068,0.717869165,0.6424981857,-4.615929517858,30.404701802989,三季度
300251.SZ,300251,光线传媒,10176808,2021-06-30 00:00:00,058001001,0.1,3.233936569889,0.674762456485,1.46653221342,0.081493320691,515379284.72,308795375.68,286115212.95,263887462.31,1467.0258651609,3311.6792980128,1152.6369963542,114.8977090178,44.1771067605,36.4798764221,3.0556672067,2.7510493463,59.916140371797,55.415133672895,二季度
300251.SZ,300251,光线传媒,10176808,2021-03-31 00:00:00,058001001,0.07,3.149620526858,0.679000504754,1.378927544325,0.014070771999,239825397.43,72029700.95,198447048.48,193352653.32,5.976494843,573.1447780217,1527.3320092113,-64.6410633856,-12.7070452621,-11.6230304029,2.1750153328,1.971845917,30.034225616586,82.499508092236,一季度
300251.SZ,300251,光线传媒,10176808,2020-12-31 00:00:00,058001001,0.08,3.070662868663,0.677705993003,1.311281485528,0.144560867031,678259643.51,452873497.61,227334553.03,218781719.04,83.8916438431,240.5324753624,206.4103969736,206.0412178532,426.8689764343,645.624508956,2.5482059804,2.2615775038,66.769931241431,33.284809462008,四季度
300251.SZ,300251,光线传媒,10176808,2020-09-30 00:00:00,058001001,0.01,3.01151014344,0.684681594868,1.240080872027,0.013029705275,221623625.82,76238883.97,43148213.92,29342077.2,-82.8202532899,-95.7027286519,-97.0795334772,573.8531491023,584.3441352324,217.0444239383,0.4885786484,0.4217706351,34.400160943094,19.27849571178,三季度
300251.SZ,300251,光线传媒,10176808,2020-06-30 00:00:00,058001001,0.0,3.009317429396,0.686354803418,1.228732925946,-0.044644831983,32889009.44,14169927.88,-8908586.02,-25069179.9,-87.0846884182,-165.1857760398,-416.3180714027,-85.4666687654,-130.2184799666,-310.9920820607,-0.1002961478,-0.0927373552,43.084082255048,-28.915506067002,二季度
300251.SZ,300251,光线传媒,10176808,2020-03-31 00:00:00,058001001,0.01,3.046215572144,0.685593259182,1.287529403123,-0.117808439831,226300556.35,71396919.71,29480589.46,11881573.78,-75.2928762138,-67.8172892738,-80.4266725811,-38.6447628014,118.2241553549,105.7789242545,0.3299225098,0.2725638619,31.549599727707,12.874026586546,一季度
300251.SZ,300251,光线传媒,10176808,2019-12-31 00:00:00,058001001,-0.06,3.045674612429,0.683051823363,1.277480144627,0.154587448786,368836576.44,155609975.0,-161766561.39,-205601825.82,78.6989092576,82.264077867,69.745994076,-71.4086486166,-116.1108594351,-120.4638971275,-1.7680972733,-1.4291521464,42.189409874135,-44.107052106982,四季度
300251.SZ,300251,光线传媒,10176808,2019-09-30 00:00:00,058001001,0.34,3.191823827141,0.758154828841,1.364100787818,0.525985858184,1290028482.72,1087096980.06,1004083997.14,1004705137.73,128.6486268433,463.3252559259,495.6383457767,406.5862452951,7247.0688183011,12577.1754306639,11.3328151941,9.3112644686,84.269223092492,77.829425959886,三季度
300251.SZ,300251,光线传媒,10176808,2019-06-30 00:00:00,058001001,0.01,2.848498150107,0.754464415093,1.021831524413,0.124143025053,254651304.63,-30507532.05,13666456.95,7925307.52000001,-20.4680537545,-88.0490954757,-94.2577442642,-72.1975879897,-85.080907854,-86.944100011,0.1611867101,0.1361497804,-11.980120068235,5.366967245606,二季度
300251.SZ,300251,光线传媒,10176808,2019-03-31 00:00:00,058001001,0.03,2.931857454083,0.763744549365,1.067172941897,-0.252819604188,915932418.15,54151098.93,91603810.85,60702881.66,128.5562893576,-95.4032192838,-30.9910947983,343.7632668021,110.0433491469,108.9323396522,1.062365223,0.8668955939,5.912128215679,10.001321532545,一季度
300251.SZ,300251,光线传媒,10176808,2018-12-31 00:00:00,058001001,-0.309,2.946656403672,0.813256791222,1.03594729847,-0.060266244885,206401134.72,-37191388.73,-912084300.87,-679585461.63,-29.8410453597,-588.3174062138,-7915.6448937022,-63.4168263222,-611.7102988167,-502.8915001806,-9.9289583893,-8.0681034188,-18.018984624505,-445.155139503683,四季度
300251.SZ,300251,光线传媒,10176808,2018-09-30 00:00:00,058001001,0.0608,3.316008006923,0.857417185556,1.397383861607,-0.04033115984,564196907.95,185244176.51,178242318.55,168677041.17,8.5020317835,-21.7620570011,90.7851807105,76.2083183518,55.8675331119,22.2144004769,1.8407909337,1.4531450224,32.83324915464,31.615051680823,三季度
300251.SZ,300251,光线传媒,10176808,2018-06-30 00:00:00,058001001,0.04,3.285363989334,0.855128108338,1.336625133003,-0.068552858025,320187442.47,181827996.33,114355000.68,138017320.8,-23.7259283425,-46.9390090017,-24.1428643594,-20.1023434702,-94.2615393721,56.9023404956,1.1413408125,0.8666230698,56.787984852665,35.581007818779,二季度
300251.SZ,300251,光线传媒,10176808,2018-03-31 00:00:00,058001001,0.68,3.545374580052,0.846411039301,1.49764412946,0.006787159565,400746976.04,151335173.13,1992781829.39,87963838.12,-34.2487150751,976.9531052118,-51.804426147,36.2201276286,966.908018425,911.6374776236,21.1768799271,15.5936898563,37.763272632878,497.228233448007,一季度
300251.SZ,300251,光线传媒,10176808,2017-12-31 00:00:00,058001001,0.0658,2.870053353988,0.842797741805,0.818350394259,-0.017810361458,294190721.31,201441618.28,186781034.07,8695193.69,-45.9504816523,16.3247342299,-83.4548651893,-43.4234917912,-18.0140607701,-90.1651458435,2.3766352858,1.7229646899,68.473137896057,61.659359850733,四季度
300251.SZ,300251,光线传媒,10176808,2017-09-30 00:00:00,058001001,0.0777,2.487889596518,0.478613750235,0.763857970255,-0.077767743388,519987412.84,113677648.88,227820813.94,88412024.74,11.7478076216,-11.998622567,-45.191687119,23.8698085159,5.709396929,-51.4069472289,3.1566747618,2.5391546371,21.861615507024,44.589927589525,三季度
300251.SZ,300251,光线传媒,10176808,2017-06-30 00:00:00,058001001,0.08,2.432408457299,0.47099538542,0.686199066819,-0.036563371212,419785433.65,210059686.79,215516141.95,181943754.71,55.4232161122,98.0796076583,84.3141936585,-31.1250407228,16.4707419915,-0.3126301145,3.0203473721,2.3870483541,50.039775073553,52.112870372342,二季度
300251.SZ,300251,光线传媒,10176808,2017-03-31 00:00:00,058001001,0.06,2.432232142507,0.47099538542,0.652717843228,0.121279611743,609489193.25,235734191.24,185038867.5,182514349.53,34.9624675432,-12.9870067235,-11.4475737266,11.9770099703,15.2397361505,247.2866304671,2.6116359581,2.0578534774,38.677337326194,31.041384596363,一季度
300251.SZ,300251,光线传媒,10176808,2016-12-31 00:00:00,058001001,0.05,2.398113101936,0.47099538542,0.589642326577,0.076488811606,544298506.82,229936747.89,160568631.69,52554384.0500001,-20.6681827075,-26.5972430336,-74.4953057984,16.9723791902,-37.9764275402,-67.4205275498,2.3084529713,1.7575728502,42.244603835748,29.276310986225,四季度
300251.SZ,300251,光线传媒,10176808,2016-09-30 00:00:00,058001001,0.09,2.343952148526,0.470688536503,0.540504876208,-0.117787119525,465322250.08,249000705.86,258883236.36,161311341.46,9.9869112098,155.9443892328,69.4182308966,72.2829684851,137.9380468837,63.4129727429,3.7502425686,2.9370803398,53.511454871799,55.875567552443,三季度
300251.SZ,300251,光线传媒,10176808,2016-06-30 00:00:00,058001001,-0.03,2.362269968281,0.470688536503,0.452257503608,0.203365800498,270091846.09,136607700.36,108802791.21,98713914.05,15.1928291557,40.493708776,61.7992569053,-40.1921110082,-48.8363895222,-52.1059214326,1.5815412545,1.3093429796,50.578239342509,40.815856970842,二季度
300251.SZ,300251,光线传媒,10176808,2016-03-31 00:00:00,058001001,0.14,4.65577366301,1.941377071,0.930338241869,0.185095451454,451599029.23,240564842.36,212656593.61,206108807.19,151.3755458804,4382.3192659864,141264.928215268,-34.1791843493,-2.7856182508,0.0248065819,3.1042266603,2.5800298826,53.269565873553,46.581722431662,一季度
300251.SZ,300251,光线传媒,10176808,2015-12-31 00:00:00,058001001,0.16,4.685009151225,1.927240214997,0.785358706669,0.377004118955,686103666.09,240012863.76,218750137.36,206057691.32,19.588884244,64.8109820093,77.1376619719,62.1723934112,116.2668818901,116.4133607105,3.3334043811,2.9035978608,34.982011556329,32.699425440845,四季度
300251.SZ,300251,光线传媒,10176808,2015-09-30 00:00:00,058001001,0.07,4.262830202328,1.928189708334,0.659507646664,0.031964652615,423070568.09,133393452.57,101148236.59,95214865.96,23.2282291074,7.4327226586,1.209771181,80.4374933058,30.6096170571,56.0640635814,1.5928626397,1.380428501,31.529835122358,24.512791272197,三季度
300251.SZ,300251,光线传媒,10176808,2015-06-30 00:00:00,058001001,0.056,4.395573585258,1.928189708334,0.590549407099,-0.118596028839,234469322.5,104689482.23,77443176.75,61010115.83,35.8641911908,3.2598300461,-16.7047899491,30.5136860815,1532.3267351979,41745.3280201781,1.210152629,1.0237707436,44.649543536767,34.322434334667,二季度
300251.SZ,300251,光线传媒,10176808,2015-03-31 00:00:00,058001001,0.004,5.629179474327,2.806646621353,0.799077850585,-0.024970681158,179651138.16,35023073.87,4744342.85,145799.11,39.8563630302,-82.7154726631,-99.4630430403,-68.6865407845,-96.4255117115,-99.8746636765,0.0997300804,0.1247940243,19.49504702765,4.495785900787,一季度
