SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,SECURITY_TYPE_CODE,EPSJB,BPS,PER_CAPITAL_RESERVE,PER_UNASSIGN_PROFIT,PER_NETCASH,TOTALOPERATEREVE,GROSS_PROFIT,PARENTNETPROFIT,DEDU_PARENT_PROFIT,TOTALOPERATEREVETZ,PARENTNETPROFITTZ,DPNP_YOY_RATIO,YYZSRGDHBZC,NETPROFITRPHBZC,KFJLRGDHBZC,ROE_DILUTED,JROA,GROSS_PROFIT_RATIO,NET_PROFIT_RATIO,SEASON_LABEL
300124.SZ,300124,汇川技术,10129026,2026-03-31 00:00:00,058001001,0.37,13.437955639883,3.496662742185,8.511721811149,0.034738328056,10143223378.12,2949350654.3,1013451151.58,1045687470.08,12.9797628104,-23.3873628911,-15.2459327203,-24.5421515262,27.3385507753,-1.5731866951,2.8255347999,1.4464802978,29.077055136753,10.08391318204,一季度
300124.SZ,300124,汇川技术,10129026,2025-12-31 00:00:00,058001001,0.29,13.060015666116,3.475771393129,8.138677666471,1.016022408118,13442237730.44,3792641461.28,795871435.17,1062401021.6,15.4481272175,-14.5754384001,17.9012409929,20.5230700762,-38.1002519299,-12.6789906021,2.2827095146,1.2296280969,28.214360862638,6.362851538053,四季度
300124.SZ,300124,汇川技术,10129026,2025-09-30 00:00:00,058001001,0.48,12.704368896863,3.434739588402,7.841862660626,0.336514234814,11153248686.7,3068102942.45,1285742607.98,1216661407.06,21.0456153613,4.0441139671,14.1066012376,-3.2797045951,-21.8660964731,-15.3716719374,3.9798651497,2.0484410174,27.50860335526,11.769755243917,三季度
300124.SZ,300124,汇川技术,10129026,2025-06-30 00:00:00,058001001,0.61,11.217642157982,2.39237408861,7.39581765992,1.023082132289,11531446052.78,3417619202.29,1645563001.39,1437652657.11,18.9920489256,25.9113840193,12.5867047279,28.4424084275,24.3976296922,16.5232571986,5.5030084085,2.8103596401,29.637386210258,14.405626442223,二季度
300124.SZ,300124,汇川技术,10129026,2025-03-31 00:00:00,058001001,0.49,10.971496930598,2.353601557954,7.203574504023,0.097412247283,8977911730.21,2781541746.87,1322825045.35,1233790310.77,38.283485728,63.0823724064,55.8683907876,-22.893560108,41.9849294482,36.9213750809,4.5959052549,2.3358546935,30.982057191655,14.964472957439,一季度
300124.SZ,300124,汇川技术,10129026,2024-12-31 00:00:00,058001001,0.35,10.397575230756,2.283217896939,6.719911516949,1.241914728832,11643530349.45,2941420103.67,931665811.64,901094011.1,13.0580194992,-34.5048443446,-12.0881647928,26.3666161957,-24.6082821834,-15.4894086346,3.4209718613,1.6898321451,25.262270251298,7.9994669319,四季度
300124.SZ,300124,汇川技术,10129026,2024-09-30 00:00:00,058001001,0.46,9.885033727581,2.077286474141,6.446552642007,0.757605483632,9214087311.97,2648619951.95,1235766790.6,1066249799.63,20.126570703,-0.5374437125,-9.5441339923,-4.9205864371,-5.4444546954,-16.4989187315,4.7588095212,2.4390643471,28.745331602287,13.750988574788,三季度
300124.SZ,300124,汇川技术,10129026,2024-06-30 00:00:00,058001001,0.49,9.507501111578,2.164379626359,5.985125744843,0.672309865075,9690938307.98,2844651061.4,1306921541.85,1276929332.45,26.3624778359,-1.7183197477,2.7681848678,49.2659729204,61.1217343844,61.318271396,5.1468023812,2.6092915369,29.353721703682,13.66708847996,二季度
300124.SZ,300124,汇川技术,10129026,2024-03-31 00:00:00,058001001,0.3,9.459117625697,2.129706281896,5.949212956057,0.010159704612,6492396169.32,2196857340.07,811139196.61,791559022.67,35.7750438803,8.5641333336,26.6707861529,-36.959201318,-42.977742366,-22.7745324011,3.2572455518,1.6528797062,33.837388889657,12.683752715544,一季度
300124.SZ,300124,汇川技术,10129026,2023-12-31 00:00:00,058001001,0.53,9.146284170897,2.118403125522,5.647133186265,0.717746801211,10298721312.32,2636883439.32,1422495759.14,1024997384.0,52.1818908353,15.1866949109,55.4785632129,34.2672401495,14.4917193021,-13.0438045029,6.0586632577,3.1146435444,25.603988683193,13.888416569142,四季度
300124.SZ,300124,汇川技术,10129026,2023-09-30 00:00:00,058001001,0.47,8.433171594873,1.920597199901,5.201947960621,0.262783542959,7670315782.8,2683282370.43,1242444228.99,1178751414.02,31.2425347187,11.9383922025,19.6226106392,0.015094235,-6.5670719054,-5.1332441422,5.7081739459,3.0136209618,34.982684499731,16.364607453382,三季度
300124.SZ,300124,汇川技术,10129026,2023-06-30 00:00:00,058001001,0.5,7.90810282487,1.849829797445,4.740160494523,0.177511638378,7669158182.04,2770272523.62,1329771264.08,1242533702.52,36.5012973447,5.748646934,18.6824657679,60.3845886072,77.9786569558,98.8388943995,6.3469721647,3.3223143866,36.122250419969,17.443005616741,二季度
300124.SZ,300124,汇川技术,10129026,2023-03-31 00:00:00,058001001,0.28,7.838606746232,1.90263636043,4.606043486553,0.103638908003,4781730120.48,1745969758.19,747152094.99,624894694.91,0.0743816242,4.1478454911,-10.4156071878,-29.341448406,-39.4993061563,-5.2117294731,3.6749549179,1.8966968921,36.513347976542,15.732663298749,一季度
300124.SZ,300124,汇川技术,10129026,2022-12-31 00:00:00,058001001,0.47,7.453229583808,1.796011245829,4.32622885886,0.414179551208,6767376365.08,2213984082.62,1234947977.49,659253187.59,47.2629439141,14.1861564445,31.5799999609,15.7928373093,11.2630151346,-33.0973550201,6.4716253136,3.2721742279,32.715545333702,17.995820256786,四季度
