SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,SECURITY_TYPE_CODE,EPSJB,BPS,PER_CAPITAL_RESERVE,PER_UNASSIGN_PROFIT,PER_NETCASH,TOTALOPERATEREVE,GROSS_PROFIT,PARENTNETPROFIT,DEDU_PARENT_PROFIT,TOTALOPERATEREVETZ,PARENTNETPROFITTZ,DPNP_YOY_RATIO,YYZSRGDHBZC,NETPROFITRPHBZC,KFJLRGDHBZC,ROE_DILUTED,JROA,GROSS_PROFIT_RATIO,NET_PROFIT_RATIO,SEASON_LABEL
600741.SH,600741,华域汽车,10004051,2026-03-31 00:00:00,058001001,0.395,21.603855854503,3.636544988212,14.533954958897,1.648591992153,40182712629.43,4875950599.34,1243921120.52,1150056358.92,-0.972219973,-2.6272594825,-1.1359282192,-24.39151819,-50.6320835419,-46.0901627051,1.8393640143,0.7204777915,12.134448573213,3.50760784733,一季度
600741.SH,600741,华域汽车,10004051,2025-12-31 00:00:00,058001001,0.799,21.297320545324,3.636178473704,14.139400558692,-0.144054379662,53145773685.0,7170916249.12,2519695400.91,2133295918.94,6.0535994337,12.9745567843,26.6980114335,15.0916258734,39.6503456494,35.676249474,3.821508716,1.4238945876,13.492919101381,5.324022116586,四季度
600741.SH,600741,华域汽车,10004051,2025-09-30 00:00:00,058001001,0.572,20.529729297654,3.640041728366,13.396012713652,0.999439478347,46176924934.12,5831482120.12,1804288696.31,1572342931.95,9.4265255997,12.0149425921,6.4240686785,4.2323661075,11.8604144839,3.1220684681,2.8318028731,1.053726795,12.628563137194,4.462916143074,三季度
600741.SH,600741,华域汽车,10004051,2025-06-30 00:00:00,058001001,0.512,19.889409449851,3.642018715486,12.823717547483,1.5100034036,44098989501.74,5232944249.96,1605800103.96,1517784903.7,10.0087250223,0.8265903442,-0.0022204683,9.7279969313,26.9763132979,31.8618761181,2.5581433254,0.9869042262,11.866358637886,4.172820990666,二季度
600741.SH,600741,华域汽车,10004051,2025-03-31 00:00:00,058001001,0.403,20.109557598703,3.640844411047,13.11210209459,0.655206654729,40577212392.8,4402801253.11,1277483938.43,1163270274.23,9.0574729617,0.594962464,6.5735165893,-18.205712159,-42.7120665313,-30.7835001071,2.0252877856,0.8057247449,10.850428093703,3.687020622874,一季度
600741.SH,600741,华域汽车,10004051,2024-12-31 00:00:00,058001001,0.703,19.68825698792,3.650219386944,12.708181823791,0.799565503271,50112182866.76,6242861713.87,2230321120.64,1683764326.53,4.9452923255,-10.3635942533,-29.23305492,16.9713727955,37.6618706289,13.0731153252,3.6304384225,1.2951239804,12.457772455191,4.779588090362,四季度
600741.SH,600741,华域汽车,10004051,2024-09-30 00:00:00,058001001,0.511,19.066613897831,3.640420041684,12.209899479821,0.171896830665,42199023208.53,5128663446.15,1610757149.5,1477431704.57,-5.3592000453,-15.2019824702,-15.605061299,4.7869302137,0.6874969171,-3.1048333749,2.7263112463,1.0069865153,12.153512228959,4.286919884592,三季度
600741.SH,600741,华域汽车,10004051,2024-06-30 00:00:00,058001001,0.507,18.413308037552,3.640085539981,11.699069654694,1.222267648439,40271265817.68,4643720023.79,1599758856.68,1524773377.28,0.2887070467,13.6957087073,25.6415055683,8.7791723433,26.6846119304,40.5329589095,2.7358409684,1.0599010039,11.531100226185,4.644376628929,二季度
600741.SH,600741,华域汽车,10004051,2024-03-31 00:00:00,058001001,0.401,18.681038049105,3.638414446436,11.941744567554,0.388116010567,37021118059.79,4568643431.98,1262788615.21,1084993434.36,0.5589724015,-11.9290343176,-7.8743724012,-21.2898922475,-48.9528667936,-54.0388606541,2.1648347487,0.8172982785,12.340641426878,3.870924146822,一季度
600741.SH,600741,华域汽车,10004051,2023-12-31 00:00:00,058001001,0.784,18.323071032716,3.637243114442,11.541389338316,1.290309247519,47034769887.74,6534212203.04,2473769898.31,2360675670.36,4.6276427507,6.3747759245,7.3470479748,5.486049425,30.2311669184,34.8482490776,4.3785705497,1.5682496697,13.892301841033,5.784889895059,四季度
600741.SH,600741,华域汽车,10004051,2023-09-30 00:00:00,058001001,0.603,17.517175960837,3.636729125368,10.954758336558,0.744111409846,44588616356.51,5469955143.68,1899522178.02,1750616479.27,0.0561050369,-19.5076185701,-22.3018890688,11.0403309308,35.0000466217,44.2510037266,3.4910174586,1.2190620942,12.267604583073,4.650798414823,三季度
600741.SH,600741,华域汽车,10004051,2023-06-30 00:00:00,058001001,0.446,17.000090319264,3.636370140273,10.278486397704,1.375688975144,40155334537.24,5036112910.18999,1407052979.28,1213590501.31,27.9672311528,73.594441893,60.6758913437,9.0723184259,-1.8675705824,3.0446664841,2.5971416465,0.9756753444,12.541578767124,4.018480371652,二季度
600741.SH,600741,华域汽车,10004051,2023-03-31 00:00:00,058001001,0.455,17.368273626585,3.635837976519,10.639033631528,0.179084397761,36815330522.66,5109650449.2,1433830781.15,1177732475.36,-1.4854909171,-16.011917973,-6.1667524712,-18.1052387655,-38.3437286699,-46.4449495874,2.6620023925,1.0402240603,13.879137784883,4.580957054187,一季度
600741.SH,600741,华域汽车,10004051,2022-12-31 00:00:00,058001001,0.738,16.800823482973,3.63145103567,10.18425486884,0.605438035549,44954439048.01,6913232657.11,2325523016.91,2199106277.16,13.4929608322,31.5887744491,57.113085741,0.8770050028,-1.455804061,-2.396438343,4.4944489321,1.6125795222,15.378309247118,5.839808211168,四季度
600741.SH,600741,华域汽车,10004051,2022-09-30 00:00:00,058001001,0.748,16.022929616439,3.62948525964,9.63004256398,0.305229005956,44563613924.47,6231768286.88,2359878219.87,2253100440.01,32.1438202832,19.704828023,55.8800233501,42.0155590732,191.1487687715,198.3040169602,4.7577884458,1.6088054882,13.983983205317,5.792394702402,三季度
600741.SH,600741,华域汽车,10004051,2022-06-30 00:00:00,058001001,0.258,15.442126438284,3.629289133295,8.88161638318,1.002050935503,31379388438.35,4182422984.84,810540339.85,755303419.3,-1.1131773556,-43.6419715202,-22.5771217547,-16.0315824022,-52.5217832924,-39.8228594479,1.6299089362,0.59699283,13.328567550184,2.980153878325,二季度
600741.SH,600741,华域汽车,10004051,2022-03-31 00:00:00,058001001,0.541,16.104675443129,3.629977129752,9.474734920226,1.255686646643,37370465391.72,5176026967.21,1707183622.42,1255133448.3,7.1460896646,32.1286679254,6.3198166856,-5.6537050667,-3.3997087965,-10.3281677983,3.4035910507,1.2422395518,13.850582038395,5.136402622632,一季度
600741.SH,600741,华域汽车,10004051,2021-12-31 00:00:00,058001001,0.561,15.714352480594,3.627646131089,8.921052366229,0.203460113199,39609891854.4,5908253704.0,1767265503.19,1399696445.9,-5.3571949792,-23.1999304806,-11.6926377524,17.4546220492,-10.3554533666,-3.162455257,3.6401740475,1.3205475276,14.9161066274,5.056203188617,四季度
600741.SH,600741,华域汽车,10004051,2021-09-30 00:00:00,058001001,0.625,15.083731306394,3.655752732276,8.564600533089,0.317079092123,33723570144.23,5080271871.32,1971414402.28,1445406788.88,-11.4953834894,9.7972141428,-16.7423697934,6.2741138611,37.0752614851,48.1623821247,3.9058103066,1.6997595266,15.064454473807,7.603738534779,三季度
600741.SH,600741,华域汽车,10004051,2021-06-30 00:00:00,058001001,0.456,16.935494209156,4.174909204522,9.789514939044,1.037049892706,31732628877.34,4260479241.45,1438198534.82,975555851.73,7.0291955024,22.7180251177,10.5837073552,-9.0183367174,11.310379342,-17.3626362496,2.6831170345,1.161974606,13.426178013547,5.627741405835,二季度
600741.SH,600741,华域汽车,10004051,2021-03-31 00:00:00,058001001,0.41,17.067978307006,4.174630394454,10.007129568394,1.248895916145,34878048754.46,4869401469.53,1292061480.09,1180526347.23,45.4868062645,859.2620487892,10244.2464666258,-16.66333299,-43.8508750863,-25.5201596796,2.4298407155,1.0725175584,13.961221006973,4.698223288166,一季度
600741.SH,600741,华域汽车,10004051,2020-12-31 00:00:00,058001001,0.73,16.664590833842,4.174309281748,9.595128023481,0.64660471488,41851984253.54,6441195505.55,2301124874.3,1585028031.95,8.9124964543,49.7746761911,14.1928421235,9.8369419586,28.1603199716,-8.6999737607,4.4817979096,2.0322588364,15.390418448332,7.092779998905,四季度
600741.SH,600741,华域汽车,10004051,2020-09-30 00:00:00,058001001,0.57,15.90647439913,4.171215159246,9.059941953,1.257098984111,38103741334.42,5801121150.75,1795504938.51,1736065253.47,8.7644767166,14.9041465695,26.8271864052,28.5179616356,53.2061219702,96.7909183249,3.6544838435,1.6717027028,15.224544749651,6.187420858619,三季度
