SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,SECURITY_TYPE_CODE,EPSJB,BPS,PER_CAPITAL_RESERVE,PER_UNASSIGN_PROFIT,PER_NETCASH,TOTALOPERATEREVE,GROSS_PROFIT,PARENTNETPROFIT,DEDU_PARENT_PROFIT,TOTALOPERATEREVETZ,PARENTNETPROFITTZ,DPNP_YOY_RATIO,YYZSRGDHBZC,NETPROFITRPHBZC,KFJLRGDHBZC,ROE_DILUTED,JROA,GROSS_PROFIT_RATIO,NET_PROFIT_RATIO,SEASON_LABEL
300759.SZ,300759,康龙化成,10119358,2026-03-31 00:00:00,058001001,0.186,8.958048628396,3.30849415239,4.361938136903,0.32898563256,3578424402.86,1162838925.51,335359234.94,343439584.32,15.4772406327,9.7468807222,17.4509926453,-10.7503658437,-35.8761437556,-31.8933818613,2.1277360305,1.11546958,32.495836004824,8.674488724756,一季度
300759.SZ,300759,康龙化成,10119358,2025-12-31 00:00:00,058001001,0.2966,8.468515990934,2.782837347512,4.316715341815,0.441266467254,4009455541.96,1457843020.75,522986692.6,504267564.16,15.9304827851,40.7574477436,55.2765306163,10.0086674089,18.991407277,26.8903344516,3.5245068265,1.8501417228,36.360124348388,12.204034441315,四季度
300759.SZ,300759,康龙化成,10119358,2025-09-30 00:00:00,058001001,0.2493,8.217879545074,2.773181842823,4.066469356597,0.578016508663,3644672403.0,1263899746.58,439516352.12,397404235.98,13.4418306014,42.5168413083,25.2548990532,9.0521472632,11.0392683115,15.4418696958,3.043853113,1.6206143898,34.678006877646,11.338234546124,三季度
300759.SZ,300759,康龙化成,10119358,2025-06-30 00:00:00,058001001,0.2248,8.022711457341,2.766101411041,3.8192994892,0.312366096501,3342137220.1,1144974943.67,395820648.68,344246188.17,13.9213776062,-55.1653393294,23.5920867056,7.8521551788,29.5329813292,17.7268386082,2.7965165327,1.5060615052,34.258765223163,11.159770938694,二季度
300759.SZ,300759,康龙化成,10119358,2025-03-31 00:00:00,058001001,0.1736,7.896866049334,2.826402785447,3.795028232033,0.479603695027,3098813569.89,1042912825.26,305575186.04,292410967.83,16.028243611,32.5373247184,56.0784064215,-10.4000656801,-17.757021566,-9.9593869884,2.2093893837,1.158944402,33.655229710932,9.024568880403,一季度
300759.SZ,300759,康龙化成,10119358,2024-12-31 00:00:00,058001001,0.2105,7.659075573256,2.816464250623,3.623182570662,0.453355020225,3458499823.03,1216725660.76,371551701.87,324754528.04,16.1451475221,-19.5876517199,-24.6205599105,7.6471374317,20.4787368612,2.356975452,2.7515720291,1.4525096112,35.180735088025,9.974048197226,四季度
300759.SZ,300759,康龙化成,10119358,2024-09-30 00:00:00,058001001,0.1746,7.489768698977,2.904011202851,3.509213667184,0.375276579872,3212811697.13,1115226979.21,308396080.13,317276401.15,10.0225684053,-12.6220491659,-3.4316555373,9.513137978,-65.0679325324,13.9093295093,2.3363309721,1.2294653378,34.71186874121,8.909963165775,三季度
300759.SZ,300759,康龙化成,10119358,2024-06-30 00:00:00,058001001,0.4982,7.280354258745,2.89235885667,3.336674188544,0.19811225986,2933722616.71,999029580.45,882845197.8,278534166.18,0.6026940276,101.6375378173,-31.6420390335,9.8467767684,282.9170233789,48.6714712308,6.8704032557,3.5945953958,34.053307383585,29.553801018254,二季度
300759.SZ,300759,康龙化成,10119358,2024-03-31 00:00:00,058001001,0.13,7.032049455448,2.940980872521,3.040778489375,0.41716066121,2670740738.16,872148936.12,230557834.7,187348765.62,-1.9541402162,-33.7963225292,-46.013478226,-10.3097895332,-50.1019728633,-56.5140934628,1.8266429352,0.8349458421,32.655694491741,8.08464221311,一季度
300759.SZ,300759,康龙化成,10119358,2023-12-31 00:00:00,058001001,0.2603,6.914111352891,2.921334375372,2.911787457521,0.405134983582,2977739403.51,1046579787.59,462058016.98,430826399.95,3.9897138159,11.7439583154,18.4206139288,1.9725300143,30.9150319718,31.1291733113,3.7778019836,1.827303898,35.146789082898,15.020035976714,四季度
