SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,SECURITY_TYPE_CODE,EPSJB,BPS,PER_CAPITAL_RESERVE,PER_UNASSIGN_PROFIT,PER_NETCASH,TOTALOPERATEREVE,GROSS_PROFIT,PARENTNETPROFIT,DEDU_PARENT_PROFIT,TOTALOPERATEREVETZ,PARENTNETPROFITTZ,DPNP_YOY_RATIO,YYZSRGDHBZC,NETPROFITRPHBZC,KFJLRGDHBZC,ROE_DILUTED,JROA,GROSS_PROFIT_RATIO,NET_PROFIT_RATIO,SEASON_LABEL
000100.SZ,000100,TCL科技,10007178,2026-03-31 00:00:00,058001001,0.0692,3.013659957356,0.663932184408,1.272412942754,0.547802134889,43477821237,5430693109,1556452595,1154847882.0,8.3708388875,53.7120482776,20.5894818137,-9.696194223,5.8818782239,146.7547960564,2.4879931366,0.1645018601,12.497483734477,1.399071295771,一季度
000100.SZ,000100,TCL科技,10007178,2025-12-31 00:00:00,058001001,0.0729,2.953375451644,0.680535462703,1.197586593656,0.489647777866,48146167111,6854976233,1469989597,468012950.0,15.0966681272,3689.3911531836,208.7615762775,-4.4778075115,26.3645832474,-46.2132008678,2.4026794801,-0.0712365988,14.24559710355,-0.558397727855,四季度
000100.SZ,000100,TCL科技,10007178,2025-09-30 00:00:00,058001001,0.059,2.929194142707,0.716203040281,1.13280327453,0.315497454047,50403121889,5873761767,1163292403,870128124.0,17.6863236163,119.4449277381,412.1085986168,10.6735861372,33.5700382175,44.7640991594,2.031510533,0.115292868,11.658123736046,0.89486732414,三季度
000100.SZ,000100,TCL科技,10007178,2025-06-30 00:00:00,058001001,0.0469,2.853979169694,0.527488059719,1.19544225833,0.809362045778,45542142121,6171903341,870923164,601067164.0,12.8481119316,15.3170055973,23.1591501631,13.5162711922,-13.9894245023,-37.2364855245,1.625588516,-0.0439282964,13.569263680476,-0.38661794297,二季度
000100.SZ,000100,TCL科技,10007178,2025-03-31 00:00:00,058001001,0.0545,2.851930371912,0.532442892975,1.199062725454,0.642997798125,40119483879,5305262659,1012576836,957668832.0,0.4333336011,321.9590759592,1254.236885022,-4.091660904,2510.2563664993,322.5520847215,1.8975573645,0.0533225487,13.23814783758,0.517856689984,一季度
000100.SZ,000100,TCL科技,10007178,2024-12-31 00:00:00,058001001,0.0021,2.831214637181,0.561959395138,1.145142246311,0.400757441964,41831069391,4712351561,38792237,-430312227.0,1.3345257777,-93.5723574925,-183.7858184808,-2.3285744005,-92.6821840981,-353.2574763111,0.0730671233,-0.6028481013,11.275096385728,-5.568065083579,四季度
000100.SZ,000100,TCL科技,10007178,2024-09-30 00:00:00,058001001,0.0286,2.823080560693,0.557491178237,1.148422028191,0.498852561115,42828359609,4806866439,530106763,169910967.0,-10.7292587013,-58.2894924458,-84.658995726,6.1236756532,-29.8097385821,-65.1850730983,1.0060441085,-0.3506782064,11.229747188524,-3.179219303864,三季度
000100.SZ,000100,TCL科技,10007178,2024-06-30 00:00:00,058001001,0.0406,2.78871687065,0.551111313701,1.119867101058,0.321432985352,40357026220,5118173103,755242611,488040568.0,-11.7386441954,-15.0928304872,275.8068167322,1.0279865445,214.7232515425,590.1368369611,1.4242924655,-0.0347620636,12.695368209004,-0.333727412074,二季度
000100.SZ,000100,TCL科技,10007178,2024-03-31 00:00:00,058001001,0.0129,2.858610588118,0.577023643032,1.159649983933,0.351268840166,39946382780,4463005897,239970389,70716493.0,1.2178955566,143.710520727,109.6880987693,-3.2310716777,-60.2383365289,-86.23083688,0.4502092085,-0.0861356468,11.183107820698,-0.835927718145,一季度
000100.SZ,000100,TCL科技,10007178,2023-12-31 00:00:00,058001001,0.0325,2.818128640054,0.572554908305,1.146871244658,0.488348870054,41280174817,5302269616,603522006,513585992.0,3.0549327138,3219.7613105187,163.2831324263,-13.9562700861,-52.5129446606,-53.6290974183,1.1467987848,-0.2040382042,12.851612183362,-1.909126068842,四季度
