SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,SECURITY_TYPE_CODE,EPSJB,BPS,PER_CAPITAL_RESERVE,PER_UNASSIGN_PROFIT,PER_NETCASH,TOTALOPERATEREVE,GROSS_PROFIT,PARENTNETPROFIT,DEDU_PARENT_PROFIT,TOTALOPERATEREVETZ,PARENTNETPROFITTZ,DPNP_YOY_RATIO,YYZSRGDHBZC,NETPROFITRPHBZC,KFJLRGDHBZC,ROE_DILUTED,JROA,GROSS_PROFIT_RATIO,NET_PROFIT_RATIO,SEASON_LABEL
601916.SH,601916,浙商银行,10053837,2026-03-31 00:00:00,058001001,0.22,6.684095543257,1.404383920769,2.259175648121,3.692761433149,17190000000,,5992000000,5968000000.0,0.496930722,0.7228105564,-0.7153551822,26.5552528896,374.4259699129,362.6356589147,2.9127322663,0.171545281,,35.892961023851,一季度
601916.SH,601916,浙商银行,10053837,2025-12-31 00:00:00,058001001,0.02,6.48,1.404383920769,2.041254005243,0.750509758229,13583000000,,1263000000,1290000000.0,-10.3964641467,-44.6295484437,-43.1718061674,-13.3902952241,-68.4328917771,-69.322235434,0.6232804886,0.0408727437,,10.336449974233,四季度
601916.SH,601916,浙商银行,10053837,2025-09-30 00:00:00,058001001,0.15,6.459801922517,1.404383920769,2.07693708127,0.363639673755,15683000000,,4001000000,4205000000.0,-8.8833372066,-18.4467998369,-14.3410063149,-2.849532305,132.8870779977,141.5278575531,1.9873585913,0.1242669992,,26.684945482369,三季度
601916.SH,601916,浙商银行,10053837,2025-06-30 00:00:00,058001001,0.06,6.380825808331,1.404383920769,1.945710748616,-1.49807020099,16143000000,,1718000000,1741000000.0,-4.3207681366,-17.6414189837,-16.4587332054,-5.6240865244,-71.1211968398,-71.0364332058,0.8546880985,0.0547896622,,11.52202192901,二季度
601916.SH,601916,浙商银行,10053837,2025-03-31 00:00:00,058001001,0.22,6.43697203612,1.404383920769,2.124417419167,-0.080068453248,17105000000,,5949000000,6011000000.0,-7.0733959907,0.6088280061,1.2805391744,12.8372583944,160.806663744,164.8017621145,2.9694296988,0.1805971525,,35.732242034493,一季度
601916.SH,601916,浙商银行,10053837,2024-12-31 00:00:00,058001001,0.05,6.33,1.404383920769,1.907806583163,-1.300648121177,15159000000,,2281000000,2270000000.0,8.1704010275,-0.6100217865,0.3536693192,-11.9277248431,-53.5059111292,-53.7584029334,1.1570193437,0.0717690992,,15.627679926117,四季度
601916.SH,601916,浙商银行,10053837,2024-09-30 00:00:00,058001001,0.18,6.204158170696,1.404383920769,1.914506262744,0.368045441305,17212000000,,4906000000,4909000000.0,4.5495960639,-2.0758483034,-2.3084577114,2.0151730678,135.1869606903,135.556621881,2.5407577735,0.1557920389,,29.520102254241,三季度
601916.SH,601916,浙商银行,10053837,2024-06-30 00:00:00,058001001,0.07,6.037103116807,1.404383920769,1.735872414798,-0.173536265657,16872000000,,2086000000,2084000000.0,-3.295695535,-1.5108593012,-1.279014685,-8.3392187755,-64.721799425,-64.8862679023,1.0886611712,0.0691602969,,13.134186818397,二季度
601916.SH,601916,浙商银行,10053837,2024-03-31 00:00:00,058001001,0.22,6.096344305272,1.404383920769,2.016130206816,-3.280621905039,18407000000,,5913000000,5935000000.0,16.6476552598,5.12,11.1423220974,31.3472242044,157.6470588235,162.3784261715,3.1230358888,0.1911643198,,32.74297821481,一季度
601916.SH,601916,浙商银行,10053837,2023-12-31 00:00:00,058001001,0.04,5.87,1.404383920769,1.800830177687,7.625618992135,14014000000,,2295000000,2262000000.0,4.8324356673,10.2835175396,9.6993210475,-14.8757820567,-54.1916167665,-54.9850746269,1.2413457378,0.0780886316,,16.99728842586,四季度
601916.SH,601916,浙商银行,10053837,2023-09-30 00:00:00,058001001,0.19,5.771919603845,1.404383920769,1.809532478881,-0.666508884358,16463000000,,5010000000,5025000000.0,3.041872692,9.7961867193,10.7315998237,-5.6399380982,136.5439093484,138.0388441497,2.784338789,0.175357859,,31.257972423009,三季度
601916.SH,601916,浙商银行,10053837,2023-06-30 00:00:00,058001001,0.08,5.799678136256,1.42470687409,1.71227680282,1.581117326998,17447000000,,2118000000,2111000000.0,6.7160070952,14.1163793103,15.1035986914,10.5640050697,-62.3466666667,-60.468164794,1.2303295401,0.0787033004,,12.764372098355,二季度
601916.SH,601916,浙商银行,10053837,2023-03-31 00:00:00,058001001,0.26,6.720955381071,1.518124970615,2.36409798298,-1.787672198975,15780000000,,5625000000,5340000000.0,2.5274511078,9.9062133646,4.6853558126,18.0430879713,170.3027390678,158.971871969,3.4000652813,0.2137495975,,36.362484157161,一季度
