SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,SECURITY_TYPE_CODE,EPSJB,BPS,PER_CAPITAL_RESERVE,PER_UNASSIGN_PROFIT,PER_NETCASH,TOTALOPERATEREVE,GROSS_PROFIT,PARENTNETPROFIT,DEDU_PARENT_PROFIT,TOTALOPERATEREVETZ,PARENTNETPROFITTZ,DPNP_YOY_RATIO,YYZSRGDHBZC,NETPROFITRPHBZC,KFJLRGDHBZC,ROE_DILUTED,JROA,GROSS_PROFIT_RATIO,NET_PROFIT_RATIO,SEASON_LABEL
601872.SH,601872,招商轮船,10099358,2026-03-31 00:00:00,058001001,0.34,5.580657809106,1.474648073372,2.973966128271,0.410417752404,8556013852.97,3575876187.51,2763413437.55,2756650105.79,52.9177300121,219.3070304188,223.1028020687,-3.5102383279,1.8879528551,29.8399060822,6.2757170993,3.3209609536,41.793716664785,32.471914030452,一季度
601872.SH,601872,招商轮船,10099358,2025-12-31 00:00:00,058001001,0.33,5.326077989785,1.474646391111,2.631728186516,0.402677860424,8867276387.36,2947736466.47,2712208224.93,2123114679.43,36.3554487305,56.0293018207,22.9494035339,31.8494669001,130.7634335998,113.4399367044,6.4744506025,3.4087877244,33.24286215632,30.756799765119,四季度
601872.SH,601872,招商轮船,10099358,2025-09-30 00:00:00,058001001,0.15,5.049980062068,1.474649076575,2.324037837784,0.282010349063,6725303177.81,1549036356.48,1175319756.09,994712944.64,10.9471726241,34.7460654342,17.9290503852,-3.7793189875,-6.6560135435,-5.5356030734,2.8935509237,1.5235901457,23.032959489336,17.652542323253,三季度
601872.SH,601872,招商轮船,10099358,2025-06-30 00:00:00,058001001,0.15,5.010928276825,1.474645592689,2.250990840919,0.265812705247,6989457055.43,1586340486.61,1259127449.67,1053003011.72,0.1253554639,12.2521829492,-3.043578554,24.9193754592,45.4897198551,23.4208951506,3.1052246751,1.6968013584,22.696190477021,18.24474676512,二季度
601872.SH,601872,招商轮船,10099358,2025-03-31 00:00:00,058001001,0.11,4.989855378952,1.507994812279,2.231906307929,0.169462695854,5595174511.35,1376590571.92,865440837.28,853180501.11,-10.5315563495,-37.0696591841,-37.2034618815,-13.9608942033,-50.2124769158,-50.592384512,2.1453638565,1.2318062789,24.603174916663,15.746191510074,一季度
601872.SH,601872,招商轮船,10099358,2024-12-31 00:00:00,058001001,0.22,4.917072056816,1.507990471499,2.125636487679,0.254679186331,6503059811.63,2222961072.0,1738268513.21,1726819828.65,-5.1822294836,61.1385491775,68.8652531003,7.280828898,99.2860594825,104.7246129412,4.4941585144,2.5863861624,34.183309647937,27.150789556362,四季度
601872.SH,601872,招商轮船,10099358,2024-09-30 00:00:00,058001001,0.11,4.581778048459,1.523528830059,1.884515631327,0.283028189214,6061716597.86,1480746923.77,872247922.27,843484231.74,0.4848379294,-11.6724580067,-4.4002550831,-13.1647101815,-22.2384252099,-22.3352528479,2.3256202176,1.3458439127,24.42784811637,14.791001546765,三季度
601872.SH,601872,招商轮船,10099358,2024-06-30 00:00:00,058001001,0.14,4.629156721278,1.52072638641,1.877409950708,0.281713129515,6980706358.59,1839066271.56,1121695290.54,1086058041.35,-1.775678085,-31.9854021098,-33.5209113046,11.6234948914,-18.4361727752,-20.0630053033,2.9495122157,1.7545180865,26.344988273242,16.449699712794,二季度
601872.SH,601872,招商轮船,10099358,2024-03-31 00:00:00,058001001,0.17,4.710421304652,1.517925534996,1.977673953322,0.221397537351,6253796627.12,1789590542.27,1375236215.25,1358642572.78,6.2999578784,22.6234093845,23.305846571,-8.8166077781,27.4852341958,32.8612968874,3.6550219066,2.2207067672,28.616065551434,22.365260950837,一季度
601872.SH,601872,招商轮船,10099358,2023-12-31 00:00:00,058001001,0.14,4.529959591937,1.515438777785,1.808804980309,0.274976561038,6858482092.77,1806127788.79,1078741568.72,1022602220.97,-15.6313975984,-11.6307562322,-11.9347188176,13.6927882404,9.2379686765,15.9008168707,2.9489282532,1.7848230508,26.334220376459,16.119414352272,四季度
601872.SH,601872,招商轮船,10099358,2023-09-30 00:00:00,058001001,0.12,4.453841564183,1.517333770999,1.697663900111,0.274345885624,6032468900.55,1371745843.47,987515221.85,882308035.94,-23.1723435659,1.1278216944,-6.2697033528,-15.1181647255,-40.1214828206,-45.9927260379,2.7585973511,1.6474800616,22.73937696297,16.781165369749,三季度
601872.SH,601872,招商轮船,10099358,2023-06-30 00:00:00,058001001,0.2,4.347020017469,1.512226816324,1.579775479222,0.271722634978,7106902061.01,1968854396.74,1649197856.54,1633683708.16,-6.8741780259,4.0479133501,15.4543330718,20.8007606859,47.0512932076,48.2676582493,4.7689472003,2.7278946995,27.703412539502,23.53884137081,二季度
601872.SH,601872,招商轮船,10099358,2023-03-31 00:00:00,058001001,0.14,4.164165624465,1.507465661595,1.566360749596,0.275119333687,5883160023.71,1557601122.35,1121511970.8,1101847650.02,-3.4877109674,-14.0702026019,-14.6996132374,-27.6291776822,-8.1051027921,-5.086361297,3.3533024606,1.7848750281,26.475586522764,19.222513280828,一季度
601872.SH,601872,招商轮船,10099358,2022-12-31 00:00:00,058001001,0.13,4.067183108808,1.507301395369,1.428817494721,0.294768748226,8129187751.77,1740951182.28,1220720606.77,1161186573.46,4.4637602681,-4.8219901393,157.4139166251,3.5308186379,25.0316029441,23.3786048219,3.7465576502,1.7946013147,21.416053306198,14.533543666066,四季度
601872.SH,601872,招商轮船,10099358,2022-09-30 00:00:00,058001001,0.12,3.95074332148,1.50782639822,1.304750775823,0.186162433712,7851949650.09,1473829183.4,976502020.22,941326409.39,25.6223881623,5.6245127397,80.9836858924,2.8886087055,-38.3860300309,-33.4652790518,3.1632967629,1.511318574,18.770232223574,12.562832216948,三季度
601872.SH,601872,招商轮船,10099358,2022-06-30 00:00:00,058001001,0.2,3.65269402096,1.506709351599,1.187066342169,0.250935103522,7631505322.97,1652358937.94,1585036934.85,1415004239.94,29.05612203,92.0700479749,166.7900258437,25.1936110042,21.3817515076,9.4798471542,5.5246252473,2.5469817032,21.651808758707,20.852295179304,二季度
601872.SH,601872,招商轮船,10099358,2022-03-31 00:00:00,058001001,0.16,3.4208234624,1.506286772879,1.10167367579,0.129844967563,6095762604.62,1646048957.64,1305149092.35,1291726440.92,36.4730047373,125.851043978,248.7828885305,-46.3086435303,-35.6667209823,187.8846177146,4.8215137609,2.1692330932,27.003167026099,21.478098088625,一季度
601872.SH,601872,招商轮船,10099358,2021-12-31 00:00:00,058001001,0.28,3.256485082027,1.50586387277,0.940700000626,0.446852472642,7781825707.7,1615425230.69,1282259418.08,450983760.82,53.3163438775,311.2285418425,137.4634552354,128.076082184,221.8944860817,-13.6945052793,7.7234665995,3.4568868598,20.758949009762,16.670477195298,四季度
601872.SH,601872,招商轮船,10099358,2021-09-30 00:00:00,058001001,0.06,3.228957349663,1.709932869605,0.697708716627,0.150437278226,6250438130.46,1079650942.08,924119213.26,519892608.37,29.2786749611,-32.5328314176,-43.465101053,10.9984522611,10.9853788473,-1.9204419793,2.4389075732,1.0996629208,17.273204206575,14.900013406924,三季度
601872.SH,601872,招商轮船,10099358,2021-06-30 00:00:00,058001001,0.08,3.159143026206,1.709209691349,0.620183529729,0.113998291759,5913322981.45,1066202189.79,824809929.91,530072340.11,-19.5085935693,-68.0574879236,-70.6803074314,24.6985081243,48.5678872761,43.1264051404,2.2051414728,0.9744630064,18.030508279941,14.137729161295,二季度
601872.SH,601872,招商轮船,10099358,2021-03-31 00:00:00,058001001,0.06,3.850394939477,2.250117297482,0.783968764019,0.1106820935,4466643506.79,815116211.2,577880477.93,370352584.2,-24.8115424737,-69.8624634718,-70.0983993975,-7.0151911405,131.7804314466,130.9222523334,1.4839477254,0.6657888552,18.248965021742,13.298056562093,一季度
601872.SH,601872,招商轮船,10099358,2020-12-31 00:00:00,058001001,-0.18,3.858815651359,2.303480969956,0.741019892793,0.26407833964,7405173103.0,627369465.79,-960443533.92,-1197689547.99,-30.0246097934,-236.9604815548,-240.6983378563,-14.5463078351,-228.9193365165,-230.240854506,-4.5167041298,-1.9346637366,8.472043219838,-12.675624431112,四季度
601872.SH,601872,招商轮船,10099358,2020-09-30 00:00:00,058001001,0.14,4.108740087931,2.24334717298,0.912135633732,0.343339021787,3850499158.24,1060658839.39,934153867.67,919595892.19,-18.0199406062,123.0057119741,281.5156749137,-11.2454149776,-47.613408301,-49.1347372686,3.3787322929,1.4689098379,27.546008862779,24.605946313284,三季度
601872.SH,601872,招商轮船,10099358,2020-06-30 00:00:00,058001001,0.26,4.084409999789,2.24241619338,0.774450733916,0.296103292791,5571568648.45,1906909014.77,1777772009.61,1807905519.03,31.3831614992,520.9333429875,953.632752841,11.3540688333,40.6154140786,45.9670353696,6.5971475194,2.7748471996,34.225711556125,32.137809535348,二季度
601872.SH,601872,招商轮船,10099358,2020-03-31 00:00:00,058001001,0.19,3.925513234597,2.24148128181,0.610237507935,0.21881954266,4783156256.76,1460279097.23,1268272087.61,1238571102.34,24.45465889,262.3739052363,359.1952715591,-3.5746096459,42.2312935473,45.5008902003,4.8918394734,2.1110122747,30.529613059707,26.233704435781,一季度
601872.SH,601872,招商轮船,10099358,2019-12-31 00:00:00,058001001,0.15,4.052551903503,2.525270148852,0.493865119287,0.225444194008,5527241144.72,1778987805.1,878142752.06,851246408.62,31.4842611641,22.4655925739,38.0355870645,38.4169474442,258.1763084284,253.1593071051,3.8292227691,1.6489921883,32.185818539859,15.892100877109,四季度
601872.SH,601872,招商轮船,10099358,2019-09-30 00:00:00,058001001,0.04,3.492343771199,1.617329202844,0.777102729724,0.199950668316,5520961021.74,692848533.19,418337066.5,241037512.39,27.878628604,78.2535596686,94.3350194357,5.8898009313,29.110124523,40.4747178678,1.195386314,0.4819836972,12.54941903161,7.681200450793,三季度
601872.SH,601872,招商轮船,10099358,2019-06-30 00:00:00,058001001,0.03,3.363685977224,1.616632224758,0.736124709074,0.169283210504,3881435768.58,558036780.53,286798719.85,171587824.52,41.5487390071,15.946952404,198.5695645565,3.3431728288,-31.5782630517,-36.3845018442,0.947700631,0.3877352398,14.377071109801,7.622265336835,二季度
601872.SH,601872,招商轮船,10099358,2019-03-31 00:00:00,058001001,0.05,3.334381260463,1.616632224758,0.762369264664,0.142498819778,3679720755.53,579710336.64,349488060.31,269726449.52,34.6792527571,87.8100245589,459.498792422,-13.1942327483,-61.2953773862,-56.2619607798,1.3900150802,0.5508554733,15.754193732467,9.455988065863,一季度
601872.SH,601872,招商轮船,10099358,2018-12-31 00:00:00,058001001,0.1096,3.339939365316,1.616632224758,0.715982233065,0.458581017593,3612108983.61,980740780.67,727076338.73,616686194.28,36.2858934225,131898.78935688,328.0171583677,34.6212030095,421.3399178045,397.1994705838,3.6546766951,1.4865411872,27.151472591777,20.23350777278,四季度
601872.SH,601872,招商轮船,10099358,2018-09-30 00:00:00,058001001,0.023,3.218715482669,1.614626471833,0.596781520632,0.085458590453,2683164986.54,372041554.93,139463009.43,124031949.1,19.9834938022,-47.2079336262,50.585481752,107.3383700877,139.6251524353,115.820470581,0.7964528891,0.3199076184,13.865772578143,5.27284633594,三季度
601872.SH,601872,招商轮船,10099358,2018-06-30 00:00:00,058001001,0.0099,2.923757730611,1.385927437837,0.651435334087,0.07443343852,2289207771.4,292282696.96,166064807.3,57469965.09,-14.1383673498,-72.9098622121,-73.2481441041,-6.9522803471,23.3493383026,19.2110604118,0.3845293534,0.0245771339,12.76785360471,5.233677108598,二季度
601872.SH,601872,招商轮船,10099358,2018-03-31 00:00:00,058001001,0.01,2.788340462801,1.385927437837,0.640452986962,0.080634727255,2328138041.31,308219608.32,149838728.62,48208584.75,-20.9995107123,-84.392262659,-84.0504348028,-7.20073102,153.9152925032,117.8249239331,0.3146283468,0.0166552704,13.23888888249,4.871794602702,一季度
