SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,SECURITY_TYPE_CODE,EPSJB,BPS,PER_CAPITAL_RESERVE,PER_UNASSIGN_PROFIT,PER_NETCASH,TOTALOPERATEREVE,GROSS_PROFIT,PARENTNETPROFIT,DEDU_PARENT_PROFIT,TOTALOPERATEREVETZ,PARENTNETPROFITTZ,DPNP_YOY_RATIO,YYZSRGDHBZC,NETPROFITRPHBZC,KFJLRGDHBZC,ROE_DILUTED,JROA,GROSS_PROFIT_RATIO,NET_PROFIT_RATIO,SEASON_LABEL
601236.SH,601236,红塔证券,10004813,2026-03-31 00:00:00,058001001,0.04,5.421668229821,2.60826763389,0.680343636245,0.289757416701,443625080.51,,195952685.87,185084176.09,-21.6428415833,-33.7148880717,-37.263256551,-33.9503037258,-43.865491412,-46.8028154824,0.7714032955,0.313698383,,43.925587242718,一季度
601236.SH,601236,红塔证券,10004813,2025-12-31 00:00:00,058001001,0.08,5.3492664773,2.60826763389,0.638913503009,-0.390882632887,671653475.39,,349077048.68,347920999.52,373.0953098403,211.6143831045,222.2813354129,17.2051656862,79.9380407015,79.7596838224,1.3985294688,0.5875440204,,51.888882398417,四季度
601236.SH,601236,红塔证券,10004813,2025-09-30 00:00:00,058001001,0.04,5.234331581281,2.608267657115,0.637826521302,0.030153647452,573057912.13,,193998471.54,193547847.95,-3.9817576722,-4.3281237012,-4.2698841052,-8.0316471251,-48.2473445677,-46.6163188463,0.7777502945,0.356838111,,36.142486128525,三季度
601236.SH,601236,红塔证券,10004813,2025-06-30 00:00:00,058001001,0.08,5.342163905827,2.60826763389,0.642795452789,0.070641046892,623103376.56,,374857038.58,362559950.47,-2.6753351259,13.7121906128,8.7008444752,10.0582724741,26.8032670696,22.8945179325,1.5005451148,0.6719063456,,59.786624790361,二季度
601236.SH,601236,红塔证券,10004813,2025-03-31 00:00:00,058001001,0.06,5.250380101339,2.608267657115,0.663985077001,0.069982875129,566157693.15,,295620962.49,295017187.56,45.9996254459,147.2428540658,147.8829591794,42.5872611735,163.8951607028,173.2762130132,1.2020815245,0.5324302284,,51.976281997114,一季度
601236.SH,601236,红塔证券,10004813,2024-12-31 00:00:00,058001001,0.02,5.177234434534,2.60826763389,0.601382963228,0.163969995014,141970013.53,,112022123.37,107955677.63,22.132448289,14.6664330599,14.7729573186,-33.4708577126,-44.7554063457,-46.6043686847,0.4650601284,0.2243494683,,87.803410403746,四季度
601236.SH,601236,红塔证券,10004813,2024-09-30 00:00:00,058001001,0.04,5.036354093713,2.608267657115,0.63458666227,0.002136706973,596821914.5,,202774816.43,202180730.84,520.6971302293,352.0747658831,360.9039130479,-6.7803273047,-38.4886337877,-39.3832215874,0.8544429148,0.3780293744,,33.22176711224,三季度
601236.SH,601236,红塔证券,10004813,2024-06-30 00:00:00,058001001,0.07,5.026348297167,2.60826763389,0.638785583275,0.087679120578,640231720.67,,329654223.14,333539221.54,121.1249496966,373.4112433672,442.1863152758,65.1016890654,175.7066017832,180.2504149726,1.3998494873,0.619798145,,49.849777023857,二季度
601236.SH,601236,红塔证券,10004813,2024-03-31 00:00:00,058001001,0.03,4.958948167916,2.60826763389,0.629027144633,0.071139307441,387780236.71,,119567040.11,119014711.03,-20.886380239,-46.9506565573,-46.2664848539,19.2779176573,22.3894494095,26.5303562462,0.5144058202,0.2474620703,,30.995709575031,一季度
601236.SH,601236,红塔证券,10004813,2023-12-31 00:00:00,058001001,0.02,4.896792492559,2.60826763389,0.60394252883,0.120612600352,325106477.65,,97693911.27,94060203.86,118.4565165293,639.3574510509,512.5505798495,238.1120109595,221.4458986828,221.3798918779,0.4247499051,0.1975060839,,26.488986562954,四季度
601236.SH,601236,红塔证券,10004813,2023-09-30 00:00:00,058001001,-0.02,4.855750404713,2.60826763389,0.627853458401,-0.025090039761,96153483.79,,-80442330.56,-77492410.32,147.7484461286,73.280377095,76.1394917038,-66.7902517483,-215.5219653097,-225.9681671596,-0.3498283344,-0.2014227662,,-93.035218448636,三季度
601236.SH,601236,红塔证券,10004813,2023-06-30 00:00:00,058001001,0.01,4.894445113269,2.60826763389,0.645135716145,-0.020127391166,289533913.54,,69633796.78,61517454.82,-81.466509786,-93.3350533778,-94.0700554986,-40.9302646827,-69.1049707578,-72.225710068,0.301240438,0.1370959643,,22.253920282502,二季度
601236.SH,601236,红塔证券,10004813,2023-03-31 00:00:00,058001001,0.05,4.907008068362,2.608267657115,0.680661331675,-0.920992241423,490156104.45,,225388350.45,221490648.26,172.7778844157,131.3734854139,130.7528700978,229.3622320531,1605.7619468702,1342.4151036722,0.9795665044,0.4907882897,,45.819117705778,一季度
601236.SH,601236,红塔证券,10004813,2022-12-31 00:00:00,058001001,0.0,4.849203355049,2.60826763389,0.633074659226,-0.360902187716,148819766.43,,13213353.18,15355499.93,-88.0689599346,-97.4643679582,-97.0717193333,173.9017695477,104.3889307013,104.7280885243,0.057765533,0.0105317202,,3.3217925203,四季度
601236.SH,601236,红塔证券,10004813,2022-09-30 00:00:00,058001001,-0.06,4.849818165513,2.608267657115,0.641321701089,1.210037313802,-201375105.55,,-301060875.17,-324772671.89,-115.4629176568,-197.6435173051,-205.2852446585,-112.8903156885,-128.8158158226,-131.3063043872,-1.3083194354,-0.6321718478,,155.359972562408,三季度
