SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,REPORT_DATE,SECURITY_TYPE_CODE,EPSJB,BPS,PER_CAPITAL_RESERVE,PER_UNASSIGN_PROFIT,PER_NETCASH,TOTALOPERATEREVE,GROSS_PROFIT,PARENTNETPROFIT,DEDU_PARENT_PROFIT,TOTALOPERATEREVETZ,PARENTNETPROFITTZ,DPNP_YOY_RATIO,YYZSRGDHBZC,NETPROFITRPHBZC,KFJLRGDHBZC,ROE_DILUTED,JROA,GROSS_PROFIT_RATIO,NET_PROFIT_RATIO,SEASON_LABEL
601939.SH,601939,建设银行,10008225,2026-03-31 00:00:00,058001001,0.33,13.560129969419,0.875814220183,7.708516819572,2.272297400612,211256000000,,86291000000,86161000000,11.1464197401,3.5272522225,3.4681109123,12.761880361,5.818801658,5.003960758,2.3288161822,0.187185064,,41.097530957701,一季度
601939.SH,601939,建设银行,10008225,2025-12-31 00:00:00,058001001,0.3,13.239426605505,0.875814220183,7.379269877676,1.085099388379,187347000000,,81546000000,82055000000,5.2818800998,2.1866893899,2.8799618847,4.4128875488,-14.4179505478,-13.7443498371,2.2351173761,0.1787762303,,43.418896486199,四季度
601939.SH,601939,建设银行,10008225,2025-09-30 00:00:00,058001001,0.35,13.124655963303,0.875814220183,7.580863914373,2.143600917431,179429000000,,95284000000,95130000000,-1.9818963492,4.1924548934,4.2737665925,-12.1320450728,21.033979041,21.4554739866,2.6479969597,0.2133762319,,53.396050805611,三季度
601939.SH,601939,建设银行,10008225,2025-06-30 00:00:00,058001001,0.32,12.856731651376,0.875814220183,7.231158256881,2.047198012232,204203000000,,78725000000,78325000000,10.3579284143,1.568850069,1.1349843762,7.435681591,-5.550023395,-5.941901937,2.2647396506,0.1808969488,,38.636063133255,二季度
601939.SH,601939,建设银行,10008225,2025-03-31 00:00:00,058001001,0.33,12.91526772822,0.542920111515,7.458747815096,2.884141097792,190070000000,,83351000000,83273000000,-5.4039257844,-3.9923056544,-4.1605284965,4.9362608969,4.4485658074,4.4070814213,2.4839880061,0.2009023741,,44.058504761404,一季度
601939.SH,601939,建设银行,10008225,2024-12-31 00:00:00,058001001,0.3,12.65,0.542920111515,7.126546431957,-2.467275439881,177948000000,,79801000000,79758000000,-0.092114553,3.3705099807,3.2025154303,-1.0532238592,-12.7381082559,-12.5757692013,2.4025442565,0.1942960572,,44.490525322004,四季度
601939.SH,601939,建设银行,10008225,2024-09-30 00:00:00,058001001,0.35,12.483234737672,0.542952110107,7.301994712233,2.656139129878,183057000000,,91450000000,91231000000,-2.7249780801,3.7907161503,3.8143356206,-1.070056259,17.9862983654,17.7994990058,2.7899917246,0.2267321217,,50.297448335764,三季度
601939.SH,601939,建设银行,10008225,2024-06-30 00:00:00,058001001,0.31,12.138237917532,0.542544128058,6.953718036406,0.325865661911,185037000000,,77509000000,77446000000,-4.2147438386,-1.3892953016,-1.071725107,-7.9088031534,-10.7214024903,-10.8668630881,2.3934317038,0.1952722287,,42.225068499814,二季度
601939.SH,601939,建设银行,10008225,2024-03-31 00:00:00,058001001,0.35,12.168184599878,0.542552127706,7.044102059509,0.837303158661,200928000000,,86817000000,86888000000,-2.9689582569,-2.1703120246,-2.201611814,10.8287000265,12.4587106051,12.4283477608,2.7163022721,0.2226839902,,43.252806975633,一季度
601939.SH,601939,建设银行,10008225,2023-12-31 00:00:00,058001001,0.29,11.8,0.542452132106,6.697325317686,0.662546847939,181296000000,,77199000000,77283000000,-3.4509202454,0.2870950142,0.4314433861,-3.6607593591,-12.3833844059,-12.0574881371,2.4797119514,0.2022315498,,42.48301120819,四季度
