datetime,num_stocks,num_long,num_short,long_return,short_return,long_turnover,short_turnover,daily_return,transaction_cost,net_return,cumulative_pnl,drawdown,factor
2023-11-17,5307,1062,1062,0.013829041,0.009604759,0.743879472693032,0.8418079096045198,0.0042242827,0.0011892655367231639,0.003035017152669403,-0.8707271475759619,-0.888852314271104,intraday_ret
2023-11-20,5310,1062,1062,0.0039113383,-0.0048258724,0.7156308851224105,0.7900188323917138,0.00873721,0.001129237288135593,0.007607972896200115,-0.8697436432185053,-0.8878688099136474,intraday_ret
2023-11-21,5311,1063,1063,0.02472353,-0.016909681,0.6779661016949152,0.7730696798493408,0.04163321,0.0010882768361581922,0.04054493424010142,-0.8644624077984444,-0.8825875744935865,intraday_ret
2023-11-22,5311,1063,1063,-0.0031762156,0.013135562,0.5023518344308561,0.605832549388523,-0.016311778,0.0008311382878645342,-0.01714291604348263,-0.8667859173622915,-0.8849110840574336,intraday_ret
2023-11-23,5312,1064,1072,-0.009048663,0.01048225,0.825964252116651,0.8617121354656632,-0.019530913,0.0012657572906867357,-0.020796670151914724,-0.8695563266984978,-0.8876814933936399,intraday_ret
2023-11-24,5313,1063,1063,0.031549543,0.007627548,0.8045112781954887,0.7947761194029851,0.023921994,0.0011994655481988555,0.02272252894421276,-0.866592316556315,-0.884717483251457,intraday_ret
2023-11-27,5312,1063,1063,-0.0059046093,0.0060167196,0.658513640639699,0.8777046095954845,-0.011921329,0.0011521636876763877,-0.013073493111461597,-0.8683364209868321,-0.8864615876819741,intraday_ret
2023-11-28,5313,1063,1063,-0.01194126,-0.0152749615,0.7187206020696143,0.7761053621825024,0.0033337018,0.0011211194731890876,0.0022125822789371293,-0.8680451044851261,-0.8861702711802681,intraday_ret
2023-11-29,5314,1063,1063,-0.0065841745,-0.008987018,0.7460018814675446,0.6923800564440263,0.0024028434,0.0010787864534336782,0.001324056988380506,-0.8678703886835686,-0.8859955553787107,intraday_ret
2023-11-30,5315,1063,1063,0.0010153143,-0.0014706046,0.7347130761994356,0.7187206020696143,0.0024859188,0.0010900752587017875,0.0013958435537519593,-0.8676859564173528,-0.8858111231124949,intraday_ret
2023-12-01,5316,1064,1064,0.0046429858,-0.003093794,0.7845719661335842,0.7036688617121354,0.0077367797,0.0011161806208842898,0.006620599128509173,-0.86680995817572,-0.8849351248708621,intraday_ret
2023-12-04,5316,1064,1064,-0.004381454,-0.010068092,0.6823308270676691,0.7274436090225564,0.0056866375,0.0010573308270676691,0.004629306652744238,-0.8661933806290236,-0.8843185473241657,intraday_ret
2023-12-05,5317,1064,1064,0.0041040503,0.0029394026,0.6719924812030076,0.7979323308270676,0.0011646478,0.0011024436090225564,6.220414153391258e-05,-0.8661850573031341,-0.8843102239982762,intraday_ret
2023-12-06,5317,1064,1064,-0.0017331436,0.0018960278,0.7124060150375939,0.7716165413533834,-0.0036291713,0.001113016917293233,-0.004742188206796808,-0.8668196329462844,-0.8849447996414265,intraday_ret
2023-12-07,5317,1064,1064,0.001674599,-0.011219919,0.7218045112781954,0.7725563909774436,0.012894518,0.0011207706766917292,0.011773747065405649,-0.865251600990516,-0.8833767676856581,intraday_ret
2023-12-08,5320,1064,1064,0.0028190357,0.010030289,0.6390977443609023,0.7631578947368421,-0.0072112535,0.0010516917293233083,-0.008262945241974037,-0.8663650196329751,-0.8844901863281172,intraday_ret
2023-12-11,5320,1064,1064,0.004961981,0.00912634,0.762218045112782,0.8035714285714286,-0.004164359,0.001174342105263158,-0.005338701171898528,-0.8670784568592671,-0.8852036235544092,intraday_ret
2023-12-12,5322,1065,1065,0.00043619898,-0.006642758,0.806390977443609,0.7857142857142857,0.007078957,0.001194078947368421,0.005884877865251742,-0.8662962298122232,-0.8844213965073653,intraday_ret
2023-12-13,5323,1065,1065,0.0028526522,-0.0055496832,0.7154929577464788,0.7389671361502348,0.008402335,0.0010908450704225352,0.007311490387081261,-0.8653186559817787,-0.8834438226769208,intraday_ret
2023-12-14,5325,1065,1065,-0.0006674854,-0.0053229746,0.6272300469483568,0.6929577464788732,0.004655489,0.0009901408450704225,0.0036653483873206965,-0.8648250019346793,-0.8829501686298213,intraday_ret
2023-12-15,5324,1065,1065,-0.008865759,-0.009643632,0.6704225352112676,0.7107981220657277,0.0007778732,0.0010359154929577466,-0.00025804228234878736,-0.8648598827996966,-0.8829850494948387,intraday_ret
2023-12-18,5323,1079,1065,-0.002240768,0.004890233,0.7183098591549295,0.7793427230046949,-0.007131001,0.0011232394366197183,-0.008254240417354543,-0.8659753618170973,-0.8841005285122394,intraday_ret
2023-12-19,5324,1065,1065,-0.004622308,-0.005614975,0.7710843373493976,0.8234741784037558,0.0009926669,0.001195918886814865,-0.0002032519568546142,-0.8660026025870748,-0.8841277692822169,intraday_ret
2023-12-20,5324,1065,1065,-0.02299255,0.007865035,0.7032863849765258,0.7830985915492958,-0.030857585,0.0011147887323943663,-0.031972374102934985,-0.8702868175059805,-0.8884119842011226,intraday_ret
2023-12-21,5327,1066,1066,-0.015264207,-0.008535364,0.8253521126760563,0.8544600938967136,-0.006728843,0.0012598591549295775,-0.007988702009429395,-0.87132305746762,-0.889448224162762,intraday_ret
2023-12-22,5324,1065,1065,0.013382065,-0.006250096,0.7523452157598499,0.7823639774859287,0.01963216,0.001151031894934334,0.0184811287686704,-0.8689449623231202,-0.8870701290182623,intraday_ret
2023-12-25,5325,1065,1065,-0.0041871252,-0.011800238,0.5971830985915493,0.7014084507042253,0.0076131127,0.0009739436619718311,0.006639169022367454,-0.8680748657767506,-0.8862000324718927,intraday_ret
2023-12-26,5329,1066,1067,-0.00077519077,0.01086731,0.6244131455399061,0.8,-0.011642501,0.0010683098591549296,-0.012710810617326011,-0.8697517411735277,-0.8878769078686698,intraday_ret
2023-12-27,5327,1066,1066,0.009520685,0.026213432,0.7851782363977486,0.7975632614807873,-0.016692746,0.001187056123408902,-0.017879802554044356,-0.872080554324353,-0.8902057210194951,intraday_ret
2023-12-28,5328,1066,1066,0.015134652,0.018687217,0.8799249530956847,0.8151969981238274,-0.0035525644,0.0012713414634146342,-0.004823905883220638,-0.8726976256909262,-0.8908227923860683,intraday_ret
2023-12-29,5331,1067,1067,0.0022853008,0.0018912128,0.8208255159474671,0.8058161350844277,0.00039408798,0.0012199812382739212,-0.0008258932549785997,-0.8728027638632108,-0.8909279305583528,intraday_ret
2024-01-02,5333,1067,1067,0.00038424114,-0.011777801,0.802249297094658,0.7938144329896908,0.012162043,0.0011970477975632617,0.010964994984147363,-0.8714080468069736,-0.8895332135021157,intraday_ret
2024-01-03,5333,1067,1067,-0.0015989976,-0.0038974525,0.6841611996251171,0.6457357075913777,0.0022984548,0.0009974226804123712,0.0013010320736421752,-0.8712407445514572,-0.8893659112465993,intraday_ret
