datetime,intraday_ret
2023-12-28,-0.8726976256909262
2023-12-29,-0.8728027638632108
2024-01-02,-0.8714080468069736
2024-01-03,-0.8712407445514572
2024-01-04,-0.8710547495970693
2024-01-05,-0.8701791110935881
2024-01-08,-0.8695578046487993
2024-01-09,-0.8696303735921329
2024-01-10,-0.8716472844637274
2024-01-11,-0.8721610155769265
2024-01-12,-0.8713513313987942
2024-01-15,-0.8730223151617109
2024-01-16,-0.8723956967207488
2024-01-17,-0.8719437440391304
2024-01-18,-0.8712853553573648
2024-01-19,-0.8698376121170033
2024-01-22,-0.86837588721357
2024-01-23,-0.8686705117147825
2024-01-24,-0.8669608400495605
2024-01-25,-0.8661452091465042
2024-01-26,-0.8651415596072014
2024-01-29,-0.8648644120686266
2024-01-30,-0.8611588265472032
2024-01-31,-0.862181878838733
2024-02-01,-0.8604683524050176
2024-02-02,-0.8510236933391881
2024-02-05,-0.8455727548734194
2024-02-06,-0.8318076973956725
2024-02-07,-0.8427254807079103
2024-02-08,-0.8372065023817596
2024-02-19,-0.8335990415330019
2024-02-20,-0.8342408552319873
2024-02-21,-0.8319812995499087
2024-02-22,-0.8259829003725848
2024-02-23,-0.8228094342948669
2024-02-26,-0.8220314073691122
2024-02-27,-0.8295538041271963
2024-02-28,-0.8340440329740674
2024-02-29,-0.8315758818138288
2024-03-01,-0.8293341177603603
2024-03-04,-0.8291012434367454
2024-03-05,-0.8319779807837564
2024-03-06,-0.8311398997937285
2024-03-07,-0.8341551293279817
2024-03-08,-0.8344116825614643
2024-03-11,-0.8333685575131567
2024-03-12,-0.8338823659919854
2024-03-13,-0.8348318212583881
2024-03-14,-0.835491759850272
2024-03-15,-0.8357020654020679
2024-03-18,-0.8358581369946914
2024-03-19,-0.8356039565522928
2024-03-20,-0.8346473349470196
2024-03-21,-0.8343834915666652
2024-03-22,-0.8340104508955908
2024-03-25,-0.8322918578421532
2024-03-26,-0.8321373220668448
2024-03-27,-0.8366190615594389
2024-03-28,-0.8365752103355277
2024-03-29,-0.8376328613852811
2024-04-01,-0.8370880906270537
2024-04-02,-0.8339898091993401
2024-04-03,-0.8322100285828955
2024-04-08,-0.8361978042580305
2024-04-09,-0.8373623014759972
2024-04-10,-0.8378066312555507
2024-04-11,-0.83724446773716
2024-04-12,-0.8363522889429822
2024-04-15,-0.8252167864760812
2024-04-16,-0.8381953102012587
2024-04-17,-0.8392888531477514
2024-04-18,-0.8387734094695916
2024-04-19,-0.8402950899881442
2024-04-22,-0.8410313899885841
2024-04-23,-0.8397151824283479
2024-04-24,-0.8405061769749557
2024-04-25,-0.8423931170458687
2024-04-26,-0.841267783407976
2024-04-29,-0.8428275798394488
2024-04-30,-0.8431393363503166
2024-05-06,-0.8427520396352293
2024-05-07,-0.843188777047022
2024-05-08,-0.8447253774691517
2024-05-09,-0.8440157462279199
2024-05-10,-0.8405923026579918
2024-05-13,-0.8423334496432134
2024-05-14,-0.8425666316164302
2024-05-15,-0.8409750477267252
2024-05-16,-0.8390703560184101
2024-05-17,-0.8402551532090498
2024-05-20,-0.8409017432332412
2024-05-21,-0.8414643689522551
2024-05-22,-0.8412181821687539
2024-05-23,-0.8420961344280473
2024-05-24,-0.8430500272657266
2024-05-27,-0.842397343129476
2024-05-28,-0.8428639272990988
2024-05-29,-0.8441810197164166
2024-05-30,-0.8430220074020972
2024-05-31,-0.843266419448214
2024-06-03,-0.8408362900274515
2024-06-04,-0.8406273515023855
2024-06-05,-0.8384697038874049
2024-06-06,-0.8445964818965164
2024-06-07,-0.8472838256674089
2024-06-11,-0.8477640578147332
2024-06-12,-0.8478867934265111
2024-06-13,-0.8491772796042736
2024-06-14,-0.8487436431967071
2024-06-17,-0.8497445973560304
2024-06-18,-0.8486096070814816
2024-06-19,-0.8486948270525111
2024-06-20,-0.8493626996669666
2024-06-21,-0.8483328743005029
2024-06-24,-0.8492849411198452
2024-06-25,-0.8511477505255917
2024-06-26,-0.8514507526839927
2024-06-27,-0.851373780254971
2024-06-28,-0.8523544311339561
2024-07-01,-0.8516853793711505
2024-07-02,-0.8506267849984883
2024-07-03,-0.8520588196171138
2024-07-04,-0.854235697470087
2024-07-05,-0.8548418527116675
2024-07-08,-0.8542238882606918
2024-07-09,-0.8531159665499022
2024-07-10,-0.8542138462460344
2024-07-11,-0.8541307907149276
2024-07-12,-0.854209118253171
