datetime,intraday_ret
2023-09-01,0.19183304951715668
2023-09-04,-0.05570669536902103
2023-09-05,0.15082947145640094
2023-09-06,-0.18508277358507025
2023-09-07,-0.14654788219595521
2023-09-08,-0.1459495008559146
2023-09-11,0.1439059547713939
2023-09-12,-0.06549997421521346
2023-09-13,0.17248841151314984
2023-09-14,0.06403375090069707
2023-09-15,-0.02373511542395517
2023-09-18,-0.1838730046119819
2023-09-19,0.13076560974865498
2023-09-20,-0.0747272781256416
2023-09-21,-0.00751112961313972
2023-09-22,-0.1340450016671876
2023-09-25,-0.05707967161068451
2023-09-26,-0.0591162285050257
2023-09-27,-0.22746998639090216
2023-09-28,0.1231814340830406
2023-10-09,0.04968797415691152
2023-10-10,-0.08760350091553704
2023-10-11,-0.19533294365212825
2023-10-12,0.0326611582836768
2023-10-13,-0.06345400487046444
2023-10-16,0.0185260868127333
2023-10-17,0.02950553779007068
2023-10-18,-0.1968581851093676
2023-10-19,-0.07711443902186337
2023-10-20,-0.013579137435935362
2023-10-23,-0.24509126386697908
2023-10-24,0.021196835818450856
2023-10-25,0.03724732626674323
2023-10-26,-0.1278946619080078
2023-10-27,0.040921168136006936
2023-10-30,-0.01840142967890833
2023-10-31,0.008291063514431951
2023-11-01,0.07673616335308718
2023-11-02,-0.3896641938862163
2023-11-03,0.23004265180501282
2023-11-06,0.08795587087598726
2023-11-07,-0.05015502262916471
2023-11-08,-0.10689040923798322
2023-11-09,-0.06942769993288987
2023-11-10,-0.11696320544004916
2023-11-13,0.003381587854650432
2023-11-14,-0.186530592552809
2023-11-15,-0.16496876050374396
2023-11-16,-0.13685209454602618
2023-11-17,0.02248453668329085
2023-11-20,-0.04098904941708534
2023-11-21,0.3755717521724577
2023-11-22,-0.29425978260420105
2023-11-23,-0.1426947651459664
2023-11-24,-0.11594109070618945
2023-11-27,-0.07313045845094485
2023-11-28,0.050835383883488655
2023-11-29,-0.013078490613164708
2023-11-30,0.019415428359311947
2023-12-01,0.1083146849906136
2023-12-04,0.011801616832497272
2023-12-05,0.0018299658313837635
2023-12-06,-0.0852631169494771
2023-12-07,0.15053515677876722
2023-12-08,-0.09901002124281252
2023-12-11,-0.10903108893784176
2023-12-12,0.04556722029004452
2023-12-13,0.09162323146061664
2023-12-14,0.07354362166054895
2023-12-15,-0.05032884128055043
2023-12-18,-0.19909140241042492
2023-12-19,-0.016669024831242128
2023-12-20,-0.21412260793029453
2023-12-21,-0.07477447235811581
2023-12-22,0.20953025208524464
2023-12-25,0.023870298005548168
2023-12-26,-0.22223081051362695
2023-12-27,-0.2024588547995918
2023-12-28,-0.08255717957267078
2023-12-29,-0.04004489805618144
2024-01-02,0.19531933748222258
2024-01-03,0.04429392357266428
2024-01-04,0.04387033732567368
2024-01-05,0.13517927941257202
2024-01-08,0.08978040193140072
2024-01-09,0.010719047869826212
2024-01-10,-0.3052620573559214
2024-01-11,-0.19841188345179472
2024-01-12,0.07189556544383745
2024-01-15,-0.08033941515562963
2024-01-16,0.11321239965698089
2024-01-17,-0.022748997978574312
2024-01-18,-0.00655343992190837
2024-01-19,0.21310343309279542
2024-01-22,0.2120861361204355
2024-01-23,-0.043050341578770794
2024-01-24,0.12716476907557558
2024-01-25,0.13791274143547938
2024-01-26,0.12487884084093787
2024-01-29,0.15412060122620758
2024-01-30,0.3174146227502206
2024-01-31,-0.014178328285506863
2024-02-01,0.17391472836372593
2024-02-02,0.4965241138391863
2024-02-05,0.3850144068017338
2024-02-06,0.5623560023000358
2024-02-07,-0.5185888952879605
2024-02-08,0.41369553130072195
2024-02-19,0.34918428272976365
2024-02-20,-0.05778548520814271
2024-02-21,0.25895680325590625
2024-02-22,0.5046711231900038
2024-02-23,0.2962088291453179
2024-02-26,0.10406190509794302
2024-02-27,-0.4337697619824548
2024-02-28,-0.47869113162966154
2024-02-29,0.2799722241165225
2024-03-01,0.1697427554859089
2024-03-04,0.03728168398526796
2024-03-05,-0.31884254601973594
2024-03-06,0.06506610627282224
2024-03-07,-0.3131229291698225
2024-03-08,-0.04850028407947294
2024-03-11,0.08552746119242831
2024-03-12,-0.07986066211907866
2024-03-13,-0.14084129516011942
2024-03-14,-0.06032463810725662
2024-03-15,-0.018940834041565623
2024-03-18,-0.002977136983892384
2024-03-19,0.040883840751443065
2024-03-20,0.08500134842620953
2024-03-21,0.03682773596813543
2024-03-22,0.08544909009981067
2024-03-25,0.16345158131432677
2024-03-26,0.05041632111122216
2024-03-27,-0.469863809087912
2024-03-28,0.023308562413609964
2024-03-29,-0.12045285540310192
2024-04-01,0.02053353862098291
2024-04-02,0.32744316267244594
2024-04-03,0.19699188003936985
2024-04-08,-0.3833275425726237
2024-04-09,-0.14077434138285247
2024-04-10,0.006149359897145844
2024-04-11,0.04760821072678137
2024-04-12,0.07025032067552131
2024-04-15,0.6564461690095365
2024-04-16,-0.7127663363045489
2024-04-17,-0.15939242137584936
2024-04-18,0.05727838381110118
2024-04-19,-0.11376523764910002
2024-04-22,-0.020951637769237603
2024-04-23,0.15823756782980325
2024-04-24,-0.06967934426314917
2024-04-25,-0.15444445671639367
2024-04-26,0.08113149185999861
2024-04-29,-0.1278897607473909
2024-04-30,-0.023528200877257318
2024-05-06,0.04131619368613472
2024-05-07,-0.08814185383532158
2024-05-08,-0.183593569886898
2024-05-09,0.06592565165373854
2024-05-10,0.36008208273311576
2024-05-13,-0.22281285151682095
2024-05-14,-0.022997461978709284
2024-05-15,0.14797573088376567
2024-05-16,0.161940187426876
2024-05-17,-0.0746952700392149
2024-05-20,-0.06173177728521845
2024-05-21,-0.10185956104901932
2024-05-22,-0.07074542405921974
2024-05-23,-0.036630422656018444
2024-05-24,-0.04093007273037609
2024-05-27,0.06654733123511028
2024-05-28,-0.09525784697022441
2024-05-29,-0.12206906531208395
2024-05-30,0.14788580337195634
2024-05-31,-0.058257302953039665
2024-06-03,0.2556874040759166
2024-06-04,0.1029086466706234
2024-06-05,0.19502681424694995
2024-06-06,-0.48141810497988285
2024-06-07,-0.26068705150890503
2024-06-11,-0.048875305275373676
2024-06-12,-0.015042096020914705
2024-06-13,-0.1700772730859272
2024-06-14,0.04362367395848259
2024-06-17,-0.09433103000496601
2024-06-18,0.11648982996592645
2024-06-19,-0.002302724364249866
2024-06-20,0.0005478588046746715
2024-06-21,0.12180970106293251
2024-06-24,-0.04813424371192357
2024-06-25,-0.17182299024286035
2024-06-26,-0.06778776937080726
2024-06-27,0.018104534192746033
2024-06-28,-0.08948500120467617
2024-07-01,0.07304954369645306
2024-07-02,0.14690653768129014
2024-07-03,-0.11390190349350986
2024-07-04,-0.2634956012515707
2024-07-05,-0.09894338807335631
2024-07-08,0.07102532555240554
2024-07-09,0.12023708731494327
2024-07-10,-0.1540525545173727
2024-07-11,0.015605168341802544
2024-07-12,0.0036305884286817374
2024-07-15,0.005428487494897876
2024-07-16,-0.0045108971520719165
2024-07-17,0.0750440113573271
2024-07-18,-0.11036187207195501
2024-07-19,0.2357768897391389
2024-07-22,0.03681654346565508
2024-07-23,0.0940657798262216
2024-07-24,-0.10343411538376364
2024-07-25,-1.2448408280826165e-05
2024-07-26,0.10655873511058327
2024-07-29,0.04462819655663859
2024-07-30,-0.12818934973009305
2024-07-31,-0.14282600800314332
2024-08-01,-0.06818737124958447
2024-08-02,0.3561837959045925
2024-08-05,-0.12639185341266354
2024-08-06,-0.07625859990408732
2024-08-07,-0.24929438011663216
2024-08-08,-0.13049608014829522
