报告日,资产,现金及存放中央银行款项,其中:现金,存放中央银行款,结算准备金,贵金属,存放同业款项,专项央行票据,央行专项扶持资金,存出保证金,拆出资金,其中:拆放同业,拆放金融性公司,存放联行款项,存出发钞基金,交易性金融资产,买入返售金融资产,应收账款,应收票据,应收款项融资,预付账款,应收利息,应收股利,应收租赁款,贴现,进出口押汇,发放贷款及垫款净额,发放贷款及垫款,减:贷款损失准备,代理业务资产,委托贷款及委托投资,存货,待处理抵债资产,减:抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,其中:投资子公司,债权投资,其他债权投资,投资性房地产,衍生金融工具资产,其他权益工具投资,长期应收款,固定资产原值,减:累计折旧,固定资产净值,减:固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,划分为持有待售的资产,减:未确认的收益,应收投资款项,其他应收款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他资产,减:不良资产处置损失专项准备,资产总计,负债,短期借款,向中央银行借款,发行货币债务,同业存入及拆入,其中:同业存放款项,拆入资金,客户存款(吸收存款),联行存放款项,外国政府借款,借入其他资金,央行拨付专项票据资金,保证款项,财政拨款,委托存款,衍生金融工具负债,交易性金融负债,卖出回购金融资产款,票据融资,应解汇款及临时存款,发行存款证,汇出汇款,应付票据,应付账款,预收账款,应付职工薪酬,其中:应付工资,应付福利费,应交税费,应付利息,应付股利,其他应付款,代理业务负债,划分为持有待售的负债,存入保证金,合同负债,贴现负债,预提费用,预计负债,递延收益,长期借款,应付债券,其中:应付次级债券,应付债券：优先股,应付债券：永续债,长期应付款,租赁负债,专项应付款,递延所得税负债,货币兑换,其他负债,负债合计,股东权益,股本,其他权益工具,其中:优先股,其中：永续债,资本公积,其他综合收益,可供出售类投资未实现损益(公允价值变动储备),持有至到期投资未结转损益,减:库藏股,盈余公积,一般风险准备,未确定的投资损失,信托赔偿准备金,未分配利润,其中:拟分配现金股利,外币报表折算差额,其他储备,归属于母公司股东的权益,少数股东权益,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,1356797000000.0,,,,,402048000000.0,,,,394064000000.0,,,,,1005934000000.0,323982000000.0,,,,,,,,,,9914330000000.0,10131153000000.0,216823000000.0,,,,,,,,,,,764000000.0,,5230726000000.0,631778000000.0,,5540000000.0,5656000000.0,,,,,,14098000000.0,47096000000.0,,61194000000.0,,,,,,,,11821000000.0,9913000000.0,,,67558000000.0,89706000000.0,,19511811000000.0,,,23020000000.0,,340140000000.0,279021000000.0,61119000000.0,17291960000000.0,,,,,,,,4498000000.0,,264806000000.0,,,,,,,,23270000000.0,,,9143000000.0,,,,,,,,,,,,,239565000000.0,,,,,11139000000.0,,17000000.0,,149516000000.0,18357074000000.0,,120095000000.0,119996000000.0,,119996000000.0,271697000000.0,5731000000.0,,,,84157000000.0,243512000000.0,,,307230000000.0,,,,1152418000000.0,2319000000.0,19511811000000.0,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T16:44:03
20251231,,1319171000000.0,,,,,391408000000.0,,,,413827000000.0,,,,,959654000000.0,510890000000.0,,,,,,,,,,9440874000000.0,9648316000000.0,207442000000.0,,,,,,,,,,,764000000.0,,4688443000000.0,704440000000.0,,3604000000.0,5616000000.0,,100604000000.0,52581000000.0,48023000000.0,,14287000000.0,48023000000.0,,62310000000.0,,,,,,,,11638000000.0,9657000000.0,,,65425000000.0,94346000000.0,,18682067000000.0,,,27184000000.0,,245406000000.0,189271000000.0,56135000000.0,16541716000000.0,,,,,,,,4671000000.0,,255400000000.0,,,,,,,,26298000000.0,,,4489000000.0,,,,,,,,,,,,,251284000000.0,,,,,10878000000.0,,17000000.0,,152379000000.0,17519722000000.0,,120095000000.0,149996000000.0,,149996000000.0,271697000000.0,5405000000.0,,,,84157000000.0,243454000000.0,,,285342000000.0,,,,1160146000000.0,2199000000.0,18682067000000.0,定期报告,是,20260430,CNY,合并期末,2026-03-27T21:46:11
20250930,,1258910000000.0,,,,,393383000000.0,,,,379649000000.0,,,,,1050737000000.0,407030000000.0,,,,,,,,,,9437688000000.0,9655891000000.0,218203000000.0,,,,,,,,,,,751000000.0,,4697421000000.0,722179000000.0,,2775000000.0,5081000000.0,,,,,,13969000000.0,46808000000.0,,60777000000.0,,,,,,,,11305000000.0,7904000000.0,,,66435000000.0,103628000000.0,,18605653000000.0,,,26929000000.0,,262947000000.0,205046000000.0,57901000000.0,16216444000000.0,,,,,,,,5706000000.0,,482270000000.0,,,,,,,,19634000000.0,,,9770000000.0,,,,,,,,,,,,,314439000000.0,,,,,10690000000.0,,33000000.0,,90916000000.0,17439778000000.0,,120095000000.0,149996000000.0,,149996000000.0,271697000000.0,3972000000.0,,,,75540000000.0,220052000000.0,,,322311000000.0,,,,1163663000000.0,2212000000.0,18605653000000.0,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:02:05
20250630,,1288857000000.0,,,,,387492000000.0,,,,368009000000.0,,,,,1087699000000.0,421253000000.0,,,,,,,,,,9309437000000.0,9536184000000.0,226747000000.0,,,,,,,,,,,739000000.0,,4393840000000.0,684683000000.0,,4766000000.0,4647000000.0,,97937000000.0,50300000000.0,47637000000.0,,13254000000.0,47637000000.0,,60891000000.0,,,,,,,,9912000000.0,7832000000.0,,,65078000000.0,95386000000.0,,18190521000000.0,,,26963000000.0,,290633000000.0,234266000000.0,56367000000.0,16108809000000.0,,,,,,,,6536000000.0,,228029000000.0,,,,,,,,19759000000.0,,,8930000000.0,,,,,,,,,,,,,265421000000.0,,,,,9330000000.0,,45000000.0,,85260000000.0,17049715000000.0,,120095000000.0,149996000000.0,,149996000000.0,271697000000.0,6282000000.0,,,,75540000000.0,219993000000.0,,,295036000000.0,,,,1138639000000.0,2167000000.0,18190521000000.0,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T17:54:02
20250331,,1344122000000.0,,,,,321302000000.0,,,,361746000000.0,,,,,1061076000000.0,251147000000.0,,,,,,,,,,9130286000000.0,9356188000000.0,225902000000.0,,,,,,,,,,,733000000.0,,4230437000000.0,747225000000.0,,5862000000.0,4663000000.0,,,,,,14840000000.0,45360000000.0,,60200000000.0,,,,,,,,10169000000.0,8101000000.0,,,64127000000.0,88203000000.0,,17689399000000.0,,,27510000000.0,,188256000000.0,135945000000.0,52311000000.0,15976534000000.0,,,,,,,,7271000000.0,,180184000000.0,,,,,,,,21992000000.0,,,6207000000.0,,,,,,,,,,,,,197044000000.0,,,,,9493000000.0,,38000000.0,,78477000000.0,16693006000000.0,,99161000000.0,149996000000.0,,149996000000.0,162671000000.0,4588000000.0,,,,75540000000.0,219936000000.0,,,282405000000.0,,,,994297000000.0,2096000000.0,17689399000000.0,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T17:54:05
20241231,,1314703000000.0,,,,,262476000000.0,,,,348017000000.0,,,,,1024165000000.0,229842000000.0,,,,,,,,,,8684144000000.0,8913202000000.0,229058000000.0,,,,,,,,,,,733000000.0,,4306513000000.0,668812000000.0,,6661000000.0,4637000000.0,,94073000000.0,47986000000.0,46087000000.0,,14163000000.0,46087000000.0,,60250000000.0,,,,,,,,9972000000.0,8383000000.0,,,61185000000.0,94417000000.0,,17084910000000.0,,,26138000000.0,,182898000000.0,135599000000.0,47299000000.0,15287541000000.0,,,,,,,,7199000000.0,,194524000000.0,,,,,,,,24105000000.0,,,3714000000.0,,,,,,,,,,,,,241980000000.0,,,,,9222000000.0,,57000000.0,,75883000000.0,16053261000000.0,,99161000000.0,199986000000.0,,199986000000.0,162681000000.0,9071000000.0,,,,75540000000.0,219887000000.0,,,263343000000.0,,,,1029669000000.0,1980000000.0,17084910000000.0,定期报告,是,20260328,CNY,合并期末,2025-03-27T20:50:13
20240930,,1264313000000.0,,,,,285274000000.0,,,,336883000000.0,,,,,986349000000.0,293652000000.0,,,,,,,,,,8552373000000.0,8779373000000.0,227000000000.0,,,,,,,,,,,724000000.0,,4232707000000.0,554675000000.0,,4691000000.0,4588000000.0,,,,,,17253000000.0,41795000000.0,,59048000000.0,,,,,,,,9879000000.0,7326000000.0,,,62005000000.0,91778000000.0,,16746265000000.0,,,32277000000.0,,146834000000.0,99626000000.0,47208000000.0,15007335000000.0,,,,,,,,4492000000.0,,227881000000.0,,,,,,,,19294000000.0,,,6346000000.0,,,,,,,,,,,,,200784000000.0,,,,,9438000000.0,,15000000.0,,58701000000.0,15713397000000.0,,99161000000.0,199986000000.0,,199986000000.0,162679000000.0,5359000000.0,,,,67010000000.0,201850000000.0,,,294915000000.0,,,,1030960000000.0,1908000000.0,16746265000000.0,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T17:30:05
20240630,,1308757000000.0,,,,,255419000000.0,,,,328849000000.0,,,,,994505000000.0,211036000000.0,,,,,,,,,,8424546000000.0,8658762000000.0,234216000000.0,,,,,,,,,,,695000000.0,,4147488000000.0,516665000000.0,,3459000000.0,4826000000.0,,88296000000.0,45801000000.0,42495000000.0,,14506000000.0,42495000000.0,,57001000000.0,,,,,,,,9992000000.0,8484000000.0,,,61842000000.0,79965000000.0,,16413529000000.0,,,30807000000.0,,183329000000.0,121780000000.0,61549000000.0,14865060000000.0,,,,,,,,4294000000.0,,85197000000.0,,,,,,,,21090000000.0,,,4238000000.0,,,,,,,,,,,,,132491000000.0,,,,,9448000000.0,,13000000.0,,70763000000.0,15406730000000.0,,99161000000.0,199986000000.0,,199986000000.0,162679000000.0,6566000000.0,,,,67010000000.0,201796000000.0,,,267788000000.0,,,,1004986000000.0,1813000000.0,16413529000000.0,定期报告,未审计,20240831,CNY,合并期末,2024-08-30T20:25:03
20240331,,1309651000000.0,,,,,233081000000.0,,,,315740000000.0,,,,,980210000000.0,471512000000.0,,,,,,,,,,8289908000000.0,8522074000000.0,232166000000.0,,,,,,,,,,,673000000.0,,4004606000000.0,530525000000.0,,2374000000.0,6050000000.0,,,,,,12512000000.0,43289000000.0,,55801000000.0,,,,,,,,10252000000.0,7611000000.0,,,61245000000.0,52710000000.0,,16331949000000.0,,,28313000000.0,,186422000000.0,128608000000.0,57814000000.0,14628047000000.0,,,,,,,,2854000000.0,,211599000000.0,,,,,,,,20723000000.0,,,4575000000.0,,,,,,,,,,,,,170432000000.0,,,,,9582000000.0,,6000000.0,,60695000000.0,15323248000000.0,,99161000000.0,199986000000.0,,199986000000.0,162681000000.0,6043000000.0,,,,67010000000.0,201741000000.0,,,270305000000.0,,,,1006927000000.0,1774000000.0,16331949000000.0,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T19:15:04
20231231,,1337501000000.0,,,,,189216000000.0,,,,297742000000.0,,,,,888516000000.0,409526000000.0,,,,,,,,,,7915245000000.0,8148893000000.0,233648000000.0,,,,,,,,,,,673000000.0,,3988210000000.0,503536000000.0,,2154000000.0,7326000000.0,,87919000000.0,43780000000.0,44139000000.0,,11081000000.0,44139000000.0,,55220000000.0,,,,,,,,10006000000.0,7809000000.0,,,62508000000.0,51443000000.0,,15726631000000.0,,,33835000000.0,,155515000000.0,95303000000.0,60212000000.0,13955963000000.0,,,,,,,,3595000000.0,,273364000000.0,,,,,,,,23431000000.0,,,4167000000.0,,,,,,,,,,,,,261138000000.0,,,,,9268000000.0,,4000000.0,,49735000000.0,14770015000000.0,,99161000000.0,169986000000.0,,169986000000.0,162682000000.0,5034000000.0,,,,67010000000.0,201696000000.0,,,249304000000.0,,,,954873000000.0,1743000000.0,15726631000000.0,定期报告,是,20250328,CNY,合并期末,2024-03-28T18:45:02
