报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,6409600661.72,,,3438114118.33,,,2077176324.64,78956162.42,1998220162.22,106232708.31,21371509.1,,,,,,,,,,,367358815.9,2558168271.88,,,,601472493.15,951443428.66,16532503200.64,,,,,,,,182273584.81,,,,,,,,,,423993463.47,,,,,2691230899.05,,,,1564868.95,22547730.64,291020458.1,,,65484762.46,,173298992.37,1523968603.1,5373818494.0,21906321694.64,,2567397580.62,,,,68812231.86,,6283791834.54,2938652659.44,3345139175.1,,604841539.52,,,145136644.29,235994993.43,,,,,,12557178.9,,,,,,,,,,,,,,12822894.36,8240698.83,9939595596.35,,71790995.2,,,,10749100.34,,,,,2485887.34,300890571.31,,,385916554.19,10325512150.54,,909332542.0,,,,4032026548.38,,-129448.53,,454341949.0,,,6167629096.22,,,11563200687.07,17608857.03,11580809544.1,21906321694.64,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T16:06:05
20251231,,6609150598.25,,,1735991910.73,,,1747444734.04,47432881.92,1700011852.12,20511712.53,71699446.01,,,,,,,,,,348381494.9,348381494.9,1785399194.49,,,,733688967.13,1695961903.49,14749102069.31,,,,,,,,87473623.51,,,,,,3380160999.97,667939571.27,2712221428.7,,351474939.6,351474939.6,,2712221428.7,,2712221428.7,,,,872107.74,29413168.07,288920278.5,,,60292229.24,,150932319.45,1476943162.01,5157671149.08,19906773218.39,,3303510867.28,,,,74908474.35,,4862532720.1,2614935234.07,2247597486.03,,479850202.6,,,233845333.13,263244292.25,,,,,10894840.79,10894840.79,,,,,,,,,,,,,,14863560.91,6314838.85,9249965130.26,,88650000.0,,,,13401967.26,,,,,2485887.34,222944693.76,,,327482548.36,9577447678.62,,908683898.0,,,,3961366453.15,,6740927.05,,454341949.0,,,4979734823.86,,,10310868051.06,18457488.71,10329325539.77,19906773218.39,定期报告,是,20260430,CNY,合并期末,2026-04-09T18:42:04
20250930,,7185511577.6,,,3417717722.83,,,1836166113.3,50842997.17,1785323116.13,21815451.35,73084122.59,,,,,,,,,,,249429711.02,1448653068.74,,,,735880544.0,1446466117.46,16415455073.13,,,,,,,,87657596.77,,,,,,,,,,177327233.41,,,,,2492171106.23,,,,730644.24,10579584.59,491206667.2,,,67634839.45,,124568983.92,1590611381.98,5041757393.55,21457212466.68,,5877690382.51,,,,124332781.95,,4257146362.81,2308428615.84,1948717746.97,,324965129.55,,,148520685.79,291464278.9,,,,,,764869540.27,,,,,,,,,,,,,,4189642.49,7239549.36,11800418353.63,,89100000.0,,,,9242056.79,,,,,2485887.34,223842149.62,,,324670093.75,12125088447.38,,907766493.0,,,,3915183488.84,100017636.35,-230751.28,,322645624.5,,,4287596525.46,,,9332943744.17,-819724.87,9332124019.3,21457212466.68,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T20:18:05
20250630,,5107348594.24,,,3626686626.66,,,1683890235.26,6256192.84,1677634042.42,54461801.35,42135790.39,,,,,,,,,,172357970.25,172357970.25,1511179139.14,,,,525353308.22,900938418.45,13624410707.96,,,,,,,,87828728.37,,,,,,2280931914.64,581453606.03,1699478308.61,,898387028.56,898387028.56,,1699478308.61,,1699478308.61,,,,58824.0,9593038.92,283875087.56,,,76729432.9,,117312748.09,1770409725.29,4943614098.3,18568024806.26,,4480636944.44,,,,98848865.39,,3688582180.09,2046670592.8,1641911587.29,,366968524.51,,,120285228.15,125270745.07,,,,,10278665.87,10278665.87,,,,,,,,,,,,,,3043569.55,3593446.88,8897508169.95,,50027083.33,,,,6631255.49,,,,,2485887.34,230223772.07,,,289367998.23,9186876168.18,,904434454.0,,,,3736266522.17,47392475.84,-1278332.77,,322645624.5,,,4466518109.49,,,9381193901.55,-45263.47,9381148638.08,18568024806.26,定期报告,未审计,20250826,CNY,合并期末,2025-08-25T19:50:05
20250331,,3277801683.28,,,4363985020.89,,,1965807643.82,22959247.94,1942848395.88,64764113.36,46482946.2,,,,,,,,,,,145422415.72,1348944717.74,,,,88775150.68,808056113.28,12110221475.84,,,,,,,,88000000.0,,,,,,,,,,683841389.79,,,,,1705260281.41,,,,181670.87,10774274.11,142589311.58,,,77847328.85,,161915650.71,2066835436.42,4937063672.87,17047285148.71,,2080836944.44,,,,8643416.14,,3792547135.18,2243293540.07,1549253595.11,,340390473.13,,,107404247.77,226390172.31,,,,,,14176233.29,,,,,,,,,,,,,,,3480276.16,6573868898.42,,,,,,8400702.89,,,,,2486037.34,187651394.51,,,198538134.74,6772407033.16,,645902512.0,,,,3976007072.65,,-2255820.91,,322645624.5,,,5332046391.94,,,10274345780.18,532335.37,10274878115.55,17047285148.71,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T22:20:10
20241231,,3553641108.85,,,3077721914.76,,,1729293315.01,26832642.9,1702460672.11,10846861.58,17811284.61,,,,,,,,,,268075650.43,268075650.43,1360452462.05,,,,,796752883.34,10814777151.5,,,,,,,,,,,,,,2216774364.28,499662852.61,1717111511.67,,643022396.28,643022396.28,,1717111511.67,,1717111511.67,,,,181670.87,10947535.72,142713002.43,,,69980056.51,,133788612.31,1582080575.73,4299643690.65,15114420842.15,,1010483498.86,,,,21561964.6,,3704739435.42,2018822982.13,1685916453.29,,264486042.05,,,211247267.66,277046818.53,,,,,13227373.4,13227373.4,,,,,,,,,,,,,,2979000.75,4500531.55,5510271932.82,,,,,,6565176.99,,,,,2494443.55,139928100.27,444846.92,,149432567.73,5659704500.55,,645291249.0,,,,3862365396.07,,-174668.69,,322645624.5,,,4624017525.58,,,9454145126.46,571215.14,9454716341.6,15114420842.15,定期报告,是,20260410,CNY,合并期末,2025-04-29T22:20:10
20240930,,3073846855.26,,,3332687832.0,,,1667136260.33,,1667136260.33,24276553.62,27212520.86,,,,,,,,,,,264017931.04,1379829349.94,,,,149349205.48,1434184578.27,11352541086.8,,,,,,,,50000000.0,,,,,,,,,,433679958.27,,,,,1703774170.73,,,,,6140629.14,141701459.27,,,71643485.72,,113208206.79,1383687312.45,3903835222.37,15256376309.17,,1597377702.78,,,,730110.0,,3172531246.52,1360132470.88,1812398775.64,,523279271.1,,,182016372.78,234858587.16,,,,,,10633541.65,,,,,,,,,,,,,,2281303.78,13137743.84,5736845879.61,,,,,,4127148.04,,,,,3132081.89,133141212.06,,,140400441.99,5877246321.6,,644718811.0,,,,3734517156.69,,-356848.55,,204458714.17,,,4795792154.26,,,9379129987.57,,9379129987.57,15256376309.17,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T19:05:25
20240630,,5078886774.34,,,1924879273.29,,,1083916298.33,,1083916298.33,35080370.55,169389781.24,,,,,,,,,,103428494.61,103428494.61,1141083684.51,,,,148106575.34,629691355.64,10314462607.85,,,,,,,,,,,,,,2123114088.89,423313450.04,1699800638.85,,373110420.13,373110420.13,,1699800638.85,,1699800638.85,,,,,8125931.25,195820580.2,,,74846459.81,,92741971.92,789984599.33,3234430601.49,13548893209.34,,2147612500.0,,,,4628000.0,,2493632394.52,952634525.09,1540997869.43,,314597191.37,,,125921649.6,157966870.66,,,,,23930983.35,23930983.35,,,,,,,,,,,,,,4703706.7,8821271.9,5281814568.1,,370000000.0,,,,4129004.28,,,,,3139506.89,136673155.2,,,513941666.37,5795756234.47,,638110305.0,,,,3118954307.14,,-258995.73,,204458714.17,,,3791872644.29,,,7753136974.87,,7753136974.87,13548893209.34,定期报告,未审计,20240827,CNY,合并期末,2024-08-26T22:20:08
20240331,,4299380543.91,,,1050865861.43,,,788429106.57,5732452.0,782696654.57,24387652.77,215936795.43,,,,,,,,,,,49842650.2,918040274.86,,,,146877500.0,852991495.69,8346751880.86,,,,,,,,,,,,,,,,,,344328356.4,,,,,1686739668.58,,,,,8925715.29,197226840.23,,,80105343.89,,69310303.05,672612879.36,3059249106.8,11406000987.66,,2088748611.11,,,,32684010.17,,1748089735.42,681204206.94,1066885528.48,,223902734.48,,,76472113.24,156926382.45,,,,,,147586126.0,,,,,,,,,,,,,,203325400.88,10686693.18,4688421806.93,,861197277.78,,,,4664992.9,,,,,8148201.47,120047808.35,,,994058280.5,5682480087.43,,430080841.0,,,,1396989309.31,199986125.92,-288597.5,,204458714.17,,,3892266759.17,,,5723520900.23,,5723520900.23,11406000987.66,定期报告,未审计,20240425,CNY,合并期末,2024-04-24T19:45:05
20231231,,2977905000.79,,,1854781981.67,,,571220284.86,10026453.9,561193830.96,5917398.02,17847348.66,,,,,,,,,,70977710.42,70977710.42,754002316.31,,,,145648328.77,1533707589.19,7932007958.69,,,,,,,,,,,,,,2074402038.35,350892808.55,1723509229.8,,287814975.63,287814975.63,,1723509229.8,,1723509229.8,,,,,10891228.86,199599334.83,,,82612949.01,,71357822.39,509590519.66,2885376060.18,10817384018.87,,2422906277.78,,,,55993287.93,,1690642873.84,853766441.54,836876432.3,,190933562.51,,,154439542.09,118821320.77,,,,,33578736.03,33578736.03,,,,,,,,,,,,,,495858732.96,6854919.09,5170029253.0,,300000000.0,,,,5064069.57,,,,,9119889.57,101737211.5,,,415921170.64,5585950423.64,,430080840.0,,,,1337544789.15,199986125.92,-23204.52,,204458714.17,,,3459358582.35,,,5231433595.23,,5231433595.23,10817384018.87,定期报告,是,20250430,CNY,合并期末,2024-04-24T19:45:05
