报告日,资产,货币资金,存放中央银行款项,存放同业款项,结算备付金,贵金属,拆出资金,交易性金融资产,买入返售金融资产,应收票据,应收账款,应收款项融资,预付账款,应收股利,应收利息,应收保费,应收代位追偿款,应收分保账款,应收分保合同准备金,应收分保未到期责任准备金,应收分保未决赔款准备金,应收分保寿险责任准备金,应收分保长期健康险责任准备金,应收保证金,应收投资款项,应收次级债,其他应收款,贴现,发放贷款及垫款净额,存货净额,保费准备金,农险保费准备金,其他保险责任准备金,保单质押贷款,划分为持有待售的资产,可供出售金融资产,长期股权投资,投资性房地产,债权投资,债权计划投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,衍生金融资产,长期应收款,存出资本保证金,固定资产原值,减：累计折旧,固定资产净值,减：固定资产减值准备,在建工程,固定资产净额,固定资产合计,定期存款,合同资产,使用权资产,其中:交易席位费,无形资产,商誉,长期待摊费用,独立账户资产,递延税款借项,其他长期资产,资产总计,负债,短期借款,同业存放款项,拆入资金,吸收存款,交易性金融负债,卖出回购金融资产款,应付票据,应付账款,预收账款,应付手续费及佣金,应付职工薪酬,应交税金,应付利息,应付股利,其他应付款,应付保户红利,应付分保账款,应付赔付款,应付保证金,预收保费,代买卖证券款,代理承销证券款,预计负债,划分为持有待售的负债,衍生金融负债,长期借款,应付债券款,其中：应付次级债,应付债券：优先股,应付债券：永续债,保险合同准备金,未到期责任准备金,未决赔款准备金,寿险责任准备金,长期健康险责任准备金,应付长期保险保障基金,保户储金,独立账户负债,长期应付款,专项应付款,合同负债,租赁负债,长期递延收益,递延税款贷项,其他负债,负债合计,所有者权益,股本,其他权益工具,其中：优先股,其中：永续债,资本公积,其他综合收益,盈余公积,一般风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,17001000000.0,,,,,,369839000000.0,5518000000.0,,,,,,,,,,,,,,,,,,5182000000.0,,,,,,,,,,5693000000.0,9388000000.0,314473000000.0,,324284000000.0,5420000000.0,,,3000000.0,,1770000000.0,,,,,1997000000.0,15842000000.0,17839000000.0,264658000000.0,,948000000.0,,3880000000.0,,,,7599000000.0,866000000.0,1364374000000.0,,,,,,10367000000.0,86110000000.0,,,,1622000000.0,4334000000.0,210000000.0,,,13820000000.0,,,,,343000000.0,,,,,,,10127000000.0,,,,,,,,,,,,,,1125770000000.0,798000000.0,474000000.0,70000000.0,1994000000.0,1256039000000.0,,3120000000.0,,,,23981000000.0,-48680000000.0,20923000000.0,14417000000.0,94551000000.0,,108312000000.0,23000000.0,108335000000.0,1364374000000.0,定期报告,未审计,20231028,CNY,合并期末,2023-10-27T20:21:02
20230630,,18599000000.0,,,,,,363802000000.0,6572000000.0,,,,,,,,,,,,,,,,,,2469000000.0,,,,,,,,,,5757000000.0,9465000000.0,293168000000.0,,318592000000.0,5786000000.0,,,4000000.0,,1920000000.0,,,,,1830000000.0,15940000000.0,17770000000.0,244559000000.0,,965000000.0,,3861000000.0,,,,4711000000.0,1211000000.0,1309179000000.0,,,,,,4066000000.0,46290000000.0,,,,2680000000.0,4208000000.0,149000000.0,,3369000000.0,18173000000.0,,,,,420000000.0,,,,,,,10044000000.0,,,,,,,,,,,,,,1103982000000.0,815000000.0,477000000.0,57000000.0,2140000000.0,1196870000000.0,,3120000000.0,,,,23999000000.0,-45160000000.0,20923000000.0,14417000000.0,94987000000.0,,112286000000.0,23000000.0,112309000000.0,1309179000000.0,定期报告,未审计,20230830,CNY,合并期末,2023-08-29T20:31:01
20230331,,20982000000.0,,,,,,380076000000.0,6345000000.0,,,,,,,,,,,,,,,,,,4395000000.0,,,,,,,,,,5846000000.0,9498000000.0,267606000000.0,,315737000000.0,5559000000.0,,,2000000.0,,1917000000.0,,,,,1890000000.0,15879000000.0,17769000000.0,229885000000.0,9805000000.0,1036000000.0,,3927000000.0,,,,1261000000.0,1770000000.0,1283416000000.0,,,,,,7925000000.0,57629000000.0,,,,2189000000.0,3773000000.0,245000000.0,,,17539000000.0,,,,,344000000.0,,,,,,,10292000000.0,,,,,,,,,,,,,,1059431000000.0,901000000.0,481000000.0,111000000.0,932000000.0,1161792000000.0,,3120000000.0,,,,23990000000.0,-36143000000.0,19809000000.0,14417000000.0,96409000000.0,,121602000000.0,22000000.0,121624000000.0,1283416000000.0,定期报告,未审计,20230428,CNY,合并期末,2023-04-27T22:21:02
20221231,,17603000000.0,,,,,,79465000000.0,8847000000.0,,,,,,14481000000.0,3088000000.0,,939000000.0,2994000000.0,48000000.0,36000000.0,572000000.0,2338000000.0,,47456000000.0,,5461000000.0,,,,,,,43626000000.0,,375654000000.0,5820000000.0,9553000000.0,378391000000.0,,,,,,3000000.0,,1715000000.0,19165000000.0,3292000000.0,15873000000.0,,1877000000.0,15873000000.0,17750000000.0,227547000000.0,,986000000.0,,4002000000.0,,,207000000.0,7890000000.0,1722000000.0,1214936000000.0,,,,,,25877000000.0,43617000000.0,,,,1579000000.0,4349000000.0,236000000.0,,,13840000000.0,22000000.0,100000000.0,5960000000.0,,431000000.0,,,,,,,10000000000.0,,,,970156000000.0,1150000000.0,2194000000.0,776007000000.0,190805000000.0,,69447000000.0,206000000.0,,,1013191000000.0,855000000.0,484000000.0,57000000.0,2424000000.0,1116940000000.0,,3120000000.0,,,,24006000000.0,-37134000000.0,18233000000.0,12840000000.0,76910000000.0,,97975000000.0,21000000.0,97996000000.0,1214936000000.0,定期报告,是,20240328,CNY,合并期末,2023-03-30T20:01:02
20220930,,12911000000.0,,,,,,70141000000.0,11182000000.0,,,,,,16292000000.0,5862000000.0,,507000000.0,3441000000.0,70000000.0,39000000.0,922000000.0,2410000000.0,,49896000000.0,,2757000000.0,,,,,,,43004000000.0,,388311000000.0,5869000000.0,9200000000.0,346853000000.0,,,,,,3000000.0,,1715000000.0,,,,,2004000000.0,16125000000.0,18129000000.0,198647000000.0,,1052000000.0,,3795000000.0,,,202000000.0,4140000000.0,1304000000.0,1195213000000.0,,,,,,9018000000.0,31344000000.0,,,,1965000000.0,4018000000.0,153000000.0,,,10618000000.0,16000000.0,655000000.0,5813000000.0,,250000000.0,,,,,,,10000000000.0,,,,951714000000.0,1719000000.0,2518000000.0,767110000000.0,180367000000.0,,66955000000.0,199000000.0,,,,903000000.0,480000000.0,58000000.0,981000000.0,1095140000000.0,,3120000000.0,,,,24004000000.0,-1775000000.0,14255000000.0,8861000000.0,51589000000.0,,100054000000.0,19000000.0,100073000000.0,1195213000000.0,定期报告,未审计,20221029,CNY,合并期末,2022-10-28T21:06:02
20220630,,17794000000.0,,,,,,76266000000.0,2677000000.0,,,,,,13002000000.0,5747000000.0,,345000000.0,3615000000.0,87000000.0,46000000.0,1238000000.0,2244000000.0,,56841000000.0,,3051000000.0,,,,,,,42229000000.0,,409650000000.0,5489000000.0,9301000000.0,327031000000.0,,,,,,4000000.0,,1715000000.0,,,,,2609000000.0,15363000000.0,17972000000.0,186747000000.0,,1068000000.0,,3864000000.0,,,222000000.0,1544000000.0,2352000000.0,1188526000000.0,,,,,,7786000000.0,35252000000.0,,,,2041000000.0,3810000000.0,141000000.0,,4492000000.0,13159000000.0,15000000.0,628000000.0,5799000000.0,,288000000.0,,,,,,,10000000000.0,,,,932567000000.0,1990000000.0,2342000000.0,756967000000.0,171268000000.0,,65060000000.0,211000000.0,,,,917000000.0,484000000.0,167000000.0,1190000000.0,1084007000000.0,,3120000000.0,,,,24006000000.0,2672000000.0,14255000000.0,8861000000.0,51586000000.0,,104500000000.0,19000000.0,104519000000.0,1188526000000.0,定期报告,未审计,20220831,CNY,合并期末,2022-08-30T21:11:02
20220331,,17488000000.0,,,,,,70959000000.0,11140000000.0,,,,,,14147000000.0,4990000000.0,,261000000.0,3645000000.0,102000000.0,60000000.0,1459000000.0,2024000000.0,,57200000000.0,,2608000000.0,,,,,,,41540000000.0,,396786000000.0,5276000000.0,9364000000.0,309945000000.0,,,,,,3000000.0,,1715000000.0,,,,,2887000000.0,15259000000.0,18146000000.0,169647000000.0,,1140000000.0,,3725000000.0,,,220000000.0,2494000000.0,1954000000.0,1144393000000.0,,,,,,12152000000.0,28230000000.0,,,,2221000000.0,3599000000.0,123000000.0,,,10002000000.0,734000000.0,730000000.0,6171000000.0,,226000000.0,,,,,,,10000000000.0,,,,903568000000.0,1857000000.0,2137000000.0,738087000000.0,161487000000.0,,61592000000.0,210000000.0,,,,989000000.0,487000000.0,17000000.0,1400000000.0,1042451000000.0,,3120000000.0,,,,23900000000.0,-447000000.0,12815000000.0,8861000000.0,53675000000.0,,101924000000.0,18000000.0,101942000000.0,1144393000000.0,定期报告,未审计,20220429,CNY,合并期末,2022-04-28T17:06:02
20211231,,15476000000.0,,,,,,70000000000.0,4112000000.0,,,,,,12021000000.0,2867000000.0,,243000000.0,3738000000.0,69000000.0,74000000.0,1595000000.0,2000000000.0,,59895000000.0,,3864000000.0,,,,,,,40806000000.0,,403427000000.0,5452000000.0,9427000000.0,301102000000.0,,,,,,4000000.0,,1715000000.0,18034000000.0,2712000000.0,15322000000.0,,2649000000.0,15322000000.0,17971000000.0,168540000000.0,,1200000000.0,,3792000000.0,,,236000000.0,196000000.0,1637000000.0,1127721000000.0,,,,,,2612000000.0,55415000000.0,,,,2081000000.0,4386000000.0,171000000.0,,,7596000000.0,9000000.0,504000000.0,5971000000.0,,5095000000.0,,,,,,,10000000000.0,,,,863695000000.0,1585000000.0,2184000000.0,707345000000.0,152581000000.0,,57691000000.0,224000000.0,,,,1040000000.0,490000000.0,1118000000.0,1109000000.0,1019207000000.0,,3120000000.0,,,,23905000000.0,7465000000.0,12815000000.0,8861000000.0,52331000000.0,,108497000000.0,17000000.0,108514000000.0,1127721000000.0,定期报告,是,20230331,CNY,合并期末,2022-04-28T17:06:02
20210930,,13475000000.0,,,,,,65802000000.0,4633000000.0,,,,,,13914000000.0,6079000000.0,,158000000.0,3582000000.0,105000000.0,114000000.0,1593000000.0,1770000000.0,,48015000000.0,,1993000000.0,,,,,,,39801000000.0,,384416000000.0,5175000000.0,8424000000.0,291440000000.0,,,,,,4000000.0,,1715000000.0,,,,,4329000000.0,12620000000.0,16949000000.0,149740000000.0,,1180000000.0,,3611000000.0,,,224000000.0,193000000.0,1179000000.0,1061702000000.0,,,,,,2074000000.0,19121000000.0,,,,2506000000.0,3777000000.0,362000000.0,,,5196000000.0,7000000.0,195000000.0,6153000000.0,,231000000.0,,,,,,,10000000000.0,,,,847124000000.0,2066000000.0,2064000000.0,696927000000.0,146067000000.0,,57013000000.0,218000000.0,,,,1018000000.0,494000000.0,801000000.0,638000000.0,956928000000.0,,3120000000.0,,,,23907000000.0,6717000000.0,11375000000.0,7414000000.0,52225000000.0,,104758000000.0,16000000.0,104774000000.0,1061702000000.0,定期报告,未审计,20211029,CNY,合并期末,2021-10-28T19:11:03
20210630,,16900000000.0,,,,,,34706000000.0,5658000000.0,,,,,,11135000000.0,5369000000.0,,123000000.0,3521000000.0,167000000.0,109000000.0,1572000000.0,1673000000.0,,43545000000.0,,2850000000.0,,,,,,,39226000000.0,,407410000000.0,5153000000.0,8524000000.0,282741000000.0,,,,,,5000000.0,,1715000000.0,,,,,4180000000.0,12413000000.0,16593000000.0,130540000000.0,,1247000000.0,,3647000000.0,,,227000000.0,179000000.0,1161000000.0,1022175000000.0,,,,,,2753000000.0,2149000000.0,,,,2606000000.0,3494000000.0,348000000.0,,4336000000.0,4360000000.0,650000000.0,131000000.0,6607000000.0,,270000000.0,,,,,,,10000000000.0,,,,818729000000.0,2453000000.0,1903000000.0,681507000000.0,132866000000.0,,54968000000.0,218000000.0,,,,1059000000.0,497000000.0,1987000000.0,541000000.0,915703000000.0,,3120000000.0,,,,23905000000.0,9826000000.0,11375000000.0,7414000000.0,50817000000.0,,106457000000.0,15000000.0,106472000000.0,1022175000000.0,定期报告,未审计,20210827,CNY,合并期末,2021-08-26T19:51:03
20210331,,18000000000.0,,,,,,32087000000.0,7257000000.0,,,,,,12024000000.0,5131000000.0,,47000000.0,3521000000.0,229000000.0,101000000.0,1560000000.0,1631000000.0,,45410000000.0,,2042000000.0,,,,,,,38565000000.0,,408454000000.0,4842000000.0,8581000000.0,272119000000.0,,,,,,,,1715000000.0,,,,,4168000000.0,12077000000.0,16245000000.0,116740000000.0,,1246000000.0,,3700000000.0,,,202000000.0,179000000.0,790000000.0,998897000000.0,,,,,,10588000000.0,4833000000.0,,,,2646000000.0,3588000000.0,734000000.0,,,4049000000.0,484000000.0,333000000.0,6793000000.0,,296000000.0,,,,,,,10000000000.0,,,,793166000000.0,2962000000.0,1772000000.0,664557000000.0,123875000000.0,,53951000000.0,193000000.0,,,,1068000000.0,500000000.0,1119000000.0,779000000.0,895120000000.0,,3120000000.0,,,,23910000000.0,7032000000.0,10039000000.0,7414000000.0,52248000000.0,,103763000000.0,14000000.0,103777000000.0,998897000000.0,定期报告,未审计,20210430,CNY,合并期末,2021-04-29T18:41:01
20201231,,13002000000.0,,,,,,32095000000.0,1832000000.0,,,,,,10303000000.0,2312000000.0,,246000000.0,3420000000.0,217000000.0,83000000.0,1519000000.0,1601000000.0,,41384000000.0,,2097000000.0,,,,,,,37732000000.0,,426703000000.0,4967000000.0,8857000000.0,273076000000.0,,,,,,,,1715000000.0,13831000000.0,2198000000.0,11633000000.0,,4059000000.0,11633000000.0,15692000000.0,122640000000.0,,1243000000.0,,3753000000.0,,,214000000.0,153000000.0,940000000.0,1004376000000.0,,,,,,14837000000.0,41888000000.0,,,,2358000000.0,4404000000.0,170000000.0,,,4847000000.0,3000000.0,297000000.0,6445000000.0,,6458000000.0,,,,,,,10000000000.0,,,,754409000000.0,2349000000.0,1802000000.0,634501000000.0,115757000000.0,,51476000000.0,196000000.0,,,,1064000000.0,504000000.0,2673000000.0,667000000.0,902696000000.0,,3120000000.0,,,,23901000000.0,11250000000.0,10039000000.0,7414000000.0,45943000000.0,,101667000000.0,13000000.0,101680000000.0,1004376000000.0,定期报告,是,20220330,CNY,合并期末,2021-03-24T19:26:03
20200930,,9967000000.0,,,,,,31754000000.0,4166000000.0,,,,,,12221000000.0,5620000000.0,,75000000.0,3429000000.0,264000000.0,179000000.0,1506000000.0,1480000000.0,,40077000000.0,,1257000000.0,,,,,,,36997000000.0,,392446000000.0,5246000000.0,8864000000.0,272932000000.0,,,,,,,,1715000000.0,,,,,4399000000.0,10721000000.0,15120000000.0,91440000000.0,,1265000000.0,,3587000000.0,,,181000000.0,201000000.0,705000000.0,939265000000.0,,,,,,406000000.0,24676000000.0,,,,3136000000.0,3450000000.0,447000000.0,,,2624000000.0,,397000000.0,6516000000.0,,209000000.0,,,29000000.0,,,,10000000000.0,,,,740292000000.0,2765000000.0,2362000000.0,623774000000.0,111391000000.0,,50676000000.0,170000000.0,,,,1081000000.0,507000000.0,522000000.0,285000000.0,845423000000.0,,3120000000.0,,,,23868000000.0,6635000000.0,8703000000.0,6067000000.0,45437000000.0,,93830000000.0,12000000.0,93842000000.0,939265000000.0,定期报告,未审计,20201028,CNY,合并期末,2020-10-27T19:41:02
20200630,,11779000000.0,,,,,,31075000000.0,1328000000.0,,,,,,9577000000.0,4794000000.0,,63000000.0,3205000000.0,253000000.0,135000000.0,1483000000.0,1334000000.0,,39265000000.0,,1174000000.0,,,,,,,36080000000.0,,399463000000.0,4976000000.0,8933000000.0,268980000000.0,,,,,,,,1715000000.0,,,,,4136000000.0,10679000000.0,14815000000.0,95540000000.0,,1248000000.0,,3624000000.0,,,164000000.0,192000000.0,1361000000.0,939351000000.0,,,,,,441000000.0,44794000000.0,,,,3482000000.0,3227000000.0,173000000.0,,4399000000.0,5214000000.0,16000000.0,268000000.0,6573000000.0,,248000000.0,,,29000000.0,,,,10000000000.0,,,,717531000000.0,2789000000.0,2176000000.0,611618000000.0,100948000000.0,,49374000000.0,154000000.0,,,,1060000000.0,510000000.0,481000000.0,201000000.0,848175000000.0,,3120000000.0,,,,23863000000.0,6862000000.0,8703000000.0,6067000000.0,42550000000.0,,91165000000.0,11000000.0,91176000000.0,939351000000.0,定期报告,未审计,20200826,CNY,合并期末,2020-08-25T19:16:02
20200331,,30874000000.0,,,,,,27383000000.0,1217000000.0,,,,,,10276000000.0,5193000000.0,,40000000.0,2999000000.0,233000000.0,45000000.0,1470000000.0,1251000000.0,,50130000000.0,,2936000000.0,,,,,,,35391000000.0,,404916000000.0,4967000000.0,9034000000.0,253880000000.0,,,,,,,,1715000000.0,,,,,4422000000.0,10115000000.0,14537000000.0,77040000000.0,,1125000000.0,,3659000000.0,,,153000000.0,576000000.0,999000000.0,939040000000.0,,,,,,513000000.0,82581000000.0,,,,2705000000.0,2879000000.0,224000000.0,,,9871000000.0,140000000.0,388000000.0,7870000000.0,,241000000.0,,,29000000.0,,,,,,,,692322000000.0,2738000000.0,1534000000.0,594468000000.0,93582000000.0,,49813000000.0,146000000.0,,,,935000000.0,514000000.0,55000000.0,159000000.0,851385000000.0,,3120000000.0,,,,23954000000.0,2434000000.0,7357000000.0,6067000000.0,44712000000.0,,87644000000.0,11000000.0,87655000000.0,939040000000.0,定期报告,未审计,20200429,CNY,合并期末,2020-04-29T06:01:01
