报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,515388771732.0,420445357601.0,65089776461.0,39051889546.0,167162661.0,254486669313.0,,696873321376.0,86614687371.0,88277728502.0,88277728502.0,,,,,,142046612904.0,,,,,17928338977.0,,,27294466611.0,2516440715.0,9549016905.0,151243338805.0,72462666341.0,,,,,,,18854166474.0,555908306.0,,19410074780.0,,1666156635.0,2975244690.0,4052356186.0,,,,3903048428.0,17054532846.0,2259716257095.0,,36100708911.0,,88152654302.0,12365641932.0,102757624528.0,17453623399.0,471794994825.0,133460632116.0,133460632116.0,,8989606308.0,3283505672.0,,,,618211533851.0001,1096621780.0,,,,563696811.0,,,34634549374.0,347076747202.0,,,,,,186457187.0,1789523544.0,1227768420.0,29164444171.0,1908310334333.0,,17628925829.0,9975283019.0,,9975283019.0,182127438224.0,1259068967.0,2851706599.0,,9768346646.0,33524420783.0,,81807584779.0,,336424636912.0,14981285850.0,351405922762.0,2259716257095.0,定期报告,未审计,20260425,CNY,合并期末,2026-04-24T18:58:06
20251231,,460461649300.0,380282305154.0,57318638849.0,36136406041.0,1068279187.0,253571798741.0,,688562568570.0,91864994510.0,40968218428.0,40968218428.0,,,,,,121709477918.0,,,,,12975583118.0,,,26382763879.0,2717437707.0,9083279740.0,145669490724.0,65549379376.0,,,23719466114.0,4578898576.0,19140567538.0,100677359.0,19039890179.0,617483414.0,,19657373593.0,,1844562829.0,2984189767.0,4052356186.0,,,,4447890408.0,15676221506.0,2114338135017.0,,26657957091.0,,85419707094.0,21206724441.0,98004529886.0,17693448997.0,466345064663.0,115534224822.0,115534224822.0,,11229678013.0,5278987406.0,,,,514586676515.0,155246526.0,,,,596429007.0,,,37637077996.0,336918491939.0,,,,,,81414986.0,1984365481.0,1032565305.0,27772560282.0,1768135150449.9998,,17628925829.0,9975283019.0,,9975283019.0,182127438224.0,1275870299.0,3436789361.0,,9768346646.0,33439581574.0,,75316354374.0,,330416848728.0,15786135839.0,346202984567.0,2114338135017.0,定期报告,是,20260425,CNY,合并期末,2026-03-27T22:10:05
20250930,,429061765157.0,352001300861.0,59911672514.0,39958842412.0,734812328.0,238557785217.0,,671658434914.0,57668958727.0,45582838412.0,45582838412.0,,,,,,115342340846.0,,,,,11930658136.0,,,24819721923.0,3125011921.0,9024570078.0,143010838208.0,58465411417.0,,,,,,,19338356456.0,620840375.0,,19959196831.0,,1999706611.0,3005019238.0,4052356186.0,,,,4371423658.0,15986802211.0,2008925905780.0,,37223072191.0,,80828997521.0,6445239517.0,98119159896.0,22803690124.0,445312587364.0,98342963679.0,98342963679.0,,10928849767.0,6201322498.0,,,,488105924560.0,1298689668.0,,,,684313268.0,,,38136004882.0,302441991383.0,,,,,,225151659.0,2162105676.0,1321705578.0,29427460420.0,1670009229651.0,,17628925829.0,9975283019.0,,9975283019.0,182126316296.0,1276320091.0,3072323359.0,,7172530796.0,27966689009.0,,77476406240.0,,324142154457.0,14774521672.0,338916676129.0,2008925905780.0,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:52:05
20250630,,393661962267.0,312828470227.0,40404335145.0,28310952588.0,585255267.0,187502789768.0,,622688542187.0001,72568697057.0,36886190810.0,36886190810.0,,,,,,92687912425.0,,,,,9730338144.0,,,24135293536.0,3133885169.0,8848869740.0,125076772112.0,46293387606.0,,,23754972539.0,3895696826.0,19859275713.0,92252980.0,19767022733.0,595541990.0,,20362564723.0,,2162000445.0,3054591330.0,4052356186.0,,,,4270126087.0,15508516009.0,1804619123735.0,,36994974474.0,,48864496282.0,17754809403.0,92613330498.0,14482507499.0,391678265348.0,85946199485.0,85946199485.0,,9060184071.0,2315128559.0,,,,421367781457.0,825250948.0,,,,674850388.0,,,37525260725.0,274796032228.0,,,,,,25371823.0,2356293368.0,1025358949.0,30072229218.0,1468378324723.0,,17629708696.0,9975283019.0,,9975283019.0,182130428030.0,1121015459.0,3908328869.0,,7172530796.0,27894712411.0,,73787934498.0,,321377910860.0,14862888152.0,336240799012.0,1804619123735.0,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T20:56:02
20250331,,361464203705.0,281724881147.0,47224944745.0,33650045072.0,405238609.0,188562799311.0,,549746577553.0,69978433320.0,29469852764.0,29469852764.0,,,,,,95350850374.0,,,,,14727629650.0,,,23556599835.0,3231285980.0,9087519428.0,120370868695.0,40884979430.0,,,,,,,20020996680.0,636654755.0,,20657651435.0,,2317410521.0,3062629704.0,4070761462.0,,,,4033752862.0,16399276488.0,1692961512878.0002,,39733954542.0,,59412974309.0,15728263429.0,83357551182.0,12433406210.0,302521215456.0,89124927387.0,89124927387.0,,8315518804.0,1815795645.0,,,,397782142647.0,767953389.0,,,,671230088.0,,,39299369194.0,278236501485.0,,,,,,252117477.0,2554508060.0,875440277.0,23640717931.0,1356523587512.0,,17629708696.0,9975283019.0,,9975283019.0,182130096517.0,221107761.0,1741287203.0,,7172796189.0,27807562646.0,,75459633286.0,,321695259795.0,14742665571.0,336437925366.0,1692961512878.0002,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T21:02:05
20241231,,211019554181.0,184305902688.0,28075487488.0,18262317687.0,,106268255145.0,,408473404861.0,60645701466.0,17269475847.0,17269475847.0,,,,,,65505730486.0,,,,,9016783022.0,,,13221829208.0,1033780990.0,3995304285.0,86027717556.0,22021314908.0,,,7294464169.0,3348271825.0,3946192344.0,92252980.0,3853939364.0,260221620.0,,4114160984.0,,1457935787.0,1609143320.0,4070761462.0,,,,1424446073.0,2494625782.0,1047745412851.0,,9196389529.0,,47491065343.0,5416271406.0,75283971539.0,9391574706.0,244937517145.0,72832976244.0,72832976244.0,,8072898102.0,1028220695.0,,,,252069517261.0,173733941.0,,,,281620951.0,,,539494553.0,133998464210.0,,,,,,22075807.0,1641585147.0,397060137.0,7497278602.0,870271715318.0,,8903730620.0,14946981132.0,,14946981132.0,47334374068.0,173321592.0,1565736582.0,,7172530796.0,27745738986.0,,63279619029.0,,170775389621.0,6698307912.0,177473697533.0,1047745412851.0,定期报告,是,20260328,CNY,合并期末,2025-03-28T21:42:04
20240930,,200746634414.0,176397392890.0,25926293804.0,13925571696.0,,83149623615.0,,361176228878.0,51349575521.0,15485108976.0,15485108976.0,,,,,,77599056398.0,,,,,10431335643.0,,,12988771454.0,1047072312.0,3895718499.0,64848859962.0,9267274677.0,,,,,,,3784776005.0,272614568.0,,4057390573.0,,1515023900.0,1561887881.0,4070761462.0,,,,841403482.0,1990027281.0,931948048732.0,,9131096635.0,,12666072713.0,8096943093.0,69859410181.0,15456342183.0,175919731694.0,206600800442.0,206600800442.0,,6177444967.0,849596195.0,,,,119218559732.0,73282629.0,,,,279235070.0,,,544476088.0,128233563084.0,,,,,,39647265.0,1683830922.0,232671620.0,3914675029.0,758977379542.0,,8903730620.0,14946981132.0,,14946981132.0,47329076918.0,173321592.0,761654459.0,,7172530796.0,25542339933.0,,61996649739.0,,166479642005.0,6491027185.0,172970669190.0,931948048732.0,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T19:32:02
20240630,,178419357340.0,142931321132.0,16785388514.0,10919424342.0,,82946916836.0,,350315979818.0,62653829571.0,14914665738.0,14914665738.0,,,,,,65896910156.0,,,,,13721474576.0,,,13015697438.0,1053799616.0,3803182590.0,73995069972.0,5787070098.0,,,7028420530.0,3122869544.0,3905550986.0,92252980.0,3813298006.0,245777174.0,,4059075180.0,,1459509852.0,1566225112.0,4070761462.0,,,,1757684489.0,1837007956.0,898059606314.0,,12622786645.0,,22621729562.0,8748831205.0,63088650107.0,12186285550.0,178488142565.0,188166562889.0,188166562889.0,,5997895225.0,597862766.0,,,,93604267478.0,290596697.0,,,,272167374.0,,,544479151.0,131514660754.0,,,,,,42685596.0,1651013622.0,331402195.0,2477526939.0,723247546320.0,,8903730620.0,19918679245.0,,19918679245.0,47343357034.0,178058679.0,381427237.0,,7172530796.0,25484518632.0,,59070082117.0,,168096267002.0,6715792992.0,174812059994.0,898059606314.0,定期报告,未审计,20240830,CNY,合并期末,2024-08-29T17:32:03
20240331,,178161832464.0,142263464083.0,19919940955.0,11978391885.0,,86543264057.0,,361174704597.0,59687650823.0,22214805719.0,22214805719.0,,,,,,59717986731.0,,,,,15399032512.0,,,12895641017.0,1059215154.0,3696384370.0,73550582083.0,1807183984.0,,,,,,,3875100837.0,233975044.0,,4109075881.0,,1543892102.0,1548321631.0,4070761462.0,,,,740751262.0,2735954039.0,910576980843.0,,17464657084.0,,11004563993.0,3952753459.0,71219750435.0,12773738193.0,185050981167.0,187978207863.0,187978207863.0,,6296562822.0,694159940.0,,,,96453735623.0,516879198.0,,,,328897566.0,,,549573501.0,136800893066.0,,,,,,88606369.0,1732241341.0,521919586.0,1173637909.0,734601759115.0001,,8904610816.0,19918679245.0,,19918679245.0,47329066850.0,361483735.0,125155894.0,,7172530796.0,25410622428.0,,60941744148.0,,169440926442.0,6534295286.0,175975221728.0,910576980843.0,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T17:42:03
20231231,,161875853168.0,131135943587.0,18118721841.0,10803294610.0,,89753964993.0,,372574239398.0,69666091018.0,17894598446.0,17894598446.0,,,,,,56787627262.0,,,,,9672697837.0,,,12790762474.0,1067254218.0,3614542834.0,94146784972.0,1875680246.0,,,7004830312.0,2994856756.0,4009973556.0,92252980.0,3917720576.0,191536317.0,,4109256893.0,,1621457810.0,1530164655.0,4070761462.0,,,,2457519553.0,1774505286.0,925402484366.0,,11661690197.0,,19372093963.0,11744902105.0,74824260976.0,11488606278.0,216829590019.0,166285170384.0,166285170384.0,,7728844180.0,1364863337.0,,,,90457193647.0,872660940.0,,,,328897566.0,,,549551595.0,134025542628.0,,,,,,80140602.0,1829350352.0,155140268.0,2425974884.0,752024473920.9999,,8904610816.0,19918679245.0,,19918679245.0,47315448941.0,361483735.0,156459714.0,,7172530796.0,25356764757.0,,58506243082.0,,166969253616.0,6408756829.0,173378010445.0,925402484366.0,定期报告,是,20250329,CNY,合并期末,2024-03-28T22:37:02
20230930,,160352444667.0,128208319959.0,18912001292.0,11288823754.0,,88426349893.0,,361984571471.0,59967031209.0,22257675532.0,22257675532.0,,,,,,59165078146.0,,,,,8333303903.0,,,12291747242.0,1072669759.0,3510177598.0,66204473680.0,2071748388.0,,,,,,,3842918690.0,246642665.0,,4089561355.0,,1604910426.0,1445068867.0,4070761462.0,,,,1870400300.0,1693758678.0,879323733868.0,,13217162753.0,,15930257042.0,10796672958.0,75957964483.0,9956062624.0,168437938927.0,170850839309.0,170850839309.0,,6440641623.0,861905021.0,,,,93840226905.0,59016482.0,,,,273163443.0,,,570310128.0,135889343368.0,,,,,,182682334.0,1794998022.0,287743990.0,1686386087.0,707033315499.0001,,8904610816.0,19918679245.0,,19918679245.0,47276323354.0,361483735.0,-308711138.0,,7172530796.0,23774311234.0,,59532770220.0,,165909030792.0,6381387577.0,172290418369.0,879323733868.0,定期报告,未审计,20231031,CNY,合并期末,2023-10-30T17:57:03
