报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,2263799181.81,,,615000000.0,,,3029462569.78,74472572.1,2954989997.68,879412559.98,701085199.78,,,,,,,,,,,44333590.16,6455089745.97,,,,263784855.4,741800905.77,15372845413.11,,,380000000.0,380221180.56,,,,1309220248.38,84640500.61,,,347173700.0,,,,,,932937566.54,,,,,6804754476.76,,,,379076804.46,75468304.84,702571048.72,,,336918953.19,,307298850.89,102326975.84,11763531806.33,27136377219.44,,722292407.71,,,,,,3383857751.17,469923040.29,2913934710.88,,1904868920.3,,,94344425.68,38492353.69,,,,,,40084839.28,,,,,,,,,,,,,,611610751.44,35763389.68,6831314838.95,,702929928.78,,,,124621917.64,,,550000000.0,,,433768138.56,2445478.54,,1813765463.52,8645080302.47,,1309533797.0,,,,3101141156.4,99241185.06,4135074.58,,767662950.48,,,12137879625.87,,,17221111419.27,1270185497.7,18491296916.97,27136377219.44,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T19:02:05
20251231,,2329955649.22,,,1087000000.0,,,2669010089.9,69323400.0,2599686689.9,939711821.1,596800994.66,,,,,,,,,,42923292.91,42923292.91,6626733923.77,,,,263784855.4,721780436.29,15800592454.96,,,380000000.0,310221180.56,,,,1313240991.93,85973669.05,,,348608300.0,,9389224571.86,2368530542.67,7020694029.19,1529973.2,941346674.84,941346674.84,,7019164055.99,,7019164055.99,,,,522891391.71,77065648.15,711700076.53,,,357151053.26,,326074347.57,85091029.93,11955637027.81,27756229482.77,,752991135.84,,,,,,3619085214.34,429150677.62,3189934536.72,,2093799157.78,,,165750549.38,133965361.33,,,,,53364372.54,53364372.54,,,,,,,,,,,,,,817739689.72,44544075.7,7681239556.63,,579107807.42,,,,123243865.1,,550000000.0,550000000.0,,,423686683.78,2724157.96,,1678762514.26,9360002070.89,,1309533797.0,,,,3101087800.66,99241185.06,3384405.48,,767662950.48,,,12035332465.39,,,17117760233.95,1278467177.93,18396227411.88,27756229482.77,定期报告,是,20260428,CNY,合并期末,2026-04-10T19:58:02
20250930,,2412151080.25,,,868000000.0,,,3353174349.4,52915645.0,3300258704.4,770716233.17,697288327.92,,,,,,,,,,,50716076.57,8348002164.34,,,,263784855.4,437978014.58,17672595426.08,,,588415878.13,,,,,1187050145.3,87306837.46,,,350651100.0,,,,,,1423705697.78,,,,,5356163005.51,,,,470784324.45,78662991.46,669005700.25,,,363665002.33,,377415650.76,184642833.61,10666684842.59,28339280268.67,,811837845.42,,,,,,3673811180.89,312296681.6,3361514499.29,,2949664919.37,,,133065232.67,60571955.18,,,,,,30888724.54,,,,,,,,,,,,,,578000000.0,22948364.63,8260788222.7,,755792704.99,,,,122330798.76,,,,,,375448862.83,32977.84,,1253605344.42,9514393567.12,,1309533797.0,,,,3417029465.8,99241185.06,2541897.42,,767662950.48,,,12051701374.65,,,17449228300.29,1375658401.26,18824886701.55,28339280268.67,定期报告,未审计,20251025,CNY,合并期末,2025-10-24T19:40:28
20250630,,2663350740.59,,,570000000.0,,,3373422923.14,26362339.62,3347060583.52,684247315.57,811307539.47,,,,,,,,,,59730121.37,59730121.37,8945949667.69,,,,263784855.4,419596530.95,18183830345.7,,,220000000.0,,,,,1189390027.48,88640005.89,,,325119400.0,,7520016476.92,2008981732.31,5511034744.61,1529973.2,1370045890.61,1370045890.61,,5509504771.41,,5509504771.41,,,,392440651.52,80587983.28,671588122.14,,,393351540.86,,376364047.69,56238363.67,10280830153.03,28464660498.73,,736398500.0,,,,,,3978128610.15,304222359.33,3673906250.82,,3168688588.45,,,118069768.9,50822409.11,,,,,36758156.77,36758156.77,,,,,,,,,,,,,,513694048.44,19318117.9,8621878199.72,,807189468.91,,,,121712414.71,,,,,,376337851.36,40328.6,,1305280063.58,9927158263.3,,1309533797.0,,,,3378366768.58,99241185.06,2597031.52,,767662950.48,,,11789604098.13,,,17148523460.65,1388978774.78,18537502235.43,28464660498.73,定期报告,未审计,20250823,CNY,合并期末,2025-08-22T19:22:03
20250331,,2911256105.02,,,350000000.0,,,3237013213.15,690650.0,3236322563.15,1207558562.78,830594731.74,,,,,,,,,,,65772786.75,9544861807.96,,,,10593208.33,332050921.51,18943844947.19,,,221894444.44,,,,,1190329125.35,85057439.07,,,328188500.0,,,,,,1648587370.71,,,,,5342818359.14,,,,454143609.95,81857678.08,684201402.78,,,421093144.86,,362371020.61,57461282.38,10423859767.42,29367704714.61,,441719519.67,,,,,,4410771757.99,433293944.62,3977477813.37,,3842739626.16,,,94143038.46,86297139.66,,,,,,33465562.62,,,,,,,,,,,,,,448922860.19,22813770.89,9380873275.64,,1020873426.94,,,,120354531.58,,,,,,349764672.19,47679.35,,1491040310.06,10871913585.7,,1309533797.0,,,,2969132859.49,99241185.06,2559375.74,,767662950.48,,,12246440372.8,,,17196088170.45,1299702958.46,18495791128.91,29367704714.61,定期报告,未审计,20250429,CNY,合并期末,2025-04-28T19:44:07
20241231,,2787148776.35,,,674000000.0,,,3226977080.6,4366827.0,3222610253.6,1802620395.8,789979738.78,1060488.2,,,,,,,,,92023619.44,93084107.64,10884176752.31,,,,31076116.53,318826592.87,21142612098.06,,,71894444.44,,,,,1189168864.51,86356705.87,,,352926069.1,,7162158346.78,1669784084.26,5492374262.52,1529973.2,1585873829.64,1585873829.64,,5490844289.32,,5490844289.32,,,,534722537.18,83667204.21,690451494.9,,,422787317.01,,383216174.68,50381416.34,10407567810.02,31550179908.08,,709460439.66,,,,,,5060297088.84,424779896.76,4635517192.08,,5624161653.09,,,167338501.57,128579664.85,,,,,42647953.85,42647953.85,,,,,,,,,,,,,,361586448.91,32200621.7,12126272372.47,,1066357636.31,,,,119366397.99,,,,,,304010406.8,55030.11,,1489789471.21,13616061843.68,,1309533797.0,,,,2966952998.27,99241185.06,2821042.51,,767662950.48,,,11673541723.3,,,16621271326.5,1312846737.9,17934118064.4,31550179908.08,定期报告,是,20260411,CNY,合并期末,2025-04-18T22:46:06
20240930,,3086474278.43,,,200000000.0,,,3965318491.89,,3965318491.89,1597981807.59,915107110.6,2060488.2,,,,,,,,,,47415093.06,12544856343.13,,,,10593208.33,322920775.38,23721729370.0,,,71894444.44,,,,,1173572698.34,36588735.3,,,519698170.26,,,,,,1902923832.31,,,,,5016764498.66,,,,1031062261.59,83690891.18,694584336.01,,,417474020.08,,246265418.25,184527304.82,10347984349.65,34069713719.65,,1156727537.39,,,,,,5655050766.47,585508584.03,5069542182.44,,6584799145.73,,,187492852.88,231491754.49,,,,,,85155575.5,,,,,,,,,,,,,,249000000.0,44039774.51,14193757406.97,,895348272.04,,,,118043215.88,,,,,,279280121.39,,116800000.0,1409471609.31,15603229016.28,,1309533797.0,,,,2936403631.36,99241185.06,2528695.76,,767662950.48,,,12123720195.45,,,17040608084.99,1425876618.38,18466484703.37,34069713719.65,定期报告,未审计,20241025,CNY,合并期末,2024-10-24T18:55:05
20240630,,2472037929.37,,,390000000.0,,,3743155577.98,,3743155577.98,1509439470.22,995536533.75,2060488.2,,,,,,,,,50411361.52,52471849.72,13761071672.04,,,,71593208.33,532886551.46,24398749139.7,,,20000000.0,,,,,1182532650.62,37276267.35,,,479351639.45,,6083982746.59,1370018880.41,4713963866.18,7005595.3,2108787238.46,2108787238.46,,4706958270.88,,4706958270.88,,,,870556346.83,82797706.57,673610256.28,,,410916903.98,,276154840.98,186083334.15,10164469108.72,34563218248.42,,962767305.56,,,,,,5560928020.07,821087047.39,4739840972.68,,8366898183.13,,,150414355.47,137539366.4,,,,,98281835.22,98281835.22,,,,,,,,,,,,,,153379738.13,76269804.28,15506478608.26,,870268377.99,,,,113656145.24,,,,,,229778760.13,,217183608.0,1430886891.36,16937365499.62,,1309533797.0,,,,2933520264.43,126251155.66,3071486.89,,767662950.48,,,11259052968.42,,,16146590311.56,1479262437.24,17625852748.8,34563218248.42,定期报告,未审计,20240821,CNY,合并期末,2024-08-20T18:20:26
20240331,,3422766669.39,,,,,,2888452721.26,,2888452721.26,1957829666.47,1041317560.61,,,,,,,,,,,61400519.8,15837854148.54,,,,111000000.0,393732550.42,26743345630.79,,,10593208.33,,,,,1179652122.48,37963799.4,,,452403386.79,,,,,,2099953166.63,,,,,4519638471.27,,,,1028991794.3,95506794.9,634315365.27,,,413442648.7,,310240330.67,218659326.59,9972368621.03,36715714251.82,,1072931218.34,,,,,,6080292738.47,1451358026.24,4628934712.23,,10275036920.37,,,114865193.76,195878867.66,,,,,,44239452.93,,,,,,,,,,,,,,131093921.38,66164320.44,17980502633.35,,617848737.72,,,,123107099.16,,,,,,164674223.08,,302183608.0,1207813667.96,19188316301.31,,1309533797.0,,,,2920417333.24,126251155.66,2704489.74,,767662950.48,,,11147552792.79,,,16021620207.59,1505777742.92,17527397950.51,36715714251.82,定期报告,未审计,20240426,CNY,合并期末,2024-04-25T21:20:06
20231231,,4005464686.5,,,,,,2289029018.22,,2289029018.22,2561014753.89,1075693609.52,5060488.2,,,,,,,,,51863835.61,56924323.81,15512825247.46,,,,61000000.0,323296019.64,27089954510.27,,,10593208.33,,,,,1186120570.3,38651331.45,,,500242946.85,,5665510764.92,1092682505.49,4572828259.43,7005595.3,1803115765.1,1803115765.1,,4565822664.13,,4565822664.13,,,,1204706851.23,85788180.3,637914654.75,,,422455386.15,,325510494.15,142189492.28,9718404693.79,36808359204.06,,1214174223.9,,,,,,6784830297.41,1663464753.23,5121365544.18,,10720172692.58,,,218563857.49,431701528.69,,,,,54967242.57,54967242.57,,,,,,,,,,,,,,131497709.82,53581829.61,19609489382.07,,468665099.62,,,,111312136.55,,,,,,164852784.04,,302183608.0,1047013628.21,20656503010.28,,1309533797.0,,,,2917588531.39,112118886.76,2604567.4,,767662950.48,,,10077875259.38,,,14963146218.89,1188709974.89,16151856193.78,36808359204.06,定期报告,是,20250419,CNY,合并期末,2024-04-12T20:45:03
