报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,219227389922.5,196196745765.24,95922252188.48,77686540297.69,,150953504818.2,,249743491134.83,23060651705.89,15166534098.47,15166534098.47,,,,,,43427166955.9,,,,,6129474097.7,,,592854656.22,6805125.0,693905564.26,104503855264.75,58417404437.59,,,,,,,582677072.54,,,582677072.54,,1659565779.29,764003120.82,1097034601.7,,,,288510563.21,8661667471.48,980898748578.8301,,26607704339.19,,57565630930.15,670069458.33,71922993235.1,6608644244.58,169387729448.56998,17996935824.35,17996935824.35,,7544706091.99,696597426.61,,,,298522175224.36,10000000.0,,,,57899320.85,,,,129439991752.16,,,,,,,1685432265.72,1443029587.68,34608169297.11,824767708446.7501,,10934402256.0,34904698113.21,,34904698113.21,32094199387.83,,4946442624.19,,11246210133.09,20945495988.8,,41043260761.54,,156114709264.66,16330867.42,156131040132.08,980898748578.8301,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T17:10:04
20251231,,184781537983.08,166464037057.44998,53197052913.49,38256878879.38,,144988150867.1,,229694563345.92,22613349899.47,9021159427.55,9021159427.55,,,,,,33810315061.17,,,,,4946726513.5,,,469909168.61,6854287.5,596822659.61,99034328384.89,61536504725.7,,,2386600203.79,1732864363.31,653735840.48,,653735840.48,,,653735840.48,,1378924963.98,830358210.75,1109025904.39,,,,284316608.44,6791289775.48,855744926541.1101,,18993527566.81,,53643218357.79,3786965383.34,49292750039.5,6581404536.8,172065202823.14,12518167437.44,12518167437.44,,8026803007.51,1174652005.39,,,,222670085100.75003,25790000.0,,,,57899320.85,,,,119502195631.15,,,,,,,1401773423.33,1119652384.66,37088422827.09,707948509845.5499,,10934402256.0,29866679245.3,,29866679245.3,32169954104.8,,4922416225.36,,11246210133.09,20936091629.0,,37704389234.14,,147780142827.68997,16273867.87,147796416695.56,855744926541.1101,定期报告,是,20260430,CNY,合并期末,2026-03-30T17:52:06
20250930,,179443453317.48,159890605588.88,55540666051.42,39259440705.81,,132511065871.09,,256733964753.09,21933393432.74,13430169240.25,13430169240.25,,,,,,28820629056.38,,,,,1811875822.38,,,427862882.77,6903450.0,712486804.95,99724342640.43,59836844720.09,,,,,,,391536121.4,,,391536121.4,,1237155007.26,783720508.05,1092802826.94,,,,294780782.64,6358873419.82,861092526709.18,,14975378502.79,,53831586379.18,5556284294.43,65026993100.96,3330283404.02,184941162435.46,13032027181.19,13032027181.19,,9201439390.0,757620738.39,,,,216056328311.31003,1999877000.0,,,,57899320.85,,,,104132587766.79,,,,,,,1259751898.14,2058244105.32,32465724735.88,708683188564.71,,10934402256.0,34828567924.56,,34828567924.56,32205235236.86,,4501093412.7,,10115006838.17,18652818312.46,,41155864445.99,,152392988426.74,16349717.73,152409338144.47,861092526709.18,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:24:06
20250630,,156369613739.94,139751445865.22,43265843109.08,34480643531.43,,100986329055.3,,253620302356.31003,24610112923.8,12813651534.45,12813651534.45,,,,,,21743893186.17,,,,,1979323220.02,,,350301482.87,6952612.5,690870928.67,95276340214.93,58009430065.97,,,2019435579.82,1575040685.63,444394894.19,,444394894.19,,,444394894.19,,1323001985.48,806813457.06,1095536933.81,,,,315115080.08,8032496800.18,781740323580.8099,,12691739868.61,,41412422430.9,2080420597.2,50976356436.15,1987439574.15,185419108589.59003,12641103296.96,12641103296.96,,8260339014.88,410443162.58,,,,185484488430.06,,,,,57899320.85,,,,96269309368.83,,,,,,,1347028741.24,2344179266.95,36203901455.34,637586179554.29,,10934402256.0,29828567924.56,,29828567924.56,32224103161.39,,5870899914.81,,10115006838.17,18640293767.91,,36522085002.68,,144135358865.52,18785161.0,144154144026.52,781740323580.8099,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T16:46:10
20250331,,144226188741.38,127127492053.24,40151689299.4,30098439582.93,,105374036514.37,,221760875000.59003,28566500064.38,11775971887.76,11775971887.76,,,,,,21380998785.38,,,,,2792002655.4,,,334703396.47,7001775.0,688544983.77,107080798558.46,53881864009.1,,,,,,,498412313.4,,,498412313.4,,1442973238.49,811668144.43,1068742494.86,,,,278539237.86,7858831261.04,749980342361.5398,,13608015887.51,,41192654794.52,1990586080.53,49220615119.44,1752317303.43,180875719597.28,9757001699.5,9757001699.5,,7168464350.46,427357478.95,,,,168715892218.47,12000000.0,,,,58379032.77,,,,97546293757.19,,,,,,,1514742755.8,1954137351.07,31951006840.1,607745184267.02,,10934402256.0,29828567924.56,,29828567924.56,32224103161.39,,4487827624.34,,10115006838.17,18633530501.64,,35992958380.91,,142216396687.01,18761407.51,142235158094.52,749980342361.5398,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T16:50:11
20241231,,144890447061.36,128601926250.47,35797640864.17,25668966903.51,,101534753178.36,,220760816602.27,24758007981.96,10667094508.58,10667094508.58,,,,,,21355161112.8,,,,,4201565679.35,,,300310621.03,7050937.5,895218181.35,105129083083.93,55686886514.9,,,2012753704.75,1450176330.36,562577374.39,,562577374.39,,,562577374.39,,1527032647.11,848431058.7,1066861787.61,,,,287287068.96,7194465193.56,737470691457.8899,,13503921636.85,,42222971164.84,3726755861.11,44018096756.42,1898872277.97,176704613196.33,7111721609.03,7111721609.03,,6773509365.11,435697854.98,,,,165569130565.63,18000000.0,,,,58379032.77,,,,99096012863.82,,,,,,,1584107602.31,2018437107.47,32231020292.07,596971247186.71,,10934402256.0,29828567924.56,,29828567924.56,32224103161.39,,5901611790.67,,10115006838.17,18629261491.79,,32847781961.71,,140480735424.29,18708846.89,140499444271.18,737470691457.8899,定期报告,是,20260331,CNY,合并期末,2025-03-28T18:52:17
20240930,,150189043086.11002,134647948091.69,36430987824.31,26155846155.6,,81955848105.14,,250301289505.05,22298418915.75,17762065290.36,17762065290.36,,,,,,22827067335.25,,,,,6565573879.78,,,264358800.3,7100100.0,1206715760.12,97519485034.39,48048864523.3,,,,,,,432766414.42,,,432766414.42,,1457538160.81,781770907.56,1096890762.42,,,,205346913.3,8567143779.41,747918275097.7798,,12166992744.29,,8068386904.11,2720755641.7,59785824647.73,3446910185.5,182491299505.13,13792144000.27,13792144000.27,,6421386095.58,261889397.05,,,,170697596719.38,,,,,,,,,103928579503.19,,,,,,,1500369229.91,1240484864.37,44698722553.74,611221341991.95,,10934402256.0,29828322641.54,,29828322641.54,32224103161.39,,3778428916.83,,9175086725.39,16767065907.04,,33960798901.36,,136668208509.55,28724596.28,136696933105.83,747918275097.7798,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T16:42:02
20240630,,170355758789.06,153196233370.1,32967788919.01,21942403205.6,,82209945097.08,,242490914460.68,23501599800.81,15329823320.8,15329823320.8,,,,,,18163965217.58,,,,,11978363813.69,,,262230420.82,7149262.5,2328823069.39,98894301519.66,54116496582.05,,,1805699323.52,1375057643.37,430641680.15,,430641680.15,,,430641680.15,,1505447043.03,792646439.18,1025055280.87,,,,218434199.41,9729719223.32,766309104139.0901,,9229250100.64,,12603307947.25,2271267889.07,64868129274.37,2194805362.63,181837232713.95,9734654091.03,9734654091.03,,5992972788.15,282964962.57,,,,180365579329.65,,,,,,,,,110219301593.84,,,,,,,1536952995.4,1120012134.59,50091640134.51,632348071317.65,,10934402256.0,29828322641.54,,29828322641.54,32224103161.39,,3905174546.16,,9175086725.39,16764162244.33,,31101126184.34,,133932377759.15,28655062.29,133961032821.44,766309104139.0901,定期报告,未审计,20240830,CNY,合并期末,2024-08-29T22:22:02
20240331,,157304855763.38,141347714925.02,30886177740.86,21760039156.61,,84595921429.5,,235904230024.54,22863744614.65,14257790600.89,14257790600.89,,,,,,19903801583.01,,,,,9943255335.11,,,267148808.29,7198425.0,2463408745.38,124022876854.77,52329247954.35,,,,,,,503795270.01,,,503795270.01,,1579257322.75,806701446.22,1018998595.87,,,,249467878.03,9942360165.81,768850238558.4198,,10164329348.65,,18591837355.4,1191512611.15,57120156350.03,2959894035.66,205914141893.9,10491395343.14,10491395343.14,,5202075678.32,311466815.28,,,,170505702228.1,,,,,6008588.8,,,,105060068682.33,,,,,,,1617235447.87,624366941.16,46056004481.45,635816195801.2401,,10934402256.0,29828322641.54,,29828322641.54,32224103161.39,,2170047766.53,,9175086725.39,16762846855.06,,31910714025.92,,133005523431.83,28519325.35,133034042757.18,768850238558.4198,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T19:52:04
20231231,,113625202523.72,94508402774.03,27900176434.68,18521193063.33,,91217898952.78,,206183491851.86,22749153326.1,12943203800.2,12943203800.2,,,,,,22261243984.39,,,,,8405034673.72,,,244770708.27,7247587.5,2298022726.61,97357937963.23,45173148628.98,,,1846833431.1,1311814461.59,535018969.51,,535018969.51,,,535018969.51,,1656262571.64,820541208.58,1032950833.6,,,,276155656.98,8517834754.09,663205297156.4401,,10051999061.48,,26410074031.13,6904888465.49,39654174979.77,5515912993.64,161352554853.77,8512341802.1,8512341802.1,,6043754626.93,354904017.87,,,,120261793313.16,,,,,40077573.44,,,,100545828291.35,,,,,,,1695730070.83,209301331.09,45157175336.42,532710510748.47,,10934402256.0,29828322641.54,,29828322641.54,32224103161.39,,1280539909.21,,9175086725.39,16754911011.95,,30268996195.06,,130466361900.54,28424507.43,130494786407.97,663205297156.4401,定期报告,是,20250329,CNY,合并期末,2024-03-28T21:02:03
20230930,,93890733209.66,76707039098.88,41019922621.27,27987284560.2,,86378810691.84,,226808553565.86,23514500502.3,11871872260.82,11871872260.82,,,,,,19654149994.46,,,,,7769925994.3,,,223197899.04,7296750.0,3158480640.61,112497647525.47,36930401424.47,,,,,,,516808333.29,,,516808333.29,,1687803604.01,731706825.2,1033598774.42,,,,236886899.18,8390468703.77,676322766219.9701,,10217878329.14,,15323399323.79,10417407487.71,54839188616.36,6111161455.05,181993141290.76,7772611092.71,7772611092.71,,5512193573.28,372030744.47,,,,110990458566.54,,,,,37920496.46,,,,103445379759.6,,,,,,,1712577662.82,418721702.37,46562258034.16,555726328135.22,,10552172031.0,25223714173.47,,24847473584.94,28816274255.63,,1058601592.98,,8428158723.86,15214026454.91,,31280189726.35,,120573136958.2,23301126.55,120596438084.75,676322766219.9701,定期报告,未审计,20231031,CNY,合并期末,2023-10-30T17:42:02
20230630,,108504588048.89,87539773678.88,42927930129.02,29299465084.72,,85970105320.71,,223442242255.58,19384917127.1,12670823287.01,12670823287.01,,,,,,14736610900.96,,,,,5256957627.55,,,194829717.01,7345912.5,2753574641.67,122658117474.99,38309156633.81,,,1760254622.32,1203229821.83,557024800.49,,557024800.49,,,557024800.49,,1582793091.75,752445038.87,1039968967.32,,,,199312799.07,9541801979.45,690490545753.75,,8960902126.28,,16524196605.01,14124956441.82,51916530898.02,6112283085.55,192103375314.08,8399440946.6,8399440946.6,,5823325322.81,468751076.01,,,,122431475417.19,,,,,5875805.91,,,,101369938483.27,,,,,,,1613619809.69,1557172935.27,41487349545.9,572899193813.41,,10347117125.0,25425053718.44,,24848039622.68,26955424885.15,,1622322830.61,,8428158723.86,15206495006.51,,29583386955.56,,117567959245.13,23392695.21,117591351940.34,690490545753.75,定期报告,未审计,20230831,CNY,合并期末,2023-08-30T19:57:01
20230331,,111807092832.25,95055928362.89,34445178796.5,25226126751.89,,86918531327.05,,189579488833.7,24797385233.85,12294809889.71,12294809889.71,,,,,,17079046357.12,,,,,3040540063.83,,,180539812.73,7378687.5,2763920442.27,119565748418.62,40775434533.53,,,,,,,575872960.35,,,575872960.35,,1620342323.56,737550233.51,1033739951.69,,,,227375913.69,8623442242.13,656073418853.59,,8705477837.22,,24315088519.88,17624699546.6,50604548099.6,4592552696.49,176425016524.31003,8953608689.16,8953608689.16,,5189453832.96,445153647.28,,,,123218085037.47,,,,,,,,,97730561583.27,,,,,,,1649719037.13,739966001.55,30286005826.31,550479936879.23,,10137285880.0,15935682186.75,,14885850943.44,25051707010.0,,728343297.73,,8428158723.86,15200448709.86,,30088915054.02,,105570540862.22,22941112.14,105593481974.36,656073418853.59,定期报告,未审计,20230428,CNY,合并期末,2023-04-27T18:22:02
20221231,,115995340538.15,97230303426.09,39811102770.13,29862909395.27,,84329316416.57,,171922778715.68,20293397520.86,10481417359.41,10481417359.41,,,,,,16069696108.65,,,,,2630533468.95,,,61769084.26,7444237.5,2707918533.69,109324962360.4,38395017429.52,,,1720786006.91,1141967175.17,578818831.74,,578818831.74,,,578818831.74,,1687952338.1,750259129.09,1046185376.52,,,,394848157.89,8734169819.08,625222928196.19,,8390374238.19,,28108143350.14,19033264163.61,33637794769.13,2597859584.74,158495396133.2,7986424412.53,7986424412.53,,5677301478.23,320450521.01,,,,129645925398.92,,,,,,,,,96917518404.47,,,,,,,1724003445.29,190425743.4,29876136057.23,522601017700.09,,10137279676.0,15935690533.2,,14885850943.44,25051651212.07,,-116832802.17,,8428158723.86,15188399700.06,,27974378903.16,,102598725946.18,23184549.92,102621910496.1,625222928196.19,定期报告,是,20240329,CNY,合并期末,2023-03-29T22:42:02
20220930,,101532175765.6,83922384134.98,35879849454.88,24670060192.83,,84670647259.9,,167286554528.62,18365585150.98,13376602476.48,13376602476.48,,,,,,14497319226.13,,,,,4535770779.27,,,57878146.0,7493400.0,3050074183.73,125823656852.21,40848917708.54,,,,,,,521234387.09,,,521234387.09,,1449801214.25,731638255.62,1031342566.35,,,,164377843.7,8493248592.62,622324167791.9701,,8949047480.9,,29264411179.37,9695819116.93,36273408898.47,3554056646.32,173471333887.48,14491265492.37,14491265492.37,,4713492512.8,411837272.77,,,,112845867062.56,92418718.96,,,,,,,,100943366340.5,,,,,,,1457988408.28,1076069242.66,21910756931.89,519151139192.26,,10137265160.0,15935710039.74,,14885850943.44,25051524854.2,,1345146717.53,,7732341274.17,13628042625.07,,29320116933.57,,103150147604.28,22880995.43,103173028599.71,622324167791.9701,定期报告,未审计,20221028,CNY,合并期末,2022-10-27T17:07:06
