报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,83387382092.4,61993293677.39,36120176857.86,29348232049.12,,20001447219.88,,105696185027.49,4843398598.11,851638339.29,851638339.29,,,,,,4478384622.65,,,,,1127671819.08,,,6665611900.51,185697712.28,2470108582.7,77286659499.24,4384779167.95,,,,,,,1852948961.17,781615497.76,,2634564458.93,,575402185.18,232339462.63,32135375.1,,,,2076000324.82,3828198547.25,356877781793.35004,,530525825.1,,2029126801.43,13765546572.55,18026946669.53,355097487.41,79480852677.19,1369640004.98,1369640004.98,,1600233701.95,172256494.34,,,,91304960163.17,83069973.27,,,,893708.69,,,863142598.89,59353456193.68,,,,,,204918480.6,563800522.38,86456431.61,8393322774.65,278184247081.42,,8496645292.0,5000000000.0,,5000000000.0,39534520149.13,,57892557.39,,4293542227.97,11275253909.72,,10023825133.89,,78681679270.1,11855441.83,78693534711.93,356877781793.35004,定期报告,未审计,20231031,CNY,合并期末,2023-10-30T18:47:02
20230630,,97156148576.71,71411859026.17,34594032471.74,29293319550.71,,19948426174.53,,100688445969.52,6373246509.19,753548450.8,753548450.8,,,,,,3657291729.01,,,,,1342806199.43,,,6658728496.72,209280504.1,2458956828.66,74054776848.35,3465803448.61,,,3201092342.52,1319197348.88,1881894993.64,,1881894993.64,775003365.69,,2656898359.33,,643370699.2,227775465.4,32135375.1,,,,2015940771.85,3180537656.17,360118150534.42,,855025784.57,,2930806569.22,18025479225.15,17097065782.23,601786155.87,65389821059.27,907339075.12,907339075.12,,1636038487.48,314133370.11,,,,100599430836.98,136070434.95,,,,893708.69,,,868410873.97,63999555458.22,,,,,,150788821.3,638295613.29,124923514.55,7844681002.23,282120545773.2,,8496645292.0,5000000000.0,,5000000000.0,39534520149.13,,275706929.77,,4293542227.97,11233863031.54,,9151576855.81,,77985854486.22,11750275.0,77997604761.22,360118150534.42,定期报告,未审计,20230831,CNY,合并期末,2023-08-30T19:57:01
20230331,,96154823384.96,70157442937.6,31194034579.06,27933528177.7,,21087818249.95,,85528806721.24,9279097817.0,860214130.61,860214130.61,,,,,,3799346825.05,,,,,873776725.63,,,6842820754.77,249561476.07,2871170384.97,82285096677.34,3776021261.92,,,,,,,1912974243.87,771280449.06,,2684254692.93,,647697648.97,239874177.37,32135375.1,,,,1669272385.19,3647977544.66,353723800812.79004,,959780635.71,,8461740600.22,8298668834.77,19599943136.43,191303918.07,65647747004.12,1084038585.81,1084038585.81,,2238806792.16,260924586.44,,,,98022385423.37,82400000.0,,,,,,,825948948.48,61567061711.55,,,,,,83852948.05,644032861.23,142107665.71,6400168212.15,274510911864.27,,8496645292.0,5000000000.0,,5000000000.0,39534520149.13,,491841379.07,,4293542227.97,11185137931.89,,10199379432.19,,79201066412.25,11822536.27,79212888948.52,353723800812.79004,定期报告,未审计,20230428,CNY,合并期末,2023-04-27T17:12:34
20221231,,121862060002.66,97021385396.12,29106271550.81,25904437470.53,,19498899240.69,,83763729517.18,8610880558.04,908399001.0,908399001.0,,,,,,4343234366.84,,,,,1017333984.59,,,6241920243.19,265582667.63,3164971509.7,76862096223.13,3721657976.43,,,3171690399.09,1218281270.21,1953409128.88,,1953409128.88,36303732.2,,1989712861.08,,639915273.74,246042934.29,32135375.1,,,,1908541396.15,3883573825.24,368066958507.49,,1171562484.85,,8300603274.6,8352455555.58,18539311117.62,308445525.67,62299523199.74,1185487366.12,1185487366.12,,2129721135.78,352841878.06,,,,123041419948.13,,,,,,,,837260186.01,55802402880.99,,,,,,64505032.78,645777030.85,77936231.35,7559417066.64,290668669914.77,,8496645292.0,5000000000.0,,,39534520149.13,,88270754.59,,4293542227.97,11135081569.47,,8838411847.6,,77386471840.76,11816751.96,77398288592.72,368066958507.49,定期报告,是,20240328,CNY,合并期末,2023-03-30T18:57:01
20220930,,113471636088.27,85068137390.83,31532191470.06,27127579985.76,,19240672417.0,,93190493645.45,9266574442.06,986247617.52,986247617.52,,,,,,4654002945.88,,,,,1482129476.69,,,6870390258.76,304375095.68,3271529157.11,69922395899.52,3988960071.97,,,,,,,1947446238.32,27671421.07,,1975117659.39,,692850964.33,212470109.87,32135375.1,,,,1624867319.16,3900658528.07,366619698541.89,,543135822.71,,10277833172.59,2154127043.18,18504766419.28,141775447.82,76579148420.37,1246002846.18,1246002846.18,,2107567051.87,312254588.07,,,,112363433767.17,16320000.0,,,,,,,,57057396632.46,,,,,,140085254.39,695191404.49,40899226.69,7123878098.22,289303815195.49,,8496645292.0,5000000000.0,,5000000000.0,39515040095.92,,1001310635.73,,3994854703.44,10214018802.05,,9081591218.29,,77303460747.43,12422598.97,77315883346.4,366619698541.89,定期报告,未审计,20221029,CNY,合并期末,2022-10-28T17:57:02
20220630,,103765312450.77,73414279728.7,31786819692.52,28737564890.19,538247848.2,20091270837.55,,86362147288.31,13048960897.37,2713042529.58,2713042529.58,,,,,,4278493309.18,,,,,917034068.48,,,6342057540.35,329566705.54,3414605476.31,69678825368.41,4919697712.35,,,3162493116.2,1204894676.6,1957598439.6,,1957598439.6,27355076.86,,1984953516.46,,730791284.15,210713341.25,32135375.1,,,,1641068375.4,2730816415.03,355516560032.31,,492384250.91,,12734825623.07,2779959512.29,16842395563.14,311627929.99,73892467806.7,3578373588.68,3578373588.68,,2190587160.94,470024889.03,,,,101952922702.18,336717553.92,,,,,,,,55474633508.87,,,,,,108073042.11,736990132.27,47174934.7,7752384130.32,279701542329.12,,8496645292.0,5000000000.0,,5000000000.0,39515040095.92,,1312925284.41,,3994854703.44,10146516397.36,,7336601184.26,,75802582957.39,12434745.8,75815017703.19,355516560032.31,定期报告,未审计,20220831,CNY,合并期末,2022-08-30T19:17:01
20220331,,88572152398.85,66988306068.35,29786957023.74,25031835056.76,381207822.95,21825016680.94,,77871761944.14,10257342056.33,1994171382.96,1994171382.96,,,,,,4066361751.02,,,,,888301385.84,,,6658663238.41,334289090.47,3430753708.24,57578437551.21,5050743643.69,,,,,,,1992334176.8,31619722.26,,2023953899.06,,764623180.66,224475885.62,32135375.1,,,,1227813287.08,2219132300.61,315188293606.92,,549080728.65,,7154787512.07,4796227000.01,14692569668.47,164131784.47,59487808023.08,1475327263.74,1475327263.74,,2386340291.99,634121904.21,,,,92106622622.33,,,,,,,,,60953831890.65,,,,,,82377890.72,769224986.69,28623498.54,4701493895.16,249982568960.78,,6993655803.0,5000000000.0,,5000000000.0,28420793259.93,,1354123550.09,,3999316532.77,10092422747.71,,9332867702.03,,65193179595.53,12545050.61,65205724646.14,315188293606.92,定期报告,未审计,20220430,CNY,合并期末,2022-04-29T17:27:02
20211231,,90555815681.3,67753241808.62,25472872307.17,22193485650.78,382832891.31,24344922073.94,,90584006213.63,11502954709.37,1011537447.82,1011537447.82,,,,,,2655369164.86,,,,,279902234.55,,,6553667681.63,352411365.8,3594038525.05,58599581334.22,4138153440.11,,,3140616510.46,1100312661.13,2040303849.33,,2040303849.33,26711841.2,,2067015690.53,,774012640.08,250646556.04,32135375.1,,,,1438837826.38,2008908790.68,326599621949.57,,558645151.71,,7096802847.29,8485676644.4,16588355948.9,733828872.69,62741993265.92,1252818030.48,1252818030.48,,2431922745.49,787469604.71,,,,90012125000.44,,,,,,,,,67509217139.53,,,,,,91412888.86,781841518.28,19202032.02,3365204616.32,262456516307.04,,6993655803.0,5000000000.0,,,28353325198.53,,622007730.04,,3999316532.77,10028632770.49,,9130173292.84,,64127111327.67,15994314.86,64143105642.53,326599621949.57,定期报告,是,20230331,CNY,合并期末,2022-03-30T18:32:02
20210930,,81021477829.42,62375865980.9,27998651836.89,24678298187.27,194599291.05,24720850269.89,,82522447574.13,11602934176.86,1757683091.28,1757683091.28,,,,,,2710683804.92,,,,,85271471.5,,,6621741024.99,38812030.62,3944043136.68,69771458844.11,5014343773.08,,,,,,,2042066134.2,38889936.68,,2080956070.88,,774040541.38,208442396.65,32135375.1,,,,1333002476.03,1795999130.07,324229574145.53,,539205200.91,,5208056583.31,6129922416.64,15551926018.37,820409574.06,68216047344.82,1136539840.38,1136539840.38,,2375266612.29,659287667.54,,,,81431390138.6,5744499907.48,,,,,,,,69299677614.05,,,,,,72524310.89,789170876.7,16102466.31,2969220108.95,260959246681.3,,6993655803.0,5000000000.0,,5000000000.0,28311403655.4,,810928981.71,,3676148380.92,8908285552.71,,9545608800.05,,63246031173.79,24296290.44,63270327464.23,324229574145.53,定期报告,未审计,20211029,CNY,合并期末,2021-10-28T17:37:03
20210630,,74449331298.79,56416830685.85,24834159746.73,22545367998.37,,23480866622.62,,76452700723.03,13336386959.15,1167321321.43,1167321321.43,,,,,,2311823436.65,,,,,51651456.31,,,6060631677.57,39332069.08,4828679090.22,67389989287.86,6096378358.59,,,3070183224.02,1023323184.61,2046860039.41,,2046860039.41,37152494.19,,2084012533.6,,786926324.38,209275750.92,32135375.1,,,,1414979029.91,6256027877.0,311282608938.94,,4148571185.09,,4691930367.56,4654383638.9,17347274201.11,978080029.0,57416887936.49,1228431981.12,1228431981.12,,2629780910.11,394915618.7,,,,78920066090.72,120499979.0,,,,,,,,72720557081.66,,,,,,258380269.16,796734938.0,23049436.56,3881842583.73,250211386246.91,,6993655803.0,5000000000.0,,5000000000.0,28311403655.4,,166494983.9,,3676148380.92,8839815566.78,,8060350339.12,,61047868729.12,23353962.91,61071222692.03,311282608938.94,定期报告,未审计,20210828,CNY,合并期末,2021-08-27T20:07:02
20210331,,76620386293.11,57610395477.24,22766658733.13,20055191956.24,,21792186041.88,,74842744583.21,14661235584.71,2144381097.62,2144381097.62,,,,,,2144576163.71,,,,,102887499.0,,,5600081768.76,39921820.92,5373896059.02,68325231339.27,6015802523.58,,,,,,,2060586316.18,49328938.04,,2109915254.22,1273584.91,832625162.43,217775857.24,32135375.1,,,,1741423786.03,3209602842.52,308574741370.37,,887069707.93,,7766950298.84,2703441861.1,16741432203.02,1258058766.52,62718163209.7,1091380540.48,1091380540.48,,2421011168.09,1222982583.52,,,,77782042193.62,53156810.7,,,,,,,,68958481858.23,,,,,,692491464.92,843012480.02,18537894.75,2059445682.54,247217658723.98,,6993655803.0,5000000000.0,,5000000000.0,28311403655.4,,-11360308.32,,3676148380.92,8771391267.49,,8589247908.87,,61330486707.36,26595939.03,61357082646.39,308574741370.37,定期报告,未审计,20210430,CNY,合并期末,2021-04-29T16:57:02
20201231,,65640359556.65,48384423234.76,21516356646.61,18591394862.89,,21171919414.06,,72701117042.7,14460425371.36,874405553.22,874405553.22,,,,,,2183089694.77,,,,,155876469.76,,,5771193948.89,40460670.03,6243897149.81,62645974916.84,10936457571.84,,,2952918605.26,933316632.62,2019601972.64,,2019601972.64,65838524.98,,2085440497.62,1741886.8,847354948.02,215313094.34,32135375.1,,,,1455922066.16,2137999709.85,291117441584.43,,579732185.45,,16255485786.37,9670113871.43,14576073144.23,504956696.48,52860883439.73,576584579.01,576584579.01,,2608008552.75,782814613.1,,,,66642671158.5,346000000.0,,,,,,,,62265473497.68,,,,,,404123622.43,856910328.86,20179387.19,1936286692.04,230886297555.25,,6993655803.0,5000000000.0,,,28311403655.4,,35594335.59,,3676148380.92,8691097190.12,,7494951502.28,,60202850867.31,28293161.87,60231144029.18,291117441584.43,定期报告,是,20220331,CNY,合并期末,2021-03-30T20:32:01
20200930,,62191464918.64,40297072895.52,20657218179.94,17305542647.36,,18462672868.37,,73436305738.85,18133740801.25,4830660051.71,4830660051.71,,,,,,2544838831.34,,,,,681184459.81,,,5403425172.4,41481082.44,6237632820.26,64583588434.37,10622258780.28,,,,,,,1994271411.66,39913518.84,,2034184930.5,,892160576.77,174429881.3,32135375.1,,,,755845985.55,1973960759.54,293689189648.42,,4219749385.0,,17917339903.17,3107919583.34,13220782817.67,570966543.03,59713970785.01,890789179.37,890789179.37,,1896809512.61,399851408.71,,,,57598875754.85,82877450.0,,,,,,,,70557258719.64,,,,,,566926550.53,899087208.1,62593414.88,1486748794.26,233192547010.17,,6993655803.0,5000000000.0,,5000000000.0,28266858030.08,,-9682089.61,,3445689429.69,8138409281.51,,8634373467.37,,60469303922.04,27338716.21,60496642638.25,293689189648.42,定期报告,未审计,20201030,CNY,合并期末,2020-10-29T17:32:02
20200630,,53791980669.62,35138929137.03,17267044932.5,14927435814.99,,14785284217.45,,73197910661.55,18446288328.29,1390260059.82,1390260059.82,,,,,,2077582372.4,,,,,1113744912.58,,,5154090213.63,35699583.8,6537908714.61,60126083865.24,10788355423.51,,,2844137307.82,858052036.94,1986085270.88,,1986085270.88,68903394.49,,2054988665.37,,909544945.55,161330919.16,32135375.1,,,,716298943.57,2171368499.16,270757901302.91,,842308314.52,,13693059288.09,5569320818.1,14767079194.54,1099036765.1,57011559346.18,447877319.41,447877319.41,,1198189727.52,240372885.52,,,,50045134740.32,,,,,,,,,68475293260.88,,,,,,294115358.89,908593973.02,55748329.85,1621991083.87,216269680405.81,,6993655803.0,,,,28266858030.08,,494707261.21,,3445689429.69,8084322420.14,,7173013254.0,,54458246198.12,29974698.98,54488220897.1,270757901302.91,定期报告,未审计,20200829,CNY,合并期末,2020-08-28T19:52:01
20200331,,56601075414.41,34393892583.89,15010478376.51,12390532196.43,,13682447718.95,,76006422629.74,24660409056.35,703296165.81,703296165.81,,,,,,1682881071.18,,,,,730713706.15,,,4548591687.13,39526770.84,6868740135.46,61066120272.59,10851194813.07,,,,,,,1971150835.06,75129407.37,,2046280242.43,,964164807.79,160983155.03,32135375.1,,,,618728459.88,2079100760.64,278353290619.06,,1055924459.79,,16832985438.78,3787921666.67,15519981139.4,2192391068.43,60366995307.62,732805068.8,732805068.8,,1669326946.11,306617593.32,,,,46355103899.3,510972220.61,,,,,,,,70763718980.04,,,,,,405517675.55,964447926.19,19014241.58,1891197968.56,223374921600.75003,,6993655803.0,,,,28254929991.63,,673501637.12,,3445689429.69,8041649478.62,,7527777472.2,,54937203812.26,41165206.05,54978369018.31,278353290619.06,定期报告,未审计,20200430,CNY,合并期末,2020-04-30T05:17:01
20191231,,48940833855.08,29749885413.76,13243653713.68,10832489059.97,,13214262240.75,,66901093485.91,24206541982.29,1019919667.42,1019919667.42,,,,,,1642894348.47,,,,,609102138.41,,,4453754152.13,30071334.1,7193554228.81,64895563425.25,10832873153.66,,,2833811899.19,793538467.53,2040273431.66,,2040273431.66,50034280.51,,2090307712.17,,1002749135.63,168519080.82,32135375.1,,,,760993782.62,1732618757.83,262971441570.13,,640153529.2,,16113199559.5,6384658783.33,12630960595.06,2643374802.36,57478062865.93,480101048.74,480101048.74,,1601085895.75,278223978.52,,,,40179178362.34,80000000.0,,,,,,,,67309198769.4,,,,,,208113569.43,995005231.2,19031249.53,1919456597.0,208959804837.29,,6993655803.0,,,,28254929991.63,,499960781.41,,3445689429.69,7997676253.44,,6773604053.96,,53965516313.13,46120419.71,54011636732.84,262971441570.13,定期报告,是,20210331,CNY,合并期末,2020-03-27T21:52:01
