报告日,资产,现金及存放中央银行款项,其中:现金,存放中央银行款,结算准备金,贵金属,存放同业款项,专项央行票据,央行专项扶持资金,存出保证金,拆出资金,其中:拆放同业,拆放金融性公司,存放联行款项,存出发钞基金,交易性金融资产,买入返售金融资产,应收账款,应收票据,应收款项融资,预付账款,应收利息,应收股利,应收租赁款,贴现,进出口押汇,发放贷款及垫款净额,发放贷款及垫款,减:贷款损失准备,代理业务资产,委托贷款及委托投资,存货,待处理抵债资产,减:抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,其中:投资子公司,债权投资,其他债权投资,投资性房地产,衍生金融工具资产,其他权益工具投资,长期应收款,固定资产原值,减:累计折旧,固定资产净值,减:固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,划分为持有待售的资产,减:未确认的收益,应收投资款项,其他应收款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他资产,减:不良资产处置损失专项准备,资产总计,负债,短期借款,向中央银行借款,发行货币债务,同业存入及拆入,其中:同业存放款项,拆入资金,客户存款(吸收存款),联行存放款项,外国政府借款,借入其他资金,央行拨付专项票据资金,保证款项,财政拨款,委托存款,衍生金融工具负债,交易性金融负债,卖出回购金融资产款,票据融资,应解汇款及临时存款,发行存款证,汇出汇款,应付票据,应付账款,预收账款,应付职工薪酬,其中:应付工资,应付福利费,应交税费,应付利息,应付股利,其他应付款,代理业务负债,划分为持有待售的负债,存入保证金,合同负债,贴现负债,预提费用,预计负债,递延收益,长期借款,应付债券,其中:应付次级债券,应付债券：优先股,应付债券：永续债,长期应付款,租赁负债,专项应付款,递延所得税负债,货币兑换,其他负债,负债合计,股东权益,股本,其他权益工具,其中:优先股,其中：永续债,资本公积,其他综合收益,可供出售类投资未实现损益(公允价值变动储备),持有至到期投资未结转损益,减:库藏股,盈余公积,一般风险准备,未确定的投资损失,信托赔偿准备金,未分配利润,其中:拟分配现金股利,外币报表折算差额,其他储备,归属于母公司股东的权益,少数股东权益,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,169738000000.0,,,,18408000000.0,37392000000.0,,,,27042000000.0,,,,,334805000000.0,27632000000.0,,,,,,,,,,1850432000000.0,1897045000000.0,53167000000.0,,,,,,,,,,,,,548927000000.0,795000000000.0,,19930000000.0,613000000.0,,,,,,1133000000.0,8493000000.0,,9626000000.0,,,,,,,,2317000000.0,4205000000.0,293000000.0,,5341000000.0,7524000000.0,,3859225000000.0,,,153147000000.0,,399225000000.0,183110000000.0,216115000000.0,2276163000000.0,,,,,,,,17660000000.0,8565000000.0,210813000000.0,,,,,,,,1419000000.0,,,4247000000.0,,,,,,,,,,1954000000.0,,,481838000000.0,,,,,2225000000.0,,,,43257000000.0,3600513000000.0,,6604000000.0,24825000000.0,4825000000.0,20000000000.0,37596000000.0,11188000000.0,,,,19496000000.0,33967000000.0,,,123642000000.0,,,,257318000000.0,1394000000.0,3859225000000.0,定期报告,未审计,20260425,CNY,合并期末,2026-04-24T20:44:05
20251231,,141937000000.0,,,,15325000000.0,40098000000.0,,,,49109000000.0,,,,,333847000000.0,27025000000.0,,,,,,,,,,1690117000000.0,1733314000000.0,49060000000.0,,,,,,,,,,,,,523415000000.0,748917000000.0,,25690000000.0,713000000.0,,15453000000.0,6823000000.0,8630000000.0,5000000.0,967000000.0,8625000000.0,,9592000000.0,,,,,,,,2424000000.0,4332000000.0,293000000.0,,5221000000.0,10616000000.0,,3628671000000.0,,,82881000000.0,,388160000000.0,165903000000.0,222257000000.0,2058755000000.0,,,,,,,,17220000000.0,4882000000.0,337696000000.0,,,,,,,,4533000000.0,,,3205000000.0,,,,,,,,,,1832000000.0,,,459747000000.0,,,,,2276000000.0,,,,18855000000.0,3380042000000.0,,6604000000.0,24825000000.0,4825000000.0,20000000000.0,37596000000.0,9375000000.0,,,,19496000000.0,33482000000.0,,,115946000000.0,,,,247324000000.0,1305000000.0,3628671000000.0,定期报告,是,20260425,CNY,合并期末,2026-04-24T20:22:05
20250930,,147529000000.0,,,,17646000000.0,39556000000.0,,,,44670000000.0,,,,,330970000000.0,31366000000.0,,,,,,,,,,1673011000000.0,1716823000000.0,48850000000.0,,,,,,,,,,,,,482573000000.0,747775000000.0,,21953000000.0,643000000.0,,,,,,967000000.0,8435000000.0,,9402000000.0,,,,,,,,2463000000.0,4262000000.0,293000000.0,,5102000000.0,19182000000.0,,3578396000000.0,,,32757000000.0,,378766000000.0,161756000000.0,217010000000.0,2081237000000.0,,,,,,,,14325000000.0,2887000000.0,352702000000.0,,,,,,,,3012000000.0,,,2797000000.0,,,,,,,,,,2372000000.0,,,431005000000.0,,,,,2347000000.0,,,,20258000000.0,3324465000000.0,,6604000000.0,34810000000.0,14810000000.0,20000000000.0,37611000000.0,8995000000.0,,,,17041000000.0,33365000000.0,,,114263000000.0,,,,252689000000.0,1242000000.0,3578396000000.0,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T20:32:04
20250630,,152145000000.0,,,,7724000000.0,31220000000.0,,,,24766000000.0,,,,,335897000000.0,65633000000.0,,,,,,,,,,1630847000000.0,1673213000000.0,46642000000.0,,,,,,,,,,,,,462668000000.0,697737000000.0,,24754000000.0,815000000.0,,14816000000.0,6317000000.0,8499000000.0,5000000.0,1149000000.0,8494000000.0,,9643000000.0,,,,,,,,2377000000.0,3928000000.0,293000000.0,,3724000000.0,16161000000.0,,3470332000000.0,,,34119000000.0,,312579000000.0,101216000000.0,211363000000.0,2111558000000.0,,,,,,,,17979000000.0,2783000000.0,276310000000.0,,,,,,,,2171000000.0,,,2386000000.0,,,,,,,,,,2544000000.0,,,438804000000.0,,,,,2273000000.0,,,,20862000000.0,3224368000000.0,,6604000000.0,24810000000.0,14810000000.0,10000000000.0,37611000000.0,12480000000.0,,,,17041000000.0,33258000000.0,,,112985000000.0,,,,244789000000.0,1175000000.0,3470332000000.0,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T19:16:05
20250331,,166509000000.0,,,,11127000000.0,45855000000.0,,,,2714000000.0,,,,,349417000000.0,65357000000.0,,,,,,,,,,1599291000000.0,1640169000000.0,46169000000.0,,,,,,,,,,,,,421728000000.0,672388000000.0,27000000.0,28146000000.0,510000000.0,,,,,,1058000000.0,8440000000.0,,9498000000.0,,,,,,,,2567000000.0,3969000000.0,293000000.0,,4625000000.0,12014000000.0,,3396035000000.0,,,37345000000.0,,278001000000.0,76260000000.0,201741000000.0,2217011000000.0,,,,,,,,21281000000.0,4470000000.0,102260000000.0,,,,,,,,982000000.0,,,2956000000.0,,,,,,,,,,1777000000.0,,,470471000000.0,,,,,2494000000.0,,,,20862000000.0,3159910000000.0,,6604000000.0,24810000000.0,14810000000.0,10000000000.0,37611000000.0,10024000000.0,,,,17041000000.0,29072000000.0,,,109816000000.0,,,,234978000000.0,1147000000.0,3396035000000.0,定期报告,未审计,20250429,CNY,合并期末,2025-04-28T19:30:05
20241231,,147305000000.0,,,,7756000000.0,29105000000.0,,,,38074000000.0,,,,,357161000000.0,33965000000.0,,,,,,,,,,1437254000000.0,1476063000000.0,43220000000.0,,,,,,,,,,,,,388484000000.0,628082000000.0,,33664000000.0,512000000.0,,14888000000.0,6277000000.0,8611000000.0,5000000.0,901000000.0,8606000000.0,,9507000000.0,,,,,,,,2687000000.0,4017000000.0,293000000.0,,2513000000.0,4853000000.0,,3125232000000.0,,,54640000000.0,,309752000000.0,117817000000.0,191935000000.0,1869624000000.0,,,,,,,,30360000000.0,3247000000.0,163268000000.0,,,,,,,,4016000000.0,,,2379000000.0,,,,,,,,,,1403000000.0,,,433397000000.0,,,,,2550000000.0,,,,16336000000.0,2890972000000.0,,6604000000.0,24810000000.0,14810000000.0,10000000000.0,37611000000.0,15614000000.0,,,,17041000000.0,28740000000.0,,,102731000000.0,,,,233151000000.0,1109000000.0,3125232000000.0,定期报告,是,20260425,CNY,合并期末,2025-04-09T20:32:04
20240930,,137727000000.0,,,,28338000000.0,30071000000.0,,,,25358000000.0,,,,,315475000000.0,47341000000.0,,,,,,,,,,1415877000000.0,1455705000000.0,44793000000.0,,,,,,,,,,,,,402635000000.0,606685000000.0,,24888000000.0,428000000.0,,,,,,947000000.0,8053000000.0,,9000000000.0,,,,,,,,2751000000.0,3645000000.0,293000000.0,,3843000000.0,13311000000.0,,3067666000000.0,,,103120000000.0,,305641000000.0,116008000000.0,189633000000.0,1894727000000.0,,,,,,,,17862000000.0,21567000000.0,74446000000.0,,,,,,,,2588000000.0,,,1614000000.0,,,,,,,,,,1607000000.0,,,403735000000.0,,,,,2654000000.0,,,,14845000000.0,2844406000000.0,,6604000000.0,24810000000.0,14810000000.0,10000000000.0,37611000000.0,10387000000.0,,,,14705000000.0,28658000000.0,,,99406000000.0,,,,222181000000.0,1079000000.0,3067666000000.0,定期报告,未审计,20241029,CNY,合并期末,2024-10-28T19:10:04
20240630,,150148000000.0,,,,21064000000.0,24574000000.0,,,,31668000000.0,,,,,333475000000.0,52665000000.0,,,,,,,,,,1369265000000.0,1409328000000.0,44355000000.0,,,,,,,,,,,,,413317000000.0,581318000000.0,12000000.0,22276000000.0,310000000.0,,14169000000.0,6075000000.0,8094000000.0,5000000.0,1064000000.0,8089000000.0,,9153000000.0,,,,,,,,2796000000.0,3214000000.0,293000000.0,,4548000000.0,13648000000.0,,3033744000000.0,,,108619000000.0,,286031000000.0,99602000000.0,186429000000.0,1869717000000.0,,,,,,,,16980000000.0,15057000000.0,92221000000.0,,,,,,,,1733000000.0,,,2057000000.0,,,,,,,,,,1794000000.0,,,398625000000.0,,,,,2723000000.0,,,,18359000000.0,2813916000000.0,,6604000000.0,24810000000.0,14810000000.0,10000000000.0,37611000000.0,9727000000.0,,,,14705000000.0,28494000000.0,,,96819000000.0,,,,218770000000.0,1058000000.0,3033744000000.0,定期报告,未审计,20240829,CNY,合并期末,2024-08-28T20:50:09
20240331,,130849000000.0,,,,17202000000.0,24406000000.0,,,,22863000000.0,,,,,349402000000.0,39057000000.0,,,,,,,,,,1322686000000.0,1362110000000.0,44585000000.0,,,,,,,,,,,,,417152000000.0,503587000000.0,14000000.0,21748000000.0,304000000.0,,,,,,1644000000.0,7535000000.0,,9179000000.0,,,,,,,,2819000000.0,2976000000.0,293000000.0,,5927000000.0,17742000000.0,,2888206000000.0,,,109328000000.0,,266308000000.0,69507000000.0,196801000000.0,1843947000000.0,,,,,,,,15489000000.0,11798000000.0,61076000000.0,,,,,,,,859000000.0,,,2072000000.0,,,,,,,,,,2155000000.0,,,343273000000.0,,,,,2752000000.0,,,,17939000000.0,2676996000000.0,,6604000000.0,24810000000.0,14810000000.0,10000000000.0,37611000000.0,7768000000.0,,,,14705000000.0,24954000000.0,,,93723000000.0,,,,210175000000.0,1035000000.0,2888206000000.0,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T17:50:07
20231231,,129131000000.0,,,,10191000000.0,26290000000.0,,,,40541000000.0,,,,,350466000000.0,9251000000.0,,,,,,,,,,1213753000000.0,1252718000000.0,43039000000.0,,,,,,,,,,,,,418710000000.0,465419000000.0,14000000.0,20167000000.0,321000000.0,,13174000000.0,5626000000.0,7548000000.0,5000000.0,1570000000.0,7543000000.0,,9113000000.0,,,,,,,,2973000000.0,2912000000.0,293000000.0,,6260000000.0,5857000000.0,,2711662000000.0,,,109189000000.0,,265236000000.0,82122000000.0,183114000000.0,1588536000000.0,,,,,,,,14187000000.0,12359000000.0,122641000000.0,,,,,,,,3886000000.0,,,1281000000.0,,,,,,,,,,1673000000.0,,,371083000000.0,,,,,2819000000.0,,,,16562000000.0,2509452000000.0,,6604000000.0,24810000000.0,14810000000.0,10000000000.0,37611000000.0,5801000000.0,,,,14705000000.0,24510000000.0,,,87154000000.0,,,,201195000000.0,1015000000.0,2711662000000.0,定期报告,是,20250410,CNY,合并期末,2024-04-09T19:25:03
