报告日,资产,现金及存放中央银行款项,其中:现金,存放中央银行款,结算准备金,贵金属,存放同业款项,专项央行票据,央行专项扶持资金,存出保证金,拆出资金,其中:拆放同业,拆放金融性公司,存放联行款项,存出发钞基金,交易性金融资产,买入返售金融资产,应收账款,应收票据,应收款项融资,预付账款,应收利息,应收股利,应收租赁款,贴现,进出口押汇,发放贷款及垫款净额,发放贷款及垫款,减:贷款损失准备,代理业务资产,委托贷款及委托投资,存货,待处理抵债资产,减:抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,其中:投资子公司,债权投资,其他债权投资,投资性房地产,衍生金融工具资产,其他权益工具投资,长期应收款,固定资产原值,减:累计折旧,固定资产净值,减:固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,划分为持有待售的资产,减:未确认的收益,应收投资款项,其他应收款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他资产,减:不良资产处置损失专项准备,资产总计,负债,短期借款,向中央银行借款,发行货币债务,同业存入及拆入,其中:同业存放款项,拆入资金,客户存款(吸收存款),联行存放款项,外国政府借款,借入其他资金,央行拨付专项票据资金,保证款项,财政拨款,委托存款,衍生金融工具负债,交易性金融负债,卖出回购金融资产款,票据融资,应解汇款及临时存款,发行存款证,汇出汇款,应付票据,应付账款,预收账款,应付职工薪酬,其中:应付工资,应付福利费,应交税费,应付利息,应付股利,其他应付款,代理业务负债,划分为持有待售的负债,存入保证金,合同负债,贴现负债,预提费用,预计负债,递延收益,长期借款,应付债券,其中:应付次级债券,应付债券：优先股,应付债券：永续债,长期应付款,租赁负债,专项应付款,递延所得税负债,货币兑换,其他负债,负债合计,股东权益,股本,其他权益工具,其中:优先股,其中：永续债,资本公积,其他综合收益,可供出售类投资未实现损益(公允价值变动储备),持有至到期投资未结转损益,减:库藏股,盈余公积,一般风险准备,未确定的投资损失,信托赔偿准备金,未分配利润,其中:拟分配现金股利,外币报表折算差额,其他储备,归属于母公司股东的权益,少数股东权益,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,311909000000.0,,,,5222000000.0,101264000000.0,,,,166956000000.0,,,,,374866000000.0,39681000000.0,,,,,,,,,,3989008000000.0,4056138000000.0,67130000000.0,,,,,,,,,,1253257000000.0,,,,724591000000.0,,5635000000.0,1135000000.0,,,,,,1766000000.0,29602000000.0,,31368000000.0,,,,,,,,8983000000.0,4955000000.0,1281000000.0,,32986000000.0,53901000000.0,,7201145000000.0,,,130918000000.0,,663016000000.0,482868000000.0,180148000000.0,4199159000000.0,,,,,,,,4179000000.0,,173513000000.0,,,,,,,,15956000000.0,,,5787000000.0,,,,,,,,,,1761000000.0,,,1346600000000.0,,,,,9204000000.0,,,,74038000000.0,6624131000000.0,,59086000000.0,69947000000.0,29947000000.0,40000000000.0,74483000000.0,5818000000.0,,,,29543000000.0,91453000000.0,,,244093000000.0,,,,574423000000.0,2591000000.0,7201145000000.0,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:24:04
20251231,,339232000000.0,,,,1892000000.0,107162000000.0,,,,184378000000.0,,,,,458638000000.0,12923000000.0,,,,,,,,,,3911379000000.0,3980218000000.0,88069000000.0,,,,,,,,,,1233695000000.0,,,,678425000000.0,,5528000000.0,1143000000.0,,51300000000.0,21395000000.0,29905000000.0,163000000.0,1749000000.0,29742000000.0,,31491000000.0,,,,,,,,9286000000.0,5117000000.0,1281000000.0,,35218000000.0,54116000000.0,,7165319000000.0,,,154678000000.0,,715061000000.0,506454000000.0,208607000000.0,4102458000000.0,,,,,,,,5547000000.0,,158118000000.0,,,,,,,,18908000000.0,,,6368000000.0,,,,,,,,,,1839000000.0,,,1328801000000.0,,,,,9534000000.0,,,,56565000000.0,6557877000000.0,,59086000000.0,104906000000.0,64906000000.0,40000000000.0,74464000000.0,4981000000.0,,,,29543000000.0,91369000000.0,,,240451000000.0,,,,604800000000.0,2642000000.0,7165319000000.0,定期报告,是,20260430,CNY,合并期末,2026-03-30T20:46:09
20250930,,273102000000.0,,,,7169000000.0,117852000000.0,,,,183539000000.0,,,,,446716000000.0,17753000000.0,,,,,,,,,,3953830000000.0,4026943000000.0,73113000000.0,,,,,,,,,,1213065000000.0,,,,774810000000.0,,5586000000.0,1141000000.0,,,,,,1752000000.0,29699000000.0,,31451000000.0,,,,,,,,9354000000.0,4893000000.0,1281000000.0,,35505000000.0,58763000000.0,,7217717000000.0,,,173897000000.0,,729559000000.0,553919000000.0,175640000000.0,4184694000000.0,,,,,,,,6143000000.0,,204805000000.0,,,,,,,,20717000000.0,,,6387000000.0,,,,,,,,,,2080000000.0,,,1201708000000.0,,,,,9619000000.0,,,,73249000000.0,6612858000000.0,,59086000000.0,104906000000.0,64906000000.0,40000000000.0,74463000000.0,4263000000.0,,,,29543000000.0,90137000000.0,,,239875000000.0,,,,602273000000.0,2586000000.0,7217717000000.0,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T18:28:07
20250630,,315987000000.0,,,,3933000000.0,118231000000.0,,,,183826000000.0,,,,,446065000000.0,26982000000.0,,,,,,,,,,4008604000000.0,4084070000000.0,87556000000.0,,,,,,,,,,1136976000000.0,,,,749056000000.0,,10784000000.0,1143000000.0,,49345000000.0,20374000000.0,28971000000.0,163000000.0,2028000000.0,28808000000.0,,30836000000.0,,,,,,,,9823000000.0,4864000000.0,1281000000.0,,35992000000.0,66563000000.0,,7238591000000.0,,,163434000000.0,,686836000000.0,518155000000.0,168681000000.0,4253182000000.0,,,,,,,,12305000000.0,,192865000000.0,,,,,,,,20460000000.0,,,5496000000.0,,,,,,,,,,3545000000.0,,,1217020000000.0,,,,,10040000000.0,,,,76226000000.0,6641409000000.0,,59086000000.0,104899000000.0,64906000000.0,39993000000.0,74473000000.0,6676000000.0,,,,29543000000.0,90052000000.0,,,229805000000.0,,,,594534000000.0,2648000000.0,7238591000000.0,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T19:38:21
20250331,,335549000000.0,,,,3879000000.0,85459000000.0,,,,159370000000.0,,,,,443998000000.0,65870000000.0,,,,,,,,,,4034690000000.0,4110950000000.0,76260000000.0,,,,,,,,,,1175633000000.0,,,,668519000000.0,,23845000000.0,1142000000.0,,,,,,2006000000.0,28280000000.0,,30286000000.0,,,,,,,,10173000000.0,4944000000.0,1281000000.0,,34517000000.0,56425000000.0,,7228859000000.0,,,162806000000.0,,702993000000.0,542366000000.0,160627000000.0,4268443000000.0,,,,,,,,23362000000.0,,110973000000.0,,,,,,,,19245000000.0,,,5494000000.0,,,,,,,,,,4691000000.0,,,1265316000000.0,,,,,10269000000.0,,,,66272000000.0,6639864000000.0,,59086000000.0,104899000000.0,64906000000.0,39993000000.0,74473000000.0,4788000000.0,,,,29543000000.0,89972000000.0,,,223640000000.0,,,,586401000000.0,2594000000.0,7228859000000.0,定期报告,未审计,20250426,CNY,合并期末,2025-04-25T19:02:05
20241231,,283266000000.0,,,,6788000000.0,47767000000.0,,,,179739000000.0,,,,,443106000000.0,118128000000.0,,,,,,,,,,3857693000000.0,3933902000000.0,88582000000.0,,,,,,,,,,1164099000000.0,,,,600404000000.0,,33797000000.0,1140000000.0,,46352000000.0,19710000000.0,26642000000.0,163000000.0,2027000000.0,26479000000.0,,28506000000.0,,,,,,,,10321000000.0,5030000000.0,1281000000.0,,31358000000.0,51817000000.0,,6959021000000.0,,,95633000000.0,,798098000000.0,581536000000.0,216562000000.0,4035687000000.0,,,,,,,,32448000000.0,,75793000000.0,,,,,,,,21895000000.0,,,4758000000.0,,,,,,,,,,2409000000.0,,,1231112000000.0,,,,,10412000000.0,,,,60545000000.0,6368790000000.0,,59086000000.0,104899000000.0,64906000000.0,39993000000.0,74473000000.0,10891000000.0,,,,29543000000.0,89891000000.0,,,218917000000.0,,,,587700000000.0,2531000000.0,6959021000000.0,定期报告,是,20260331,CNY,合并期末,2025-03-28T20:15:04
20240930,,279470000000.0,,,,9271000000.0,46162000000.0,,,,165386000000.0,,,,,435586000000.0,81545000000.0,,,,,,,,,,3826952000000.0,3897235000000.0,70283000000.0,,,,,,,,,,1135921000000.0,,,,656222000000.0,,13517000000.0,1133000000.0,,,,,,2498000000.0,24296000000.0,,26794000000.0,,,,,,,,9936000000.0,4518000000.0,1281000000.0,,31184000000.0,67745000000.0,,6884743000000.0,,,84424000000.0,,816120000000.0,627401000000.0,188719000000.0,4021320000000.0,,,,,,,,14196000000.0,,187770000000.0,,,,,,,,20014000000.0,,,4335000000.0,,,,,,,,,,1996000000.0,,,1078723000000.0,,,,,9932000000.0,,,,63248000000.0,6302078000000.0,,59086000000.0,104899000000.0,64906000000.0,39993000000.0,74473000000.0,6611000000.0,,,,26245000000.0,86390000000.0,,,222434000000.0,,,,580138000000.0,2527000000.0,6884743000000.0,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T19:30:02
20240630,,325267000000.0,,,,6532000000.0,36697000000.0,,,,158195000000.0,,,,,460224000000.0,8195000000.0,,,,,,,,,,3821301000000.0,3893444000000.0,83780000000.0,,,,,,,,,,1147317000000.0,220000000.0,,,601273000000.0,,18508000000.0,1133000000.0,,43064000000.0,19141000000.0,23923000000.0,163000000.0,2455000000.0,23760000000.0,,26215000000.0,,,,,,,,9991000000.0,4313000000.0,1281000000.0,,31696000000.0,48599000000.0,,6796694000000.0,,,84963000000.0,,810802000000.0,631446000000.0,179356000000.0,3919764000000.0,,,,,,,,18659000000.0,,102772000000.0,,,,,,,,18884000000.0,,,3696000000.0,,,,,,,,,,2160000000.0,,,1174774000000.0,,,,,9982000000.0,,,,79373000000.0,6225829000000.0,,59086000000.0,104899000000.0,64906000000.0,39993000000.0,74473000000.0,6550000000.0,,,,26245000000.0,86310000000.0,,,210828000000.0,,,,568391000000.0,2474000000.0,6796694000000.0,定期报告,未审计,20240831,CNY,合并期末,2024-08-31T00:55:04
20240331,,324295000000.0,,,,4120000000.0,30979000000.0,,,,159479000000.0,,,,,484179000000.0,43111000000.0,,,,,,,,,,3828594000000.0,3906197000000.0,77603000000.0,,,,,,,,,,1203585000000.0,214000000.0,,,591801000000.0,,12512000000.0,1135000000.0,91531000000.0,,,,,2456000000.0,24017000000.0,,26473000000.0,,,,,,,,10315000000.0,4303000000.0,1281000000.0,,33039000000.0,46582000000.0,,6897528000000.0,,,74497000000.0,,702906000000.0,523908000000.0,178998000000.0,4124619000000.0,,,,,,,,12673000000.0,,162830000000.0,,,,,,,,17856000000.0,,,8152000000.0,,,,,,,,,,1880000000.0,,,1152525000000.0,,,,,10242000000.0,,,,61553000000.0,6329733000000.0,,59086000000.0,104899000000.0,64906000000.0,39993000000.0,74473000000.0,4439000000.0,,,,26245000000.0,86231000000.0,,,209958000000.0,,,,565331000000.0,2464000000.0,6897528000000.0,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T20:05:12
20231231,,349184000000.0,,,,6916000000.0,39942000000.0,,,,142242000000.0,,,,,432896000000.0,67500000000.0,,,,,,,,,,3712925000000.0,3786954000000.0,85371000000.0,,,,,,,,,,1246387000000.0,204000000.0,,,561047000000.0,,13324000000.0,1132000000.0,99158000000.0,43187000000.0,18789000000.0,24398000000.0,163000000.0,1603000000.0,24235000000.0,,25838000000.0,,,,,,,,10408000000.0,4368000000.0,1281000000.0,,33974000000.0,24070000000.0,,6772796000000.0,,,99633000000.0,,746531000000.0,552326000000.0,194205000000.0,4094528000000.0,,,,,,,,13946000000.0,,73115000000.0,,,,,,,,20064000000.0,,,7304000000.0,,,,,,,,,,2068000000.0,,,1099326000000.0,,,,,10349000000.0,,,,51147000000.0,6218011000000.0,,59086000000.0,104899000000.0,64906000000.0,39993000000.0,74473000000.0,2245000000.0,,,,26245000000.0,86161000000.0,,,199282000000.0,,,,552391000000.0,2394000000.0,6772796000000.0,定期报告,是,20250329,CNY,合并期末,2024-03-27T19:50:04
