报告日,资产,现金及存放中央银行款项,其中:现金,存放中央银行款,结算准备金,贵金属,存放同业款项,专项央行票据,央行专项扶持资金,存出保证金,拆出资金,其中:拆放同业,拆放金融性公司,存放联行款项,存出发钞基金,交易性金融资产,买入返售金融资产,应收账款,应收票据,应收款项融资,预付账款,应收利息,应收股利,应收租赁款,贴现,进出口押汇,发放贷款及垫款净额,发放贷款及垫款,减:贷款损失准备,代理业务资产,委托贷款及委托投资,存货,待处理抵债资产,减:抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,其中:投资子公司,债权投资,其他债权投资,投资性房地产,衍生金融工具资产,其他权益工具投资,长期应收款,固定资产原值,减:累计折旧,固定资产净值,减:固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,划分为持有待售的资产,减:未确认的收益,应收投资款项,其他应收款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他资产,减:不良资产处置损失专项准备,资产总计,负债,短期借款,向中央银行借款,发行货币债务,同业存入及拆入,其中:同业存放款项,拆入资金,客户存款(吸收存款),联行存放款项,外国政府借款,借入其他资金,央行拨付专项票据资金,保证款项,财政拨款,委托存款,衍生金融工具负债,交易性金融负债,卖出回购金融资产款,票据融资,应解汇款及临时存款,发行存款证,汇出汇款,应付票据,应付账款,预收账款,应付职工薪酬,其中:应付工资,应付福利费,应交税费,应付利息,应付股利,其他应付款,代理业务负债,划分为持有待售的负债,存入保证金,合同负债,贴现负债,预提费用,预计负债,递延收益,长期借款,应付债券,其中:应付次级债券,应付债券：优先股,应付债券：永续债,长期应付款,租赁负债,专项应付款,递延所得税负债,货币兑换,其他负债,负债合计,股东权益,股本,其他权益工具,其中:优先股,其中：永续债,资本公积,其他综合收益,可供出售类投资未实现损益(公允价值变动储备),持有至到期投资未结转损益,减:库藏股,盈余公积,一般风险准备,未确定的投资损失,信托赔偿准备金,未分配利润,其中:拟分配现金股利,外币报表折算差额,其他储备,归属于母公司股东的权益,少数股东权益,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,70508201000.0,,,,670239000.0,18719867000.0,,,,81263809000.0,,,,,55585193000.0,25006985000.0,,,,,,,,,,782376782000.0,803741831000.0,21365049000.0,,,,,,,,,,,2243458000.0,,205240115000.0,310214786000.0,,5010886000.0,611500000.0,43238460000.0,,,,,1033328000.0,4757218000.0,,5790546000.0,,,,,,,,534463000.0,,,,6242696000.0,4922522000.0,,1627400498000.0,,,49785314000.0,,72150921000.0,3827743000.0,68323178000.0,1177001995000.0,,,,,,,,2300116000.0,2702193000.0,52040166000.0,,,,,,,,2371864000.0,,,1607622000.0,,,,,,,,,,819123000.0,,,123423188000.0,,,,,515208000.0,,,,6564586000.0,1491282296000.0,,9644444000.0,,,,16539426000.0,4534789000.0,,,,41433610000.0,16332963000.0,,,43200120000.0,,,,131685352000.0,4432850000.0,1627400498000.0,定期报告,未审计,20260423,CNY,合并期末,2026-04-22T19:08:15
20251231,,72109155000.0,,,,2435688000.0,24419302000.0,,,,77363567000.0,,,,,59138453000.0,32922952000.0,,,,,,,,,,750433414000.0,773000878000.0,22567464000.0,,,,,,,,,,,2198803000.0,,205762238000.0,290343496000.0,,7843167000.0,611500000.0,36388325000.0,11829052000.0,6459264000.0,5369788000.0,485801000.0,978495000.0,4883987000.0,,5862482000.0,,,,,,,,544500000.0,,,,6353474000.0,4814664000.0,,1587666263000.0,,,47888042000.0,,79844593000.0,3431015000.0,76413578000.0,1156886017000.0,,,,,,,,2192096000.0,411275000.0,35632757000.0,,,,,,,,3313614000.0,,,893905000.0,,,,,,,,,,906197000.0,,,120912596000.0,,,,,528682000.0,,,,5976195000.0,1455385969000.0,,9644444000.0,,,,16540133000.0,4344486000.0,,,,41435590000.0,16332963000.0,,,39608122000.0,,,,127905738000.0,4374556000.0,1587666263000.0,定期报告,是,20260423,CNY,合并期末,2026-04-22T19:08:15
20250930,,68883528000.0,,,,279331000.0,30601467000.0,,,,65172378000.0,,,,,57000902000.0,29553713000.0,,,,,,,,,,743496001000.0,767304140000.0,23808139000.0,,,,,,,,,,,2125506000.0,,205183629000.0,285383244000.0,,7455817000.0,611500000.0,37057851000.0,,,,,898649000.0,4963460000.0,,5862109000.0,,,,,,,,568796000.0,,,,6546377000.0,4379666000.0,,1558094380000.0,,,51486351000.0,,91705701000.0,4262911000.0,87442790000.0,1155170407000.0,,,,,,,,2190390000.0,321430000.0,30112165000.0,,,,,,,,2817774000.0,,,1679569000.0,,,,,,,,,,653891000.0,,,83370149000.0,,,,,548292000.0,,,,7825587000.0,1427881706000.0,,9644444000.0,,,,16544981000.0,4103796000.0,,,,41435590000.0,16332963000.0,,,37862674000.0,,,,125924448000.0,4288226000.0,1558094380000.0,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:18:06
20250630,,67956003000.0,,,,272666000.0,15913347000.0,,,,58026841000.0,,,,,62995903000.0,20064023000.0,,,,,,,,,,750514658000.0,774164134000.0,24823620000.0,,,,,,,,,,,2115224000.0,,208846821000.0,291091010000.0,,5439029000.0,611500000.0,40971356000.0,11922253000.0,6405556000.0,5516697000.0,485801000.0,907971000.0,5030896000.0,,5938867000.0,,,,,,,,612596000.0,,,,5514732000.0,4360795000.0,,1549418727000.0,,,49214389000.0,,94583845000.0,1431079000.0,93152766000.0,1126680240000.0,,,,,,,,2788580000.0,215558000.0,37021585000.0,,,,,,,,3002943000.0,,,1297645000.0,,,,,,,,,,742340000.0,,,94275098000.0,,,,,593297000.0,,,,7986803000.0,1418402323000.0,,9644444000.0,,,,16544981000.0,6224585000.0,,,,41435590000.0,16332963000.0,,,36632195000.0,,,,126814758000.0,4201646000.0,1549418727000.0,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T19:48:02
20250331,,69080282000.0,,,,148141000.0,19715130000.0,,,,61485213000.0,,,,,57596086000.0,24215072000.0,,,,,,,,,,747449906000.0,771126839000.0,23676933000.0,,,,,,,,,,,2093193000.0,,197558468000.0,291215240000.0,,5203281000.0,361500000.0,39543115000.0,,,,,876313000.0,5079560000.0,,5955873000.0,,,,,,,,641314000.0,,,,5538866000.0,4649562000.0,,1539928922000.0,,,51231197000.0,,91050434000.0,2262947000.0,88787487000.0,1099213738000.0,,,,,,,,2428808000.0,377087000.0,77625663000.0,,,,,,,,2841561000.0,,,1413330000.0,,,,,,,,,,739309000.0,,,76623457000.0,,,,,615415000.0,,,,6679212000.0,1410839211000.0,,9644444000.0,,,,16547850000.0,5862209000.0,,,,36745387000.0,15354359000.0,,,40713962000.0,,,,124868211000.0,4221500000.0,1539928922000.0,定期报告,未审计,20250425,CNY,合并期末,2025-04-24T21:44:05
20241231,,72922497000.0,,,,181132000.0,16627454000.0,,,,53683897000.0,,,,,51633537000.0,27155019000.0,,,,,,,,,,731185347000.0,755218660000.0,25308285000.0,,,,,,,,,,,2021112000.0,,186537759000.0,285584050000.0,,4774385000.0,361500000.0,31979353000.0,11813836000.0,6145176000.0,5668660000.0,485801000.0,831592000.0,5182859000.0,,6014451000.0,,,,,,,,663028000.0,,,,4656556000.0,4301164000.0,,1487809495000.0,,,48734870000.0,,82168052000.0,9959773000.0,72208279000.0,1092917510000.0,,,,,,,,3176137000.0,187693000.0,47405245000.0,,,,,,,,3476755000.0,,,756105000.0,,,,,,,,,,749501000.0,,,73589243000.0,,,,,648588000.0,,,,6017965000.0,1359827664000.0,,9644444000.0,,,,16547850000.0,8394578000.0,,,,36745387000.0,15354359000.0,,,37149792000.0,,,,123836410000.0,4145421000.0,1487809495000.0,定期报告,是,20260423,CNY,合并期末,2025-04-24T21:44:05
20240930,,68782138000.0,,,,134925000.0,18794929000.0,,,,58847606000.0,,,,,55891026000.0,26509577000.0,,,,,,,,,,718678685000.0,743316974000.0,24638289000.0,,,,,,,,,,,1992880000.0,,187143208000.0,277570741000.0,,4770548000.0,361500000.0,33731382000.0,,,,,974195000.0,5225577000.0,,6199772000.0,,,,,,,,678800000.0,,,,5200895000.0,3900009000.0,,1476689143000.0,,,50608315000.0,,76043342000.0,4199548000.0,71843794000.0,1083779693000.0,,,,,,,,2877333000.0,876862000.0,32200717000.0,,,,,,,,3208201000.0,,,1105222000.0,,,,,,,,,,797532000.0,,,95049183000.0,,,,,652013000.0,,,,5863514000.0,1353061927000.0,,9644444000.0,,,,16550194000.0,5933025000.0,,,,36745387000.0,15354359000.0,,,35346824000.0,,,,119574233000.0,4052983000.0,1476689143000.0,定期报告,未审计,20241026,CNY,合并期末,2024-10-25T17:20:12
20240630,,67797284000.0,,,,149798000.0,15879083000.0,,,,58400615000.0,,,,,53213414000.0,19529527000.0,,,,,,,,,,710760524000.0,735875955000.0,26262115000.0,,,,,,,,,,,1910468000.0,,190219720000.0,274680239000.0,,3965777000.0,236500000.0,34996261000.0,11820324000.0,6065971000.0,5754353000.0,485801000.0,988801000.0,5268552000.0,,6257353000.0,,,,,,,,686519000.0,,,,5394160000.0,3495455000.0,,1454957287000.0,,,53176858000.0,,75784503000.0,5418840000.0,70365663000.0,1067232207000.0,,,,,,,,2955078000.0,112994000.0,30384260000.0,,,,,,,,3253262000.0,,,1258421000.0,,,,,,,,,,905748000.0,,,90497213000.0,,,,,661154000.0,,,,6341693000.0,1332563391000.0,,9644444000.0,,,,16550194000.0,5966375000.0,,,,36745387000.0,15354359000.0,,,34137489000.0,,,,118398248000.0,3995648000.0,1454957287000.0,定期报告,未审计,20240817,CNY,合并期末,2024-08-16T19:35:07
20240331,,66876599000.0,,,,87783000.0,18951162000.0,,,,66657515000.0,,,,,54264022000.0,28982389000.0,,,,,,,,,,697386734000.0,723374647000.0,25987913000.0,,,,,,,,,,,1838482000.0,,182934435000.0,265402453000.0,,3209067000.0,236500000.0,38552350000.0,,,,,1012601000.0,5216930000.0,,6229531000.0,,,,,,,,719857000.0,,,,5788742000.0,3478771000.0,,1441596392000.0,,,49098021000.0,,79150651000.0,7772007000.0,71378644000.0,1040193553000.0,,,,,,,,2714902000.0,400359000.0,50576544000.0,,,,,,,,2729291000.0,,,1349355000.0,,,,,,,,,,967561000.0,,,86577347000.0,,,,,679864000.0,,,,5884471000.0,1320321919000.0,,9644444000.0,,,,16550194000.0,4591472000.0,,,,32135260000.0,14511669000.0,,,39826678000.0,,,,117259717000.0,4014756000.0,1441596392000.0,定期报告,未审计,20240426,CNY,合并期末,2024-04-25T21:20:04
20231231,,69533946000.0,,,,77099000.0,17086981000.0,,,,54160057000.0,,,,,59242408000.0,18054688000.0,,,,,,,,,,684879284000.0,711483312000.0,27834218000.0,,,,,,,,,,,1780780000.0,,173856650000.0,260742543000.0,,2036268000.0,236500000.0,27081537000.0,11393813000.0,5808875000.0,5584938000.0,485801000.0,979237000.0,5099137000.0,,6078374000.0,,,,,,,,673130000.0,,,,6144400000.0,2832634000.0,,1392213700000.0,,,50215083000.0,,51921570000.0,7005581000.0,44915989000.0,1037738098000.0,,,,,,,,1781336000.0,97128000.0,31619874000.0,,,,,,,,3394517000.0,,,659708000.0,,,,,,,,,,704473000.0,,,92120146000.0,,,,,640744000.0,,,,4962528000.0,1275855205000.0,,9644444000.0,,,,16550194000.0,3310694000.0,,,,32135260000.0,14511669000.0,,,36274720000.0,,,,112426981000.0,3931514000.0,1392213700000.0,定期报告,是,20250425,CNY,合并期末,2024-04-25T20:45:03
