报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,220644705129.35,172309768123.22,51334888744.76,36741757130.23,,91562200695.26,,212704674584.57,9165024861.4,13284898354.32,13284898354.32,,,,,,21705549124.53,,,,,3039944738.57,,,102345897.0,40085062.27,,80350002780.38,71745387596.56,,,,,,,544338179.63,,,544338179.63,,1056714962.87,814800095.11,,,,,387761075.83,1130340221.67,779613662104.08,,8568097527.97,,63280768399.37,890033133.34,19910572410.56,6212387259.78,149382556795.63,26589634514.99,26589634514.99,,4143800680.12,555053251.97,,,,224369978473.71,167183648.18,,,,146660500.34,,,,139537426279.73,,,,,,,1041309156.25,341014391.81,7602948386.53,652739424810.2799,,7756694797.0,40545018867.93,,40545018867.93,12328252362.9,,1880522892.41,,8766876416.88,18599115617.26,,36946569525.92,,126823050480.3,51186813.5,126874237293.8,779613662104.08,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:38:03
20251231,,176697854471.55002,133715710556.94,40618815306.02,28914613700.01,,84384373129.14,,186664850677.89,6494291116.03,9807003570.12,9807003570.12,,,,,,20552894995.31,,,,,2282312427.0,,,102588404.27,40778017.47,,93348016982.59,52222808703.51,,,2171693624.94,1576613598.4,595080026.54,,595080026.54,,,595080026.54,,880280682.01,867268927.32,,,,,557082969.74,699490396.39,676815790802.9,,7978408468.48,,53860415002.92,6560613694.44,11610255713.52,6529374280.35,135495884092.28,22651439752.59,22651439752.59,,3872962027.24,1499752889.11,,,,175840030922.98,95295591.44,,,,149234459.96,,,,122585709193.73,,,,,,,896402903.98,124244767.51,7915455002.73,557665478763.26,,7756694797.0,36145018867.93,,36145018867.93,12328252362.9,,1951974321.65,,8766876416.88,18581794825.09,,33571045457.23,,119101657048.68,48654990.96,119150312039.64,676815790802.9,定期报告,是,20260430,CNY,合并期末,2026-03-26T21:56:05
20250930,,166294606395.07,122867026336.94,35820928269.24,25584950097.93,,78674744258.13,,205294632056.04,6917952848.78,9350053642.8,9350053642.8,,,,,,18082283843.05,,,,,2859877658.41,,,102721227.59,39435025.12,,94806939308.14,40721879863.17,,,,,,,554042438.09,,,554042438.09,,965422725.93,775552932.22,,,,,558840229.22,937095681.98,662757008402.98,,7568434010.57,,54462764132.22,6101496461.12,10395268332.98,6776087134.48,144691967999.18,19228469816.2,19228469816.2,,4284300889.88,934523045.09,,,,159796767135.86,814047491.1,,,,121540218.78,,,,123883869344.55,,,,,,,997034609.28,108937682.79,6764629103.7,546930137407.78,,7756694797.0,33945018867.93,,33945018867.93,12342150476.09,,1624855624.06,,7873798777.66,16946690729.5,,35290094476.04,,115779303748.28,47567246.92,115826870995.2,662757008402.98,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:58:07
20250630,,170471829845.12997,129633185785.63,16438471716.8,7711239019.16,,61234593595.12,,196912197998.16,5574701307.01,12135297964.97,12135297964.97,,,,,,15563411973.63,,,,,2180015928.19,,,101249262.84,39965037.82,,95117987819.51,33180742488.3,,,2081514328.16,1484144873.97,597369454.19,,597369454.19,,,597369454.19,,956087339.07,798372983.72,,,,,178168375.1,883555652.35,612364018741.91,,3045832231.95,,36254588087.14,7243480793.91,8790596125.46,4940965382.35,134840489845.55,18378440896.2,18378440896.2,,4381078171.7,426308991.43,,,,149738497585.12997,2153534396.44,,,,121590554.55,,,,123497907733.46,,,,,,,1012180796.22,139638127.81,7559144733.89,502524274453.19,,7756694797.0,29945018867.93,,29945018867.93,12351697645.89,,1986994728.74,,7873798777.66,16930194348.17,,32950803364.66,,109795202530.05,44541758.67,109839744288.72,612364018741.91,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T18:32:03
20250331,,139534421912.97,110672789946.95,29429544792.54,22658659847.94,,63911748261.06,,210708385444.86,11359570972.06,8899557059.15,8899557059.15,,,,,,14367562439.19,,,,,3110457639.87,,,123032659.7,40495050.51,,86189779406.08,28780630289.72,,,,,,,642339881.06,,,642339881.06,,1067919044.24,813610091.46,,,,,347065084.61,1180314230.06,600506434259.14,,3982255896.39,,46761124795.38,1505570833.1,10406818112.07,4342104105.52,130273166484.86,19859870287.19,19859870287.19,,4226468503.11,354039360.78,,,,143167524667.39,131585358.8,,,,110312804.92,,,,122299341539.74,,,,,,,1133262175.65,137121251.11,6530377560.44,495220943736.45,,7756694797.0,26945018867.93,,26945018867.93,12351697645.89,,1602042089.27,,7873798777.66,16910540905.6,,31804953941.72,,105244747025.07,40743497.62,105285490522.69,600506434259.14,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T17:12:05
20241231,,137812713813.69,101232738013.75,30937331239.8,21044201501.38,,62948803815.64,,201971415945.84,11103212883.64,9139735544.7,9139735544.7,,,,,,12829143431.02,,,,,3358209263.75,,,122781814.97,39760753.06,,77559632304.64,14821664946.78,,,2062644738.83,1360823103.87,701821634.96,,701821634.96,,,701821634.96,,1141474468.59,863460665.28,,,,,80410379.69,986644887.48,566418217793.53,,3858353406.67,,38450586685.36,800037361.12,9105461713.47,4072192440.33,113712824915.41,20389070960.49,20389070960.49,,4308110430.92,956367997.29,,,,130641940329.47,1136874231.15,,,,109942469.15,,,,124953101098.38,,,,,,,1242601958.04,157616225.67,6004185329.44,459899267552.36,,7756694797.0,29825830188.69,,29825830188.69,12370886325.13,,1509824713.21,,7873798777.66,16892709436.48,,30238990192.08,,106468734430.25,50215810.92,106518950241.17,566418217793.53,定期报告,是,20260327,CNY,合并期末,2025-03-27T20:52:02
20240930,,124875330722.61,98205880505.11,21978698404.87,16216835149.4,,48515222277.36,,231990904268.98,16048330338.03,9912444868.97,9912444868.97,,,,,,15815065165.45,,,,,4897398814.72,,,121150929.89,40273164.55,,72646258260.76,3403164068.49,,,,,,,650460099.38,,,650460099.38,,1232534776.48,773612193.9,,,,,90988166.78,1748099514.54,554739936035.76,,1873435039.12,,30416858848.84,,9730807474.93,6458099027.59,134100239312.27,23560439017.22,23560439017.22,,5604902677.89,355300737.84,,,,122880247237.67,1034863811.92,,,,141316724.52,,,,109815892363.11,,,,,,,1328644681.56,126688582.44,6088142294.82,453515877831.74005,,7756694797.0,26925830188.69,,26925830188.69,12380461796.82,,1091621017.94,,7063890965.41,15322151001.88,,30636629180.54,,101177278948.28,46779255.74,101224058204.02,554739936035.76,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T17:32:03
20240630,,111742354252.87,76865385392.42,18951843983.52,12379880800.88,,52547607223.55,,207903104424.26,22990544334.63,10277415938.82,10277415938.82,,,,,,13136044424.7,,,,,7058732391.99,,,120883445.45,40785576.06,,73393259486.82,1459703485.24,,,1978483398.29,1273171714.44,705311683.85,,705311683.85,,,705311683.85,,1331134388.97,768839565.16,,,,,100404257.56,2586558358.42,525114527221.87,,960698333.4,,29481871897.39,3616855595.27,8347085189.05,4862608379.11,129840257928.93,23446568639.24,23446568639.24,,5191011580.84,192411649.62,,,,96954873719.89,977331127.21,,,,126233079.0,,,,108591720426.1,,,,,,,1422201440.31,109717892.78,8331265985.5,422452712863.64,,7756694797.0,29406528301.9,,29406528301.9,12399763683.61,,1199049139.27,,7063890965.41,15307351281.04,,29482095021.21,,102615373189.44,46441168.79,102661814358.23,525114527221.87,定期报告,未审计,20240830,CNY,合并期末,2024-08-29T18:52:03
20240331,,109483965652.17,81538273189.5,23932977255.65,14974360117.93,,53955055891.59,,225628948763.23,11046956079.66,12197714802.15,12197714802.15,,,,,,11983914569.77,,,,,5516121574.66,,,114255270.19,43293488.13,,72163226817.26,230829321.7,,,,,,,761966238.87,,,761966238.87,,1428321679.58,774735163.41,,,,,95648134.42,2867832235.86,532225762938.3001,,457556229.95,,24925352890.27,3866841289.98,9572776953.75,4284446869.56,131422197883.28,25430050098.52,25430050098.52,,4811458786.96,236840079.0,,,,103765310961.72,1640504918.97,,,,126281379.0,,,,110789888387.57,,,,,,,1504356275.82,566573744.72,5696637743.83,429097074492.9,,7756694797.0,29406528301.9,,29406528301.9,12416744815.69,,1054099142.86,,7063890965.41,15289825598.63,,30089567840.21,,103077351461.7,51336983.7,103128688445.4,532225762938.3001,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T17:37:35
20231231,,117053699971.99,88067339615.63,13511933005.47,5877568286.16,,56392572412.08,,214192419130.69,13942296369.61,9680222469.51,9680222469.51,,,,,,12741491397.91,,,,,4185151333.75,,,114655525.23,43823398.63,,75736268049.99,66988197.75,,,1963806388.67,1163876954.78,799929433.89,,799929433.89,,,799929433.89,,1477583099.74,827251468.05,,,,,428315930.97,1557587203.74,522752188399.0,,473460443.11,,37701658572.82,1904047777.5,10144310074.58,4360558290.89,129461727776.99,23570494300.74,23570494300.74,,4505828960.92,363965275.41,,,,100923674648.85,1262678616.41,,,,127423979.0,,,,102794444393.2,,,,,,,1546084226.11,166831928.24,5918592552.99,425225781817.76,,7756694797.0,24906528301.9,,24906528301.9,12416999532.67,,911468008.32,,7063890965.41,15273439818.76,,29149025641.32,,97478047065.38,48359515.86,97526406581.24,522752188399.0,定期报告,是,20250328,CNY,合并期末,2024-03-28T22:17:02
