报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,14931251688.09,,,18386050.0,,252960854.59,16969120496.34,237220157.03,16731900339.31,612673053.5,545154802.49,,,,,,,,,,,427378251.3,9819471804.73,,,,36351162.99,1542992728.47,45305999351.15,,,,,,,,2162552312.42,3924177.29,,731787907.29,81730000.0,,,,,,745892371.63,,,,,10347718497.54,,,,150258458.65,158315126.79,1120547248.66,,74346711.81,83985734.62,,1180635483.78,1384221642.67,18075657214.5,63381656565.65,,1337968141.39,,,,,83020487.48,14090436626.9,6932388545.43,7158048081.47,5144298.1,4122337126.4,,,256773608.1,341070694.73,,,,,,667647538.59,,,,,,,,,,,,,,858861788.08,198948913.82,21962209223.59,,1130118788.9,,,,148861178.17,3031399.15,,358108920.23,,22242611.62,369808591.81,417764430.06,,2449935919.94,24412145143.53,,3412949652.0,,,,11316141334.27,216288368.25,311747434.34,122102986.97,1900350067.78,,,21165854841.84,,,38012857948.95,956653473.17,38969511422.12,63381656565.65,定期报告,未审计,20260425,CNY,合并期末,2026-04-24T16:48:06
20251231,,17972553808.8,,,,,691673118.38,14766990025.73,407461101.54,14359528924.19,514078161.04,508907129.17,,,,,,,,,,377147031.42,377147031.42,7844016945.67,116860389.09,,,21172247.28,1212158142.24,44222271141.72,,,,,,,,2064246176.91,4082997.81,,771115931.94,81730000.0,,21321660392.51,10649543760.4,10672116632.11,75024038.62,552362466.09,545680770.71,6681695.38,10597092593.49,,10597092593.49,,,,196714142.9,176575850.62,1128981263.52,,74346711.81,21335917.66,,1181692347.44,1236868935.23,17890431192.52,62112702334.24,,986540093.82,,,,,8110370.0,13136132834.11,6528168715.83,6607964118.28,24197490.99,4206023148.47,,,522510856.08,303987856.29,,12000000.0,,,639934919.64,651934919.64,,,,,,,,,,,,,,777583743.34,247636658.37,20864657971.11,,1451696705.58,,,,151114028.16,3115403.83,,325951820.04,325951820.04,88904558.87,352849660.59,430421793.78,,2804053970.85,23668711941.96,,3412949652.0,,,,11297493744.23,216288368.25,759356829.44,122845441.86,1900350067.78,,,20246901078.15,,,37523608445.21,920381947.07,38443990392.28,62112702334.24,定期报告,是,20260425,CNY,合并期末,2026-04-24T16:50:05
20250930,,15241338131.77,,,22270722.5,,254004872.11,17695361235.62,253670779.27,17441690456.35,538405853.22,844111985.82,,,,,,,,,,,588595767.03,9266216304.42,,,,345460310.34,1461328916.4,46311214662.53,,,,,,,,1964694734.29,3654922.17,59207788.63,845389173.11,80227440.0,,,,,,736707183.71,,,,,10343550324.52,,,,54120563.3,103476869.51,1111738360.64,,99422796.28,23457144.35,,1075650881.89,333715949.83,16780893568.93,63092108231.46,,1627472511.28,,,,,3397801.14,15296937729.8,6928910401.93,8368027327.87,2100.0,3497245257.56,,,368508013.83,412706904.77,,,,,,613005593.82,,,,,,,,,,,,,,472420774.26,318247823.86,22609944510.32,,1864734948.33,,,,100675597.85,1805616.88,,314426290.38,,,344048712.69,313309993.04,,2939001159.17,25548945669.49,,3412949652.0,,,,11365798505.71,216288368.25,340988246.12,136075089.34,1781158080.84,,,19798393946.58,,,36619075152.34,924087409.63,37543162561.97,63092108231.46,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T17:20:34
20250630,,15692231584.63,,,1032000.0,,128326187.94,17107765627.06,299098461.37,16808667165.69,394690942.1,827633811.59,,,,,,,,,,527709047.71,527709047.71,7820975919.79,,,,338230381.69,1289294898.31,44162568942.28,,,,,,,,1940607449.5,3813742.69,62363733.13,775605519.85,311491246.32,,20818166295.21,10227004161.0,10591162134.21,78307307.02,606849859.38,594893103.85,11956755.53,10512854827.19,,10512854827.19,,,,34678541.46,94957055.71,1087106534.55,,5558534.52,29243897.85,,1129023816.59,310364141.18,16869840358.46,61032409300.74,,2381870462.6,,,,,21693484.86,12864761353.64,5279217850.27,7585543503.37,399.19,3242454024.66,,,350082741.98,370028575.81,,1018211865.6,,,500026516.07,1518238381.67,,,,,,,,,,,,,,661450939.88,299068675.62,21709649039.91,,1817461498.33,,,,84816534.42,1873215.73,,311101590.38,311101590.38,,344519614.95,341004146.14,,2900776599.95,24610425639.86,,3412949652.0,,,,11341232998.83,320488228.45,216401222.95,129267144.2,1781158080.84,,,19016668137.96,,,35577189008.33,844794652.55,36421983660.88,61032409300.74,定期报告,未审计,20250826,CNY,合并期末,2025-08-25T16:44:05
20250331,,15749905299.62,,,2681760.0,,77785724.68,14663868102.42,412138914.81,14251729187.61,663147268.27,848404081.91,,,,,,,,,,,614195529.42,7042374321.68,,,,340085310.34,1312564267.49,41437637359.74,,,,,,,,1904728760.09,3972563.2,55025402.4,746455730.49,234231306.0,,,,,,616702855.09,,,,,10529641821.99,,,,122625693.91,93483631.67,1084229061.41,,5558534.52,11079268.66,,1085821206.38,298397115.93,16669327257.83,58106964617.57,,2648171010.24,,,,,12983013.56,11082423841.61,4529837027.14,6552586814.47,36766.28,3120602973.6,,,291370591.35,372063857.89,,,,,,530396238.84,,,,,,,,,,,,,,203669307.33,244632262.84,18506349863.54,,2063423880.0,,,,93089561.44,1615974.04,,309322194.15,,,359470539.4,304689464.51,,3131611613.54,21637961477.08,,3412949652.0,,,,11367819504.14,316755174.45,184396218.66,131560266.89,1781158080.84,,,19093634828.38,,,35654763376.46,814239764.03,36469003140.49,58106964617.57,定期报告,未审计,20250425,CNY,合并期末,2025-04-24T16:54:05
20241231,,17041301126.09,,,1021768.0,,3733446.12,15120283929.56,383890096.74,14736393832.82,598111489.31,727618129.51,,,,,,,,,,529406788.1,529453686.67,5719339987.28,,,,337786143.67,1275114219.08,41543761375.23,,,,,,,,1865837385.02,4131383.73,59493352.24,738794877.19,240429330.96,,20414190197.26,9628780305.12,10785409892.14,89720274.3,555701226.38,536363808.22,19337418.16,10695689617.84,,10695689617.84,,,,189997449.94,95590521.14,1098448780.48,,5558534.52,10332515.51,,1093598963.1,409852544.99,16873459033.1,58417220408.33,,2266873513.38,,,,,103685446.55,11515541660.74,4867259013.56,6648282647.18,141703.81,3374321670.85,,,512204972.52,409666412.38,,,,,530467787.22,530557037.22,,,,,,,,,,,,,,395066832.71,480419490.83,19588478740.99,,1982756860.0,,,,84495534.12,1914146.16,,180022194.15,180022194.15,,378026503.53,292086783.25,,2919302021.21,22507780762.2,,3412949652.0,,,,11434319781.66,112072520.45,-22197399.66,130733981.0,1781158080.84,,,18463409064.02,,,35088300639.41,821139006.72,35909439646.13,58417220408.33,定期报告,是,20260425,CNY,合并期末,2025-04-24T16:54:05
20240930,,13006358835.08,,,,,246485833.36,18444064346.43,344119131.85,18099945214.58,480900461.34,554767429.23,,,,,,,,,,,589758968.83,6118158294.76,,,,18488643.68,1164706062.8,40847603734.57,,,,,,,,1793788104.27,4290204.25,67506294.57,791667890.9,260113899.63,,,,,,1646859713.17,,,,,9496370448.32,,,,223914859.06,86356444.54,1053849345.41,,5558534.52,7455209.89,,1007529084.78,740771843.55,16962117017.8,57809720752.37,,3048179767.11,,,,,15294369.12,11421386698.01,4353128931.95,7068257766.06,301408.37,2780940645.76,,,348577117.6,511349228.07,,,,,,537379748.49,,,,,,,,,,,,,,447190934.45,188251333.28,19298851250.26,,1896597500.0,,,,83855277.85,1620309.52,,148851377.3,,,374021042.98,343790059.8,3545094.94,2852280662.39,22151131912.65,,3412949652.0,,,,11311424599.95,115012506.0,350193664.36,137222926.31,1436795522.15,,,18327514138.55,,,34861087997.32,797500842.4,35658588839.72,57809720752.37,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T18:10:03
20240630,,13288321804.52,,,,,115885750.0,17603074022.16,489483900.23,17113590121.93,477068390.99,346365355.71,,,,,,,,,,555984594.27,555984594.27,5906397492.8,,,,18488643.68,1025981380.06,39420600411.32,,,,,,,,1775320372.3,4449024.77,66305555.17,731209077.74,226630605.35,,18619838146.69,9008811456.52,9611026690.17,37914534.85,1635464145.93,1617487494.15,17976651.78,9573112155.33,,9573112155.33,,,,83032977.13,87875389.82,1043466738.59,,5558534.52,2847551.59,,1002142449.98,651250873.55,16805632474.64,56226232885.96,,2654022870.31,,,,,30579638.44,11049124070.5,4051421361.89,6997702708.61,82821.78,2227143435.06,,,333867249.73,434724689.05,,750848923.44,,,528688175.31,1279537098.75,,,,,,,,,,,,,,604883769.11,245650676.04,18859616318.77,,1754097500.0,,,,77581216.49,1548327.32,,134929152.65,134929152.65,,367123598.47,335932571.15,,2671212366.08,21530828684.85,,3412949652.0,,,,11274706185.65,113386500.0,249260236.69,130579326.86,1436795522.15,,,17476448435.88,,,33867352859.23,828051341.88,34695404201.11,56226232885.96,定期报告,未审计,20240830,CNY,合并期末,2024-08-29T18:45:06
20240331,,12936633905.61,,,,,179077408.36,14558145716.12,548473371.68,14009672344.44,685700830.95,455219539.92,,,,,,,,,,,597921699.4,6358727142.38,,,,12144987.43,1354042785.1,37190979995.03,,,,,,,,1756537513.77,4607845.29,74886332.03,1087724066.3,237356331.96,,,,,,1179587794.68,,,,,9789118342.74,,,,53365979.76,89394335.1,1129592296.33,,5558534.52,2364888.5,,928431143.37,524214382.7,16809373807.29,54000353802.32,,3000101216.46,,,,,15972732.69,10039603960.07,4141774695.36,5897829264.71,112841.33,1740115867.69,,,283299202.3,450285590.91,,,,,,358795975.22,,,,,,,,,,,,,,1193039044.8,168486121.4,17249812552.87,,1142092613.69,,,,79489564.06,1610844.87,,104079922.76,,,362606294.11,429935496.85,,2119814736.34,19369627289.21,,3412949652.0,,,,11343056959.34,213055571.25,430228686.47,123418388.58,1436795522.15,,,17248521743.89,,,33781915381.18,848811131.93,34630726513.11,54000353802.32,定期报告,未审计,20240426,CNY,合并期末,2024-04-25T20:50:08
20231231,,15497312682.27,,,,,156784679.35,14000364567.47,447088095.82,13553276471.65,763292648.71,284298559.21,,,,,,,,,,226053618.08,226053618.08,5107342741.52,,,,18488643.68,1283893887.9,37402864270.0,,,,,,,,1707598019.83,4766665.81,72899489.78,1379880209.37,426082754.82,,18393333829.37,8398508616.25,9994825213.12,37914534.85,1054283706.12,1034206152.89,20077553.23,9956910678.27,,9956910678.27,,,,65032241.81,87567430.56,1013494344.18,,5558534.52,3282306.47,,931761265.36,683889444.77,17327974849.86,54730839119.86,,3430413741.5,,,,,25499574.59,9890656272.28,4163168870.85,5727487401.43,104599.84,2066034278.74,,,442688757.36,365848191.93,,,,,328762663.32,328762663.32,,,,,,,,,,,,,,823373879.89,288268422.58,17661650382.03,,1369923415.28,,,,76225927.4,1801147.69,,114642822.65,114642822.65,,374149733.73,505607697.83,,2442350744.58,20104001126.61,,3412949652.0,,,,11325686238.6,191352730.7,540905984.53,118595053.15,1436795522.15,,,16515492157.4,,,33159071877.13,1467766116.12,34626837993.25,54730839119.86,定期报告,是,20250425,CNY,合并期末,2024-04-25T20:50:08
