报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,1165599237.38,,,2020241563.43,,,364013971.73,,364013971.73,,17211802.46,,,,,,,,,,,31191542.38,1303674055.48,,,,,27293851.5,4929226024.36,,,,,,,,,,,,318945573.31,,,,,,,,,,,56061816.08,,,,,23399008.41,240612007.69,,,77631402.86,,65852903.73,34055956.92,816558669.0,5745784693.36,,,,,,,,567739542.65,133659050.14,434080492.51,,107076069.08,,,181722466.26,30384154.47,,,,,,15310385.85,,,,,,,,,,,,,,59977223.32,293175.48,962503017.11,,,,,,11029651.61,,,35108075.83,,,17261306.05,,,63399033.49,1025902050.6,,420990400.0,,,,1748334847.82,4232420.0,437553.06,,210474500.0,,,2343877761.88,,,4719882642.76,,4719882642.76,5745784693.36,定期报告,未审计,20260422,CNY,合并期末,2026-04-21T18:00:10
20251231,,1300029680.19,,,1716974326.94,,,467706329.12,,467706329.12,,10563968.36,,,,,,,,,,36238062.61,36238062.61,1253647049.1,,,,,40596760.78,4825756177.1,,,,,,,,,,,,318945573.31,,213472458.53,160953526.77,52518931.76,,,,,52518931.76,,52518931.76,,,,,25384206.92,189720594.85,,,60504874.82,,86491244.47,25380243.81,758945669.94,5584701847.04,,,,,,,,690393404.52,158866908.75,531526495.77,,84553359.9,,,181584638.35,17882012.41,,126287550.0,,,15805816.33,142093366.33,,,,,,,,,,,,,,33786681.32,212146.07,1150505608.9,,,,,,13583827.33,,20744010.88,20744010.88,,,17473454.15,,,51801292.36,1202306901.26,,420949000.0,,,,1740022947.63,4232420.0,497814.73,,210474500.0,,,2014683103.42,,,4382394945.78,,4382394945.78,5584701847.04,定期报告,是,20260422,CNY,合并期末,2026-04-14T20:24:01
20250930,,2224189120.69,,,647640131.48,,,335730098.85,,335730098.85,,23052692.73,,,,,,,,,,,40792233.55,1039355581.86,,,,,12133276.97,4322893136.13,,,,,,,,,,,,318945573.31,,,,,,,,,,,50062744.09,,,,,27745920.95,212494263.48,,,54773396.91,,100827517.33,24190706.98,789040123.05,5111933259.18,,,,,,,,603481847.45,142655352.97,460826494.48,,56264179.44,,,81467280.53,18159887.54,,,,,,17317512.51,,,,,,,,,,,,,,32942009.3,139322.51,809772039.28,,,,,,16414025.07,,,29616212.81,,,17545487.14,,,63575725.02,873347764.3,,420919050.0,,,,1730290339.04,4232420.0,538609.09,,209450800.5,,,1881619116.25,,,4238585494.88,,4238585494.88,5111933259.18,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T20:20:09
20250630,,2338663341.92,,,702334000.31,,,269801429.49,,269801429.49,,34105638.78,,,,,,,,,,56162706.87,56162706.87,805714909.75,,,,,14807655.54,4221589682.66,,,,,,,,,,,,318945573.31,,193316081.12,151431212.89,41884868.23,,,,,41884868.23,,41884868.23,,,,,25631775.57,211743316.26,,,59186391.94,,106718950.27,24197066.23,788307941.81,5009897624.47,,,,,,,,594239231.79,149970008.45,444269223.34,,40995053.71,,,41328121.84,14065978.05,,273440667.5,,,15886453.96,289327121.46,,,,,,,,,,,,,,27238767.7,138672.0,1007332946.55,,,,,,16032290.51,,12698399.54,12698399.54,,,17230487.14,,,45961177.19,1053294123.74,,420677950.0,,,,1697967894.76,5247725.0,533379.64,,209450800.5,,,1633221200.83,,,3956603500.73,,3956603500.73,5009897624.47,定期报告,未审计,20250819,CNY,合并期末,2025-08-18T18:44:04
20250331,,2088478358.61,,,567670901.65,,,268891798.79,,268891798.79,,76058426.78,,,,,,,,,,,23608408.75,770057196.39,,,,,17322949.6,3812088040.57,,,,,,,,,,,,318945573.31,,,,,,,,,,,37286409.16,,,,,23606666.78,77000867.38,,,45032710.86,,96326573.5,24102566.23,622301367.22,4434389407.79,,,,,,,,501905840.69,146858867.45,355046973.24,,20758468.73,,,27818892.01,36651396.98,,,,,,14864968.43,,,,,,,,,,,,,,26857449.85,687176.59,629544193.28,,,,,,13857615.11,,,12091787.32,,,17230487.14,,,43179889.57,672724082.85,,418903700.0,,,,1555947497.66,8176005.0,587499.38,,209450800.5,,,1584951832.4,,,3761665324.94,,3761665324.94,4434389407.79,定期报告,未审计,20250423,CNY,合并期末,2025-04-22T19:50:20
20241231,,2071807133.32,,,392797417.74,,,286748848.97,,286748848.97,,27736259.53,,,,,,,,,,7824384.43,7824384.43,783587544.87,,,,,48487193.91,3618988782.77,,,,,,,,,,,,318945573.31,,181263544.22,144262219.29,37001324.93,,,,,37001324.93,,37001324.93,,,,,26554886.83,91847358.55,,,37521089.7,,110776637.67,24352566.23,646999437.22,4265988219.99,,,,,,,,361934647.0,87242386.97,274692260.03,,29266220.81,,,110264568.18,14725103.73,,104725400.25,,,15319020.15,120044420.4,,,,,,,,,,,,,,27600996.45,358902.96,664194859.53,,,,,,15927434.22,,22751147.19,22751147.19,,,17230487.14,,,55909068.55,720103928.08,,418901601.0,,,,1549631634.72,8176005.0,603875.27,,209450800.5,,,1375472385.42,,,3545884291.91,,3545884291.91,4265988219.99,定期报告,是,20260415,CNY,合并期末,2025-04-22T19:50:20
20240930,,1568287839.51,,,312486538.52,,,424123418.94,,424123418.94,,3351961.74,,,,,,,,,,,44550257.25,926265525.99,,,,,16946440.2,3296011982.15,,,,,,,,,,,,281901946.31,,,,,,,,,,,29726102.8,,,,,13043179.58,75688285.02,,,54641565.2,,122926783.88,24048314.27,601976177.06,3897988159.21,,,,,,,,382468700.57,45802934.58,336665765.99,,22734563.83,,,36545287.31,15108092.12,,,,,,17222699.22,,,,,,,,,,,,,,13321038.37,263455.89,487663837.31,,,,,,6648602.08,,,15356881.88,,,17230487.14,,,39235971.1,526899808.41,,418300800.0,,,,1513993382.5,8176005.0,474777.47,,194474519.22,,,1252020876.61,,,3371088350.8,,3371088350.8,3897988159.21,定期报告,未审计,20241023,CNY,合并期末,2024-10-22T18:45:29
20240630,,1469543606.95,,,312747973.65,,,303805670.18,,303805670.18,,19277210.24,,,,,,,,,,28801144.55,28801144.55,1031377667.76,,,,,4948076.92,3170501350.25,,,,,,,,,,,,281901946.31,,167210626.95,135600827.86,31609799.09,,,,,31609799.09,,31609799.09,,,,,16172558.4,91765843.55,,,55741306.93,,127774847.65,24048314.27,629014616.2,3799515966.45,,,,,,,,383405905.71,55907997.51,327497908.2,,8387545.18,,,58086188.4,15246208.82,,83620420.0,,,20962717.93,104583137.93,,,,,,,,,,,,,,14056830.86,248694.98,584014511.88,,,,,,7659602.23,,5938997.63,5938997.63,,,17230487.14,,,30829087.0,614843598.88,,418175600.0,,,,1496560302.35,8176005.0,514280.54,,194474519.22,,,1083123670.46,,,3184672367.57,,3184672367.57,3799515966.45,定期报告,未审计,20240827,CNY,合并期末,2024-08-26T17:20:16
20240331,,1024978491.9,,,368461018.53,,,261387290.68,,261387290.68,,21290537.24,,,,,,,,,,,18896544.59,1154807529.59,,,,,12049975.23,2861871387.76,,,,,,,,,,,,281901946.31,,,,,,,,,,,34935284.13,,,,,10160207.07,106497579.94,,,59451291.34,,128167483.63,23998024.58,645111817.0,3506983204.76,,,,,,,,257612565.97,53234678.71,204377887.26,,5249332.2,,,40738563.42,8252517.83,,,,,,23951025.78,,,,,,,,,,,,,,15242413.75,201423.64,351247842.59,,,,,,1822558.07,,,5844330.23,,,17230487.14,,,24897375.44,376145218.03,,418102100.0,,,,1483865808.77,17696966.0,499152.85,,194474519.22,,,1051593371.89,,,3130837986.73,,3130837986.73,3506983204.76,定期报告,未审计,20240426,CNY,合并期末,2024-04-25T19:35:19
20231231,,1013376095.39,,,227215060.57,,,294252306.47,,294252306.47,,21080496.35,,,,,,,,,,10523454.12,10523454.12,1250873653.82,,,,,35806531.45,2853127598.17,,,,,,,,,,,,281901946.31,,164738474.41,124305185.22,40433289.19,,,,,40433289.19,,40433289.19,,,,,13472565.34,127820661.61,,,37481867.75,,127687593.93,25294028.44,654091952.57,3507219550.74,,,,,,,,309437568.44,34670453.65,274767114.79,,7551905.49,,,40725729.78,9021758.12,,,,,23289247.7,23289247.7,,,,,,,,,,,,,,30533929.2,28467.1,420588605.83,,,,,,2894454.85,,5765912.86,5765912.86,,,17230487.14,,,25890854.85,446479460.68,,418102100.0,,,,1481419527.26,17696966.0,497242.9,,194474519.22,,,983943666.68,,,3060740090.06,,3060740090.06,3507219550.74,定期报告,是,20250423,CNY,合并期末,2024-04-14T15:45:05
20230930,,926573476.88,,,57771725.12,,,287170665.81,,287170665.81,,26448227.97,,,,,,,,,,,14348820.7,1409854938.9,,,,,40345911.23,2762513766.61,,,,,,,,,,,,281901946.31,,,,,,,,,,,46417322.86,,,,,11947823.48,158162581.25,,,47093417.29,,117955504.64,31054602.32,694533198.15,3457046964.76,,,,,,,,337029361.8,48775021.11,288254340.69,,10738697.5,,,26347347.34,7562626.75,,,,,,66578016.19,,,,,,,,,,,,,,29558360.17,31639.34,477846049.09,,,,,,1759141.48,,,5811955.11,,,17243985.04,,,24815081.63,502661130.72,,417960400.0,,,,1477507884.17,62426966.0,558947.54,,177690934.3,,,943094634.03,,,2954385834.04,,2954385834.04,3457046964.76,定期报告,未审计,20231019,CNY,合并期末,2023-10-18T17:00:10
20230630,,844553910.79,,,101193500.48,,,274954561.8,,274954561.8,,40171652.98,,,,,,,,,,18429025.51,18429025.51,1507486280.8,,,,,54764910.58,2841553842.94,,,,,,,,,,,,281901946.31,,161782665.65,108842779.89,52939885.76,,,,,52939885.76,,52939885.76,,,,,15124155.48,108906888.02,,,54666163.38,,116440425.58,35851765.09,665831229.62,3507385072.56,,,,,,,,375641855.17,42252186.51,333389668.66,,5379863.81,,,17681752.54,4981526.7,,104394525.0,,,65872100.6,170266625.6,,,,,,,,,,,,,,22258932.02,44441.82,596254997.66,,,,,,3852585.01,,,,,,17284479.34,,,21137064.35,617392062.01,,417934600.0,,,,1465722968.17,62576736.0,587068.23,,177690934.3,,,890634175.85,,,2889993010.55,,2889993010.55,3507385072.56,定期报告,未审计,20230815,CNY,合并期末,2023-08-14T19:00:05
20230331,,678730280.02,,,123815460.66,,,191943883.54,,191943883.54,,47052970.38,,,,,,,,,,,14419032.56,1505572730.36,,,,,106354251.09,2667888608.61,,,,,,,,,,,,281901946.31,,,,,,,,,,,58067884.42,,,,,18437415.69,128938910.7,,,52908075.23,,99316164.83,37981512.49,677551909.67,3345440518.28,,,,,,,,257456722.77,26815630.23,230641092.54,,1093797.66,,,39988301.92,3412781.2,,,,,,77011067.54,,,,,,,,,,,,,,22785529.92,107910.63,401856111.64,,,,,,6505858.31,,,,,,17945729.29,,,24451587.6,426307699.24,,417765200.0,,,,1444219145.96,72682848.0,313413.89,,177690934.3,,,951826972.89,,,2919132819.04,,2919132819.04,3345440518.28,定期报告,未审计,20230426,CNY,合并期末,2023-04-25T20:15:04
20221231,,710895177.94,,,99599480.41,,,278962927.94,,278962927.94,,59451076.74,,,,,,,,,,23316455.44,23316455.44,1463791307.49,,,,,87508172.67,2723524598.63,,,,,,,,,,,,281901946.31,,156686169.77,92393374.79,64292794.98,,,,,64292794.98,,64292794.98,,,,,21720385.29,100882733.83,,,61549121.59,,76388122.81,39954280.69,646689385.5,3370213984.13,,,,,,,,267253505.63,18115421.66,249138083.97,,537182.48,,,39939330.16,4390181.06,,,,,74671748.85,74671748.85,,,,,,,,,,,,,,24619757.2,51834.17,411463539.55,,,,,,9413904.12,,10374902.94,10374902.94,,,18606979.24,,,38395786.3,449859325.85,,417578100.0,,,,1424351396.05,69892648.0,421238.74,,177690934.3,,,970205637.19,,,2920354658.28,,2920354658.28,3370213984.13,定期报告,是,20240415,CNY,合并期末,2023-04-09T15:50:06
20220930,,771498072.7,,,236032452.68,,,272548538.48,,272548538.48,,78926196.17,,,,,,,,,,,33483539.13,1281298269.41,,,,,57946488.54,2731733557.11,,,,,,,,,,,,259330387.72,,,,,,,,,,,67353933.67,,,,,25063936.08,109003871.89,,,63078075.36,,56410298.22,22560215.21,602800718.15,3334534275.26,,,,,,,,271933633.65,,271933633.65,,1378894.91,,,25662117.23,24991935.17,,,,,,105895457.22,,,,,,,,,,,,,,25205004.84,46536.66,455113579.68,,,,,,12468749.86,,,10469707.32,,,19268229.19,,,42206686.37,497320266.05,,417378500.0,,,,1396717196.27,103893748.0,554024.32,,150802374.43,,,975655662.19,,,2837214009.21,,2837214009.21,3334534275.26,定期报告,未审计,20221028,CNY,合并期末,2022-10-27T18:30:05
20220630,,944894879.64,,,753538000.0,,,422770018.85,,422770018.85,,96071373.15,,,,,,,,,,36181508.9,36181508.9,828663982.63,,,,,12432631.56,3094552394.73,,,,,,,,,,,,259330387.72,,165162500.77,97504693.07,67657807.7,,,,,67657807.7,,67657807.7,,,,,28407486.87,114211047.58,,,64763702.07,,36217438.42,22397624.37,592985494.73,3687537889.46,,,,,,,,317311822.37,,317311822.37,,1897073.22,,,17566030.27,4072871.89,,354663520.0,,,105077364.51,459740884.51,,,,,,,,,,,,,,28978899.55,33734.28,829601316.09,,,,,,15743011.05,,9032176.56,9032176.56,,,20447238.47,,,45222426.08,874823742.17,,417352700.0,,,,1376778823.51,104473698.0,208274.1,,150802374.43,,,972045673.25,,,2812714147.29,,2812714147.29,3687537889.46,定期报告,未审计,20220810,CNY,合并期末,2022-08-09T18:30:04
20220331,,732735456.5,,,1024100000.0,,,323785712.73,,323785712.73,,117132082.95,,,,,,,,,,,34079992.33,637870137.2,,,,,16331844.63,2886035226.34,,,,,,,,,,,,210976183.72,,,,,,,,,,,67647384.76,,,,,29114980.55,99635351.89,,,79145116.8,,37126021.81,22294039.46,545939078.99,3431974305.33,,,,,,,,295505769.32,,295505769.32,,6547909.04,,,445894.07,6735716.23,,,,,,102483938.52,,,,,,,,,,,,,,19099733.78,178677.5,430997638.46,,,,,,16351836.25,,,1463697.11,,,22024388.81,,,39839922.17,470837560.63,,417277200.0,,,,1354770082.21,100237298.0,-21730.91,,150802374.43,,,1138546116.97,,,2961136744.7,,2961136744.7,3431974305.33,定期报告,未审计,20220428,CNY,合并期末,2022-04-27T17:40:04
20211231,,669210463.16,,,1216100000.0,,,309788476.99,,309788476.99,,116320249.96,,,,,,,,,,24807672.02,24807672.02,474344309.15,,,,,21498511.98,2832069683.26,,,,,,,,,,,,200976183.72,,152770073.91,83773335.16,68996738.75,,,,,68996738.75,,68996738.75,,,,,31392347.08,119351689.04,,,70937452.45,,32689811.3,22294039.46,546638261.8,3378707945.06,,,,,,,,268544720.65,,268544720.65,,4652481.86,,,73292792.16,4473608.16,,,,,113310773.81,113310773.81,,,,,,,,,,,,,,20473993.97,32651.42,484781022.03,,,,,,19244340.95,,364101.29,364101.29,,,23740446.84,,,43348889.08,528129911.11,,417251200.0,,,,1337335226.89,109195040.0,-15802.5,,150802374.43,,,1054400075.13,,,2850578033.95,,2850578033.95,3378707945.06,定期报告,是,20230410,CNY,合并期末,2022-03-21T19:10:03
