报告日,资产,现金及存放中央银行款项,其中:现金,存放中央银行款,结算准备金,贵金属,存放同业款项,专项央行票据,央行专项扶持资金,存出保证金,拆出资金,其中:拆放同业,拆放金融性公司,存放联行款项,存出发钞基金,交易性金融资产,买入返售金融资产,应收账款,应收票据,应收款项融资,预付账款,应收利息,应收股利,应收租赁款,贴现,进出口押汇,发放贷款及垫款净额,发放贷款及垫款,减:贷款损失准备,代理业务资产,委托贷款及委托投资,存货,待处理抵债资产,减:抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,其中:投资子公司,债权投资,其他债权投资,投资性房地产,衍生金融工具资产,其他权益工具投资,长期应收款,固定资产原值,减:累计折旧,固定资产净值,减:固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,划分为持有待售的资产,减:未确认的收益,应收投资款项,其他应收款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他资产,减:不良资产处置损失专项准备,资产总计,负债,短期借款,向中央银行借款,发行货币债务,同业存入及拆入,其中:同业存放款项,拆入资金,客户存款(吸收存款),联行存放款项,外国政府借款,借入其他资金,央行拨付专项票据资金,保证款项,财政拨款,委托存款,衍生金融工具负债,交易性金融负债,卖出回购金融资产款,票据融资,应解汇款及临时存款,发行存款证,汇出汇款,应付票据,应付账款,预收账款,应付职工薪酬,其中:应付工资,应付福利费,应交税费,应付利息,应付股利,其他应付款,代理业务负债,划分为持有待售的负债,存入保证金,合同负债,贴现负债,预提费用,预计负债,递延收益,长期借款,应付债券,其中:应付次级债券,应付债券：优先股,应付债券：永续债,长期应付款,租赁负债,专项应付款,递延所得税负债,货币兑换,其他负债,负债合计,股东权益,股本,其他权益工具,其中:优先股,其中：永续债,资本公积,其他综合收益,可供出售类投资未实现损益(公允价值变动储备),持有至到期投资未结转损益,减:库藏股,盈余公积,一般风险准备,未确定的投资损失,信托赔偿准备金,未分配利润,其中:拟分配现金股利,外币报表折算差额,其他储备,归属于母公司股东的权益,少数股东权益,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,273649000000.0,,,,117074000000.0,90560000000.0,,,,201190000000.0,,,,,325028000000.0,53129000000.0,,,,,,,,,,4471911000000.0,4526987000000.0,93865000000.0,,,,,,,,,718691000000.0,1285326000000.0,,,,,,20255000000.0,,95014000000.0,,,,,5884000000.0,47716000000.0,,53600000000.0,,,,,,,,8463000000.0,8416000000.0,,,60527000000.0,65064000000.0,,7847897000000.0,,,260720000000.0,,1005908000000.0,926207000000.0,79701000000.0,4411092000000.0,,,,,,,,22786000000.0,98538000000.0,217414000000.0,,,,,,,,10702000000.0,,,11094000000.0,,,,,,,,,,1801000000.0,,,895549000000.0,,,,,8062000000.0,,238000000.0,,72996000000.0,7133945000000.0,,43782000000.0,125000000000.0,20000000000.0,105000000000.0,58157000000.0,4587000000.0,,,,64829000000.0,101716000000.0,,,302425000000.0,,,,700496000000.0,13456000000.0,7847897000000.0,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T20:24:04
20251231,,254754000000.0,,,,69311000000.0,126084000000.0,,,,231195000000.0,,,,,371581000000.0,51473000000.0,,,,,,,,,,4374231000000.0,4430610000000.0,93966000000.0,,,,,,,,,712597000000.0,1340151000000.0,,,,,,17362000000.0,,98066000000.0,77335000000.0,28557000000.0,48778000000.0,443000000.0,5349000000.0,48339000000.0,4000000.0,53688000000.0,,,,,,,,8527000000.0,8811000000.0,,,58673000000.0,56063000000.0,,7832567000000.0,,,228560000000.0,,971739000000.0,874507000000.0,97232000000.0,4347799000000.0,,,,,,,,24527000000.0,70926000000.0,260794000000.0,,,,,,,,14597000000.0,,,8719000000.0,,,,,,,,,,1727000000.0,,,1012008000000.0,,,,,8066000000.0,,238000000.0,,67263000000.0,7129370000000.0,,43782000000.0,125000000000.0,20000000000.0,105000000000.0,58141000000.0,5245000000.0,,,,64829000000.0,101642000000.0,,,290998000000.0,,,,689637000000.0,13560000000.0,7832567000000.0,定期报告,是,20260430,CNY,合并期末,2026-03-30T21:46:05
20250930,,256321000000.0,,,,64609000000.0,175422000000.0,,,,198749000000.0,,,,,371970000000.0,70340000000.0,,,,,,,,,,4379860000000.0,4436759000000.0,94173000000.0,,,,,,,,,641340000000.0,1414556000000.0,,,,,,17291000000.0,,100181000000.0,,,,,7191000000.0,48958000000.0,,56149000000.0,,,,,,,,8747000000.0,8178000000.0,,,59154000000.0,49997000000.0,,7872864000000.0,,,252889000000.0,,1102187000000.0,962548000000.0,139639000000.0,4325593000000.0,,,,,,,,27100000000.0,46062000000.0,335137000000.0,,,,,,,,12512000000.0,,,10075000000.0,,,,,,,,,,1705000000.0,,,871781000000.0,,,,,8292000000.0,,238000000.0,,62903000000.0,7172316000000.0,,43782000000.0,125000000000.0,20000000000.0,105000000000.0,58141000000.0,4295000000.0,,,,61888000000.0,99512000000.0,,,294304000000.0,,,,686922000000.0,13626000000.0,7872864000000.0,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:42:04
20250630,,285183000000.0,,,,71540000000.0,144879000000.0,,,,162928000000.0,,,,,375135000000.0,34808000000.0,,,,,,,,,,4413765000000.0,4469874000000.0,95115000000.0,,,,,,,,,588137000000.0,1385594000000.0,,,,,,24132000000.0,,104677000000.0,78701000000.0,28620000000.0,50081000000.0,521000000.0,6937000000.0,49560000000.0,12000000.0,56509000000.0,,,,,,,,9042000000.0,7907000000.0,,,58150000000.0,46535000000.0,,7768921000000.0,,,250488000000.0,,804054000000.0,729616000000.0,74438000000.0,4382087000000.0,,,,,,,,31443000000.0,68644000000.0,252452000000.0,,,,,,,,10147000000.0,,,8356000000.0,,,,,,,,,,1613000000.0,,,1049973000000.0,,,,,8614000000.0,,239000000.0,,89996000000.0,7066609000000.0,,43782000000.0,125000000000.0,20000000000.0,105000000000.0,58087000000.0,5705000000.0,,,,61888000000.0,99429000000.0,,,294653000000.0,,,,688544000000.0,13768000000.0,7768921000000.0,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T16:44:03
20250331,,280550000000.0,,,,35802000000.0,105288000000.0,,,,165660000000.0,,,,,344393000000.0,60065000000.0,,,,,,,,,,4464429000000.0,4520467000000.0,95286000000.0,,,,,,,,,563469000000.0,1440323000000.0,,,,,,31494000000.0,,110200000000.0,,,,,6885000000.0,49958000000.0,,56843000000.0,,,,,,,,9128000000.0,7927000000.0,,,60219000000.0,47630000000.0,,7783420000000.0,,,223722000000.0,,914386000000.0,829554000000.0,84832000000.0,4436443000000.0,,,,,,,,40056000000.0,42221000000.0,303862000000.0,,,,,,,,10276000000.0,,,11104000000.0,,,,,,,,,,1800000000.0,,,954826000000.0,,,,,8756000000.0,,242000000.0,,60912000000.0,7117492000000.0,,43782000000.0,95000000000.0,20000000000.0,75000000000.0,58089000000.0,3807000000.0,,,,61888000000.0,99345000000.0,,,290303000000.0,,,,652214000000.0,13714000000.0,7783420000000.0,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T19:50:12
20241231,,285449000000.0,,,,31136000000.0,117731000000.0,,,,186456000000.0,,,,,377457000000.0,76958000000.0,,,,,,,,,,4396036000000.0,4450480000000.0,92404000000.0,,,,,,,,,540447000000.0,1480798000000.0,,,,,,30283000000.0,,112382000000.0,79405000000.0,27572000000.0,51833000000.0,519000000.0,6767000000.0,51314000000.0,2000000.0,58083000000.0,,,,,,,,9583000000.0,8029000000.0,,,58149000000.0,45992000000.0,,7814969000000.0,,,261108000000.0,,1073706000000.0,990841000000.0,82865000000.0,4332681000000.0,,,,,,,,34073000000.0,43228000000.0,248124000000.0,,,,,,,,13993000000.0,,,8181000000.0,,,,,,,,,,1730000000.0,,,941025000000.0,,,,,9078000000.0,,243000000.0,,79238000000.0,7158401000000.0,,43782000000.0,95000000000.0,20000000000.0,75000000000.0,58087000000.0,7192000000.0,,,,61888000000.0,99279000000.0,,,277631000000.0,,,,642859000000.0,13709000000.0,7814969000000.0,定期报告,是,20260331,CNY,合并期末,2025-03-28T22:25:01
20240930,,302938000000.0,,,,34546000000.0,114162000000.0,,,,171934000000.0,,,,,340327000000.0,34705000000.0,,,,,,,,,,4383625000000.0,4441038000000.0,95989000000.0,,,,,,,,,506567000000.0,1498935000000.0,,,,,,20419000000.0,,116322000000.0,,,,,6913000000.0,52635000000.0,,59548000000.0,,,,,,,,9807000000.0,6499000000.0,,,58728000000.0,38948000000.0,,7698010000000.0,,,295607000000.0,,1126653000000.0,1030964000000.0,95689000000.0,4264698000000.0,,,,,,,,27369000000.0,50112000000.0,238258000000.0,,,,,,,,12468000000.0,,,9058000000.0,,,,,,,,,,1516000000.0,,,851481000000.0,,,,,9324000000.0,,226000000.0,,52145000000.0,7051721000000.0,,43782000000.0,85000000000.0,20000000000.0,65000000000.0,57819000000.0,3612000000.0,,,,58805000000.0,95480000000.0,,,288391000000.0,,,,632889000000.0,13400000000.0,7698010000000.0,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T21:25:02
20240630,,289136000000.0,,,,30851000000.0,66046000000.0,,,,177130000000.0,,,,,325974000000.0,21163000000.0,,,,,,,,,,4364821000000.0,4423227000000.0,96201000000.0,,,,,,,,,422092000000.0,1526370000000.0,,,,,,20352000000.0,,123042000000.0,80449000000.0,27487000000.0,52962000000.0,498000000.0,7660000000.0,52464000000.0,7000000.0,60131000000.0,,,,,,,,9807000000.0,6210000000.0,,,57831000000.0,50057000000.0,,7551013000000.0,,,296279000000.0,,1182301000000.0,1074200000000.0,108101000000.0,4137534000000.0,,,,,,,,24748000000.0,57874000000.0,176274000000.0,,,,,,,,10084000000.0,,,6591000000.0,,,,,,,,,,1481000000.0,,,855678000000.0,,,,,9322000000.0,,229000000.0,,64125000000.0,6941371000000.0,,43782000000.0,55000000000.0,20000000000.0,35000000000.0,58111000000.0,3992000000.0,,,,58805000000.0,95391000000.0,,,281060000000.0,,,,596141000000.0,13501000000.0,7551013000000.0,定期报告,未审计,20240830,CNY,合并期末,2024-08-29T21:15:03
20240331,,299142000000.0,,,,33767000000.0,101031000000.0,,,,178269000000.0,,,,,295881000000.0,74003000000.0,,,,,,,,,,4439045000000.0,4498726000000.0,97048000000.0,,,,,,,,,414784000000.0,1553042000000.0,,,,,,21260000000.0,,123521000000.0,,,,,7752000000.0,53812000000.0,,61564000000.0,,,,,,,,10169000000.0,6088000000.0,,,53451000000.0,62494000000.0,,7727511000000.0,,,313132000000.0,,1299788000000.0,1204877000000.0,94911000000.0,4325560000000.0,,,,,,,,26064000000.0,55838000000.0,140123000000.0,,,,,,,,10382000000.0,,,5369000000.0,,,,,,,,,,1634000000.0,,,707077000000.0,,,,,9689000000.0,,216000000.0,,56185000000.0,7075029000000.0,,43782000000.0,94962000000.0,19975000000.0,74987000000.0,58149000000.0,3203000000.0,,,,58805000000.0,95308000000.0,,,284991000000.0,,,,639200000000.0,13282000000.0,7727511000000.0,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T21:00:04
20231231,,390367000000.0,,,,28285000000.0,129678000000.0,,,,172778000000.0,,,,,320547000000.0,35773000000.0,,,,,,,,,,4323908000000.0,4384877000000.0,96793000000.0,,,,,,,,,420571000000.0,1531024000000.0,,,,,,24797000000.0,,119434000000.0,78589000000.0,26346000000.0,52243000000.0,523000000.0,7472000000.0,51720000000.0,6000000.0,59198000000.0,,,,,,,,10144000000.0,5865000000.0,,,54592000000.0,48004000000.0,,7674965000000.0,,,326454000000.0,,1242059000000.0,1136622000000.0,105437000000.0,4353281000000.0,,,,,,,,29276000000.0,35827000000.0,191133000000.0,,,,,,,,14439000000.0,,,5166000000.0,,,,,,,,,,1787000000.0,,,675826000000.0,,,,,9560000000.0,,214000000.0,,36427000000.0,7037164000000.0,,43782000000.0,95000000000.0,20000000000.0,75000000000.0,58111000000.0,2022000000.0,,,,58805000000.0,95237000000.0,,,271645000000.0,,,,624602000000.0,13199000000.0,7674965000000.0,定期报告,是,20250329,CNY,合并期末,2024-03-28T20:05:05
