报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,100832366911.61,79912485892.76,22924352238.67,21352645680.71,,54437322616.94,,61859166456.25,2316251507.57,2301490065.58,2301490065.58,,,,,,18829535412.05,,,,,1574646882.6,,,1080869276.29,9712651.68,1618282283.39,44691497917.19,10160524555.68,,,,,,,768648464.29,4638659.05,,773287123.34,,604635482.33,201387967.65,521780864.33,,,89514993.46,2346612329.31,1276645156.42,328449882692.34,,979321785.13,,14197954607.67,9381206574.99,3245513596.49,1532353500.72,37708138999.5,1251889091.85,1251889091.85,,3008253629.63,475087091.33,,,,117121433129.34,,,,,547200891.59,,,1278879495.82,51013477721.55,,,,,,8256500.21,639680429.25,20749543.33,9958653963.41,252368050551.81,,4610787639.0,13000000000.0,,13000000000.0,24176550296.95,,-251847597.08,,4042363284.11,11533759680.69,,18079291255.02,,75190904558.69,890927581.84,76081832140.53,328449882692.34,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T16:22:02
20251231,,93132810947.44,80578239607.55,12782691204.11,10962990900.84,,55625564738.8,,60498085184.69,6715751938.8,1995670249.06,1995670249.06,,,,,,15356808748.01,,,,,1088780468.17,,,1086543988.17,9911264.6,1814255646.21,57255766712.24,4642042782.33,,,2268014969.73,1504848301.68,763166668.05,,763166668.05,2995814.0,,766162482.05,,648220103.37,224385159.96,533414852.03,,,96782070.51,2548927735.52,1291349275.47,318113925551.54,,777866953.47,,7366022013.68,13862332049.98,628661186.44,1441118036.21,51852569157.94,1384297658.4,1384297658.4,,2723378718.28,622643098.34,,,,103982655513.46,,,,,548260054.73,,,1310331495.37,49146379549.48,,,,,,7800540.24,686922416.9,20759233.1,8949390279.08,245311387955.1,,4610787639.0,11000000000.0,,11000000000.0,24176670296.95,,-353180554.62,,4042363284.11,11525029311.71,,16921845459.32,,71923515436.47,879022159.97,72802537596.44,318113925551.54,定期报告,是,20260430,CNY,合并期末,2026-03-26T18:46:09
20250930,,90748668435.64,72594487719.23,11866245108.14,10559836712.69,,52805223814.96,,60364015252.77,441203727.35,3111810113.76,3111810113.76,,,,,,14779356460.76,,,,,1739108655.16,,,1061171328.92,10109877.51,1807051269.07,56693168725.36,3467392069.22,,,,,,,781670432.57,3070561.39,,784740993.96,,663576400.88,212300684.32,538962788.08,,,101449229.71,2522220557.0,1718508805.28,305436284297.85,,802757603.21,,11245510352.64,6213018716.67,1253887147.93,2018229271.79,53806474913.14,1467303105.19,1467303105.19,,3704416022.62,427866719.54,,,,94926334315.41,,,,,575989064.33,,,1328836645.83,47032887665.85,,,,,,7391196.49,693641918.0,20866412.14,11738451426.11,237263862496.89,,4610787639.0,7500000000.0,,7500000000.0,24190082749.78,,-437962365.53,,4042363284.11,10896592919.23,,16502248246.0,,67304112472.59,868309328.37,68172421800.96,305436284297.85,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T16:56:03
20250630,,74241176860.16,60619199138.86,11231196213.31,7650357675.92,,42477054444.8,,79340317777.94,491112620.52,2232614688.16,2232614688.16,,,,,,11642777998.1,,,,,715445863.22,,,1054062962.77,10308490.41,2509664178.99,59350830599.95,3318278780.34,,,2322643773.86,1517371237.83,805272536.03,,805272536.03,,,805272536.03,,702981942.09,217123282.33,532794614.55,,,104042581.01,2483136890.81,1656583345.44,295116776670.93,,618346565.57,,9232908796.49,12742111278.39,425733081.32,854176190.63,58781160008.51,1432753119.82,1432753119.82,,3219492629.17,333595401.62,,,,79335475870.52,,,,,578387988.75,,,1335623874.14,40003099083.79,,,,,,8090364.83,730517959.95,18664803.53,15476883147.2,225127020164.23,,4610787639.0,9498943396.22,,9498943396.22,24191139353.56,,-107687331.25,,4042363284.11,10882525172.29,,16026140254.34,,69144211768.27,845544738.43,69989756506.7,295116776670.93,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T17:40:04
20250331,,68242123456.03,56625158114.97,11871906578.82,10026892462.19,,43899581319.85,,73129211292.1,423138131.29,2593166804.68,2593166804.68,,,,,,10665497715.2,,,,,977344841.58,,,1084792504.79,10507103.31,3382562115.62,65453971551.21,996033987.94,,,,,,,835152042.64,,,835152042.64,,671647629.69,235253809.59,539039201.93,,,107042324.08,2569560439.76,2088639269.32,289776172119.43,,401981056.68,,10836468802.64,11122812270.84,1833029501.68,741163750.25,58983620342.38,1080691155.83,1080691155.83,,2863218210.13,410542685.13,,,,76335996236.03,,,,,576332481.28,,,1450113468.06,39636140954.43,,,,,,12374212.59,692720090.78,24494455.81,13019405753.4,220021105427.94,,4610787639.0,9498943396.22,,9498943396.22,24191139353.56,,-276633822.71,,4042363284.11,10868924911.93,,15981396259.61,,68916921021.72,838145669.77,69755066691.49,289776172119.43,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T18:56:05
20241231,,74784594930.02,55845922858.83,10608071833.36,8747175743.81,,42839850703.83,,77169459064.98,5885842386.19,1152306572.46,1152306572.46,,,,,,8884136805.07,,,,,1602260905.95,,,1065430940.72,10705716.21,3402907578.75,57580984124.12,992148724.2,,,2308253846.83,1459326223.61,848927623.22,,848927623.22,,,848927623.22,,709062433.23,255521376.3,540881584.79,,,115688750.07,2471093957.94,2039141720.86,292959017732.27,,,,13406316509.49,15593158294.52,1610423262.18,776441183.73,66680270858.3,848789369.65,848789369.65,,2599139921.55,653988398.33,,,,70844139865.0,,,,,576500212.59,,,1465349570.2,35136496703.1,,,,,,13174517.18,734136608.65,17997749.26,12779224780.1,223735547803.83,,4610787639.0,9498943396.22,,9498943396.22,24191139353.56,,15961307.16,,4042363284.11,10860042526.4,,15171017992.56,,68390255499.01,833214429.43,69223469928.44,292959017732.27,定期报告,是,20260327,CNY,合并期末,2025-03-27T23:22:02
20240930,,76178038633.47,59286119782.62,3545856795.29,2870077405.43,,33362597531.02,,81140006574.47,231884322.83,3197932638.21,3197932638.21,,,,,,12260987175.03,,,,,2489317292.89,,,1039172046.46,10891846.83,3440460828.43,47280209725.97,918375704.36,,,,,,,914677725.11,,,914677725.11,,750291714.36,248994655.3,526963271.93,,,75788750.88,2231588276.01,2894458437.76,272738493946.61,,,,6137673670.87,12613523027.75,424830306.03,3253921014.61,58041203745.86,1195151453.65,1195151453.65,,2053509624.49,99664092.2,,,,74592052808.79,,,,,568882983.37,,,1431193899.23,28057087126.77,,,,,,13025263.44,764989824.57,21257192.38,15206446886.6,204474412920.61,,4610787639.0,9498943396.22,,9498943396.22,24191120729.5,,-306656352.21,,4042363284.11,10336223083.3,,15067365698.76,,67440147478.68,823933547.32,68264081026.0,272738493946.61,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T18:32:03
20240630,,55642137695.29,44018553596.88,8301039519.41,7300633651.81,,33531502163.41,,64393422722.62,2855395702.53,1049367743.99,1049367743.99,,,,,,9407522997.0,,,,,3146220182.0,,,1025413121.39,11071736.31,3486568475.18,44713191665.71,1347729888.29,,,2397748955.15,1463204651.34,934544303.81,,934544303.81,,,934544303.81,,796905344.03,250992292.58,533213598.82,,,59816910.52,2226673997.91,3369433501.82,237082163562.62,,,,3373904096.17,12353533210.16,1479925271.08,1344024406.81,38005404693.49,987704397.39,987704397.39,,1994719151.37,208598779.94,,,,59021993118.24,,,,,562948548.22,,,1458362336.5,31470890064.19,,,,,,20695475.86,827824117.39,16567115.29,16164554146.35,169291648928.44998,,4610787639.0,9498943396.22,,9498943396.22,24191125129.5,,-176595402.48,,4042363284.11,10333286344.43,,14470442378.17,,66970352768.95,820161865.22,67790514634.17,237082163562.62,定期报告,未审计,20240830,CNY,合并期末,2024-08-29T19:27:03
20240331,,61292700748.48,46750398318.71,9172393744.25,6176922492.02,,34553081164.62,,77060157734.77,346141800.15,1199437729.38,1199437729.38,,,,,,9401202195.14,,,,,2698663316.33,,,1019398199.23,11251625.79,3671051481.77,35386530108.72,1446615794.08,,,,,,,861773872.24,,,861773872.24,,774249247.86,255080944.9,529695278.9,,,59624268.72,1993811352.0,4297323936.77,246030184544.1,,176770073.17,,11524516225.37,5415881375.97,295973125.29,832750315.52,45774341519.84,941194225.59,941194225.59,,2397650311.65,90457674.19,,,,60944266943.79,,,,,553396220.18,,,1666924003.88,30634135303.12,,,,,,27503710.78,795665980.48,20187120.4,15277089541.87,177368703671.09,,4610787639.0,9498943396.22,,9498943396.22,24191130561.06,,-260956149.52,,4042363284.11,10330038926.61,,15436330385.32,,67848638042.8,812842830.21,68661480873.01,246030184544.1,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T19:12:03
20231231,,62280506421.64,40581975574.78,8531027651.27,7293487556.94,,36783275054.2,,75337162037.62,7871605536.51,1204767620.68,1204767620.68,,,,,,8959802114.49,,,,,1838397201.82,,,1001200685.91,11431515.27,3647750380.48,42110634440.47,875214502.93,,,2293109752.07,1403029451.42,890080300.65,,890080300.65,,,890080300.65,,804798577.18,262917819.99,529505875.06,,,52284400.09,2408529045.58,4203136224.44,259604027406.28,,390648187.37,,13083268374.55,12821203147.85,296016572.38,1033709602.79,43862829714.53,828113139.94,828113139.94,,2236335204.53,194018221.75,,,,55524251150.6,,,,,546886259.3,,,1729573189.52,39499472095.8,,,,,,32468814.95,815873193.73,20575921.86,18793395958.45,191708638749.9,,4610787639.0,9498943396.22,,9498943396.22,24191139353.56,,-338557800.69,,4042363284.11,10322636425.5,,14761296072.16,,67088608369.86,806780286.52,67895388656.38,259604027406.28,定期报告,是,20250328,CNY,合并期末,2024-04-29T19:12:03
