报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,5963505024.93,,,108916054.38,,,6746267949.32,74310902.94,6671957046.38,1238043400.26,414667848.64,,,,,,,,,,,125129505.31,7614125528.76,,,,,806923812.21,23037664620.7,,,16693704.65,,,,,327129826.23,160636486.54,,34562773.41,36015000.0,,,,,,2868351333.48,,,,,16756872282.21,,,,20085496.89,216491755.33,3629003931.64,,319899430.83,977270642.03,,573310055.21,592812638.55,26509049860.11,49546714480.81,,6921194503.48,,,,897095.56,,8290262891.62,2691116858.17,5599146033.45,2263742.88,366047861.28,,,293841340.75,582176212.31,,,,,,757162684.46,,,,,,,,,,,,,,1468589584.85,20781138.79,18703217055.98,,5980835123.32,,,,179823023.28,,,,,,223538262.59,298315774.69,,6682512183.88,25385729239.86,,3288100259.0,,,,4647051649.87,89490674.7,-414860841.06,,884849159.93,,,14099845288.55,,,22415494841.59,1745490399.36,24160985240.95,49546714480.81,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T17:14:04
20251231,,4579350244.4,,,136879077.28,,,6265063650.3,118249773.78,6146813876.52,1031270834.79,414600246.07,,,,,,,,,,138435220.76,138435220.76,7139237400.97,,,,,977171076.02,20701283150.39,,,17159474.32,,,,,325070795.43,161467661.47,,34918215.64,36015000.0,,26393068646.34,9784994456.27,16608074190.07,49642838.27,2915434496.2,2915434496.2,,16558431351.8,,16558431351.8,,,,19275399.8,234547729.1,3429413680.46,,327791746.72,1007609811.58,,511299666.61,509958705.89,26069118335.22,46770401485.61,,5957332669.92,,,,2152471.66,,8746930912.77,2750702989.62,5996227923.15,2728617.91,275364115.34,,,590486132.07,453685409.41,,24362.75,,,774035620.1,774059982.85,,,,,,,,,,,,,,1553740915.39,8237248.23,18364718475.55,,4346901214.16,,,,196195885.43,,,,,,224039037.26,281416454.22,,5048552591.07,23413271066.62,,3288100259.0,,,,4645203650.71,89490674.7,-157537077.13,,884849159.93,,,13043494368.24,,,21614619686.05,1742510732.94,23357130418.99,46770401485.61,定期报告,是,20260428,CNY,合并期末,2026-04-27T17:14:04
20250930,,4829282013.25,,,286660473.75,,,6942099752.61,185305284.39,6756794468.22,1077223008.4,420759649.22,,,,,,,,,,,111755566.95,6577806873.36,,,,,786641229.52,21033529481.84,,,17803027.29,,,,,319442837.45,162172501.54,,35167415.08,21015000.0,,,,,,3425303722.58,,,,,15499644195.96,,,,1300914.78,238379186.39,2300148981.25,,332439808.51,1022158125.23,,441637834.07,976481326.44,24791793961.79,45825323443.63,,5380332889.7,,,,8183995.03,,8343493531.64,3112006912.44,5231486619.2,1214265.48,286626457.59,,,340983235.48,540626252.72,,,,,,653608879.66,,,,,,,,,,,,,,1798006583.54,14135193.99,17367211284.83,,4943587681.89,,,,204226729.15,,,,,,238518196.5,278753659.0,,5665086266.54,23032297551.37,,3288100259.0,,,,4631729832.01,89490674.7,-39823762.07,,666989190.99,,,12610521187.36,,,21068026032.59,1724999859.67,22793025892.26,45825323443.63,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T17:12:02
20250630,,5955760015.59,,,,,,6309118095.62,162679492.39,6146438603.23,1110413384.99,389582669.98,,,,,,,,,,102070095.36,102070095.36,7003962457.89,,,,,762759924.28,21639470569.94,,,17756030.16,,,,,321376627.24,163651482.99,,35339937.77,21015000.0,,23729340450.3,9163457749.58,14565882700.72,32904870.27,3405097433.41,3405097433.41,,14532977830.45,,14532977830.45,,,,5803926.23,246316102.98,2105532743.08,,334159800.26,850786409.28,,411880175.23,1122776942.26,23568666515.11,45208137085.05,,5453635804.94,,,,43177734.23,,7944688436.56,3078605771.52,4866082665.04,1870599.19,274629867.13,,,245782741.2,426647364.19,,919034.68,,,722295709.1,723214743.78,,,,,,,,,,,,,,1434597888.92,10301368.22,16558546548.36,,5544613358.36,,,,216482099.81,,,,,,220906584.67,257163237.82,,6239165280.66,22797711829.02,,3288100259.0,,,,4614677532.82,184372353.9,97719448.15,,666989190.99,,,12062978716.07,,,20546092793.13,1864332462.9,22410425256.03,45208137085.05,定期报告,未审计,20250826,CNY,合并期末,2025-08-25T16:32:04
20250331,,5837113218.64,,,71213541.22,,,5838593810.26,208416443.03,5630177367.23,1219347313.7,436234427.42,,,,,,,,,,,89009312.76,7015253188.84,,,,,764481705.93,21272875058.76,,,,,,,,651220015.14,174864377.28,,12081539.71,21015000.0,,,,,,2716803791.74,,,,,14130292814.25,,,,1628539.99,248163630.26,1431786285.33,,281519542.15,722556725.47,,388853506.83,938671248.98,21717828477.14,42990703535.9,,5960694473.8,,,,10586499.3,,6881561666.17,2886786278.39,3994775387.78,2448650.0,243218976.29,,,199000763.06,344365341.59,,,,,,758408422.62,,,,,,,,,,,,,,1307848362.93,11036035.82,15719169191.58,,4993539640.98,,,,214240302.15,,,,,,126587575.9,254110795.33,,5588478314.36,21307647505.94,,3288100259.0,,,,4596437168.4,192638560.8,124760685.97,,666989190.99,,,12026863440.13,,,20510512183.69,1172543846.27,21683056029.96,42990703535.9,定期报告,未审计,20250429,CNY,合并期末,2025-04-28T21:54:05
20241231,,5517001448.39,,,134920605.68,,,5086030460.95,292595958.51,4793434502.44,1095228465.07,402057215.65,,,,,,,,,,104591128.15,104591128.15,6524155152.85,,,,,630269894.47,19500010351.85,,,,,,,,630821853.7,175876684.13,,12081539.71,21015000.0,,22594461413.06,8528668672.64,14065792740.42,36758454.67,2092361807.95,2092361807.95,,14029034285.75,,14029034285.75,,,,5755980.64,262062268.6,1358183497.12,,281975203.4,762462842.01,,371403046.81,787695025.76,20784973054.94,40284983406.79,,5805330014.89,,,,28327889.58,,6927534609.04,3022385942.75,3905148666.29,23877.18,211581035.33,,,517286993.33,283744578.59,,,,,891367859.24,891367859.24,,,,,,,,,,,,,,1062222081.89,5144932.12,15732563871.19,,3373009547.2,,,,226098580.35,,,,,,124990111.76,256600237.22,,3980698476.53,19713262347.72,,3288100259.0,,,,4572334863.91,192638560.8,186257386.25,,666989190.99,,,10988339352.09,,,19509382491.44,1062338567.63,20571721059.07,40284983406.79,定期报告,是,20260428,CNY,合并期末,2025-04-28T21:54:05
20240930,,5623181824.85,,,646566350.66,,,5195937109.45,72210373.5,5123726735.95,1348326470.37,313890500.09,,,,,,,,,,,67386706.14,5510672057.14,,,,,532495809.98,19244212984.93,,,,,,,,647064816.19,267453661.76,,12081539.71,21015000.0,,,,,,1500610793.86,,,,,13528151698.33,,,,5756156.25,274255210.56,1032294676.66,,270964302.16,616907022.3,,395361891.3,714163982.9,19280324595.73,38524537580.66,,5019280772.32,,,,15674547.29,,6934851838.12,3009619287.28,3925232550.84,,271364041.21,,,487008633.78,252298307.85,,,,,,844760044.12,,,,,,,,,,,,,,904847077.29,11413473.77,14741498735.75,,3505807372.8,,,,239260317.4,,,,,,123892647.62,225819257.6,,4094779595.42,18836278331.17,,3288100259.0,,,,4553169269.73,198029565.3,70575521.27,,481161364.55,,,10848269981.67,,,19043246830.92,645012418.57,19688259249.49,38524537580.66,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T17:20:06
20240630,,5448175835.33,,,710004818.11,,,4594165770.26,41812360.31,4552353409.95,1058626357.92,258309201.15,,,,,,,,,,63753828.73,63753828.73,5417210202.31,,,,,480742451.57,18033561221.42,,,,,,,,648242277.78,268190816.73,,12081539.71,21015000.0,,21331908343.38,7856009894.54,13475898448.84,38354863.54,1346351072.23,1346351072.23,,13437543585.3,1148056.06,13438691641.36,,,,2572756.04,261170385.07,1040372626.79,,278344611.26,495471484.45,,398712254.14,750517548.46,18959161257.98,36992722479.4,,5868661679.42,,,,3630455.63,,6086245500.47,2277291691.64,3808953808.83,115892.23,221747223.24,,,364354176.87,173686714.66,,,,,897257315.62,897257315.62,,,,,,,,,,,,,,904043727.71,6050646.36,14525793332.21,,3416435004.8,,,,246932352.39,,,,,,117059850.14,227088282.48,,4007515489.81,18533308822.02,,3288100259.0,,,,4517495998.32,330049275.5,114911897.46,,481161364.55,,,9756109053.75,,,17827729297.58,631684359.8,18459413657.38,36992722479.4,定期报告,未审计,20240823,CNY,合并期末,2024-08-22T15:45:23
20240331,,4690729582.8,,,650471506.87,,,4115081722.15,18626697.49,4096455024.66,1198557353.8,256512690.02,,,,,,,,,,,56852667.5,5403241248.69,,,,,403958488.43,16779222721.29,,,,,,,,641347227.59,269516158.46,,12081539.71,21015000.0,,,,,,1123097134.85,,,,,13205398269.13,,,,3817461.03,245813890.34,1042110829.2,,276379001.3,436881752.7,,395487139.84,723458289.58,18392586232.7,35171808953.99,,4330915300.4,,,,14124329.88,,6712754483.32,3039565848.31,3673188635.01,109905.64,348014547.31,,,247014173.03,123898902.93,,,,,,918060636.43,,,,,,,,,,,,,,1726982667.54,6607553.2,14428482499.68,,2342259420.0,,,,232688217.03,,,,,,120211052.66,207604543.99,,2902763233.68,17331245733.36,,3288100259.0,,,,4456028080.39,340232284.0,156285950.68,,481161364.55,,,9197383197.75,,,17238726568.37,601836652.26,17840563220.63,35171808953.99,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T16:00:10
20231231,,5216027852.04,,,53543106.86,,,3392497973.27,16017743.11,3376480230.16,1138549703.73,260339005.8,,,,,,,,,,50951552.41,50951552.41,4941714093.11,,,,,476367017.92,15533807766.17,,,,,,,,636631838.43,273872885.27,,12081539.71,21015000.0,,20557119375.98,7298815530.61,13258303845.37,42346404.48,856810744.35,856810744.35,,13215957440.89,1424178.52,13217381619.41,,,,3817461.03,258644160.19,1049955931.46,,275618718.21,421512874.03,,435725093.34,732655369.21,18191905773.61,33725713539.78,,3859719027.97,,,,2356375.14,,7028904722.19,3385475517.91,3643429204.28,,377341749.77,,,536211936.34,94687739.29,,,,,916302641.29,916302641.29,,,,,,,,,,,,,,840888377.33,7447538.46,13663860107.78,,2633146077.2,1391951065.35,,,242075440.06,,,,,,123389421.84,232214338.96,,4622776343.41,18286636451.19,,3125501779.0,89745502.66,,,3057671930.21,340232284.0,275678475.58,,481161364.55,,,8163685258.71,,,14853212026.71,585865061.88,15439077088.59,33725713539.78,定期报告,是,20250429,CNY,合并期末,2024-04-26T16:00:10
