报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,12513587586.94,,,,,,93685.45,,93685.45,2652494239.83,143651768.86,,,,,,,,,,,10433417.26,13650291620.48,,,,,24646178796.1,53616731114.92,,,,,,,,121799888.28,13511899.07,,6323408.07,,,,,,,3044059051.4,,,,,3242295130.39,,,,,103252130.17,1195095801.96,,,43040295.59,,2807339627.78,190618025.7,10767335258.41,64384066373.33,,,,,,,,4362838436.23,1194581218.92,3168257217.31,,7903656836.25,,,797506909.74,3646493122.84,,2436988.96,,,,1648689785.12,,,,,,,,,,,,,,18992930.7,321714224.92,18699892245.8,,,,,,4873248.35,17782506.69,,,,,113785966.67,421896.06,,136863617.77,18836755863.57,,1219964222.0,,,,704072987.94,,-6088099.74,167286116.57,558057839.67,,,42379789482.08,,,45023082548.52,524227961.24,45547310509.76,64384066373.33,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T16:14:03
20251231,,9766895738.57,,,,,,96807.5,,96807.5,2060271766.71,182037851.5,,,,,,,,,,35930309.98,35930309.98,14391528589.51,,,,,19473816179.55,45910577243.32,,,,,,,,118769623.6,13511899.07,,6968343.56,,,5493374162.75,2242983902.0,3250390260.75,,2879372933.45,2879372933.45,,3250390260.75,54714.12,3250444974.87,,,,,198664841.42,1202159177.88,,,44250124.19,,2498316246.5,200439922.68,10412898087.22,56323475330.54,,,,,,,,4217501613.9,988879472.77,3228622141.13,,7006704329.89,,,1174735468.64,1909696083.13,,2436988.96,,,1242247899.44,1244684888.4,,,,,,,,,,,,,,189055887.22,306662043.45,16049040314.63,,,,,,7788227.26,17782506.69,,,,,113772916.67,621368.69,,139965019.31,16189005333.94,,1219964222.0,,,,704072987.94,,272447.63,153540386.04,558057839.67,,,36997231831.08,,,39633139714.36,501330282.24,40134469996.6,56323475330.54,定期报告,是,20260430,CNY,合并期末,2026-04-22T21:28:07
20250930,,11307089303.57,,,,,,1704129.88,,1704129.88,1866622182.3,181607899.3,,,,,,,,,,,19884516.23,13003746739.19,,,,1590534209.07,16392737460.99,44363926440.53,,,,,,,,110722629.52,13953845.72,,7033930.22,,,,,,,2886581019.37,,,,,2792134761.88,,,,,288068644.11,1209250320.28,,,46182459.85,,2640225516.86,192769488.48,10186922616.29,54550849056.82,,,,,,,,3623032661.61,912479472.77,2710553188.84,,5780613914.4,,,1344776254.17,2385757663.07,,2436988.96,,,,1594310041.27,,,,,,,,,,,,,,183703329.63,216530711.67,15128724575.82,,,,,,2652674.78,24682258.93,,,,,116881916.67,,,144216850.38,15272941426.2,,1219964222.0,,,,704072987.94,,-698793.68,143039976.16,558057839.67,,,36155411564.63,,,38779847796.72,498059833.9,39277907630.62,54550849056.82,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:02:12
20250630,,13926550498.24,,,,,,310383.85,,310383.85,2066984405.05,124579335.6,,,,,,,,,,23891891.85,23891891.85,13197969349.12,,,,1590534209.07,15889676602.84,46820496675.62,,,,,,,,101974141.23,13691016.33,,6695065.81,,,4920685770.89,2115129051.56,2805556719.33,,2300804149.6,2300804149.6,,2805556719.33,2821924.24,2808378643.57,,,,,322882740.45,1218187702.19,,,48114795.51,,2808530481.6,152896989.56,9782155725.85,56602652401.47,,,,,,,,4175302328.98,1095467705.94,3079834623.04,261904.76,5982937738.11,,,1437146374.53,1984556397.4,,4394308188.16,,,1579640920.08,5973949108.24,,,,,,,,,,,,,,366689280.46,198815734.17,20119658866.65,,,,,,2569784.73,24682258.93,,,,,116881916.67,,,144133960.33,20263792826.98,,1219964222.0,,,,704072987.94,,-1593445.86,132355514.0,558057839.67,,,33255979775.1,,,35868836892.85,470022681.64,36338859574.49,56602652401.47,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T17:30:06
20250331,,7182016289.44,,,,,,372558.44,,372558.44,1568538801.53,162252169.94,,,,,,,,,,,27135831.75,12476607813.71,,,,1590426118.74,23716344061.6,46723693645.15,,,,,,,,103935629.52,14043224.56,,6596685.82,,,,,,,2118546954.71,,,,,2830111319.73,,,,,427065324.48,1222104286.72,,,49532756.19,,2389843090.8,216375753.03,9378155025.56,56101848670.71,,,,,,,,3893235755.73,779078096.24,3114157659.49,,5818303800.8,,,1123165013.16,3860312878.8,,2436988.96,,,,1828341442.86,,,,,,,,,,,,,,272079850.81,219703501.04,17015142243.2,,,,,,92908167.79,24682258.93,,,,,116881916.67,,,234472343.39,17249614586.59,,1219964222.0,,,,704072987.94,,-4075607.01,124701365.56,558057839.67,,,35790356560.9,,,38393077369.06,459156715.06,38852234084.12,56101848670.71,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T18:44:05
20241231,,6284730706.32,,,,,,75276.0,,75276.0,1761800769.64,98581925.12,,,,,,,,,,33121182.61,33121182.61,13270210934.11,,,,1590534209.07,20994682428.48,44033737431.35,,,,,,,,95602700.54,13977106.07,,7055792.44,,,4886633910.97,2033269494.46,2853364416.51,,2024874577.15,2024874577.15,,2853364416.51,1516784.61,2854881201.12,,,,,531906115.32,1225618212.59,,,49141292.82,,2555717340.36,102686118.75,9461460457.16,53495197888.51,,,,,,,,4586642761.94,740448000.0,3846194761.94,,8672424895.58,,,1589189144.44,1232818867.55,,2436988.96,,,1036531724.18,1038968713.14,,,,,,,,,,,,,,360020121.83,483122097.95,17963186602.43,,,,,,185964451.33,24682258.93,,,,,116881916.67,,,327528626.93,18290715229.36,,1219964222.0,,,,704072987.94,,281682.71,127568004.57,558057839.67,,,32143885679.15,,,34753830416.04,450652243.11,35204482659.15,53495197888.51,定期报告,是,20260423,CNY,合并期末,2025-04-29T18:44:05
20240930,,10927261042.33,,,,,,309983.58,,309983.58,1474706791.93,117938472.9,,,,,,,,,,,18724321.37,11546649680.0,,,,,15794512137.89,39880102430.0,,,,,,,,99020968.16,14107860.81,,7761243.51,,,,,,,1674414265.04,,,,,1833782810.55,,,,,618955720.86,1232986274.42,,,,,2526097349.49,1850898713.96,9858025206.8,49738127636.8,,,,,,,,3649356592.19,769720000.0,2879636592.19,,5480852085.54,,,1443843025.3,2377309115.02,,2436988.96,,,,1612178183.53,,,,,,,,,,,,,,159446463.15,181295869.68,14904281334.41,,,,,,380940683.26,20394358.57,,,,,119990916.67,7609.19,,521333567.69,15425614902.1,,1219964222.0,,,,704072987.94,,-1094027.97,132615097.75,558057839.67,,,31247894904.39,,,33861511023.78,451001710.92,34312512734.7,49738127636.8,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T16:50:07
20240630,,13409312958.31,,,,,,180378.0,,180378.0,1894864997.49,79453073.49,12000000.0,,,,,,,,,23406239.08,35406239.08,11602070576.19,,,,,15477560456.65,42498848679.21,,,,,,,,93879198.32,14146628.06,,6219957.0,,,3869366013.5,1993790297.28,1875575716.22,,1059480889.72,1059480889.72,,1875575716.22,54714.12,1875630430.34,,,,,697980100.13,1234125826.43,,,,,2562010703.36,1933262515.66,9476736249.02,51975584928.23,,,,,,,,3637677708.78,563723654.94,3073954053.84,,5731869577.83,,,1182083990.85,2113496627.67,,5333680639.1,,,1524156801.01,6857837440.11,,,,,,,,,,,,,,350962695.51,225264630.78,20099192671.53,,,,,,359670319.93,20394358.57,,,,,119990916.67,7609.21,,500063204.38,20599255875.91,,1219964222.0,,,,704072987.94,,-2363170.9,135111953.0,558057839.67,,,28307813610.91,,,30922657442.62,453671609.7,31376329052.32,51975584928.23,定期报告,未审计,20240828,CNY,合并期末,2024-08-27T17:25:04
20240331,,5508584884.06,,,,,,4115257.84,,4115257.84,1918271210.61,66215300.78,,,,,,,,,,,30416735.36,10940105012.5,,,,,22669984869.11,41137693270.26,,,,,,,,99960578.07,14262929.81,,12083923.65,,,,,,,953548320.77,,,,,1900247967.44,,,,,779947366.42,1242634273.1,,,,,2347420981.17,1942704808.74,9292811149.17,50430504419.43,,,,,,,,3321547725.79,525910651.81,2795637073.98,500000.0,5589682278.12,,,916778669.05,3569605607.65,,2436988.96,,,,1471741513.08,,,,,,,,,,,,,,158004744.87,175427778.23,15203288316.79,,,,,,547416799.22,20394358.57,,,,,119990916.67,7609.21,,687809683.67,15891098000.46,,1219964222.0,,,,704072987.94,,-6048193.01,129541796.0,558057839.67,,,31491590107.39,,,34097178759.99,442227658.98,34539406418.97,50430504419.43,定期报告,未审计,20240426,CNY,合并期末,2024-04-25T19:05:09
20231231,,3774745389.98,,,50237698.63,,,231112.47,,231112.47,1600685238.84,113573908.86,,,,,,,,,,36412560.46,36412560.46,11572556779.71,,,,,17459360643.24,34607803332.19,,,,,,,,94175803.36,14361231.56,,12062061.43,,,3840149496.25,1913876937.24,1926272559.01,,829205752.98,829205752.98,,1926272559.01,57702.96,1926330261.97,,,,,872887787.58,1246694491.86,,,,,2535116707.99,1957200564.27,9488034663.0,44095837995.19,,,,,,,,2893144227.59,614197422.91,2278946804.68,,7029177456.31,,,1482570473.92,2048120393.74,,2436988.96,,,951545048.66,953982037.62,,,,,,,,,,,,,,345036940.76,394635516.3,15146667046.24,,,,,,533659018.3,20394358.57,,,,,119990916.67,56809.74,,674101103.28,15820768149.52,,1219964222.0,,,,704072987.94,,-5413538.34,131061453.89,558057839.67,,,25229164947.41,,,27836907912.57,438161933.1,28275069845.67,44095837995.19,定期报告,是,20250430,CNY,合并期末,2024-04-25T19:05:09
