报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,148669893949.54,26905873630.76,,107671114469.72,11527643783.4,29081485.6,1038076461.66,262500.0,1037813961.66,,72794393.11,,,,,,,,6068991252.57,,,34313404576.91,,,,,738318603.85,59136946.27,418365816960.08,,,797498080.58,7501990367.1,,,,329107293.02,330667892.22,,5781465968.62,461236100.26,,,,,,8911933.46,,,,,2685845417.34,,,,,150274997.04,91537143.8,,2946179167.41,35416623.43,,10994662.06,400000000.0,21531125646.34,439896942606.42,,7355700524.47,,,12806016336.17,18544437398.75,61140309.82,616924722.23,,616924722.23,535160.28,190618814.33,45342186478.44,,382131822.01,855073643.49,,,,,,1996058797.41,,,,,181414551134.91,,,,,,31619869802.78,,,14254762915.62,5306852.06,315445314712.77,,,28635924137.0,,,92239379.65,,,,,20515143.81,4025000.0,40128928.9,47380913.86,28840213503.22,344285528215.99,,15804037675.0,,,,22756432595.74,,46219016.78,,2247753343.14,,,54756971759.77,,,95611414390.43,,95611414390.43,439896942606.42,定期报告,未审计,20260425,CNY,合并期末,2026-04-24T19:28:07
20251231,,124282846610.66,19577227926.13,,109505146380.99,7955807382.85,108966896.89,921226716.86,262500.0,920964216.86,,69683505.15,,,,,,,,5634481722.18,,21715182461.41,21715182461.41,,,,,1250558877.08,50538182.82,371918566363.01,,,803073640.34,7331491147.52,,,,324427092.69,333191299.26,,5425443814.91,404141415.77,,4993274969.51,2265670500.26,2727604469.25,,7619864.8,7619864.8,,2727604469.25,,2727604469.25,,,,,160078401.52,96385711.25,,2946250105.99,39637324.21,,15834325.68,400000000.0,21015178613.19,392933744976.2,,7014472966.55,,,14751391708.35,13968719503.79,159292935.9,599437552.78,,599437552.78,93719.22,183505378.26,39991810411.33,,780993232.67,679389847.3,,,,,6478127721.7,6478127721.7,,,,,141082176957.66,,,,,,34058779145.2,,,13151025321.87,816509.59,272900032912.17,,,27939491808.28,,,100785768.81,,,,,20515143.81,4025000.0,25749564.39,67673823.43,28158241108.72,301058274020.88995,,15804037675.0,,,,22762886240.15,,65775962.75,,2247753343.14,,,50995017734.27,,,91875470955.31,,91875470955.31,392933744976.2,定期报告,是,20260425,CNY,合并期末,2026-03-19T20:50:08
20250930,,117620482048.59,22231244699.94,,99085280241.67,9900271793.49,101042803.51,863510118.2,,863510118.2,,64027141.84,,,,,,,,5329207552.69,,,26355353838.14,,,,,901175196.95,42929528.1,359072276167.07,,,862679268.45,6902254127.35,,,,330582935.16,,,5988135311.16,479836955.75,,,,,,853396177.26,,,,,2098756578.27,,,,,123316254.29,132200760.99,,2946284262.91,42956220.16,,21887914.02,400000000.0,21182286765.77,380254562932.84,,8158918309.93,,,14071302888.87,16652904567.92,247890908.07,355468410.47,,355468410.47,126355.04,161922356.09,42165363550.72,,496763439.8,769447883.13,,,,,,7703000059.17,,,,,135933718553.05,,,,,,27249551605.42,,,7522022213.35,4165632.9,261492566733.93,,,29708489342.56,,,72250540.24,,,,,20515143.81,4165032.24,38401366.23,39304480.23,29883125905.31,291375692639.24,,15804037675.0,,,,22765831662.01,,46380663.88,,1814992946.03,,,48447627346.68,,,88878870293.6,,88878870293.6,380254562932.84,定期报告,未审计,20251025,CNY,合并期末,2025-10-24T19:40:28
20250630,,119294894136.01,16487637080.49,,107160979440.69,7874507156.02,36248326.53,761767363.74,,761767363.74,,59934595.28,,,,,,,,5431074965.66,,16130213613.13,16130213613.13,,,,,869273622.33,39902384.78,332444554269.99,,,918145006.01,8205559871.04,,,,326483306.85,,,6231442900.28,472844324.78,,4281157107.6,2111706365.36,2169450742.24,,841912496.23,841912496.23,,2169450742.24,,2169450742.24,,,,,127983887.48,138377499.59,,2945861162.24,43115167.07,,14376336.88,400000000.0,22835552700.69,355280106970.68,,10847766241.8,,,14374242831.39,13042518369.47,295110893.0,334123972.24,,334123972.24,91284.33,148677028.24,53259178101.57,,354175485.7,462646019.78,,,,,3986848216.8,3986848216.8,,,,,123973036395.61,,,,,,13908650717.78,,,12599820410.88,3158704.09,247590044672.68,,,21832165852.11,,,75394375.42,,,,,20515143.81,4805064.5,104537057.68,70350848.13,22107768341.65,269697813014.33,,15804037675.0,,,,22750831592.03,,355386158.23,,1814992946.03,,,44857045585.06,,,85582293956.35,,85582293956.35,355280106970.68,定期报告,未审计,20250816,CNY,合并期末,2025-08-15T18:46:11
20250331,,107174027111.73,20549659202.08,,96764490575.26,7814250843.18,66619522.15,752794307.06,,752794307.06,,63150046.69,,,,,,,,5379605910.62,,,7329284054.74,,,,,768604403.17,26954738.22,307716678264.84,,,976894754.74,8064579695.38,,,,326576181.1,,,7158122083.33,458197936.16,,,,,,839179301.69,,,,,2240858320.23,,,,,131568148.52,143170188.17,,2945861162.24,43438091.88,,28901153.93,400000000.0,23757347017.37,331474025282.21,,9131854667.26,,,12073952638.95,11399026684.05,114018809.57,224514816.09,,224514816.09,82492.31,156408671.35,51250315619.6,,231862129.05,433839588.61,,,,,,2209792215.58,,,,,109974758021.86,,,,,,17914305780.84,,,14578063995.24,2483616.43,229695279746.79,,,18137431741.52,,,76073665.92,,,,,20515143.81,2945096.76,87529935.69,176891834.42,18501387418.12,248196667164.91,,15785542475.0,,,,22513652091.31,,203300472.91,,1814992946.03,,,42959870132.05,,,83277358117.3,,83277358117.3,331474025282.21,定期报告,未审计,20250426,CNY,合并期末,2025-04-25T22:48:09
20241231,,101258983590.34,21178930668.24,,73548964309.34,6009882781.84,130123506.91,737866444.91,,737866444.91,,69895681.79,,,,,,,,5368059196.99,,9194113993.63,9194113993.63,,,,,667556544.67,36415171.1,277058588021.32,,,985843880.01,10842860719.62,,,,323245154.48,,,9877101735.0,450705975.98,,4265710060.25,1949542321.77,2316167738.48,,804353031.11,804353031.11,,2316167738.48,,2316167738.48,,,,,142991262.32,145279880.08,,2945861162.24,46747989.21,,29610797.45,400000000.0,29310769325.98,306369357347.3,,5531145905.63,,,13577259094.43,6290516910.92,115260704.38,247265278.77,,247265278.77,119862.37,166985568.45,32744714619.28,,576504769.37,565161825.5,,,,,3152515857.89,3152515857.89,,,,,111778622367.41,,,,,,15884621772.43,,,15825632762.64,1104446.57,206457431746.04,,,18850795382.92,,,84106829.26,,,,,20515143.81,3085129.02,104032543.02,122300050.6,19184835078.63,225642266824.67,,15785542475.0,,,,22511171954.79,,374472101.14,,1814992946.03,,,40240911045.67,,,80727090522.63,,80727090522.63,306369357347.3,定期报告,是,20260320,CNY,合并期末,2025-04-25T22:48:09
20240930,,112004520689.42,19521604522.51,,84499790737.55,8044679506.71,388854610.86,677082645.98,,677082645.98,,68719438.26,,,,,,,,3436033793.44,,,20029132194.5,,,,,1901064987.16,31083224.58,294441291022.9,,,2726646302.6,7670152158.04,,,,320406569.54,,,13842913710.0,640155904.37,,,,,,753832502.16,,,,,2387098688.23,,,,,149172340.24,146939021.22,,2945861162.24,49717972.66,,6804229.59,400000000.0,32039700560.89,326480991583.79004,,10134556175.65,,,9595310575.05,6818695025.65,331931510.38,145230682.99,,145230682.99,92240.13,134216380.6,50206764002.79,,406249389.21,341765905.3,,,,,,18967647252.65,,,,,112847031227.92,,,,,,10703796374.95,,,15771253187.64,140263.02,236404680193.93,,,12684097722.7,,,86334130.83,,,,,,700161.28,104902482.8,258101129.5,13134135627.11,249538815821.04,,15785542475.0,,,,22466573855.34,,212168238.57,,1450806488.58,,,37027084705.26,,,76942175762.75,,76942175762.75,326480991583.79004,定期报告,未审计,20241026,CNY,合并期末,2024-10-25T19:30:05
20240630,,74229646347.86,9973461074.76,,82870953678.62,9852233828.93,681311190.28,723660489.11,,723660489.11,,64056521.78,,,,,,,,3976681430.43,,9494807932.56,9494807932.56,,,,,1823211778.42,25366537.0,237298809982.49,,,1738830866.11,5681161106.49,,,,320857722.55,,,10581532780.0,621704086.14,,4252980324.87,1786297250.43,2466683074.44,,729852350.23,729852350.23,,2466683074.44,,2466683074.44,,,,,123855565.5,153341367.38,,2945861162.24,42995234.0,,7598917.51,400000000.0,25814274232.59,263113084215.08,,8230626019.41,,,13512861047.2,7272944367.02,85935412.17,159548140.88,,159548140.88,101253.99,133051369.1,46381420399.59,,355640165.11,332062045.23,,,,,3918618517.04,3918618517.04,,,,,68620100140.72,,,,,,8939866370.06,,,15008291661.53,816664.24,172951883573.28998,,,14735819128.32,,,57013137.34,,,,,,840193.54,122544390.88,200576757.73,15116793607.81,188068677181.1,,15785542475.0,,,,22466315416.34,,300612426.22,,1450806488.58,,,35041130227.84,,,75044407033.98,,75044407033.98,263113084215.08,定期报告,未审计,20240810,CNY,合并期末,2024-08-09T19:10:07
20240331,,81252175033.5,10936131658.08,,69713867345.27,7847396334.85,558684264.81,704354075.07,,704354075.07,,76116593.02,,,,,,,,3570962671.3,,,10091318657.89,,,,,2688905547.2,39764327.12,232263155892.0,,,2164010802.25,7113775289.34,,,,344700974.08,,,7863611720.0,616684654.81,,,,,,695647152.22,,,,,2547219196.02,,,,,129484832.51,162138597.28,,2945861162.24,47045911.01,,7945121.25,400000000.0,25038125413.01,257301281305.01,,7768094960.92,,,9259477345.84,6798901969.73,213991204.99,198612465.47,,198612465.47,115825.81,132830613.09,42629215769.56,,257324592.38,325708158.5,,,,,,9045124521.34,,,,,70697352547.96,,,,,,9174954276.0,,,10642263324.78,3442523.38,167147410099.75003,,,16314869407.13,,,61954027.03,,,,,,980225.8,94549616.97,197374524.09,16669727801.02,183817137900.77,,15856995052.0,,,,23391734848.79,1000007869.45,213885543.07,,1450806488.58,,,33570729341.25,,,73484143404.24,,73484143404.24,257301281305.01,定期报告,未审计,20240425,CNY,合并期末,2024-04-24T18:45:04
20231231,,61399102365.62,10709860798.46,,68288819078.0,7533346092.28,317146629.33,795892173.17,,795892173.17,,63810391.77,,,,,,,,3640420823.83,,14504484406.88,14504484406.88,,,,,2419794988.72,34658091.46,215971274392.91,,,2146860337.42,9068016848.6,,,,343175606.45,,,4461102130.0,608218304.93,,4288346952.67,1671405248.76,2616941703.91,,649421895.91,649421895.91,,2616941703.91,,2616941703.91,,,,,139782228.39,168172074.8,,2945861162.24,51082768.51,,8411098.09,400000000.0,23607046159.25,239578320552.16,,2357018660.73,,,4440407077.78,6862613342.59,160784729.05,213699357.45,,213699357.45,174036.82,142720004.97,39595266701.5,,584789615.18,280915904.12,,,,,8869610811.0,8869610811.0,,,,,64971957751.08,,,,,,12514949379.99,,,9080288399.64,4581697.17,150079777469.07,,,17251456887.16,,,70919250.28,,,,,,1120258.06,25778229.19,186407898.58,17535682523.27,167615459992.34,,15856995052.0,,,,23391734848.79,511687523.97,159392987.85,,1450806488.58,,,31615618706.57,,,71962860559.82,,71962860559.82,239578320552.16,定期报告,是,20250315,CNY,合并期末,2024-04-24T18:45:04
