报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,91591512793.3,74889632432.38,25024668659.91,20177559152.59,,45382013783.3,,88892055865.1,10916901868.56,1652649862.44,1652649862.44,,,,,,14363049670.1,,,,,1485567809.24,,,834155570.48,6245283.02,8456895632.48,45661811271.21,25683310018.25,,,,,,,757819686.31,5780438.56,,763600124.87,,425475732.34,342203123.01,12264149.78,,,,1186963442.52,2838806315.76,365520150975.6701,,4633401375.18,,23228744875.52,3620402036.96,3866962244.57,1036241619.66,79931287013.84,13872734696.98,13872734696.98,,4865974065.83,248938499.84,,,,100854153314.6,,,,,10389686.98,,,,60031053589.66,,,,,,68160796.44,433008605.81,25414318.63,1207232740.3,297934099480.8,,8635987294.0,5700000000.0,,5700000000.0,22621937073.04,,587588629.96,,3151878431.61,8650879552.02,,12989459950.34,,62337730930.97,5248320563.9,67586051494.87,365520150975.6701,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:54:05
20251231,,84077401859.09,69488527537.64,16083556795.09,10980970230.59,,43367107171.39,,88779870210.97,13834851920.09,1299710258.05,1299710258.05,,,,,,10735563104.03,,,,,924051871.4,,,1594193600.33,6326577.3,7771136700.35,48260790346.28,22363419707.4,,,2122103344.13,1321464371.93,800638972.2,9708911.2,790930061.0,4104029.12,,795034090.12,,463943779.8,395319002.76,12264149.78,,,,1204910681.57,3019329153.73,344988780979.53,,4672126359.73,,19934301747.85,10550979326.4,3566930666.27,1016383776.04,76431517292.13,13667099570.17,13667099570.17,,5298539848.5,334786227.89,,,,85169776412.22,,,,,10389686.98,,,,55850895433.98,,,,,,63931694.65,477063447.85,22209806.92,1232788012.35,278299719309.93,,8635987294.0,5700000000.0,,5700000000.0,22619508325.92,,675386155.58,,3151878431.61,8597580544.15,,12257532663.23,,61637873414.49,5051188255.11,66689061669.6,344988780979.53,定期报告,是,20260430,CNY,合并期末,2026-03-27T20:04:05
20250930,,75893855449.28,63775148900.93,15380634112.82,10849555169.93,,41700920601.17,,84623473764.7,5667105109.77,1768015790.35,1768015790.35,,,,,,9010079475.89,,,,,700525179.99,,,1595442003.7,6407871.59,6254278075.6,53167881804.5,15116585290.95,,,,,,,643225365.83,154637334.57,,797862700.4,,385663625.99,302937951.89,12264149.78,,,,1215133799.47,3008963950.08,316608030707.92,,3470425548.66,,23506848276.62,2050397368.06,2510036346.5,1054631491.4,63014717139.28,11414898236.47,11414898236.47,,5077735978.87,365705591.67,,,,78729956496.93,,,,,9432686.98,,,,56853154391.57,,,,,,78601841.44,402627664.8,31047162.16,748740050.31,249318956271.72,,8635987294.0,5700000000.0,,5700000000.0,22605230377.89,,724569397.68,,2886667411.22,7973621866.7,,13325055883.02,,61851132230.51,5437942205.69,67289074436.2,316608030707.92,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:12:05
20250630,,71275327156.02,57934685828.24,12974212125.81,8810150027.19,,32823624737.5,,76338282366.92,6465044204.5,1584170602.21,1584170602.21,,,,,,9147430012.52,,,,,539670618.81,,,1527502777.92,6489165.88,4698221470.02,57290721559.15,11789127160.52,,,1989964059.27,1305911283.63,684052775.64,9708911.2,674343864.44,143115790.74,,817459655.18,,418001380.91,327583319.71,12264149.78,,,,1366731500.39,3588016981.48,292989880945.23004,,4679510900.61,,15484356341.36,4200977270.82,2352687478.91,506685904.77,49687813184.67,12661810049.98,12661810049.98,,5381633401.71,278877529.2,,,,70423846522.57,,,,,9432686.98,,,,59176975275.68,,,,,,76235405.45,431437870.6,18998086.51,1606506737.57,226977784647.39,,8635987294.0,5700000000.0,,5700000000.0,22602768296.36,,943567359.81,,2886667411.22,7925377366.79,,12181211118.19,,60875578846.37,5136517451.47,66012096297.84,292989880945.23004,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T18:02:02
20250331,,67091457936.48,53208786108.16,12899237609.26,8452828332.3,,33056774041.76,,79057246677.04,5389566141.54,1338445651.58,1338445651.58,,,,,,9525156199.92,,,,,507013939.26,,,1529645860.56,6570460.18,5106891123.78,59104233010.36,8751853820.1,,,,,,,715781739.42,137175455.75,,852957195.17,,486305374.23,379558325.38,12264149.78,,,,1412762435.49,3287784270.07,289795724221.93994,,2701909057.68,,22010510989.31,4236261036.1,2433824298.09,398628111.07,53874060411.15,11630404610.53,11630404610.53,,4670517667.87,296632088.8,,,,65593016308.02,56299977.0,,,,,,,,57688679440.47,,,,,,77573049.69,489981595.41,20056788.13,830450947.75,227008806377.07,,8635987294.0,3000000000.0,,3000000000.0,22584914013.78,,466258705.84,,2886667411.22,7881263910.55,,12330373676.42,,57785465011.81,5001452833.06,62786917844.87,289795724221.93994,定期报告,未审计,20250426,CNY,合并期末,2025-04-25T17:28:02
20241231,,77404462746.56,65125454904.9,12981377577.7,8262564550.55,,33675242424.9,,80641887890.32,4995821348.1,1327564862.3,1327564862.3,,,,,,9847105304.75,,,,,1150153022.96,,,1813656293.41,6651754.48,3978973908.25,60200453070.02,6652488037.22,,,2006877802.1,1234887750.93,771990051.17,9708911.2,762281139.97,136840735.94,,899121875.91,,535615250.05,439081186.77,12264149.78,,,,1144940547.95,3308929275.5,301015790526.93,,2535920659.69,,25424393109.21,2040509336.09,2274257851.92,635136516.5,50514743480.18,16697474686.76,16697474686.76,,4356600416.32,333071712.86,,,,76311233679.9,,,,,,,,,55878419478.67,,,,,,78908892.28,544042219.11,19854606.28,452275218.14,238096841863.91,,8635987294.0,3000000000.0,,3000000000.0,22577340343.64,,1024747760.35,,2886667411.22,7837038678.52,,11853226251.58,,57815007739.31,5103940923.71,62918948663.02,301015790526.93,定期报告,是,20260328,CNY,合并期末,2025-04-25T17:28:02
20240930,,79969527950.13,66175466483.86,11966633676.58,9422892729.6,,26918317092.97,,76704647982.65,6551981129.0,1965048377.24,1965048377.24,,,,,,10731843513.1,,,,,2074190322.02,,,4436004306.83,6733048.78,3111041680.41,58120107336.71,3385680079.07,,,,,,,802089438.86,136828679.34,,938918118.2,,582757743.06,329631042.57,12264149.78,,,,1343648821.3,1632294578.06,290781270948.46,,1220207909.11,,11163447015.02,1210326083.33,2341752874.41,1556264992.24,51938714493.73,17722900824.16,17722900824.16,,3947069064.33,234781934.83,,,,80114124969.24,215179854.12,,,,,,,,55973425567.86,,,,,,98611306.71,592533286.8,69827196.19,546045420.48,228945212792.56,,8635987294.0,3000000000.0,,3000000000.0,22576344925.38,,641702327.35,,2675662825.86,7354401306.68,,12058468615.04,,56942567294.31,4893490861.59,61836058155.9,290781270948.46,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T17:52:03
20240630,,54848812119.14,44044673536.06,10954046627.41,7354361049.34,,27428811855.44,,81693450290.99,10667759601.82,1724317603.67,1724317603.67,,,,,,9329713053.24,,,,,4800935833.51,,,5182704096.5,6814343.08,3116978578.78,48119028928.5,2324613471.53,,,2007101769.01,1152991475.87,854110293.14,9708911.2,844401381.94,136686037.83,,981087419.77,,605036196.25,372501008.21,12264149.78,,,,1179092886.63,2263720531.53,265611688595.78,,924134747.88,,8483718423.73,3130721827.78,2365932291.48,775565552.63,46227648337.13,18581845809.03,18581845809.03,,4272447613.78,180356595.82,,,,55157914485.21,,,,,,,,,61845591837.59,,,,,,95936657.85,614232459.33,40564299.79,1368016199.87,204064627138.9,,8635987294.0,3000000000.0,,3000000000.0,22572744412.1,,684222757.06,,2675662825.86,7308663638.24,,11725881951.37,,56603162878.63,4943898578.25,61547061456.88,265611688595.78,定期报告,未审计,20240831,CNY,合并期末,2024-08-30T17:17:03
20240331,,60382517987.05,47784917214.57,7821822413.95,4406337570.44,,28371894555.96,,77540118563.21,5212572067.38,2465228984.59,2465228984.59,,,,,,10178381387.13,,,,,3586179322.66,,,5229478297.38,6895637.38,4300367241.74,39557673888.45,2259112966.25,,,,,,,882713974.95,136536037.83,,1019250012.78,,521300454.52,420038445.15,12264149.78,,,,1140420676.83,1828386862.12,251853903914.31003,,1388934788.55,,1850910761.44,1100275000.0,2440202058.46,720726256.25,42132844476.88,20190370922.48,20190370922.48,,3965687284.77,212105188.19,,,,55858843597.7,7200000.0,,,,,,,,59292298594.5,,,,,,104803421.63,528609892.08,87197828.48,384737386.01,190265747457.42,,8635987294.0,3000000000.0,,3000000000.0,22561688453.87,,558994171.63,,2675662825.86,7260596163.25,,12124797036.93,,56817725945.54,4770430511.35,61588156456.89,251853903914.31003,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T18:42:06
20231231,,69478945520.69,51978218186.28,9479759152.96,7726073986.58,,30042496433.38,,82772699641.84,11708303735.03,1401368898.03,1401368898.03,,,,,,11683902611.29,,,,,2614871388.16,,,5234746319.27,6976931.68,4277882829.16,37671045693.7,2339907605.87,,,1911116997.07,1042663229.43,868453767.64,9708911.2,858744856.44,136536037.83,,995280894.27,,553066334.42,479389989.39,12264149.78,,,,1090598112.31,1767939057.14,273611445298.37,,1979713844.54,,5612575769.91,,2531103505.87,1037597444.61,49141685982.0,21060217623.07,21060217623.07,,3985351640.18,230379144.1,,,,63604083788.92,,,,,,,,,62307618334.71,,,,,,96129234.42,564538247.77,119820081.51,369989100.78,212640803742.39,,8635987294.0,3000000000.0,,3000000000.0,22560368436.76,,439956885.16,,2675662825.86,7218968627.0,,11840625721.18,,56371569789.96,4599071766.02,60970641555.98,273611445298.37,定期报告,是,20250426,CNY,合并期末,2024-04-26T18:42:06
