报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,67977324068.08,58201274369.11,22827877157.66,17758618910.07,,39794897732.12,,48974950293.09,7758613771.41,480318368.99,480318368.99,,,,,,16827884735.14,,,,,652130881.12,,,3121162632.15,,,18169447550.18,8095176589.05,,,,,,,937732282.17,,,937732282.17,,603700553.99,530265034.48,682009149.34,,,,881013873.02,9701698456.88,248016203128.87003,,1051248158.63,,13209612367.65,5077568500.0,839537895.57,777960208.6,29664689346.93,129648389.2,129648389.2,,2206146459.13,622593501.33,,,,57523994902.15,,,,,5038715.77,,,,44385880083.29,,,,,,59945030.44,637438009.32,472281511.18,42948422962.18,199612006041.37,,4573796639.0,,,,17116158572.22,405138429.06,391612090.58,,1587288855.38,4158272841.42,,10276178985.61,,37698169555.15,10706027532.35,48404197087.5,248016203128.87003,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T16:42:03
20251231,,61368052746.89,51680281856.19,12039852093.85,7526762171.43,,38964285446.22,,50479957160.43,7275187451.14,377742818.47,377742818.47,,,,,,15015097901.09,,,,,409775363.11,,,3066407941.0,,,17750417870.69,6586600714.18,,,1976337949.75,998629568.7,977708381.05,,977708381.05,,,977708381.05,,627404533.8,555846861.37,682009149.34,,,,802427027.91,7834781988.7,224813555449.24,,942656487.21,,13585207184.1,5418250705.54,577701300.87,609125069.66,34432762260.19,594870093.27,594870093.27,,2172557841.57,806456116.83,,,,44344433846.67,798389773.64,,,,5038715.77,,,,36897748789.59,,,,,,52318510.57,662484403.54,327646429.02,35256677289.13,177484324817.16998,,4573796639.0,,,,17116158572.22,405138429.06,212074509.82,,1587288855.38,4158046342.19,,9546592795.51,,36788819285.06,10540411347.01,47329230632.07,224813555449.24,定期报告,是,20260428,CNY,合并期末,2026-04-17T19:12:02
20250930,,61322846520.61,51454959188.2,12902841968.03,8212576800.06,,38539585499.68,,46630069204.21,7956868534.8,396143140.77,396143140.77,,,,,,14933417167.8,,,,,659845732.42,,,3086192266.87,,,15514078774.63,5231356620.56,,,,,,,877248951.21,,,877248951.21,,596751768.7,502284598.99,682009149.34,,,,968093292.6,8248810925.99,219048444117.21,,1176187069.67,,17247709704.75,4158657644.43,539958365.74,872216931.73,30778070501.61,467356726.76,467356726.76,,2788709948.56,896498859.26,,,,44014780120.56,88935000.0,,,,,,,,31432145790.82,,,,,,67488854.92,421570377.63,330233477.79,36773552639.34,172054072013.56998,,4573796639.0,,,,17116158572.22,405138429.06,167036013.58,,1529873622.85,4023566611.36,,9546439733.34,,36551732763.29,10442639340.35,46994372103.64,219048444117.21,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T15:44:03
20250630,,60152850147.34,52142139888.95,9197799223.94,6270220121.92,,29112639037.28,,50884938417.61,5236865357.29,366313882.32,366313882.32,,,,,,10285987971.59,,,,,393886410.18,,,3020241018.51,,,14187016172.85,5232974012.99,,,1991517294.0,1098761516.77,892755777.23,,892755777.23,,,892755777.23,,392842450.79,508469352.91,682009149.34,,,,760565439.59,7776676983.06,199084830804.82,,834208418.62,,9604976877.68,3815561513.89,484247514.31,538126553.66,30796347784.34,223050558.45,223050558.45,,2047754816.88,463226373.04,,,,39223654867.65,,,,,,,,,27417129579.5,,,,,,159205678.95,271493124.53,433764692.07,36627591789.88,152940340143.44998,,4573796639.0,,,,17116158572.22,405138429.06,459366245.91,,1469918892.5,3878750071.07,,8851580877.52,,35944432869.16,10200057792.21,46144490661.37,199084830804.82,定期报告,未审计,20250823,CNY,合并期末,2025-08-22T16:06:04
20250331,,52696836854.42,45627036125.22,8524080372.2,5382328129.76,,24840653915.44,,40024660356.06,5952396496.48,408134014.33,408134014.33,,,,,,10133160322.34,,,,,392802049.85,,,5430518274.56,,,11958777491.19,3007679405.96,,,,,,,875928690.76,,,875928690.76,,365605970.47,246244113.6,19845342.58,,,,473393201.8,6065884745.48,171416601617.52,,564287251.69,,8128420146.41,970000000.0,522857304.38,468444280.89,28788633501.71,,,,1309119092.11,531121891.01,,,,31530250318.24,,,,,,,,,24409457418.68,,,,,,208019897.9,235676475.15,245972491.65,36515871808.76,134428131878.58,,4573796639.0,,,,17116158572.22,405138429.06,300697503.37,,1362899559.42,3634473848.72,,9062993273.38,,35645880967.05,1342588771.89,36988469738.94,171416601617.52,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T16:50:11
20241231,,41864300738.09,34105636050.13,9617846387.29,6348724550.45,,24224341732.66,,36022564792.29,5491055870.52,352046437.13,352046437.13,,,,,,9265724079.48,,,,,570460834.61,,,5387196673.56,,,12435027643.9,1711548516.68,,,1742444179.0,858687622.63,883756556.37,,883756556.37,,,883756556.37,,371614244.23,255504129.93,19845342.58,,,,484900492.66,5128005106.9,154085739578.88,,584890181.55,,7085627515.59,1750000000.0,480553133.72,558131475.07,23139450142.42,576487358.06,576487358.06,,1364306514.2,650867570.63,,,,29959065809.1,17532450.0,,,,,,,,24422208464.47,,,,,,26301025.43,245438929.2,267188839.54,26433303968.26,117561353377.24,,4573796639.0,,,,17116158572.22,405138429.06,403204490.61,,1362899559.42,3634473848.72,,8507410351.22,,35192805032.13,1331581169.51,36524386201.64,154085739578.88,定期报告,是,20260418,CNY,合并期末,2025-04-10T19:36:14
20240930,,43355856471.4,36118678140.71,4740731259.07,2142661040.12,,18003359978.49,,36942366637.62,6977042897.4,260501208.62,260501208.62,,,,,,10509116780.35,,,,,1246565901.22,,,135332218.35,,,10729265712.98,1285875067.34,,,,,,,824285671.13,,,824285671.13,,404269539.41,233099687.67,19845342.58,,,,629108291.35,9162965561.95,145459588226.93,,292356932.92,,149779883.56,1287000000.0,358428922.03,952932994.36,23101486387.94,725203840.77,725203840.77,,1217630033.26,263349174.36,,,,27607957101.49,,,,,,,,,29687228726.29,,,,,,112374225.52,258313907.49,349371242.29,29831736973.4,116195150345.68,,3883157339.0,678831846.47,,,10519515190.92,405138429.06,224870513.1,,1272103172.92,3457846465.16,,8334636736.45,,27965822834.96,1298615046.29,29264437881.25,145459588226.93,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T16:32:02
20240630,,32667887114.82,24990225734.29,8078088098.47,5879202240.93,,18395376807.05,,34623884784.91,6573353446.51,342557060.13,342557060.13,,,,,,9665293345.03,,,,,2357974979.95,,,132965611.91,,,10365228222.51,518792302.07,,,1666927593.46,827090327.43,839837266.03,,839973448.97,,,839973448.97,,427988068.89,243013030.95,19845342.58,,,,583201961.21,9139891677.17,134975315303.13,,351665646.07,,2285565174.99,1000000000.0,85459932.46,1613195056.8,20225873135.63,254992297.07,254992297.07,,1130397918.33,253209191.05,,,,20403033846.61,40000000.0,,,,,,,,27580479789.36,,,,,,175964313.64,296411222.98,241226758.64,30353490015.9,106290964299.53,,3882194382.0,679777227.65,,,10510190132.22,405138429.06,147538044.13,,1272103172.92,3457846465.16,,7854055272.47,,27398566267.49,1285784736.11,28684351003.6,134975315303.13,定期报告,未审计,20240824,CNY,合并期末,2024-08-23T17:32:02
20240331,,41901636190.56,33108827321.07,5928008356.6,3860753390.77,,18770357415.28,,40773950750.37,5678252707.25,310963022.72,310963022.72,,,,,,9167569249.23,,,,,1977724330.19,,,126024753.26,,,7676824302.28,2855494.25,,,,,,,855884433.99,,,855884433.99,,441072969.4,254133138.52,19845342.58,,,,652564643.86,8492267922.71,143029935023.05,,295871531.53,,397458305.44,770000000.0,324887528.76,1426159730.16,22608899302.88,547672553.02,547672553.02,,1105852640.59,375805846.87,,,,20482348537.11,,,,,,,,,29167378619.13,,,,,,285946545.44,305505461.91,272052810.71,35888789316.96,114254628730.51,,3878194543.0,683758710.56,,,10471233856.73,405138429.06,96790195.17,,1192623147.55,3278983046.19,,8313547238.6,,27509992308.74,1265313983.8,28775306292.54,143029935023.05,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T17:17:03
20231231,,39444433274.17,31111814642.32,7787330053.79,5401695756.84,,19934760864.38,,41917640335.0,7729402269.44,298440925.76,298440925.76,,,,,,9706569063.2,,,,,1279110055.89,,,127429633.09,,,8163897895.25,2759330.0,,,1648553293.77,775811760.65,872741533.12,,872741533.12,,,872741533.12,,456217206.25,267288750.35,19845342.58,,,,556128784.24,6963691191.21,145527686507.72,,338593242.37,,2137610581.18,1950000000.0,472060611.07,996026608.14,24592144894.64,694597039.83,694597039.83,,1320724444.69,452418374.4,,,,20285928406.47,16812000.0,,,,,,,,27561027404.52,,,,,,104000424.24,326770410.17,76633598.33,35931137923.99,117256485964.04,,3878194249.0,683759003.61,,,10471231003.17,405138429.06,50641971.63,,1192623147.55,3278983046.19,,7866124233.8,,27016418225.89,1254782317.79,28271200543.68,145527686507.72,定期报告,是,20250411,CNY,合并期末,2024-04-10T16:47:02
