报告日,资产,现金及存放中央银行款项,其中:现金,存放中央银行款,结算准备金,贵金属,存放同业款项,专项央行票据,央行专项扶持资金,存出保证金,拆出资金,其中:拆放同业,拆放金融性公司,存放联行款项,存出发钞基金,交易性金融资产,买入返售金融资产,应收账款,应收票据,应收款项融资,预付账款,应收利息,应收股利,应收租赁款,贴现,进出口押汇,发放贷款及垫款净额,发放贷款及垫款,减:贷款损失准备,代理业务资产,委托贷款及委托投资,存货,待处理抵债资产,减:抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,其中:投资子公司,债权投资,其他债权投资,投资性房地产,衍生金融工具资产,其他权益工具投资,长期应收款,固定资产原值,减:累计折旧,固定资产净值,减:固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,划分为持有待售的资产,减:未确认的收益,应收投资款项,其他应收款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他资产,减:不良资产处置损失专项准备,资产总计,负债,短期借款,向中央银行借款,发行货币债务,同业存入及拆入,其中:同业存放款项,拆入资金,客户存款(吸收存款),联行存放款项,外国政府借款,借入其他资金,央行拨付专项票据资金,保证款项,财政拨款,委托存款,衍生金融工具负债,交易性金融负债,卖出回购金融资产款,票据融资,应解汇款及临时存款,发行存款证,汇出汇款,应付票据,应付账款,预收账款,应付职工薪酬,其中:应付工资,应付福利费,应交税费,应付利息,应付股利,其他应付款,代理业务负债,划分为持有待售的负债,存入保证金,合同负债,贴现负债,预提费用,预计负债,递延收益,长期借款,应付债券,其中:应付次级债券,应付债券：优先股,应付债券：永续债,长期应付款,租赁负债,专项应付款,递延所得税负债,货币兑换,其他负债,负债合计,股东权益,股本,其他权益工具,其中:优先股,其中：永续债,资本公积,其他综合收益,可供出售类投资未实现损益(公允价值变动储备),持有至到期投资未结转损益,减:库藏股,盈余公积,一般风险准备,未确定的投资损失,信托赔偿准备金,未分配利润,其中:拟分配现金股利,外币报表折算差额,其他储备,归属于母公司股东的权益,少数股东权益,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,170787000000.0,,,,1037000000.0,122805000000.0,,,,233087000000.0,,,,,348157000000.0,227942000000.0,,,,,,,,,,2362372000000.0,2420000000000.0,57628000000.0,,,,,,,,,,,2616000000.0,,755578000000.0,629124000000.0,258000000.0,715000000.0,1191000000.0,,,,,,,18379000000.0,,18379000000.0,,,,,,,,4529000000.0,1000000000.0,,,44352000000.0,23162000000.0,,4947091000000.0,,,164274000000.0,,611873000000.0,553057000000.0,58816000000.0,2842498000000.0,,,,,,,,902000000.0,,231119000000.0,,,,,,,,2121000000.0,,,4353000000.0,,,,,,,,,,3170000000.0,,,631277000000.0,,,,,4324000000.0,,,,63420000000.0,4559331000000.0,,21143000000.0,102959000000.0,12969000000.0,89990000000.0,43840000000.0,3386000000.0,,,,31516000000.0,58193000000.0,,,125312000000.0,,,,386349000000.0,1411000000.0,4947091000000.0,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T20:40:02
20251231,,162033000000.0,,,,1351000000.0,156163000000.0,,,,222687000000.0,,,,,350798000000.0,198145000000.0,,,,,,,,,,2344118000000.0,2399755000000.0,61140000000.0,,,,,,,,,,,2618000000.0,,792261000000.0,610234000000.0,261000000.0,633000000.0,1176000000.0,,27979000000.0,9345000000.0,18634000000.0,13000000.0,,18621000000.0,,18621000000.0,,,,,,,,4716000000.0,1028000000.0,,,43407000000.0,28023000000.0,,4938273000000.0,,,144786000000.0,,649218000000.0,604043000000.0,45175000000.0,2731729000000.0,,,,,,,,1231000000.0,,259928000000.0,,,,,,,,2658000000.0,,,2865000000.0,,,,,,,,,,3596000000.0,,,694394000000.0,,,,,4473000000.0,,,,64750000000.0,4559628000000.0,,21143000000.0,102959000000.0,12969000000.0,89990000000.0,43840000000.0,2394000000.0,,,,31516000000.0,58181000000.0,,,117226000000.0,,,,377259000000.0,1386000000.0,4938273000000.0,定期报告,是,20260428,CNY,合并期末,2026-04-27T20:40:02
20250930,,172980000000.0,,,,2070000000.0,125480000000.0,,,,226765000000.0,,,,,373560000000.0,176013000000.0,,,,,,,,,,2319504000000.0,2373046000000.0,53542000000.0,,,,,,,,,,,2773000000.0,,760478000000.0,635730000000.0,265000000.0,541000000.0,1186000000.0,,,,,,,18685000000.0,,18685000000.0,,,,,,,,4905000000.0,989000000.0,,,40283000000.0,30020000000.0,,4892227000000.0,,,161374000000.0,,612912000000.0,548184000000.0,64728000000.0,2672417000000.0,,,,,,,,1449000000.0,,267587000000.0,,,,,,,,2895000000.0,,,2889000000.0,,,,,,,,,,3850000000.0,,,705654000000.0,,,,,4639000000.0,,,,69416000000.0,4505082000000.0,,21143000000.0,107831000000.0,17841000000.0,89990000000.0,43866000000.0,2309000000.0,,,,29569000000.0,48673000000.0,,,132332000000.0,,,,385723000000.0,1422000000.0,4892227000000.0,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T18:56:05
20250630,,161860000000.0,,,,1058000000.0,79786000000.0,,,,222096000000.0,,,,,393563000000.0,173370000000.0,,,,,,,,,,2336752000000.0,2390856000000.0,59981000000.0,,,,,,,,,,,2703000000.0,,683106000000.0,590754000000.0,268000000.0,802000000.0,1300000000.0,,27679000000.0,8998000000.0,18681000000.0,13000000.0,,18668000000.0,,18668000000.0,,,,,,,,5115000000.0,968000000.0,,,38156000000.0,37494000000.0,,4747819000000.0,,,139746000000.0,,482644000000.0,424497000000.0,58147000000.0,2689442000000.0,,,,,,,,1374000000.0,,233774000000.0,,,,,,,,2766000000.0,,,2439000000.0,,,,,,,,,,3774000000.0,,,722321000000.0,,,,,4955000000.0,,,,79913000000.0,4363148000000.0,,21143000000.0,107831000000.0,17841000000.0,89990000000.0,43879000000.0,5555000000.0,,,,29569000000.0,48664000000.0,,,126557000000.0,,,,383198000000.0,1473000000.0,4747819000000.0,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T20:08:03
20250331,,165069000000.0,,,,1868000000.0,29248000000.0,,,,212833000000.0,,,,,405992000000.0,83363000000.0,,,,,,,,,,2285455000000.0,2340000000000.0,54545000000.0,,,,,,,,,,,5160000000.0,,679665000000.0,489984000000.0,271000000.0,708000000.0,1166000000.0,,,,,,,18860000000.0,,18860000000.0,,,,,,,,5350000000.0,997000000.0,,,38456000000.0,44977000000.0,,4469422000000.0,,,137451000000.0,,422124000000.0,365221000000.0,56903000000.0,2634024000000.0,,,,,,,,1927000000.0,,143251000000.0,,,,,,,,2717000000.0,,,4133000000.0,,,,,,,,,,3801000000.0,,,626827000000.0,,,,,5104000000.0,,,,125041000000.0,4106400000000.0,,21143000000.0,87831000000.0,17841000000.0,69990000000.0,43879000000.0,6577000000.0,,,,29569000000.0,48604000000.0,,,123840000000.0,,,,361443000000.0,1579000000.0,4469422000000.0,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T19:02:05
20241231,,165475000000.0,,,,954000000.0,16223000000.0,,,,197679000000.0,,,,,375306000000.0,136311000000.0,,,,,,,,,,2156982000000.0,2209975000000.0,59008000000.0,,,,,,,,,,,3131000000.0,,687685000000.0,374514000000.0,275000000.0,825000000.0,1092000000.0,,27519000000.0,8455000000.0,19064000000.0,13000000.0,,19051000000.0,,19051000000.0,,,,,,,,5531000000.0,1036000000.0,,,36536000000.0,40580000000.0,,4219186000000.0,,,148305000000.0,,477700000000.0,380432000000.0,97268000000.0,2483575000000.0,,,,,,,,1112000000.0,,121023000000.0,,,,,,,,2896000000.0,,,3031000000.0,,,,,,,,,,3902000000.0,,,548144000000.0,,,,,5304000000.0,,,,68210000000.0,3863202000000.0,,21143000000.0,87831000000.0,17841000000.0,69990000000.0,43879000000.0,7298000000.0,,,,29569000000.0,48593000000.0,,,116402000000.0,,,,354715000000.0,1269000000.0,4219186000000.0,定期报告,是,20260428,CNY,合并期末,2025-04-14T21:06:02
20240930,,161817000000.0,,,,1484000000.0,26290000000.0,,,,196922000000.0,,,,,323456000000.0,85196000000.0,,,,,,,,,,2118074000000.0,2170482000000.0,52408000000.0,,,,,,,,,,,5013000000.0,,658827000000.0,343188000000.0,278000000.0,710000000.0,961000000.0,,,,,,,18834000000.0,,18834000000.0,,,,,,,,5450000000.0,987000000.0,,,36343000000.0,43497000000.0,,4027327000000.0,,,155175000000.0,,412526000000.0,338215000000.0,74311000000.0,2406030000000.0,,,,,,,,1230000000.0,,126451000000.0,,,,,,,,3212000000.0,,,2699000000.0,,,,,,,,,,3847000000.0,,,494774000000.0,,,,,5169000000.0,,,,61131000000.0,3672244000000.0,,21143000000.0,87831000000.0,17841000000.0,69990000000.0,43810000000.0,6496000000.0,,,,27050000000.0,43418000000.0,,,123985000000.0,,,,353733000000.0,1350000000.0,4027327000000.0,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T18:50:07
20240630,,166124000000.0,,,,737000000.0,15877000000.0,,,,194410000000.0,,,,,344285000000.0,47443000000.0,,,,,,,,,,2115505000000.0,2167886000000.0,57875000000.0,,,,,,,,,,,4715000000.0,,656034000000.0,274547000000.0,281000000.0,928000000.0,908000000.0,,25579000000.0,7984000000.0,17595000000.0,2000000.0,1480000000.0,17593000000.0,,19073000000.0,,,,,,,,5468000000.0,986000000.0,,,34944000000.0,63391000000.0,,3945656000000.0,,,172637000000.0,,475669000000.0,405166000000.0,70503000000.0,2373636000000.0,,,,,,,,1160000000.0,,34986000000.0,,,,,,,,3323000000.0,,,1673000000.0,,,,,,,,,,3790000000.0,,,454793000000.0,,,,,5218000000.0,,,,79711000000.0,3606596000000.0,,21143000000.0,77831000000.0,17841000000.0,59990000000.0,43809000000.0,6518000000.0,,,,27050000000.0,43406000000.0,,,117958000000.0,,,,337715000000.0,1345000000.0,3945656000000.0,定期报告,未审计,20240831,CNY,合并期末,2024-08-30T16:20:06
20240331,,152650000000.0,,,,101000000.0,17276000000.0,,,,196268000000.0,,,,,359439000000.0,29398000000.0,,,,,,,,,,2067395000000.0,2120000000000.0,52605000000.0,,,,,,,,,,,4470000000.0,,680833000000.0,273220000000.0,285000000.0,881000000.0,859000000.0,,,,,,,19003000000.0,,19003000000.0,,,,,,,,5566000000.0,917000000.0,,,35482000000.0,50622000000.0,,3894665000000.0,,,177755000000.0,,541113000000.0,445888000000.0,95225000000.0,2211347000000.0,,,,,,,,1411000000.0,,91318000000.0,,,,,,,,3346000000.0,,,2851000000.0,,,,,,,,,,3526000000.0,,,452524000000.0,,,,,5230000000.0,,,,66534000000.0,3556955000000.0,,21143000000.0,77831000000.0,17841000000.0,59990000000.0,43809000000.0,4580000000.0,,,,27050000000.0,43397000000.0,,,118564000000.0,,,,336374000000.0,1336000000.0,3894665000000.0,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T20:35:04
20231231,,165521000000.0,,,,526000000.0,13382000000.0,,,,178697000000.0,,,,,314513000000.0,65971000000.0,,,,,,,,,,1964791000000.0,2015552000000.0,56024000000.0,,,,,,,,,,,3687000000.0,,686611000000.0,273915000000.0,289000000.0,787000000.0,767000000.0,,26342000000.0,7513000000.0,18829000000.0,13000000.0,,18816000000.0,,18816000000.0,,,,,,,,5520000000.0,933000000.0,,,35160000000.0,18793000000.0,,3748679000000.0,,,177605000000.0,,532755000000.0,428543000000.0,104212000000.0,2101031000000.0,,,,,,,,919000000.0,,78402000000.0,,,,,,,,3350000000.0,,,2777000000.0,,,,,,,,,,3683000000.0,,,468839000000.0,,,,,5204000000.0,,,,45882000000.0,3420447000000.0,,21143000000.0,77831000000.0,17841000000.0,59990000000.0,43809000000.0,2985000000.0,,,,27050000000.0,43386000000.0,,,110711000000.0,,,,326915000000.0,1317000000.0,3748679000000.0,定期报告,是,20250415,CNY,合并期末,2024-04-11T20:10:02
