报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,8644582071.29,7081202148.92,2291427810.7,1304602211.29,,4164074947.22,,22753804131.75,204226948.49,1582541468.46,1582541468.46,,,,,,1985991136.6,,,,,69681677.96,,,934190057.37,9703847.2,,8688229467.74,6169469832.91,,,,,,,150843349.25,,,150843349.25,,250515280.51,205992197.92,125837824.13,,,,25253939.24,278450988.71,58534816977.45,,,,1625503883.4,3141192088.91,806019193.64,556532.72,10841114684.02,105648326.96,105648326.96,,134251860.12,17403619.5,,,,10088075885.64,,,,,,,,,14760624208.77,,,,,,24285185.78,308085296.1,147078819.72,373238124.44,42373077709.72,,2733333800.0,2000000000.0,,2000000000.0,6782453674.14,,532742660.25,,480002978.89,1734470415.74,,1883100819.07,,16146104348.09,15634919.64,16161739267.73,58534816977.45,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T19:42:05
20251231,,8496875717.94,6834726524.07,1871632622.35,1215327333.89,,3941496335.21,,18668461266.12,66319304.37,596274458.91,596274458.91,,,,,,1770836401.78,,,,,60152271.33,,,922055330.25,9837161.08,,8750102910.67,6193614596.63,,,220831365.32,66653414.4,154177950.92,,154177950.92,,,154177950.92,,261502528.61,213289260.04,125837824.13,,,,24273327.61,251988183.73,52378727451.68,,,,1340265746.84,2940154447.24,822579965.1,4172205.81,8804967785.37,95709400.66,95709400.66,,207567163.93,71450360.68,,,,8393388487.7,,,,,,,,,14820782083.76,,,,,,21246926.83,316159676.18,75880640.29,693092462.0,38607417352.39,,2733333800.0,,,,6787529145.84,,392434703.25,,480002978.89,1734333519.44,,1627958713.84,,13755592861.26,15717238.03,13771310099.29,52378727451.68,定期报告,是,20260429,CNY,合并期末,2026-03-20T19:46:08
20250930,,8221424857.83,6616969522.51,1852684629.69,1144425985.61,,3680535331.51,,20754056380.29,89930232.28,699623214.25,699623214.25,,,,,,2664123541.02,,,,,112037179.34,,,924365969.12,29781657.76,,7450011424.0,5775645435.38,,,,,,,130786028.08,,,130786028.08,,275406594.16,181599605.2,125837824.13,,,,24313782.2,187527219.23,53179690905.47,,,,2305089066.32,2329701338.88,1314700162.98,3260963.17,10393705733.75,67923062.12,67923062.12,,324593075.51,45387708.19,,,,8517875357.22,,,,,,,,,13220119839.8,,,,,,19641474.97,328941745.15,41385938.96,513802501.32,39426127968.34,,2733333800.0,,,,6787529145.84,,342134112.14,,371177697.36,1516521817.83,,1987091859.35,,13737788432.52,15774504.61,13753562937.13,53179690905.47,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T18:24:02
20250630,,7385812894.41,6018338199.91,1659313737.3,987505866.86,,3048422979.85,,22749595036.56,85148499.12,695359032.94,695359032.94,,,,,,2236515539.55,,,,,94785217.91,,,910836388.32,30158898.79,,8632469861.26,5715891236.99,,,94015100.18,60939763.9,33075336.28,,33075336.28,,,33075336.28,,286676330.39,183424260.85,125837824.13,,,,25265174.22,343936420.06,54242524668.93,,,,4401329977.53,2489585605.54,1303451520.29,1139054.91,13325298312.65,93226131.38,93226131.38,,273418387.95,14929565.61,,,,7589774921.29,,,,,,,,,9784126255.11,,,,,,16457741.44,345704407.26,174152052.57,685823890.1,40498417823.63,,2733333800.0,,,,6787529145.84,,643300167.58,,371177697.36,1516362987.1,,1676560335.96,,13728264133.84,15842711.46,13744106845.3,54242524668.93,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T20:10:03
20250331,,7179748012.64,5911514786.04,2072197050.57,1173261969.47,,3380656733.61,,23281885629.49,223401519.75,530103515.23,530103515.23,,,,,,774469585.1,,,,,8366590.98,,,904186946.55,36528204.09,,8839186020.9,3200692595.43,,,,,,,34086651.41,,,34086651.41,,300764519.37,187851103.94,125837824.13,,,,17277386.77,213491851.13,51310731741.09,,,,2948742244.05,2340839519.62,1358113537.19,7854476.32,12937458763.28,28402865.86,28402865.86,,154442663.67,9697850.76,,,,7213820744.11,,,,,,,,,10062785522.0,,,,,,14818573.23,362739607.1,62972424.93,468406624.53,37971095416.65,,2733333800.0,,,,6787529145.84,,284631919.63,,371177697.36,1516201691.19,,1630848610.46,,13323722864.48,15913459.96,13339636324.44,51310731741.09,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T19:42:06
20241231,,7425351446.54,5998735143.91,2511384150.69,1270534036.72,,3040258060.67,,19049777943.26,93364210.52,597284107.91,597284107.91,,,,,,776422465.39,,,,,7945022.29,,,898281709.35,36982324.95,,9191244703.09,2334308331.11,,,94540790.7,57738176.33,36802614.37,,36802614.37,,,36802614.37,,317281183.33,191729073.24,125837824.13,,,,17872426.96,203652998.36,46855780596.16,,,,1990808722.12,1536752508.53,1253098721.09,7796479.28,9287839096.75,143481256.48,143481256.48,,185594829.03,56946677.27,,,,7678581659.36,,,,,,,,,10459116042.71,,,,,,16498832.33,380733920.7,58782855.78,554644277.05,33610675878.48,,2733333800.0,,,,6787529145.84,,344623723.63,,371177697.36,1516043553.18,,1476494260.5,,13229202180.51,15902537.17,13245104717.68,46855780596.16,定期报告,是,20260321,CNY,合并期末,2025-04-11T20:20:10
20240930,,6419335309.81,5405791268.54,1187454815.28,661210657.8,,2107221886.81,,24009760400.4,189447426.28,778948842.71,778948842.71,,,,,,890787516.29,,,,,1480156.35,,,891481833.89,16649554.41,,8132056941.56,1784371164.54,,,,,,,37318282.57,,,37318282.57,,329885697.7,162248922.39,125837824.13,,,,26123881.67,288969943.01,47379380399.8,,,,1091849270.97,1314129815.94,1034536539.95,4954151.09,13501121805.34,121870109.35,121870109.35,,261809225.07,33934570.67,,,,6380599054.09,,,,,,,,,9596367033.47,,,,,,14498466.68,381982786.52,,630018634.95,34367671464.09,,2733333800.0,,,,6787164301.87,,196683933.39,,265276693.66,1303943804.2,,1709668221.07,,12996070754.19,15638181.52,13011708935.71,47379380399.8,定期报告,未审计,20241024,CNY,合并期末,2024-10-23T17:32:02
20240630,,5240751678.59,4142828826.76,1178942944.62,584841404.78,,2103394917.11,,22075995908.22,415846656.26,596782953.34,596782953.34,,,,,,890712988.3,,,,,30831357.77,,,900507230.23,16859748.12,,8954456394.89,1672418225.6,,,90939244.11,53603354.23,37335889.88,,37335889.88,,,37335889.88,,333984691.23,154714514.62,125837824.13,,,,31317913.82,348732648.62,45109424485.35,,,,1135806950.82,1415443560.67,555188403.55,,13156622536.51,5619561.62,5619561.62,,222500733.23,37876687.82,,,,5341018463.94,,,,,,,,,9627075383.16,,,,,,19407018.61,382351180.84,,513115350.34,32412025831.11,,2733333800.0,,,,6787164301.87,,155219931.44,,265276693.66,1303772886.64,,1436999177.0,,12681766790.61,15631863.63,12697398654.24,45109424485.35,定期报告,未审计,20240828,CNY,合并期末,2024-08-27T18:32:03
20240331,,6117279939.07,4075060828.4,1297586545.87,730496492.43,,2195013656.33,,21045419994.92,412277338.37,749362190.12,749362190.12,,,,,,826762761.89,,,,,17671883.72,,,894450980.12,17069941.83,,9709723298.0,1400000.0,,,,,,,40044418.72,,,40044418.72,,326876893.34,152957926.54,125837824.13,,,,28425061.11,498209551.6,44456370205.68,,,,1159567093.4,1114346751.7,456168033.18,,12418986866.06,169519738.82,169519738.82,,105298156.1,19359501.99,,,,5197978454.62,,,,,,,,,10399103553.21,,,,,,18903829.46,374473836.23,7864515.41,361020331.55,31802590661.73,,2733333800.0,,,,6787164301.87,,94882689.6,,265276693.66,1303575440.93,,1453905498.93,,12638138424.99,15641118.96,12653779543.95,44456370205.68,定期报告,未审计,20240425,CNY,合并期末,2024-04-24T18:32:03
20231231,,6538718740.37,4285760821.41,1388102441.49,598678293.59,,2263839152.46,,18010747475.0,353931004.51,744551576.12,744551576.12,,,,,,699348230.93,,,,,11286713.49,,,894706050.53,17280135.54,,11264617041.82,1400000.0,,,90298272.88,48770621.95,41527650.93,,41527650.93,,,41527650.93,,329582678.59,153036367.34,125837824.13,,,,64367615.29,298573477.93,43201454176.47,,,,1733119186.18,914705915.98,684990269.78,,11988563203.64,64685131.29,64685131.29,,151854432.35,38070216.31,,,,5531836535.23,,,,,,,,,9047907225.84,,,,,,16222983.75,376695571.79,12701619.85,277645194.25,30838997486.24,,2733333800.0,,,,6787164301.87,,23820465.56,,265276693.66,1303407316.23,,1233810949.63,,12346813526.95,15643163.28,12362456690.23,43201454176.47,定期报告,是,20250412,CNY,合并期末,2024-04-12T19:42:02
