报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,9046064352.79,,,158835015.78,,,17987975836.5,132665212.66,17855310623.84,,859432891.74,,,,,,,,,,,3465558830.83,20559565144.65,,,,12052494.87,572239821.18,61650458050.34,,,,,,,,1615090633.95,124092767.84,46185055.09,1667711522.19,,,,,,,1523373419.67,,,,,7755910619.74,,,,8988733662.0,57949899.76,1726508043.5,,,1139560.75,,125757862.73,966969355.5,15610688740.72,77261146791.06,,2361744667.08,,,,,,44542536992.9,4692469351.93,39850067640.97,164565.23,3445193102.73,,,605902491.78,114938751.58,,1250068.48,,,,3878074258.49,,,,,,,,,,,,,,358658288.08,1415917489.48,56723130607.35,,1557500000.0,,,,47052760.39,622552651.66,,-4766404001.51,,285413324.07,58857441.15,200410091.45,1161535.7,-1993456197.09,54729674410.26,,2780610135.0,,,,11952117843.4,51291872.32,940606389.88,169639781.11,1539559574.5,,,5200230529.23,,,22531472380.8,,22531472380.8,77261146791.06,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T18:10:04
20251231,,10632413072.86,,,199214618.1,,,18623740027.03,84022161.06,18539717865.97,,850833074.37,,,,,,,,,,3497721268.63,3468364397.1,19593647352.58,,,,12052494.87,665992180.48,62124149900.77,,,,,,,,1618638079.79,125689653.26,48681398.31,1655829569.13,,,20473169064.25,12543687931.55,7929481132.7,1942928.28,1476094409.75,1428969630.49,47124779.26,7927538204.42,2063855.3,7929602059.72,,,,8077892683.38,63395695.81,1742751227.26,,,1519414.33,,119230745.15,941066282.32,15722498534.83,77846648435.6,,2108045614.11,,,,,,44114875658.06,5328817167.3,38786058490.76,471675.0,3705733154.02,,,831358417.58,146760295.39,,2668853.76,,,3931554123.73,3934222977.49,,,,,,,,,,,,,,360184656.86,1527153094.06,56728805542.57,,1557500000.0,,,,48232862.59,654543886.09,2313376.49,-3924242149.17,-3926555525.66,308412991.39,59087721.69,204816726.42,1161535.7,-1090486425.29,55638319117.28,,2781149071.0,,,,11954250603.48,109506405.84,930506729.78,158537301.92,1539559574.5,,,4953832443.48,,,22208329318.32,,22208329318.32,77846648435.6,定期报告,是,20260429,CNY,合并期末,2026-03-30T18:38:06
20250930,,8385451859.58,,,182928459.54,,,21795765070.91,77876709.22,21717888361.69,,1375975645.75,1000000.0,,,,,,,,,,7556768.68,20033158855.82,,,,11952704.21,313664598.15,58424367987.09,,,,,,,,1608888357.29,127239747.41,38267932.48,1624160763.69,,,,,,,1881861382.5,,,,,7485741147.88,,,,6317914024.45,55765720.89,1751910972.23,,,2256792.64,,130039544.63,981146147.91,15687278509.55,74111646496.64,,470878480.0,,,,,,45667485091.5,3695619729.55,41971865361.95,1190767.07,5297876244.18,,,547413168.43,184783710.78,,2668853.76,,,,500326758.89,,,,,,,,,,,,,,18084771.3,2454218065.96,55142257058.11,,495800000.0,,,,50366998.19,737857343.89,,-5043374095.07,,699503072.17,30221568.97,193321303.93,1161535.7,-2835142272.22,52307114785.89,,2781149071.0,,,,11789689754.91,109506405.84,843003830.95,165678499.82,1419722004.42,,,4914794955.49,,,21804531710.75,,21804531710.75,74111646496.64,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T17:24:11
20250630,,5421440741.73,,,185739760.72,,,23916713135.79,28469142.67,23888243993.12,,1462908310.46,1000000.0,,,,,,,,,12754437.32,13754437.32,21210537181.09,,,,11830371.72,694291605.77,57039611634.22,,,,,,,,1599197638.77,128811802.57,39172280.09,1618264269.28,,,19763500081.28,12136083761.38,7627416319.9,1958529.32,1762100339.27,1714675241.06,47425098.21,7625457790.58,2858886.62,7628316677.2,,,,4122396089.62,58801163.52,1754092322.92,,,2517471.43,,128707952.14,1470015772.06,16189997689.25,73229609323.47,,750000000.0,,,,,,42478440800.46,3539591171.66,38938849628.8,688299.87,5845995146.52,,,522397597.46,119882263.24,,2668853.76,,,475270181.69,477939035.45,,,,,,,,,,,,,,38264589.83,2837505945.17,53071113678.0,,495800000.0,,,,56344194.69,742809383.79,2702736.6,-3518570976.93,-3521273713.53,681364823.93,31477771.76,193735828.96,1161535.7,-1315877438.1,51755236239.9,,2781149071.0,,,,11774283380.87,109506405.84,837991810.7,159420959.96,1419722004.42,,,4611312262.46,,,21474373083.57,,21474373083.57,73229609323.47,定期报告,未审计,20250826,CNY,合并期末,2025-08-25T19:10:09
20250331,,14118337495.88,,,166739242.4,,,16426958816.7,117983258.29,16308975558.41,,2111358670.63,,,,,,,,,,,4462004.47,22085677624.84,,,,11830371.72,312929041.01,58232853855.38,,,,,,,,1600124455.94,130383857.71,58884044.8,1626696412.37,,,,,,,1844745895.28,,,,,7456836890.96,,,,2994560587.73,51008739.22,1769380097.49,,,2778150.22,,127939211.95,1726588551.92,16395366307.86,74628220163.24,,680000000.0,,,,,,41237292657.12,6286342443.11,34950950214.01,1320890.95,7718956619.27,,,518578046.54,215649618.33,,1668033.6,,,,1524756835.66,,,,,,,,,,,,,,44870224.76,2373530929.86,54314955822.49,,495800000.0,,,,43369374.83,725974429.34,,-3213170623.32,,636605843.7,27326097.14,196657514.89,1161535.7,-1086275827.72,53228679994.77,,2781149071.0,,,,11767093772.16,110507226.0,845159132.33,152002013.4,1419722004.42,,,4544921401.16,,,21399540168.47,,21399540168.47,74628220163.24,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T19:22:04
20241231,,17888015711.72,,,180795748.3,,,12600103070.08,134987186.57,12465115883.51,,1965064446.73,,,,,,,,,,3930702.46,3930702.46,22692440744.35,,,,14138371.72,108160304.92,57315396774.51,,,,,,,,1603993191.77,131955912.88,59085296.77,1616471891.61,,,19197225555.15,11674459721.36,7522765833.79,1958529.32,1829252856.53,1783788541.77,45464314.76,7520807304.47,2826644.77,7523633949.24,,,,1862747674.23,54394137.54,1783733507.4,,,3038829.01,,125254557.9,1764496297.86,16495310428.51,73810707203.02,,680417500.01,,,,,,41604950753.53,8289513483.47,33315437270.06,486151.26,7804954036.49,,,688235120.38,704644503.22,,2619000.0,,,823352761.54,825971761.54,,,,,,,,,,,,,,74950239.94,2179883501.32,54564493567.69,,495800000.0,,,,45048013.97,809718058.24,2833613.64,-3981527025.47,-3984360639.11,631551237.88,27324393.98,192928291.62,1161535.7,-1777995494.08,52786498073.61,,2781740071.0,,,,11764492677.55,173508750.0,836468289.68,139245545.69,1419722004.42,,,4256049291.07,,,21024209129.41,,21024209129.41,73810707203.02,定期报告,是,20260331,CNY,合并期末,2025-03-31T21:35:11
20240930,,6235404623.61,,,142503887.4,,,23253020385.16,109611993.75,23143408391.41,,2015207201.01,,,,,,,,,,,7965409.29,24616583886.7,,,,18073788.45,707637824.35,60719538915.5,,,,,,,,1681123069.96,133476776.06,39918189.16,1447089895.69,,,,,,,1369009676.88,,,,,7635619633.67,,,,3723141909.53,59220999.26,1782073802.99,,,4120141.81,,127510159.5,1208035739.05,15487198084.03,76206736999.53,,2520388672.0,,,,,,41534568870.82,4306998861.93,37227570008.89,926654.9,9177220242.65,,,489206174.63,169855544.91,,2619000.0,,,,576722736.69,,,,,,,,,,,,,,99737228.37,3373838590.63,57942464715.6,,552400000.0,,,,51048434.08,761865241.5,,-4249065632.99,,675677839.79,27126691.73,165252503.38,1161535.7,-2014533386.81,55927931328.79,,2781740071.0,,,,11238674872.26,173508750.0,692534428.89,143277180.38,1343658592.96,,,4252429275.25,,,20278805670.74,,20278805670.74,76206736999.53,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T19:45:02
20240630,,5954586067.79,,,131355624.1,,,23588280712.64,143106836.47,23445173876.17,,1696023864.9,,,,,,,,,,7902891.5,7902891.5,23829144075.19,,,,20381788.45,700205628.8,58108471652.13,,,,,,,,1671685685.45,135049364.33,42277547.22,1438129264.73,,,19004498068.27,11201787745.77,7802710322.5,1966199.06,1196360942.89,1143681764.28,52679178.61,7800744123.44,2975066.07,7803719189.51,,,,2180590998.76,64365536.94,1696539433.93,,,4039081.69,,127551716.17,1226546040.89,15406263803.75,73514735455.88,,1508965758.43,,,,,,38041439015.22,4481702353.43,33559736661.79,1491316.85,11062654080.76,,,477961901.78,104523543.44,,2619000.0,,,545834053.26,548453053.26,,,,,,,,,,,,,,112376671.73,3529505109.64,55387370451.11,,552400000.0,,,,53898460.87,765309418.69,3252897.31,-4107975245.59,-4111228142.9,704722888.11,27269086.4,162647635.5,1161535.7,-1840566220.32,53546804230.79,,2781740071.0,,,,11223031469.97,173508750.0,684917892.57,142258315.63,1343658592.96,,,3965833632.96,,,19967931225.09,,19967931225.09,73514735455.88,定期报告,未审计,20240827,CNY,合并期末,2024-08-26T19:30:07
20240331,,8388673960.91,,,134457749.54,,,22504231936.2,214074606.95,22290157329.25,,3262721686.15,,,,,,,,,,,7033259.23,25472420420.59,,,,20381788.45,516366530.81,62474822841.21,,,,,,,,1690193723.07,136621952.55,59771239.4,1445549303.01,,,,,,,917821371.77,,,,,7994402542.96,,,,2168535509.33,69960424.85,1720534477.37,,,4164688.75,,127602472.45,1220368516.36,15386990712.54,77861813553.75,,40465316.63,,,,,,39867892685.35,10401368044.49,29466524640.86,2235646.06,15795204906.62,,,463930352.39,145233087.33,,1309500.0,,,,540397726.6,,,,,,,,,,,,,,183906859.12,2722465103.36,59761731683.46,,65700000.0,,,,54956523.62,770404718.58,,-3492557419.93,,658062565.54,28262050.84,164556444.35,1161535.7,-1749453581.3,58012278102.16,,2781740071.0,,,,11207725368.5,174818250.0,691224925.11,140676842.98,1343658592.96,,,3859327901.04,,,19849535451.59,,19849535451.59,77861813553.75,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T17:00:06
20231231,,19300463733.66,,,144248832.96,,,17973779925.92,201023349.08,17772756576.84,,2221664372.25,4500000.0,,,,,,,,,2713342.09,7213342.09,23433322311.63,,,,20381788.45,658523233.05,65671185679.79,,,,,,,,1693492976.48,138195292.58,59500725.65,1452281292.64,,,18915688679.97,10719864389.43,8195824290.54,1966199.06,808826321.35,755776827.51,53049493.84,8193858091.48,2880583.85,8196738675.33,,,,1911588139.78,59834242.31,1749133559.19,,,4341077.93,,122082254.71,965168941.47,15249595359.64,80920781039.43,,1326717333.33,,,,,,37824458484.21,11514171846.33,26310286637.88,2295898.23,18802689879.79,,,621917668.43,1098438234.42,,1309500.0,,,510472596.09,511782096.09,,,,,,,,,,,,,,202039440.71,2497881429.38,62888220464.59,,62437500.0,,,,48315024.1,837701044.16,3127964.53,-3308155911.32,-3311283875.85,654802008.26,29005355.14,162492508.04,1161535.7,-1512240935.92,61375979528.67,,2781740071.0,,,,11192660981.16,174818250.0,688447116.3,138344832.7,1343658592.96,,,3574768166.64,,,19544801510.76,,19544801510.76,80920781039.43,定期报告,是,20250401,CNY,合并期末,2024-04-01T21:00:03
