报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,8708794125.47,5289954430.83,1878337437.99,1432107347.75,,2807119131.32,,14642257066.35,3520162487.97,13579432.81,13579432.81,,,,,,1081980107.91,,,,,5011439.88,,,,15044987.82,,19798599893.92,9004792000.53,,,,,,,78087240.54,144450.75,,78231691.29,,245645653.86,136635938.18,,,,,244702722.33,85643458.97,62266537576.6,,,,4556161917.8,200482561.12,2386697024.45,506016.29,11185994704.68,22484382.49,22484382.49,,638256720.22,71988723.61,,,,7001643835.31,,,,,,,,,9377397550.91,,,,,,9416725.93,232561894.23,706020054.01,57713275.82,36447325386.87,,4716787742.0,,,,12302644803.39,199791325.7,1860037335.22,,1238777328.62,2445365840.29,,3209036523.79,,25572858247.61,246353942.12,25819212189.73,62266537576.6,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T17:38:04
20251231,,8034020442.68,4712703844.12,1560992251.43,1346830536.13,,2994092740.46,,16136051047.17,3380194565.55,60007597.49,60007597.49,,,,,,899784871.8,,,,,2288083.68,,,,15723942.96,,20093411780.0,7901037238.01,,,369624316.1,284148285.8,85476030.3,,85476030.3,9328.85,,85485359.15,,248869832.54,146000633.97,,,,,214138794.58,198485481.96,61970584663.43,,,,4543018356.16,1000525188.9,1938531408.61,,11432342012.61,32440682.4,32440682.4,,586283369.75,18942595.13,,,,6361333706.18,,,,,,,,,9611584540.89,,,,,,9712147.16,227074186.09,675559267.87,54440946.64,36491788408.39,,4716787742.0,,,,12302644803.39,139984720.18,1654679716.78,,1238777328.62,2444830299.02,,3013619379.19,,25231354548.82,247441706.22,25478796255.04,61970584663.43,定期报告,是,20260430,CNY,合并期末,2026-03-27T18:38:04
20250930,,8108654495.42,5484573414.88,1350553513.48,1092048557.96,,2940141899.14,,13608104357.1,3326015206.34,9705535.34,9705535.34,,,,,,1303914894.36,,,,,5997742.97,,,,16402898.1,,18016192518.0,7375948889.13,,,,,,,53852491.93,928775.11,,54781267.04,,130278344.16,120415603.76,,,,,187937488.14,108369114.51,56663413766.99,,,,3557586780.83,600195727.79,1464057005.5,,9254092901.43,20047010.47,20047010.47,,545333945.97,92033906.91,,,,7139107387.07,,,,,,,4306474.82,,8092296727.3,,,,,,11318300.34,121593156.51,522327534.9,301880813.91,31726177673.75,,4716787742.0,,,,12302644803.39,20015813.74,1342128608.7,,1125091735.13,2214101454.42,,3008492290.41,,24689230820.31,248005272.93,24937236093.24,56663413766.99,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T16:56:03
20250630,,7553619532.03,5123287091.11,1334659362.37,910619883.21,,2577243701.38,,14533913944.74,3607352917.28,17841912.03,17841912.03,,,,,,1162127424.8,,,,,11186307.13,,,,17081853.24,,20108973798.0,7826265327.69,,,332581123.15,273532762.35,59048360.8,,59048360.8,1170066.75,,60218427.55,,100225189.75,130882011.9,,,,,177703600.58,202075599.83,59421370910.3,,,,5078309178.09,1000918616.68,1386415298.16,,12354647211.25,62150145.25,62150145.25,,618290645.02,12981207.69,,,,6607551920.36,,,,,,,4306474.82,,6050393336.93,,,,,,9623334.46,91178691.72,645511647.5,66353607.54,33988631315.47,,4716787742.0,,,,12302644803.39,,1808531456.56,,1125091735.13,2212867777.35,,3031929712.33,,25197853226.76,234886368.07,25432739594.83,59421370910.3,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T19:02:04
20250331,,7257484544.97,4842321014.59,1306940975.06,1006066906.97,,2595365212.26,,11979788795.33,3619187678.35,25179777.66,25179777.66,,,,,,1302018055.72,,,,,5967276.97,,,,17760808.38,,15855198405.0,6907171999.92,,,,,,,65368305.19,796521.94,,66164827.13,,105212540.63,132819130.66,,,,,208893061.7,81691365.05,51466844454.79,,,,4027695068.49,700607355.55,572327521.57,,6768799667.67,12808568.29,12808568.29,,574556601.93,61095734.76,,,,6542826834.44,,,,,,,4306474.82,,6564707578.08,,,,,,10518832.4,92359860.63,470150385.44,61944759.55,26464705243.62,,4716787742.0,,,,12302644803.39,,1275979550.84,,1125091735.13,2212547806.78,,3131876644.18,,24764928282.32,237210928.85,25002139211.17,51466844454.79,定期报告,未审计,20250509,CNY,合并期末,2025-04-29T18:12:07
20241231,,7123389163.18,4169670425.37,1303621818.22,1081283849.47,,2277643799.44,,15957619335.7,4428121415.6,51400898.07,51400898.07,,,,,,1067466434.52,,,,,3006621.96,,,,18439763.52,,20614576556.0,5450417514.22,,,352262905.21,282246870.42,70016034.79,,70016034.79,422141.75,,70438176.54,,111935274.07,143115809.54,,,,,242853881.75,206679425.74,59070725888.07,,,,3057792328.77,1200524249.99,1993963592.12,,13539205913.54,44419037.24,44419037.24,,540966988.32,12214054.63,,,,5750631838.58,,,,,,,4306474.82,,7650319885.42,,,,,,10383069.35,93874172.72,449020927.61,64623264.49,34412245797.6,,4716787742.0,,,,12302644803.39,,1227089671.14,,1125091735.13,2211706177.41,,2836595789.2,,24419915918.27,238564172.2,24658480090.47,59070725888.07,定期报告,是,20260328,CNY,合并期末,2025-03-28T18:02:03
20240930,,6000200678.19,3549606928.48,1407324600.42,963084509.11,,1600442302.67,,13961686585.57,3764633681.93,22236794.05,22236794.05,,,,,,1211717723.86,,,,,4188304.69,,,,19118718.66,,18411391649.0,5012757414.83,,,,,,,58286387.94,4488622.98,,62775010.92,,41993633.35,122768944.86,,,,,225989465.89,185351975.32,52054577484.21,,,,4010406883.29,400092083.34,310453672.05,,10823820207.35,18629568.57,18629568.57,,496147953.81,21732382.59,,,,5119260973.05,,,,,,,4306474.82,,6099211731.96,,,,,,8548952.56,34776408.4,274221512.9,451623855.51,28073232660.2,,4716787742.0,,,,12302644803.39,,674608920.46,,1036368680.39,2031792332.65,,2993210563.18,,23755413042.07,225931781.94,23981344824.01,52054577484.21,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T15:52:03
20240630,,5410388695.12,2980442387.24,1558950633.66,958387819.64,,1771651481.49,,13742032204.2,3818222590.04,82117578.85,82117578.85,,,,,,1062675798.62,,,,,5943757.5,,,,19797673.8,,20185218441.0,4215782595.79,,,332795328.43,271331307.98,61464020.45,,61464020.45,4445883.19,,65909903.64,,48305426.36,132408231.39,,,,,260435838.5,464724384.04,52844565234.0,,,,2511379033.77,1201120722.22,744817713.74,,11782856115.61,28054661.05,28054661.05,,570021868.12,2696486.11,,,,4465957111.96,,,,,,,4306474.82,,6049313019.78,,,,,,9236208.97,44903100.32,227314277.32,1263938593.25,28905915387.04,,4716787742.0,,,,12302644803.39,,608499706.05,,1036368680.39,2030901094.31,,3013016008.96,,23708218035.1,230431811.86,23938649846.96,52844565234.0,定期报告,未审计,20240831,CNY,合并期末,2024-08-30T16:47:03
20240331,,4586119450.1,2824088415.5,1311642519.79,838729762.79,,1490739478.03,,12537555710.23,3987875879.61,16507057.04,16507057.04,,,,,,1218890406.97,,,,,10433336.5,,,,20476628.94,,20555338262.0,3748384776.7,,,,,,,62159387.52,4799305.78,,66958693.3,,57603430.0,130288708.1,,,,,272952266.68,130128443.82,50141895047.81,,,,1466069792.42,250656580.29,1017046513.2,1672833.02,11597661706.14,18526809.13,18526809.13,,522051367.12,16646132.1,,,,4215842757.36,,,,,,,4306474.82,,6055932681.22,,,,,,9721138.0,56272046.24,146284049.62,1131966285.68,26510657166.36,,4716787742.0,,,,12302644803.39,,337234562.3,,1036368680.39,2030282618.37,,2966987525.19,,23390305931.64,240931949.81,23631237881.45,50141895047.81,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T19:12:03
20231231,,5080434543.72,2406660134.3,1069767917.48,931411995.24,,1538813069.45,,13521798858.35,4172547414.91,169540702.56,169540702.56,,,,,,1201477291.44,,,,,1175695.0,,,,21155584.08,,16725072643.0,2846590755.01,,,335545481.63,269017270.21,66528211.42,,66528211.42,4144032.49,,70672243.91,,66244984.59,135533221.54,,,,,304480139.5,75150477.29,47000455541.83,,,,845716392.41,500387972.22,2232747551.3,4356179.76,7282347410.04,11147004.13,11147004.13,,491647426.25,24423925.04,,,,3832033071.54,,,,,,,4306474.82,,6146430533.22,,,,,,12574613.6,61633710.13,90961655.03,2122307064.36,23663020983.85,,4716787742.0,,,,12302644803.39,,163626474.79,,1036368680.39,2029034386.59,,2848668716.86,,23097130804.02,240303753.96,23337434557.98,47000455541.83,定期报告,是,20250329,CNY,合并期末,2024-04-29T19:12:03
