报告日,资产,现金及存放中央银行款项,其中:现金,存放中央银行款,结算准备金,贵金属,存放同业款项,专项央行票据,央行专项扶持资金,存出保证金,拆出资金,其中:拆放同业,拆放金融性公司,存放联行款项,存出发钞基金,交易性金融资产,买入返售金融资产,应收账款,应收票据,应收款项融资,预付账款,应收利息,应收股利,应收租赁款,贴现,进出口押汇,发放贷款及垫款净额,发放贷款及垫款,减:贷款损失准备,代理业务资产,委托贷款及委托投资,存货,待处理抵债资产,减:抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,其中:投资子公司,债权投资,其他债权投资,投资性房地产,衍生金融工具资产,其他权益工具投资,长期应收款,固定资产原值,减:累计折旧,固定资产净值,减:固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,划分为持有待售的资产,减:未确认的收益,应收投资款项,其他应收款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他资产,减:不良资产处置损失专项准备,资产总计,负债,短期借款,向中央银行借款,发行货币债务,同业存入及拆入,其中:同业存放款项,拆入资金,客户存款(吸收存款),联行存放款项,外国政府借款,借入其他资金,央行拨付专项票据资金,保证款项,财政拨款,委托存款,衍生金融工具负债,交易性金融负债,卖出回购金融资产款,票据融资,应解汇款及临时存款,发行存款证,汇出汇款,应付票据,应付账款,预收账款,应付职工薪酬,其中:应付工资,应付福利费,应交税费,应付利息,应付股利,其他应付款,代理业务负债,划分为持有待售的负债,存入保证金,合同负债,贴现负债,预提费用,预计负债,递延收益,长期借款,应付债券,其中:应付次级债券,应付债券：优先股,应付债券：永续债,长期应付款,租赁负债,专项应付款,递延所得税负债,货币兑换,其他负债,负债合计,股东权益,股本,其他权益工具,其中:优先股,其中：永续债,资本公积,其他综合收益,可供出售类投资未实现损益(公允价值变动储备),持有至到期投资未结转损益,减:库藏股,盈余公积,一般风险准备,未确定的投资损失,信托赔偿准备金,未分配利润,其中:拟分配现金股利,外币报表折算差额,其他储备,归属于母公司股东的权益,少数股东权益,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,182277000000.0,,,,72323000000.0,45885000000.0,,,,7650000000.0,,,,,253964000000.0,147273000000.0,,,,,,,,,,1971767000000.0,2013215000000.0,41448000000.0,,,,,,,,,,,,,454626000000.0,404438000000.0,,26067000000.0,1464000000.0,,,,,,,37642000000.0,,37642000000.0,,,,,,,,2577000000.0,2536000000.0,,,20958000000.0,80897000000.0,,3712344000000.0,,,42733000000.0,,527654000000.0,403043000000.0,124611000000.0,2154561000000.0,,,,,,,,25034000000.0,131990000000.0,35731000000.0,,,,,,,,3984000000.0,,,4034000000.0,,,,,,,,,,1068000000.0,,,554789000000.0,,,,,2604000000.0,,,,14952000000.0,3499134000000.0,,27464000000.0,24995000000.0,,24995000000.0,38570000000.0,2335000000.0,,,,15231000000.0,37926000000.0,,,62046000000.0,,,,208567000000.0,4643000000.0,3712344000000.0,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T18:12:03
20251231,,125704000000.0,,,,80929000000.0,73583000000.0,,,,5952000000.0,,,,,229795000000.0,90599000000.0,,,,,,,,,,1883237000000.0,1922711000000.0,39474000000.0,,,,,,,,,,,,,454851000000.0,365397000000.0,,27551000000.0,1464000000.0,,40622000000.0,7908000000.0,32714000000.0,60000000.0,,36604000000.0,,36604000000.0,,,,,,,,2678000000.0,2552000000.0,,,21667000000.0,78529000000.0,,3481092000000.0,,,102206000000.0,,461833000000.0,344374000000.0,117459000000.0,2043466000000.0,,,,,,,,20769000000.0,55960000000.0,53209000000.0,,,,,,,,5996000000.0,,,1912000000.0,,,,,,,,,,884000000.0,,,512953000000.0,,,,,2691000000.0,,,,11878000000.0,3273757000000.0,,27464000000.0,24995000000.0,,24995000000.0,38570000000.0,2628000000.0,,,,15231000000.0,37919000000.0,,,56061000000.0,,,,202868000000.0,4467000000.0,3481092000000.0,定期报告,是,20260430,CNY,合并期末,2026-03-30T20:30:06
20250930,,123476000000.0,,,,43839000000.0,55242000000.0,,,,6646000000.0,,,,,256049000000.0,79491000000.0,,,,,,,,,,1856263000000.0,1896272000000.0,40009000000.0,,,,,,,,,,,,,435222000000.0,360365000000.0,,32353000000.0,1437000000.0,,,,,,,35404000000.0,,35404000000.0,,,,,,,,2707000000.0,2431000000.0,,,20323000000.0,77764000000.0,,3389012000000.0,,,65608000000.0,,414028000000.0,304171000000.0,109857000000.0,2059773000000.0,,,,,,,,20177000000.0,21805000000.0,31861000000.0,,,,,,,,4642000000.0,,,1252000000.0,,,,,,,,,,928000000.0,,,545832000000.0,,,,,2751000000.0,,,,13621000000.0,3182278000000.0,,27464000000.0,24995000000.0,,24995000000.0,38570000000.0,2467000000.0,,,,14012000000.0,37858000000.0,,,57041000000.0,,,,202407000000.0,4327000000.0,3389012000000.0,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T18:52:04
20250630,,128044000000.0,,,,42736000000.0,47747000000.0,,,,4584000000.0,,,,,265470000000.0,63102000000.0,,,,,,,,,,1846175000000.0,1879688000000.0,42357000000.0,,,,,,,,,,,,,447865000000.0,332335000000.0,,28076000000.0,1437000000.0,,38732000000.0,7231000000.0,31501000000.0,,3636000000.0,31501000000.0,,35137000000.0,,,,,,,,2805000000.0,2400000000.0,,,21638000000.0,76934000000.0,,3346485000000.0,,,72412000000.0,,376921000000.0,279502000000.0,97419000000.0,2065814000000.0,,,,,,,,22818000000.0,38778000000.0,25778000000.0,,,,,,,,5202000000.0,,,1651000000.0,,,,,,,,,,1119000000.0,,,510501000000.0,,,,,2834000000.0,,,,18275000000.0,3142103000000.0,,27464000000.0,24995000000.0,,24995000000.0,38570000000.0,4299000000.0,,,,14012000000.0,37461000000.0,,,53437000000.0,,,,200238000000.0,4144000000.0,3346485000000.0,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T20:22:04
20250331,,142576000000.0,,,,16474000000.0,66417000000.0,,,,6382000000.0,,,,,257918000000.0,81503000000.0,,,,,,,,,,1847384000000.0,1890698000000.0,43314000000.0,,,,,,,,,,,,,450664000000.0,396318000000.0,,39754000000.0,1420000000.0,,,,,,,33233000000.0,,33233000000.0,,,,,,,,2953000000.0,2391000000.0,,,19969000000.0,77761000000.0,,3443117000000.0,,,42163000000.0,,425171000000.0,327368000000.0,97803000000.0,2006368000000.0,,,,,,,,32048000000.0,19627000000.0,93689000000.0,,,,,,,,3875000000.0,,,1511000000.0,,,,,,,,,,1052000000.0,,,592704000000.0,,,,,2928000000.0,,,,16198000000.0,3237334000000.0,,27464000000.0,24995000000.0,,24995000000.0,38570000000.0,3275000000.0,,,,14012000000.0,35119000000.0,,,58345000000.0,,,,201780000000.0,4003000000.0,3443117000000.0,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T18:44:05
20241231,,129691000000.0,,,,16956000000.0,51919000000.0,,,,17366000000.0,,,,,228873000000.0,68407000000.0,,,,,,,,,,1812684000000.0,1848621000000.0,44432000000.0,,,,,,,,,,,,,469159000000.0,355999000000.0,,41692000000.0,1420000000.0,,34554000000.0,6476000000.0,28078000000.0,,,31268000000.0,,31268000000.0,,,,,,,,3105000000.0,2391000000.0,,,20482000000.0,74127000000.0,,3325539000000.0,,,77821000000.0,,462781000000.0,366940000000.0,95841000000.0,1922289000000.0,,,,,,,,36085000000.0,21196000000.0,35287000000.0,,,,,,,,6323000000.0,,,1091000000.0,,,,,,,,,,1094000000.0,,,541533000000.0,,,,,3131000000.0,,,,14165000000.0,3122796000000.0,,27464000000.0,24995000000.0,,24995000000.0,38570000000.0,6347000000.0,,,,14012000000.0,35119000000.0,,,52396000000.0,,,,198903000000.0,3840000000.0,3325539000000.0,定期报告,是,20260331,CNY,合并期末,2025-03-28T20:15:04
20240930,,136857000000.0,,,,21189000000.0,73073000000.0,,,,15242000000.0,,,,,228432000000.0,63347000000.0,,,,,,,,,,1781982000000.0,1826183000000.0,44201000000.0,,,,,,,,,,,,,478346000000.0,317121000000.0,,30577000000.0,1374000000.0,,,,,,,30505000000.0,,30505000000.0,,,,,,,,3112000000.0,2356000000.0,,,20548000000.0,72127000000.0,,3276188000000.0,,,64660000000.0,,488721000000.0,381620000000.0,107101000000.0,1913992000000.0,,,,,,,,23986000000.0,19555000000.0,61785000000.0,,,,,,,,4847000000.0,,,1107000000.0,,,,,,,,,,2156000000.0,,,479901000000.0,,,,,3109000000.0,,,,13233000000.0,3077052000000.0,,27464000000.0,24995000000.0,,24995000000.0,38570000000.0,4148000000.0,,,,12546000000.0,35083000000.0,,,52580000000.0,,,,195386000000.0,3750000000.0,3276188000000.0,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T18:50:04
20240630,,138183000000.0,,,,23283000000.0,65094000000.0,,,,9105000000.0,,,,,224551000000.0,67403000000.0,,,,,,,,,,1767957000000.0,1803893000000.0,44206000000.0,,,,,,,,,,,,,484591000000.0,303250000000.0,,32082000000.0,1374000000.0,,30784000000.0,5868000000.0,24916000000.0,,3128000000.0,24916000000.0,,28044000000.0,,,,,,,,3136000000.0,2327000000.0,,,20927000000.0,75303000000.0,,3246610000000.0,,,69828000000.0,,462334000000.0,352922000000.0,109412000000.0,1938479000000.0,,,,,,,,28114000000.0,18155000000.0,38891000000.0,,,,,,,,4951000000.0,,,1093000000.0,,,,,,,,,,2029000000.0,,,471112000000.0,,,,,3111000000.0,,,,14139000000.0,3052236000000.0,,27464000000.0,24995000000.0,,24995000000.0,38570000000.0,4466000000.0,,,,12546000000.0,35083000000.0,,,47674000000.0,,,,190798000000.0,3576000000.0,3246610000000.0,定期报告,未审计,20240830,CNY,合并期末,2024-08-29T19:35:08
20240331,,145735000000.0,,,,12171000000.0,63450000000.0,,,,13541000000.0,,,,,213973000000.0,97545000000.0,,,,,,,,,,1726368000000.0,1769460000000.0,43092000000.0,,,,,,,,,,,,,451588000000.0,285684000000.0,,26282000000.0,1344000000.0,,,,,,,26048000000.0,,26048000000.0,,,,,,,,3141000000.0,2307000000.0,,,20811000000.0,71703000000.0,,3161691000000.0,,,66717000000.0,,466070000000.0,365037000000.0,101033000000.0,1892221000000.0,,,,,,,,22596000000.0,12032000000.0,41543000000.0,,,,,,,,3915000000.0,,,4473000000.0,,,,,,,,,,1589000000.0,,,438192000000.0,,,,,3108000000.0,,,,13363000000.0,2965819000000.0,,27464000000.0,24995000000.0,,,38570000000.0,3675000000.0,,,,12546000000.0,29804000000.0,,,55371000000.0,,,,192425000000.0,3447000000.0,3161691000000.0,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T18:55:04
20231231,,164723000000.0,,,,9756000000.0,70856000000.0,,,,8574000000.0,,,,,233141000000.0,74595000000.0,,,,,,,,,,1673272000000.0,1708474000000.0,42968000000.0,,,,,,,,,,,,,463311000000.0,302841000000.0,,21953000000.0,1344000000.0,,27619000000.0,5274000000.0,22345000000.0,,,24741000000.0,,24741000000.0,,,,,,,,3275000000.0,2299000000.0,,,21184000000.0,68014000000.0,,3143879000000.0,,,119915000000.0,,446335000000.0,358654000000.0,87681000000.0,1868659000000.0,,,,,,,,21034000000.0,13432000000.0,62106000000.0,,,,,,,,5985000000.0,,,2909000000.0,,,,,,,,,,1523000000.0,,,395938000000.0,,,,,3257000000.0,,,,13209000000.0,2954302000000.0,,27464000000.0,24995000000.0,,24995000000.0,38570000000.0,3408000000.0,,,,12546000000.0,29804000000.0,,,49458000000.0,,,,186245000000.0,3332000000.0,3143879000000.0,定期报告,是,20250329,CNY,合并期末,2024-03-28T21:25:03
