报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,3027047195.67,,,200646883.15,,,1243176244.92,1659174.06,1241517070.86,136799737.74,96630677.17,,,,,,,,,,,2421099.92,538513343.82,,,,,16861655.61,5262096838.0,,,,,,,,8723336.61,,,,,,,,,,118482476.18,,,,,1214227680.59,,,,,3605101.4,87306106.92,,29647573.18,8328010.73,,110314967.71,138945356.06,1719580609.38,6981677447.38,,,,,,,,583371862.05,239185408.42,344186453.63,,147483661.52,,,112737032.95,95145656.74,,,,,,6591021.65,,,,,,,,,,,,,,1677546.61,19030670.64,966037452.16,,,,,,2334513.67,,,,,,23931824.91,2864419.56,,29130758.14,995168210.3,,777415891.0,,,,959269043.3,,-25237315.69,27148805.73,476639839.75,,,3764634069.44,,,5979870333.53,6638903.55,5986509237.08,6981677447.38,定期报告,未审计,20260421,CNY,合并期末,2026-04-20T18:44:04
20251231,,2996657642.69,,,210053444.45,,,1123862979.69,1877651.18,1121985328.51,16802959.69,20774384.67,,,,,,,,,,1687322.88,1687322.88,457195929.7,,,,,21372716.05,4848407379.82,,,,,,,,9305210.49,,,,,,1791015796.67,675827173.06,1115188623.61,,202951337.39,202951337.39,,1115188623.61,,1115188623.61,,,,,4005668.21,89803818.13,,29647573.18,9561911.21,,112652527.0,27778263.02,1600894932.24,6449302312.06,,,,,,,,495105377.89,92549620.49,402555757.4,,160561056.09,,,96865770.77,131751986.09,,,,,3169557.19,3169557.19,,,,,,,,,,,,,,1660054.94,19896700.61,909010503.58,,,,,,2809445.73,,,,,,23587150.86,1217089.98,,27613686.57,936624190.15,,777415891.0,,,,953215058.02,,2144847.12,24152586.94,476639839.75,,,3272415191.39,,,5505983414.22,6694707.69,5512678121.91,6449302312.06,定期报告,是,20260421,CNY,合并期末,2026-04-07T19:12:04
20250930,,2633334081.74,,,100170000.0,,,1099300162.08,2524521.21,1096775640.87,52285114.45,10785555.5,,,,,,,,,,,2738361.66,337390594.3,,,,,16925896.87,4252929766.6,,,,,,,,7291175.4,,,,,,,,,,190916623.25,,,,,1113881100.42,,,,,4406235.02,90067717.75,,29647573.18,8656538.42,,43084445.7,105734880.93,1593686290.07,5846616056.67,,,,,,,,535897048.73,89522758.96,446374289.77,,174252369.92,,,99839278.65,101269768.29,,,,,,2703356.51,,,,,,,,,,,,,,1632607.32,22197126.63,937791556.05,,,,,,3192216.74,,,,,,17981721.0,2926530.58,,24100468.32,961892024.37,,777415891.0,,,,877680055.92,,4128745.7,21679188.81,326390290.28,,,2870754542.61,,,4878048714.32,6675317.98,4884724032.3,5846616056.67,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T20:38:09
20250630,,1969530783.99,,,530851762.55,,,1176151472.28,2793008.19,1173358464.09,88404917.16,8136331.13,,,,,,,,,,2650225.57,2650225.57,364686350.19,,,,,13455133.67,4153866976.54,,,,,,,,7803680.44,,,,,,1722963432.8,591043629.97,1131919802.83,,116452866.51,116452866.51,,1131919802.84,,1131919802.84,,,,,4806801.83,90693124.02,,29647573.18,5000682.29,,39210716.06,71952375.92,1497487623.09,5651354599.63,,,,,,,,507966531.44,90722701.12,417243830.32,,189440784.72,,,78025374.1,92237177.89,,,,,1591816.08,1591816.08,,,,,,,,,,,,,,41553150.61,23914770.04,934729604.88,,,,,,3671710.47,,,,,,17981721.0,1262136.45,,22915567.92,957645172.8,,777415891.0,,,,864764232.55,,6244476.83,18955502.26,326390290.28,,,2693347947.2,,,4687118340.12,6591086.71,4693709426.83,5651354599.63,定期报告,未审计,20250826,CNY,合并期末,2025-08-25T19:50:05
20250331,,1959766473.92,,,560475166.67,,,770166137.23,3982487.43,766183649.8,68068224.41,8046085.55,,,,,,,,,,,66729.1,544407662.41,,,,,22810748.21,3933807227.5,,,,,,,,7408095.4,,,,,,,,,,230034014.07,,,,,856003663.19,,,,,5142760.41,81400195.93,,29647573.18,4490978.75,,36842143.82,25031811.63,1276001236.38,5209808463.88,,0.0,,,,,,399017117.37,83086484.72,315930632.65,,200678891.19,,,102198279.7,74923583.76,,,,,,558847.94,,,,,,,,,,,,,,41510344.29,24342784.43,843229848.68,,,,,,4053197.47,,,,,,17981721.0,1415780.52,,23450698.99,866680547.67,,553972161.0,,,,1036671537.48,,-6056895.28,16180994.75,326390290.28,,,2409381881.64,,,4336539969.87,6587946.34,4343127916.21,5209808463.88,定期报告,未审计,20250424,CNY,合并期末,2025-04-23T18:32:03
20241231,,1978488144.35,,,350020805.56,,,780459656.74,4134296.64,776325360.1,27631631.58,11194291.65,,,,,,,,,,1179725.98,1179725.98,350132322.01,,,,,25359239.96,3524465817.83,,,,,,,,8653859.29,,,,,,1321153023.05,516999526.14,804153496.91,,233452063.37,233452063.37,,804153496.91,,804153496.91,,,,,5607935.45,81763820.52,,29647573.18,2780551.68,,32889303.86,13311754.21,1212260358.47,4736726176.3,,21380.01,,,,,,323440336.13,92258878.63,231181457.5,,184045180.1,,,82723254.45,67728541.81,,,,,2821566.96,2821566.96,,,,,,,,,,,,,,41510344.29,24399888.44,726690492.19,,,,,,4469500.67,,,,,,17981721.0,1585738.74,,24036960.41,750727452.6,,553972161.0,,,,1019042865.87,,-5006574.61,13410902.32,326390290.28,,,2071755184.78,,,3979564829.64,6433894.06,3985998723.7,4736726176.3,定期报告,是,20260408,CNY,合并期末,2025-04-20T16:06:12
20240930,,2238120560.97,,,170523694.44,,,697129561.04,2053684.4,695075876.64,40965287.85,7505026.55,,,,,,,,,,,1507669.25,309282900.36,,,,,5841164.59,3470875865.05,,,,,,,,7946481.8,,,,,,,,,,201724804.89,,,,,745424874.3,,,,,6477110.43,81655314.88,,29647573.18,3260399.43,,29188592.25,88393697.55,1193718848.71,4664594713.76,,40000000.0,,,,,,346115582.14,82628212.25,263487369.89,,195776205.12,,,91040116.31,53924779.93,,,,,,8899505.28,,,,,,,,,,,,,,1553150.6,22532358.1,759841697.48,,,,,,4888715.35,,,,,,17981721.0,5552825.96,,28423262.31,788264959.79,,553911681.0,,,,993786362.48,,3174117.5,11200016.86,182474610.0,,,2125550627.61,,,3870097415.45,6232338.52,3876329753.97,4664594713.76,定期报告,未审计,20241023,CNY,合并期末,2024-10-22T18:55:03
20240630,,1764976105.15,,,601064777.78,,,655669267.46,1039394.66,654629872.8,49868876.3,6549507.7,,,,,,,,,,1490956.24,1490956.24,269217306.13,,,,,9682261.24,3358519058.0,,,,,,,,7329874.71,,,,,,1121916428.83,434172515.71,687743913.12,,85159700.17,85159700.17,,687743913.12,,687743913.12,,,,,6941482.73,46618747.04,,29647573.18,3651936.3,,26229852.44,107591051.83,1000914131.52,4359433189.52,,40000000.0,,,,,,233084131.78,79397647.52,153686484.26,,156479172.25,,,70756151.39,59047053.59,,,,,4208203.22,4208203.22,,,,,,,,,,,,,,1553150.6,22011207.44,587139070.27,,,,,,5295588.55,,,,,,17981721.0,5840016.06,,29117325.61,616256395.88,,553911681.0,,,,972802129.75,,-18498558.54,9230550.25,182474610.0,,,1803299631.29,,,3503220043.75,239956749.89,3743176793.64,4359433189.52,定期报告,未审计,20240823,CNY,合并期末,2024-08-22T20:05:11
20240331,,2272901766.43,,,130368333.33,,,547032007.29,2403529.39,544628477.9,42819451.67,11798320.62,,,,,,,,,,,2556939.85,234284706.47,,,,,8728897.91,3250490423.57,,,,,,,,7863371.91,,,,,,,,,,55582778.22,,,,,667853527.24,,,,,7406117.71,47120951.55,,29647573.18,3622154.97,,23536927.5,89969730.76,932603133.04,4183093556.61,,40000000.0,,,,,,218482832.61,103970310.55,114512522.06,,108354251.05,,,51128863.22,56157589.06,,,,,,2475420.0,,,,,,,,,,,,,,1564041.69,14846554.5,493009552.13,,,,,,5687586.28,,,,,,17981721.0,5835360.27,,29504667.55,522514219.68,,394886777.0,,,,1095189397.18,,-13956302.38,8620938.26,182474610.0,,,1823632863.28,,,3490848283.34,169731053.59,3660579336.93,4183093556.61,定期报告,未审计,20240424,CNY,合并期末,2024-04-23T17:10:05
20231231,,1864103660.31,,,436196239.15,,,428412411.74,3744671.87,424667739.87,36223801.98,3876594.79,,,,,,,,,,2459640.62,2459640.62,255648280.04,,,,,18210093.83,3045130722.46,,,,,,,,8286678.63,,,,,,1020391722.65,403898074.61,616493648.04,,27637139.39,27637139.39,,616493648.04,,616493648.04,,,,,7870581.88,49145448.07,,29647573.18,4334358.99,,20742394.59,88934707.69,853092530.46,3898223252.92,,,,,,,,276827798.59,75557877.18,201269921.41,,83708461.32,,,60818919.36,65652769.1,,,,,3436966.92,3436966.92,,,,,,,,,,,,,,1619027.66,11809878.34,503873821.29,,,,,,6330606.75,,,,,,17981721.0,6826372.05,,31138699.8,535012521.09,,394886777.0,,,,1073376168.12,,-9484931.01,6515820.87,182474610.0,,,1544755673.69,,,3192524118.67,170686613.16,3363210731.83,3898223252.92,定期报告,是,20250421,CNY,合并期末,2024-04-21T15:45:05
