报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,17711661838.69,,,3456306335.44,,,38131199109.46,8659407.45,38122539702.01,863846846.25,3794840455.44,750000.0,,,,,,,,,,1690803000.97,23073638523.54,,,,3884656255.15,2856017792.39,95468793095.96,,618498064.38,,,,,,4077864891.3,70844330.18,8639630162.36,1483622514.41,210974431.65,,,,,,7577486051.26,,,,,13735690902.37,,,,5822938.63,640277017.78,4602807243.46,12556975.93,2690130098.0,43043302.83,,3006894209.61,658266359.19,48068586554.71,143537379650.67,,3414472124.91,,,,,8376377.21,22460007037.13,10623343851.95,11836663185.18,,1835353746.14,,,301313477.34,734681384.69,,,,,,6950268829.2,,,,,,,,,,,,,,8680190941.58,8393588950.17,52778252868.37,,19794096597.41,7830556460.97,,,459466252.86,,,35449593.78,,28684511.6,656554272.83,579148124.97,604764496.2,29988720310.62,82766973178.99,,8648535236.0,111302439.03,,,19182370216.63,,-2088905068.98,97157549.98,4384443521.49,211128598.55,,27886428916.1,,,58432461408.8,2337945062.88,60770406471.68,143537379650.67,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T16:22:03
20251231,,13781732190.59,,,2070512821.64,,,34616621851.03,42238364.1,34574383486.93,847800751.38,3560497344.68,750000.0,,,,,,,,,1545080232.81,1126263398.78,20516497322.32,,,,4858773269.19,2641207438.47,84026157594.89,,620193467.71,,,,,,4078606143.12,71425683.52,9803167689.68,1518875081.66,211460860.49,,21975827070.71,8098357566.93,13877469503.78,40235864.98,7259257879.47,7259257879.47,,13837233638.8,,13837233638.8,,,,6251206.81,677663391.96,4647181222.28,12544940.53,2745411580.54,44869184.08,,2766133875.96,820887167.36,49114911807.16,133141069402.05,,3219752689.6,,,,,3717640.15,20445625841.12,9451648339.29,10993977501.83,,1437142989.17,,,815013764.72,906643886.09,,1540391621.75,,,7335919970.15,8876311591.9,,,,,,,,,,,,,,7935155369.39,5326639854.72,48966003626.86,,19979773019.0,2000000000.0,,,480738869.93,,43124118.28,43124118.28,,41120722.58,582727570.71,570059986.45,604764496.2,24302308783.15,73268312410.01,,8648535236.0,,,,19144007858.43,,-1918837151.82,96831175.53,4384443521.49,211128598.55,,27002263752.91,,,57568372991.09,2304384000.95,59872756992.04,133141069402.05,定期报告,是,20260429,CNY,合并期末,2026-03-30T19:18:05
20250930,,13762889216.89,,,3587902255.44,,,28095211705.66,49155034.59,28046056671.07,3387900393.03,5237413662.13,,,,,,,,,,,1156249102.09,21277626531.51,2740.83,,,3437221089.05,2822211778.83,82771109682.27,,610317635.31,,,,,,4458880743.46,55351836.46,8775132603.02,1673189858.57,196774604.55,,,,,,9949765414.29,,,,,11245555479.07,,,,6481206.81,415696768.66,4787593038.06,12133953.53,2763648508.13,46891311.83,,2497508578.07,846295128.15,48334735461.16,131105845143.43,,3002769407.84,,,,,2910660.76,16249954831.62,6997940109.24,9252014722.38,,1647942008.37,,,545736858.99,667158787.89,,,,,,6389742863.49,,,,,,,,,,,,,,7771648470.7,7375771578.32,43653635467.98,,20799181216.82,2000000000.0,,,243648946.57,,,57930561.13,,52157553.45,2403898122.75,720484698.35,604764496.19,26882065595.26,70535701063.24,,8648535236.0,,,,19087003097.49,,-1912047347.15,112483953.86,4384443521.49,203987421.39,,27800992684.08,,,58325398567.16,2244745513.03,60570144080.19,131105845143.43,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:18:07
20250630,,12923727760.03,,,1570555653.97,,,29486961257.47,50727240.3,29436234017.17,873376233.94,5081231923.18,80251570.55,,,,,,,,,1289799657.25,960379166.56,23390578633.38,,,,3300568858.14,2914233960.42,80503452303.9,,496740330.78,,,,,,4451365649.95,55804258.07,9281029391.31,1619164634.63,189773262.32,,19191855019.5,7811170176.32,11380684843.18,47958616.87,9760621122.78,9760621122.78,,11332726226.31,,11332726226.31,,,,1838856.81,460615760.69,4815043218.3,12976598.39,2775868282.62,47508801.17,,2592211174.37,838370816.36,48729819528.05,129233271831.95,,717732873.06,,,,,9287505.26,19421895828.66,8174411030.97,11247484797.69,,1972868028.43,,,520152053.64,626853575.03,,2528411124.5,,,6128537424.38,8656948548.88,,,,,,,,,,,,,,8178535236.4,4909619879.34,45013893528.7,,19354805881.2,1000000000.0,,,281895219.5,,96066398.97,96066398.97,,61780623.84,2667238623.77,777021850.55,604764496.19,24843573094.02,69857466622.72,,8648535236.0,,,,18992690761.67,,-1897972794.34,165759460.76,4384443521.49,203987421.39,,26645403562.37,,,57142847169.34,2232958039.89,59375805209.23,129233271831.95,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T16:26:03
20250331,,13671865718.47,,,2264156320.26,,,28269023240.66,96071502.76,28172951737.9,1004510257.34,3319588108.66,,,,,,,,,,,1014496655.55,23570794088.68,28210.04,,,3595716015.56,2741094051.14,79453183073.17,,465373141.27,,,,,,4508896707.68,55736475.84,11101835142.96,1599213402.46,191232897.26,,,,,,9310590437.04,,,,,11425907025.64,,,,1910406.81,569179002.94,5193600811.61,12976598.39,2664918891.46,44962881.64,,2585229229.69,625315609.26,50354968255.14,129808151328.31,,1146111238.72,,,,,16788255.4,18237115952.57,9626453834.91,8610662117.66,,2031537734.67,,,327388248.12,579935664.69,,,,,,4981775332.02,,,,,,,,,,,,,,9675670606.83,8807145346.58,45803468379.6,,16797455382.39,,,,345308652.51,,,153370245.76,,70848799.49,3533872151.28,664647042.81,1529368691.2,23094870965.44,68898339345.04,,8677992236.0,,,,19163001457.87,149839453.49,-1995949516.85,179728700.21,4384443521.49,203987421.39,,27887437763.99,,,58350802130.61,2559009852.66,60909811983.27,129808151328.31,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T17:00:12
20241231,,13720002463.26,,,1622334384.17,,,24601243478.74,93559650.28,24507683828.46,1385299798.42,3166007607.81,,,,,,,,,,875859253.36,875859253.36,22563554613.11,,,,3606576749.09,2884981444.85,74427969191.66,,469139310.18,,,,,,4484458992.59,56440652.88,10573365318.54,1760183951.65,256807264.28,,19151706064.89,7823463797.74,11328242267.15,42389400.42,8676775604.58,8676775604.58,,11285852866.73,,11285852866.73,,,,2109398.85,605306013.65,5026147101.19,12976598.39,2616684316.58,47315220.27,,2636716483.05,809552404.21,49317722098.77,123745691290.43,,1426448440.74,,,,,21677840.61,16712919980.31,7882713036.78,8830206943.53,,1900675915.96,,,861491724.37,607123367.74,,,,,5840925932.06,5840925932.06,,,,,,,,,,,,,,9608557550.98,6005360467.53,42985181220.3,,15412211342.71,,,,361590635.1,,164967622.36,164967622.36,,60949030.89,2697725269.42,695647980.18,1529368691.2,20922460571.86,63907641792.16,,8677992236.0,,,,19195008531.12,53718496.7,-1924894055.57,177026610.61,4384443521.49,203987421.39,,26477238808.06,,,57137084576.4,2700964921.87,59838049498.27,123745691290.43,定期报告,是,20260331,CNY,合并期末,2025-03-24T21:00:02
20240930,,14051207289.2,,,1622888542.94,,,26607062603.5,64703841.57,26542358761.93,1361486143.15,3725841650.15,9599241.6,,,,,,,,,,913681889.21,22423614261.63,,,,4695683457.54,2194648458.35,77598437694.52,,499647893.63,,,,,,4466337141.52,56943685.41,13008723910.16,2029243729.24,237191098.04,,,,,,7793648446.95,,,,,11178254982.18,,,,2323398.85,493435968.46,5161423477.98,12328870.08,2671337419.68,45208373.47,,2645398050.61,768141007.89,51067264055.3,128665701749.82,,3617123201.97,,,,,,18934650836.81,9509557357.18,9425093479.63,,1933304599.74,,,452149510.0,703432373.4,,,,,,5834077943.14,,,,,,,,,,,,,,6934022982.05,9626056323.19,48034817770.3,,14867117894.06,,,,302600066.09,,,228156310.61,,83701846.81,2837884648.64,608920055.86,1548445834.94,20476826657.01,68511644427.31,,8677992236.0,,,,19413036051.13,,-1832856754.8,170051243.75,4384443521.49,203987421.39,,26096123444.71,,,57112777163.67,3041280158.84,60154057322.51,128665701749.82,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T16:20:16
20240630,,15802572033.6,,,1584644437.1,,,25377567659.97,103357420.88,25274210239.09,1549493478.18,3565446588.93,59501073.98,,,,,,,,,842092084.55,901593158.53,23846790674.69,,,,4758800953.6,2249800933.28,79639087316.73,,542565307.57,,,,,,4436723457.12,57647862.45,14321800266.61,2016074039.7,237374438.76,,18208062930.94,7707775597.57,10500287333.37,43505012.91,7341832703.71,7341832703.71,,10456782320.46,,10456782320.46,,,,2377398.85,494702559.47,5029854502.07,16359656.88,2641378077.45,35444630.53,,2548165077.44,874232289.8,51050937190.02,130690024506.75,,3756331402.66,,,,,1271447.07,23698993538.27,10919628168.89,12779365369.38,,1938355746.42,,,543273227.54,568447353.63,,2776957515.52,,,6522405998.01,9299363513.53,,,,,,,,,,,,,,5197527096.72,6834905480.93,51838468806.77,,14595257544.1,,,,304757036.44,,281288814.3,281288814.3,,71961252.43,2464506993.42,781041291.63,1529368691.2,20028181623.52,71866650430.29,,8677992236.0,,,,19172317171.8,,-2008975415.98,167541907.44,4384443521.49,203987421.39,,25245154503.93,,,55842461346.07,2980912730.39,58823374076.46,130690024506.75,定期报告,未审计,20240830,CNY,合并期末,2024-08-29T19:20:10
20240331,,14319626875.63,,,1457904828.87,,,26162349066.53,150609338.99,26011739727.54,1308923116.37,2974906896.12,,,,,,,,,,,916506483.86,24323643283.0,,,,5437472092.87,2185981061.61,79089747153.71,,565947024.05,,,,,,4535275986.3,57574320.41,17424343813.03,2182355391.45,246747339.15,,,,,,6314340640.62,,,,,10956825254.87,,,,2433448.85,502851489.18,5100520313.43,16229065.37,2644842180.06,34992192.11,,2427047891.36,892120574.5,53902013475.89,132991760629.6,,1695408078.7,,,,,8615000.0,24236716464.96,12457597929.45,11779118535.51,,2094476380.83,,,437861298.91,448082426.61,,,,,,6028895948.02,,,,,,,,,,,,,,2693600760.1,11861511520.43,49505167878.56,,16822900877.72,,,,301222458.38,,,418687465.04,,65721800.18,2422864094.98,755918826.95,2652846831.5,23440162354.75,72945330233.31,,8677992236.0,,,,18907342782.42,,-1807024143.38,182679698.95,4384443521.49,203987421.39,,26649884364.11,,,57199305880.98,2847124515.31,60046430396.29,132991760629.6,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T16:50:09
20231231,,15870434751.38,,,1767189362.07,,,24695378775.99,83192096.43,24612186679.56,1489041130.97,2967148713.19,,,,,,,,,,704760099.17,704760099.17,22503500945.99,,,,5123280096.61,2847798694.49,77971159889.86,,568151491.48,,,,,,4496957924.86,89973201.76,17001984894.22,2416787778.64,251913958.43,,18800467347.49,7825268021.42,10975199326.07,39756324.27,5673948610.53,5673948610.53,,10935443001.8,,10935443001.8,,,,2627320.0,508087876.93,5085072388.07,15769545.37,2677238496.9,36335830.36,,2302752231.66,830812288.12,52891229519.13,130862389408.99,,5654517982.93,,,,,8975347.95,23050223054.25,11835605413.58,11214617640.67,,1816918723.1,,,895346600.03,376852861.49,,,,,6639348616.24,6639348616.24,,,,0.0,,,,,,,,,,1890911644.97,9663322865.02,49996417695.98,,14944417590.31,,,,307700152.43,,443609714.45,443609714.45,,51727345.03,2488430445.33,807213853.06,2655595401.5,21698694502.11,71695112198.09,,8677992236.0,,,,18725104258.74,,-1494771295.4,176199108.39,4384443521.49,203987421.39,,25734065097.58,,,56407020348.19,2760256862.71,59167277210.9,130862389408.99,定期报告,是,20250325,CNY,合并期末,2024-03-28T18:35:04
