报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,4623236015.41,,,660339083.0,,,8812796016.15,3491829900.44,5320966115.71,3928088758.92,624582335.55,,,,,,,,,,,66126355.45,16068554241.47,,,,101410088.4,607612671.0,35492745565.35,,,,,,,,689634561.46,37111727.51,,1390154144.62,,,,,,,674924222.88,,,,,9086193560.22,,,,,48656714.84,1113381927.57,,31749056.28,568404790.5,,1076108188.07,316510432.41,15032829326.36,50525574891.71,,2755058296.49,,,,,,3763086230.4,495069544.13,3268016686.27,,1260819126.88,,,143762252.13,320805778.59,,9953302.94,,,,289884862.47,,,,,,,,,,,,,,2577164908.44,2674754020.18,13785335475.58,,3804245760.26,,,,26740263.29,9515249.23,,394195986.4,,323931.07,496281889.04,87080132.08,5498372.18,4823881583.55,18609217059.13,,3615065842.0,,,,148514893.37,,192584557.75,231198837.62,2901330713.4,,,18494787846.26,,,25583482690.4,6332875142.18,31916357832.58,50525574891.71,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T17:24:03
20251231,,4527591871.58,,,626138254.0,,,7418524715.18,3508940667.18,3909584048.0,2524611514.15,248953157.42,,,,,,,,,,59591167.15,59591167.15,17069008175.11,,,,101410088.4,889551622.19,33465380565.18,,,,,,,,691149300.51,38256520.98,,1388953544.62,,,14245445865.78,4856074523.78,9389371342.0,273152346.78,513979279.67,513979279.67,,9116218995.22,4228281.7,9120447276.92,,,,,55322848.3,1120804926.91,,31749056.28,574554270.48,,802669886.84,324549701.2,14662436612.71,48127817177.89,,1879902495.54,,,,,,3610955145.38,538220859.19,3072734286.19,,552949720.33,,,148907541.04,489893464.42,,18613222.94,,,212370501.43,230983724.37,,,,,,,,,,,,,,2571872028.27,2782956705.93,12268420825.28,,3952037097.26,,,,30926395.21,9515249.23,440578565.16,440578565.16,,323931.07,479292748.3,83481953.1,6117222.14,5002273161.47,17270693986.75,,3615065842.0,,,,148514893.37,,192584557.75,226426521.94,2901330713.4,,,17577047184.06,,,24660969712.52,6196153478.62,30857123191.14,48127817177.89,定期报告,是,20260429,CNY,合并期末,2026-04-17T18:26:03
20250930,,6437541294.72,,,626138254.0,,,8509692725.68,4005257277.58,4504435448.1,2164415404.91,585935582.89,28212293.53,,,,,,,,,,178110680.18,14053704074.58,,,,167701563.85,500200968.2,33223440549.01,,,,,,,,679683271.48,44424603.39,590734.47,1289212703.55,,,,,,,2112208736.85,,,,,7677677638.6,,,,,37645268.86,1029276521.97,,31749056.28,594664574.03,,572717757.92,421704532.32,14491555399.72,47714995948.73,,1765302626.61,,,,,,3864572496.14,1079080606.37,2785491889.77,27338701.04,631267454.21,,,95539311.27,253323035.73,,68238903.59,,,,400219417.18,,,,,,,,,,,,,,2321333815.19,2843934904.7,12202831762.07,,4326903613.2,,,,32043246.12,14354723.8,,441834823.51,,829808.34,462084980.09,81448917.43,5696180.91,5365196293.4,17568028055.47,,3615065842.0,,,,148514893.37,,133929483.1,219261402.34,2515856216.87,,,17252584732.1,,,23885212569.78,6261755323.48,30146967893.26,47714995948.73,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T18:38:22
20250630,,5890288851.01,,,470919107.0,,,7404720010.18,3371254192.0,4033465818.18,2023912440.7,463245334.73,,,,,,,,,,178465253.38,178465253.38,15958109308.17,,,,166542750.63,489959474.5,33046162530.3,,,,,,,,679683271.48,45553823.37,590734.47,1289212703.55,,,12547301061.58,4583605320.36,7963695741.22,244419888.59,1886164813.71,1883308046.46,2856767.25,7719275852.63,3649253.62,7722925106.25,,,,,41608719.65,984468627.37,,31749056.28,582076156.54,,532207183.23,475250080.96,14271490276.86,47317652807.16,,2227586153.87,,,,,,3787755347.03,1171702111.23,2616053235.8,27338701.04,928706814.82,,,116195856.89,177406379.22,,145832659.2,,,284739376.98,430572036.18,,,,,,,,,,,,,,1904985898.78,2590668052.08,12191215239.91,,4761604503.9,,,,30384567.34,11554723.8,473331335.96,473331335.96,,829808.34,466522411.54,75711858.15,4013619.85,5823952828.88,18015168068.79,,3615065842.0,,,,148514893.37,,133929483.1,209009795.59,2515856216.87,,,16642563118.7,,,23264939349.63,6037545388.74,29302484738.37,47317652807.16,定期报告,未审计,20250827,CNY,合并期末,2025-08-26T18:10:09
20250331,,5374899669.26,,,470919107.0,,,6412350255.41,2615747779.55,3796602475.86,2529829258.75,568404572.57,,,,,,,,,,,204473901.46,15826386161.99,,,,165712224.79,598707432.41,32151682583.64,,,,,,,,690009766.55,46683043.35,1111852.61,1272351627.48,,,,,,,2521352013.37,,,,,6994433807.45,,,,,47155132.09,637320792.85,,31749056.28,580361988.91,,481458338.55,779319029.67,14083306449.16,46234989032.8,,1753290884.69,,,,,,4737475493.01,1696785592.46,3040689900.55,,692337203.58,,,109125085.1,115674217.85,,125157503.94,,,,480450502.01,,,,,,,,,,,,,,975778541.68,1840127154.05,10704259081.97,,5559306602.96,,,,31334371.59,14354723.8,,546578711.17,,582204.91,481479296.06,82831679.31,4468289.31,6720935879.11,17425194961.08,,3615065842.0,,,,148514893.37,,126224223.01,196167108.99,2515856216.87,,,16268403874.37,,,22870232158.61,5939561913.11,28809794071.72,46234989032.8,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T17:54:07
20241231,,5644393125.54,,,489334938.0,,,6317829655.48,2899349976.58,3418479678.9,1667357505.88,488258759.9,,,,,,,,,,183220903.36,183220903.36,15975157886.27,,,,165712224.79,732539612.55,31663804611.77,,,,,,,,690009766.55,47812263.33,1111852.61,1272351627.48,,,11487289704.35,4242244401.37,7245045302.98,244797749.0,2084137934.95,2084137934.95,,7000247553.98,3256600.6,7003504154.58,,,,,50067457.9,622213572.91,,31749056.28,617205582.9,,503415604.94,793536031.46,13717114905.89,45380919517.66,,2178846138.41,,,,,,4293308604.0,1122574886.34,3170733717.66,,280665858.14,,,115067781.2,127508129.55,,125157503.94,,,317036236.92,442193740.86,,,,,,,,,,,,,,1259485871.31,2183294837.71,10880370961.18,,5156833065.39,,,,30335037.99,14354723.8,577702479.43,577702479.43,,582204.91,484264131.12,76735537.78,4243557.05,6345050737.47,17225421698.65,,3615065842.0,,,,148514893.37,,126224223.01,188293706.24,2515856216.87,,,15837776911.38,,,22431731792.87,5723766026.14,28155497819.01,45380919517.66,定期报告,是,20260418,CNY,合并期末,2025-04-18T19:02:06
20240930,,6125274213.13,,,455134109.0,,,6199031826.21,2311539323.03,3887492503.18,2047726096.64,649051846.93,,,,,,,,,,,199698571.14,13027149757.03,,,,38104254.32,321887039.28,29063057713.68,,,,,,,,680691274.5,18799082.41,2879678.44,1293326971.98,,,,,,,1694839692.15,,,,,6490610759.3,,,,,47362975.42,615177267.35,,31749056.28,688714579.62,,528367792.89,756734555.14,12849253685.48,41912311399.16,,1808712144.78,,,,,,2800998226.45,444585775.65,2356412450.8,,309404465.44,,,129782808.27,109418688.79,,94282342.44,,,,517604112.53,,,,,,,,,,,,,,2294785373.02,1303755112.38,9274460931.66,,4136654963.54,,,,51433349.88,16738826.73,,502873954.12,,,482888672.43,87252029.02,2316346.19,5280158141.91,14554619073.57,,3615065842.0,,,,168351948.5,,156667991.65,167443255.64,2429333689.06,,,15325347174.74,,,21862209901.59,5495482424.0,27357692325.59,41912311399.16,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T18:10:03
20240630,,5811269094.82,,,368316620.0,,,6087975902.92,2083634562.92,4004341340.0,1920578476.18,483504385.25,,,,,,,,,,176152082.45,176152082.45,13670143502.04,,,,42197005.71,277961774.84,28838098844.21,,,,,,,,685462809.08,20648264.16,6900278.1,1293326971.98,,,9660008466.27,3958498373.7,5701510092.57,183176660.7,1925870050.43,1925870050.43,,5518333431.87,7435845.38,5525769277.25,,,,,53440287.94,598579737.33,,31749056.28,694088717.47,,550345241.18,786327090.29,12172507781.49,41010606625.7,,2527714172.83,,,,,,2881185989.26,952995947.83,1928190041.43,,167197128.59,,,122174682.71,130967908.21,,335323769.94,,,374962196.42,710285966.36,,,,,,,,,,,,,,2379119273.21,1009291779.59,9927936900.76,,3236074575.0,,,,42144701.27,16738826.73,441277849.66,463187849.66,21910000.0,,488669483.37,85502446.63,3648603.81,4335966486.47,14263903387.23,,3615065842.0,,,,168351948.5,,156667991.65,162012739.84,2429333689.06,,,14965418715.69,,,21496850926.74,5249852311.73,26746703238.47,41010606625.7,定期报告,未审计,20240830,CNY,合并期末,2024-08-29T18:15:04
20240331,,5612377787.41,,,420933280.0,,,5872504441.75,2488866691.09,3383637750.66,2523316289.0,473449889.94,,,,,,,,,,,160368007.33,14716693507.27,,,,44897609.52,361838214.77,30186379026.99,,,,,,,,679896389.46,24221321.62,13069711.25,1243547147.24,,,,,,,1638072959.13,,,,,5384692671.78,,,,,59223800.07,603105769.58,,31749056.28,708952539.11,,516375454.66,738892961.39,11641799781.57,41828178808.56,,2253147834.25,,,,,,3101761922.36,1146881271.45,1954880650.91,,321554191.32,,,128556626.07,65336623.49,,38196070.94,,,,339706855.17,,,,,,,,,,,,,,2045713341.41,1799584621.06,10055362015.13,,3556489282.03,,,,45835001.63,19722765.98,,536361787.97,,,477111321.61,86767034.8,698181.47,4722985375.49,14778347390.62,,3615065842.0,,,,145096161.22,,120749591.65,150089625.61,2429333689.06,,,15225129166.44,,,21685464075.98,5364367341.96,27049831417.94,41828178808.56,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T17:40:08
20231231,,5301969716.12,,,384101618.0,,,5997323250.64,2495740423.4,3501582827.24,1373450128.16,497490403.43,,,,,,,,,,150105449.4,150105449.4,14825839876.71,,,,46819512.23,378837825.59,28955937780.28,,,,,,,,679896389.46,24793450.63,16602783.54,1243547147.24,,,9424921508.74,3750281112.92,5674640395.82,221484328.53,1438531845.95,1438531845.95,,5453156067.29,7415051.86,5460571119.15,,,,,62814346.87,568722152.88,,31749056.28,706014490.64,,522082052.91,785392432.61,11540717268.16,40496655048.44,,2011838127.01,,,,,,2621630206.84,839167047.68,1782463159.16,,432352471.37,,,136906035.86,174417157.0,,57959332.94,,,319842333.92,377801666.86,,,,,,,,,,,,,,1674345654.1,1818846654.52,9248137973.56,,3255321829.07,,,,42270056.78,19722765.98,441596602.43,461596602.43,20000000.0,,479691247.66,86480186.99,2142517.96,4347225206.87,13595363180.43,,3615065842.0,,,,145096161.22,,120749591.65,136035232.49,2429333689.06,,,15173077126.24,,,21619357642.66,5281934225.35,26901291868.01,40496655048.44,定期报告,是,20250419,CNY,合并期末,2024-04-18T18:15:03
20230930,,5839235566.44,,,453292525.9,,,4633068049.0,1418915205.85,3214152843.15,3557170506.5,539468467.26,11350292.88,9272338.05,,,,,,,,,128652135.46,14339969736.67,,,,205433416.84,399227657.21,30095518061.28,,,,,,,,280709474.98,52149896.6,14615139.94,1304211433.15,,,,,,,2122561638.66,,,,,4448483712.45,,,,,8314957.37,573346067.65,,31749056.28,500001378.23,,519332867.35,693152733.72,10548628356.38,40644146417.66,,2301690755.38,,,,,,2921064137.98,918425972.5,2002638165.48,,996321675.83,,,115528989.35,204994677.78,,133253384.11,,,,506377563.18,,,,,,,,,,,,,,324526891.38,1543878626.95,8914383317.83,,3530735741.77,1240309479.47,,,5410051.47,17990669.12,,578385510.71,,,474530007.0,73686941.13,1364150.83,5922412551.5,14836795869.33,,3615065842.0,,,,145096161.22,,156164080.22,160398136.63,2348463401.75,,,14264483117.81,,,20689670739.63,5117679808.7,25807350548.33,40644146417.66,定期报告,未审计,20231024,CNY,合并期末,2023-10-23T19:30:03
20230630,,5036414774.76,,,470919107.0,,,3876986135.5,1320003801.09,2556982334.41,2005788965.61,245333426.4,11350292.88,5235490.57,,,,,,,,181807580.39,198393363.84,15762765396.34,,,,210851442.2,566129433.65,28373582045.3,,,,,,,,283226828.45,52727007.44,6362018.42,1304211433.15,,,8194699511.42,3568885786.71,4625813724.71,196720694.75,1717803724.84,1717803724.84,,4429093029.96,1996209.34,4431089239.3,,,,,13093083.34,538933153.82,,31749056.28,655468709.65,,555348106.6,589033419.53,10179045780.82,38552627826.12,,2182711517.96,,,,,,2423118159.55,733192199.8,1689925959.75,,399635662.77,,,153489532.1,109613757.7,,227518532.13,,,292029394.23,519547926.36,,,,,,,,,,,,,,1306394896.58,1400403911.38,8494915364.4,,2554951388.85,1228573808.23,,,3652374.01,15307603.98,414966725.16,434966725.16,20000000.0,,396525597.61,83993660.39,5390.0,4717976548.23,13212891912.63,,3615065842.0,,,,145096161.22,,156164080.22,135605444.63,2348463401.75,,,13940497892.93,,,20340892822.75,4998843090.74,25339735913.49,38552627826.12,定期报告,未审计,20230819,CNY,合并期末,2023-08-18T17:00:04
20230331,,4851305430.62,,,497227437.0,,,3818571022.87,1040588736.14,2777982286.73,2658030991.48,762908970.39,11350292.88,,,,,,,,,,589919813.53,15329359659.53,,,,15474184.41,346123087.5,28868920597.33,,,,,,,,282156689.69,84462843.8,29676291.28,1259552083.18,,,,,,,1507133529.72,,,,,4379531856.43,,,,,16839418.14,587190819.29,,31749056.28,488324376.63,,718779438.79,218596726.32,9603993129.55,38472913726.88,,2046347477.23,,,,,,3673373069.47,1122623267.44,2550749802.03,,268915396.56,,,149590057.37,127593074.02,,48119602.94,,,,450527959.63,,,,,,,,,,,,,,1836339358.25,944180061.39,9496866453.92,,1281413877.5,1216965698.63,,,4240649.27,17990669.12,,25212439.97,,,350232310.81,74611347.02,1666270.59,2972333262.91,12469199716.83,,3615065842.0,,,,133440707.51,,125541291.56,118172011.06,2348463401.75,,,14420543725.94,,,20761226979.82,5242487030.23,26003714010.05,38472913726.88,定期报告,未审计,20230429,CNY,合并期末,2023-04-28T16:20:11
20221231,,4447793075.05,,,505119936.0,,,3251369706.79,1058983568.74,2192386138.05,3112533213.32,478454286.71,11350292.88,,,,,,,,,181115960.94,192466253.82,14505304399.84,,,,20905988.87,651653798.69,27165600659.09,,,,,,,,282156689.69,85223458.3,30500994.62,1160359583.18,,,7981367035.07,3360470890.63,4620896144.44,196912241.72,1299647629.26,1299647629.26,,4423983902.72,6839581.36,4430823484.08,,,,,21555547.54,582810422.85,,31749056.28,610321467.12,,716221439.86,229223061.44,9480592834.22,36646193493.31,,1416641477.81,,,,,,2745167788.3,513436037.06,2231731751.24,,262253314.11,,,171375118.36,404621893.26,,64599102.94,,,456861382.29,521460485.23,,,,,,,,,,,,,,2867512447.67,931437669.63,9320470194.37,,608580416.63,1205485150.68,,,4041506.79,17990669.12,9414257.29,24414257.29,15000000.0,,349890906.25,79901977.61,2615151.97,2292920036.34,11613390230.71,,3615065842.0,,,,133440707.51,,125541291.56,109543077.07,2348463401.75,,,13499073383.67,,,19831127703.56,5201675559.04,25032803262.6,36646193493.31,定期报告,是,20240419,CNY,合并期末,2023-04-21T18:45:04
20220930,,5907853163.83,,,484073272.0,,,3189274394.55,864753520.5,2324520874.05,1885668910.32,933636785.46,11350292.88,,,,,,,,,,593116607.89,12900905346.63,,,,11655408.93,288588676.06,26194772565.67,,,,,,,,251290545.17,72178477.52,33504171.73,1114419312.06,,,,,,,1412186319.26,,,,,3924681842.62,,,,,17703960.56,716170207.01,,20812897.62,473032987.02,,811238567.03,131801568.96,8979020856.56,35173793422.23,,1461014438.12,,,,,,2968366297.57,1324780088.96,1643586208.61,,472845788.13,,,124845995.17,315865995.98,,101098110.06,,,,502381395.42,,,,,,,,,,,,,,2819861136.3,785191000.73,9450372047.42,,829026552.81,1226581972.58,,,12564886.47,15720000.0,,84148627.69,,,340188258.23,70130621.43,5548507.11,2583909426.32,12034281473.74,,3633066000.0,,,,141498601.34,188009096.18,93379415.31,109553778.27,1966422625.85,,,12695126843.4,,,18451038167.99,4688473780.5,23139511948.49,35173793422.23,定期报告,未审计,20221021,CNY,合并期末,2022-10-20T17:00:04
20220630,,6895464329.21,,,618245755.0,,,3766819330.16,960688256.67,2806131073.49,1673057140.98,711439197.59,11970982.5,,,,,,,,,212424971.03,224395953.53,12466271859.74,,,,14634219.71,297381064.04,26667708849.96,,,,,,,,291283139.11,72906602.93,35895478.94,1145567803.46,,,7521819548.84,3235984991.46,4285834557.38,203856945.96,1141358410.46,1141358410.46,,4081977611.42,5601856.33,4087579467.75,,,,,20644165.28,759120909.57,,20812897.62,330347599.48,,856278805.15,189765688.26,8951560968.01,35619269817.97,,885520961.12,,,,,,3009793855.89,1200429975.13,1809363880.76,,489245568.18,,,137343647.24,584668973.08,,99404366.84,,,439602478.46,539006845.3,,,,,,,,,,,,,,3652141344.78,794749931.4,10092471126.99,,1390092869.46,1542098337.88,,,14705536.86,15720000.0,8296086.39,23296086.39,15000000.0,,352978133.58,72710180.64,10580077.11,3422181221.92,13514652348.91,,3633066000.0,,,,141498601.34,188009096.18,108657056.75,95322741.52,1966422625.85,,,11190835657.37,,,16947793586.65,5156823882.41,22104617469.06,35619269817.97,定期报告,未审计,20220826,CNY,合并期末,2022-08-25T17:05:08
20220331,,6047752534.61,,,586675759.0,,,3963884397.28,362535633.65,3601348763.63,2639420854.53,1058034240.25,,,,,,,,,,,36275608.79,12255656828.98,,,,22546140.94,299829005.25,26910075369.63,,,,,,,,279681049.86,90045915.69,58396125.21,1097038709.93,,,,,,,566398390.99,,,,,4005090026.17,,,,,23743445.02,782732099.72,,20812897.62,322726461.4,,689066692.7,139644210.7,8075376025.01,34985451394.64,,1426133833.34,,,,,,3234800033.41,1204717847.51,2030082185.9,,288108351.74,,,180445277.48,412686167.37,,54587613.03,,,,518663208.3,,,,,,,,,,,,,,2025174506.33,368247073.68,8454258451.65,,2383310445.44,2529453854.41,,,12198999.67,20620000.0,,57497025.48,,,366229039.95,69442045.51,12810888.07,5451562298.53,13905820750.18,,3633066000.0,,,,101091641.91,188009096.18,78605903.46,92918877.78,1966422625.85,,,11230613464.67,,,16914709417.49,4164921226.97,21079630644.46,34985451394.64,定期报告,未审计,20220428,CNY,合并期末,2022-04-27T16:45:04
20211231,,6492828406.67,,,734002407.0,,,4167158758.44,326400139.21,3840758619.23,4148933021.93,552547573.62,890731.0,,,,,,,,,33667542.53,34558273.53,10324534763.67,,,,22806630.32,255597480.96,26732967316.14,,,,,,,,278230028.64,77820225.66,54503384.81,1209657297.89,,,7506690918.96,3141117828.61,4365573090.35,203856945.96,306706382.6,306706382.6,,4161716144.39,8675312.86,4170391457.25,,,,,25772774.74,789049385.05,,20812897.62,306362259.29,,568552496.48,166930750.47,7974789340.5,34707756656.64,,1579762029.15,,,,,,2522775367.5,708257846.63,1814517520.87,,321936655.94,,,170904984.43,750265849.16,,83632213.03,,,345359834.85,428992047.88,,,,,,,,,,,,,,4070040077.69,196874045.33,10041551057.08,,2400725945.41,2540014575.34,,,13875529.33,20620000.0,2273847.68,17273847.68,15000000.0,,348963647.32,84658465.86,16415652.94,5442547663.88,15484098720.96,,3633066000.0,,,,101091641.91,188009096.18,154674999.54,75720389.09,1966422625.85,,,9605265296.73,,,15348231856.94,3875426078.74,19223657935.68,34707756656.64,定期报告,是,20230422,CNY,合并期末,2022-04-14T17:40:04
20210930,,4110214284.13,,,833974061.0,,,4661946731.82,34310000.0,4627636731.82,2698408188.99,708564912.66,,,,,,,,,,,104142354.13,10056306750.35,,,,14165263.37,194334817.52,23382057363.97,,,,,,,,91350847.13,91217930.49,56661053.46,1437990950.03,,,,,,,431455483.56,,,,,3882364501.93,,,,,20929407.19,787445539.07,,20812897.62,232392332.26,,606153329.72,188686480.65,7847460753.11,31229518117.08,,2358995198.13,,,,,,2619831702.9,586755932.81,2033075770.09,,376689492.14,,,124990236.04,265722449.64,,85884240.4,,,,534339120.32,,,,,,,,,,,,,,3717981625.93,42155503.17,10040705328.27,,2201240867.88,1317939173.9,,,19169663.31,,,89054102.2,,,303159927.83,125970358.58,,4056534093.7,14097239421.97,,3633066000.0,,,,97238030.77,188009096.18,309164618.04,79841667.04,1522712658.21,,,7964194295.49,,,13418208173.37,3714070521.74,17132278695.11,31229518117.08,定期报告,未审计,20211021,CNY,合并期末,2021-10-20T17:05:04
20210630,,3619169292.86,,,40347046.58,,,4556716325.08,65302531.09,4491413793.99,2097024171.55,399058465.68,,,,,,,,,,185436229.64,185436229.64,10741518081.83,,,,18474887.76,266809065.06,21924553566.04,,,,,,,,90193226.54,91971892.98,54866764.43,1392652939.68,,,7400149021.25,3179215667.51,4220933353.74,219455077.96,312513943.62,312513943.62,,4001478275.78,3410594.74,4004888870.52,,,,,30848208.55,813969993.35,,20812897.62,229249564.81,,635643339.25,188788680.3,7866400321.65,29790953887.69,,2180536302.41,,,,,,2320291698.42,443149079.15,1877142619.27,,631801940.42,,,108752473.79,241876367.25,,69248156.2,,,473331712.62,542579868.82,,,,,,,,,,,,,,2094749004.71,81559248.6,8202146904.42,,2201040601.21,2985518504.99,,,23324306.51,,2638214.32,114086942.32,111448728.0,,331645480.58,93997138.16,,5749612973.77,13951759878.19,,3633066000.0,,,,97238030.77,188009096.18,271521872.07,69804750.14,1522712658.21,,,6773648997.77,,,12179983212.78,3659210796.72,15839194009.5,29790953887.69,定期报告,未审计,20210827,CNY,合并期末,2021-08-26T18:30:03
