报告日,资产,货币资金,存放中央银行款项,存放同业款项,结算备付金,贵金属,拆出资金,交易性金融资产,买入返售金融资产,应收票据,应收账款,应收款项融资,预付账款,应收股利,应收利息,应收保费,应收代位追偿款,应收分保账款,应收分保合同准备金,应收分保未到期责任准备金,应收分保未决赔款准备金,应收分保寿险责任准备金,应收分保长期健康险责任准备金,应收保证金,应收投资款项,应收次级债,其他应收款,贴现,发放贷款及垫款净额,存货净额,保费准备金,农险保费准备金,其他保险责任准备金,保单质押贷款,划分为持有待售的资产,可供出售金融资产,长期股权投资,投资性房地产,债权投资,债权计划投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,衍生金融资产,长期应收款,存出资本保证金,固定资产原值,减：累计折旧,固定资产净值,减：固定资产减值准备,在建工程,固定资产净额,固定资产合计,定期存款,合同资产,使用权资产,其中:交易席位费,无形资产,商誉,长期待摊费用,独立账户资产,递延税款借项,其他长期资产,资产总计,负债,短期借款,同业存放款项,拆入资金,吸收存款,交易性金融负债,卖出回购金融资产款,应付票据,应付账款,预收账款,应付手续费及佣金,应付职工薪酬,应交税金,应付利息,应付股利,其他应付款,应付保户红利,应付分保账款,应付赔付款,应付保证金,预收保费,代买卖证券款,代理承销证券款,预计负债,划分为持有待售的负债,衍生金融负债,长期借款,应付债券款,其中：应付次级债,应付债券：优先股,应付债券：永续债,保险合同准备金,未到期责任准备金,未决赔款准备金,寿险责任准备金,长期健康险责任准备金,应付长期保险保障基金,保户储金,独立账户负债,长期应付款,专项应付款,合同负债,租赁负债,长期递延收益,递延税款贷项,其他负债,负债合计,所有者权益,股本,其他权益工具,其中：优先股,其中：永续债,资本公积,其他综合收益,盈余公积,一般风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20110930,,13932000000.0,,,,,,3301000000.0,523000000.0,,,,,,11383000000.0,4242000000.0,,2958000000.0,14160000000.0,4377000000.0,4482000000.0,979000000.0,4322000000.0,,29329000000.0,,,,,,,,,3641000000.0,,119994000000.0,,6615000000.0,177332000000.0,,,,,,,,3140000000.0,,,,,1526000000.0,5162000000.0,6688000000.0,131286000000.0,,,,415000000.0,935000000.0,,,5247000000.0,5601000000.0,540722000000.0,,,,,,,24268000000.0,,,,1879000000.0,1438000000.0,1673000000.0,20000000.0,,,8547000000.0,4146000000.0,2977000000.0,,2952000000.0,,,,,,,,,,,365671000000.0,28581000000.0,20539000000.0,306041000000.0,10510000000.0,,47246000000.0,,,,,,,912000000.0,3192000000.0,464921000000.0,,8600000000.0,,,,47179000000.0,,1703000000.0,,17229000000.0,-53000000.0,74658000000.0,1143000000.0,75801000000.0,540722000000.0,定期报告,未审计,20111019,CNY,合并期末,2020-03-13T15:26:19
20110630,,15948000000.0,,,,,,3149000000.0,880000000.0,,,,,,10115000000.0,4443000000.0,,2895000000.0,13849000000.0,4555000000.0,4243000000.0,949000000.0,4102000000.0,,26012000000.0,,,,,,,,,3097000000.0,,130471000000.0,,6666000000.0,173320000000.0,,,,,,,,3140000000.0,8762000000.0,3765000000.0,4997000000.0,9000000.0,1378000000.0,4988000000.0,6366000000.0,127830000000.0,,,,585000000.0,935000000.0,,,3130000000.0,4392000000.0,537223000000.0,,,,,,,24805000000.0,,,,1957000000.0,1262000000.0,2222000000.0,34000000.0,,,7930000000.0,5000000000.0,2989000000.0,,2824000000.0,,,,,,,2375000000.0,2375000000.0,,,351138000000.0,28644000000.0,18840000000.0,293351000000.0,10303000000.0,,48207000000.0,,,,,,,920000000.0,4500000000.0,456163000000.0,,8600000000.0,,,,53524000000.0,,1703000000.0,,16027000000.0,-45000000.0,79809000000.0,1251000000.0,81060000000.0,537223000000.0,定期报告,未审计,20110829,CNY,合并期末,2020-03-13T15:26:19
20110331,,16262000000.0,,,,,,3333000000.0,1438000000.0,,,,,,9572000000.0,4240000000.0,,2866000000.0,13228000000.0,4336000000.0,3918000000.0,1044000000.0,3930000000.0,,23303000000.0,,,,,,,,,2645000000.0,,128082000000.0,439000000.0,6577000000.0,158864000000.0,,,,,,,,3140000000.0,,,,,1359000000.0,5072000000.0,6431000000.0,129266000000.0,,,,583000000.0,1040000000.0,,,1820000000.0,3951000000.0,517080000000.0,,,,,,,19400000000.0,,,,1869000000.0,1098000000.0,2327000000.0,19000000.0,,,7449000000.0,4379000000.0,2259000000.0,,2815000000.0,,,,,,,2357000000.0,2357000000.0,,,333862000000.0,26298000000.0,17455000000.0,280094000000.0,10015000000.0,,49321000000.0,,,,,,,895000000.0,4876000000.0,432926000000.0,,8600000000.0,,,,55887000000.0,,1703000000.0,,16670000000.0,-41000000.0,82819000000.0,1335000000.0,84154000000.0,517080000000.0,定期报告,未审计,20110429,CNY,合并期末,2020-03-13T15:26:19
20101231,,14960000000.0,,,,,,3604000000.0,2600000000.0,,,,,,9207000000.0,2622000000.0,,2787000000.0,12347000000.0,3763000000.0,3763000000.0,1298000000.0,3523000000.0,,22811000000.0,,,,,,,,,2307000000.0,,119759000000.0,440000000.0,2366000000.0,157360000000.0,,,,,,,,2772000000.0,8649000000.0,3530000000.0,5119000000.0,7000000.0,1341000000.0,5112000000.0,6453000000.0,106772000000.0,,,,607000000.0,149000000.0,,,1586000000.0,4202000000.0,475711000000.0,,,,,,,8150000000.0,,,,1325000000.0,1457000000.0,2088000000.0,6000000.0,,,7110000000.0,3510000000.0,2320000000.0,,3549000000.0,,,,,,,2338000000.0,2338000000.0,,,307186000000.0,23407000000.0,15826000000.0,258797000000.0,9156000000.0,,51354000000.0,,,,,,,2000000.0,3765000000.0,394160000000.0,,8600000000.0,,,,56810000000.0,,1703000000.0,,13221000000.0,-37000000.0,80297000000.0,1254000000.0,81551000000.0,475711000000.0,定期报告,是,20120326,CNY,合并期末,2020-03-13T15:26:19
20100930,,17339000000.0,,,,,,5232000000.0,6021000000.0,,,,,,9239000000.0,3506000000.0,,2314000000.0,12587000000.0,3842000000.0,3981000000.0,1041000000.0,3723000000.0,,21200000000.0,,,,,,,,,1993000000.0,,119169000000.0,464000000.0,,142002000000.0,,,,,,,,2772000000.0,,,,,3211000000.0,4798000000.0,8009000000.0,100356000000.0,,,,555000000.0,149000000.0,,,1196000000.0,2725000000.0,456828000000.0,,,,,,,4500000000.0,,,,1753000000.0,1415000000.0,1148000000.0,4000000.0,,,6487000000.0,4057000000.0,2196000000.0,,2114000000.0,,,,,,,2319000000.0,2319000000.0,,,295235000000.0,23114000000.0,15168000000.0,248026000000.0,8927000000.0,,53021000000.0,,,,,,,83000000.0,2657000000.0,376989000000.0,,8600000000.0,,,,58769000000.0,,1395000000.0,,9877000000.0,-33000000.0,78608000000.0,1231000000.0,79839000000.0,456828000000.0,定期报告,未审计,20101030,CNY,合并期末,2020-03-13T15:26:19
20100630,,22440000000.0,,,,,,2138000000.0,67000000.0,,,,,,8581000000.0,3515000000.0,,1752000000.0,11639000000.0,3804000000.0,3192000000.0,1095000000.0,3548000000.0,,21124000000.0,,,,,,,,,1739000000.0,,111508000000.0,449000000.0,,140327000000.0,,,,,,,,2272000000.0,8138000000.0,3299000000.0,4839000000.0,,3046000000.0,4839000000.0,7885000000.0,93832000000.0,,,,541000000.0,149000000.0,,,2219000000.0,3293000000.0,435470000000.0,,,,,,,4410000000.0,,,,1725000000.0,1328000000.0,1494000000.0,12000000.0,,,5851000000.0,4141000000.0,2343000000.0,,1972000000.0,,,,,,,2301000000.0,2301000000.0,,,276671000000.0,22448000000.0,13185000000.0,232564000000.0,8474000000.0,,52777000000.0,,,,,,,6000000.0,5065000000.0,360096000000.0,,8600000000.0,,,,55253000000.0,,1395000000.0,,8991000000.0,-29000000.0,74210000000.0,1164000000.0,75374000000.0,435470000000.0,定期报告,未审计,20100830,CNY,合并期末,2020-03-13T15:26:19
20100331,,29720000000.0,,,,,,621000000.0,14000000.0,,,,,,7887000000.0,3484000000.0,,1948000000.0,10761000000.0,3430000000.0,3161000000.0,907000000.0,3263000000.0,,,,,,22230000000.0,,,,,1501000000.0,,116389000000.0,443000000.0,,119851000000.0,,,,,,,,2272000000.0,,,,,2916000000.0,4936000000.0,7852000000.0,91312000000.0,,,,555000000.0,149000000.0,,,1208000000.0,3203000000.0,421400000000.0,,,,,,,4380000000.0,,,,1672000000.0,1144000000.0,1384000000.0,2000000.0,,,5204000000.0,3948000000.0,2134000000.0,,1982000000.0,,,,,,,2282000000.0,2282000000.0,,,261417000000.0,19994000000.0,12375000000.0,221017000000.0,8031000000.0,,53285000000.0,,,,,,,155000000.0,2355000000.0,341344000000.0,,8600000000.0,,,,58667000000.0,,1395000000.0,,10365000000.0,-27000000.0,79000000000.0,1056000000.0,80056000000.0,421400000000.0,定期报告,未审计,20100430,CNY,合并期末,2020-03-13T15:26:19
20091231,,30123000000.0,,,,,,333000000.0,115000000.0,,,,,,6679000000.0,2227000000.0,,1637000000.0,9147000000.0,2598000000.0,2845000000.0,669000000.0,3035000000.0,,22199000000.0,,,,,,,,,1352000000.0,,118475000000.0,464000000.0,,104618000000.0,,,,,,,,1968000000.0,7844000000.0,3063000000.0,4781000000.0,78000000.0,3155000000.0,4703000000.0,7858000000.0,86371000000.0,,,,584000000.0,149000000.0,,,839000000.0,2049000000.0,397187000000.0,,,,,,,9800000000.0,,,,1163000000.0,1414000000.0,620000000.0,6000000.0,,,5113000000.0,2208000000.0,1902000000.0,,4269000000.0,,,,,,,2263000000.0,2263000000.0,,,236152000000.0,15863000000.0,11479000000.0,201249000000.0,7561000000.0,,52179000000.0,,,,,,,195000000.0,4230000000.0,321514000000.0,,8483000000.0,,,,57247000000.0,,1395000000.0,,7552000000.0,-26000000.0,74651000000.0,1022000000.0,75673000000.0,397187000000.0,定期报告,是,20110328,CNY,合并期末,2020-03-13T15:26:19
20090930,,11996000000.0,,,,,,371000000.0,,,,,,,6708000000.0,2853000000.0,,2024000000.0,12290000000.0,4456000000.0,2874000000.0,780000000.0,4180000000.0,,22200000000.0,,,,,,,,,1182000000.0,,117616000000.0,273000000.0,,86618000000.0,,,,,,,,1838000000.0,,,,,2542000000.0,4525000000.0,7067000000.0,86340000000.0,,,,548000000.0,,,,1896000000.0,3813000000.0,365633000000.0,,,,,,,14778000000.0,,,,1505000000.0,1007000000.0,754000000.0,10000000.0,,,4956000000.0,3058000000.0,1777000000.0,,1454000000.0,,,,,,,2244000000.0,2244000000.0,,,281187000000.0,20643000000.0,11026000000.0,239456000000.0,10062000000.0,,380000000.0,,,,,,,1000000.0,1981000000.0,315092000000.0,,7700000000.0,,,,35757000000.0,,985000000.0,,5636000000.0,-26000000.0,50052000000.0,489000000.0,50541000000.0,365633000000.0,定期报告,未审计,20091031,CNY,合并期末,2020-03-13T15:26:19
20090630,,18734000000.0,,,,,,416000000.0,,,,,,,6857000000.0,3117000000.0,,1900000000.0,11952000000.0,4569000000.0,2759000000.0,590000000.0,4034000000.0,,22346000000.0,,,,,,,,,986000000.0,,113494000000.0,296000000.0,,81919000000.0,,,,,,,,1838000000.0,7057000000.0,2832000000.0,4225000000.0,11000000.0,2464000000.0,4214000000.0,6678000000.0,91061000000.0,,,,552000000.0,,,,973000000.0,2435000000.0,365554000000.0,,,,,,,22435000000.0,,,,1186000000.0,966000000.0,415000000.0,6000000.0,,,4598000000.0,3040000000.0,1702000000.0,,1264000000.0,,,,,,,2226000000.0,2226000000.0,,,272384000000.0,20241000000.0,10572000000.0,232137000000.0,9434000000.0,,426000000.0,,,,,,,1000000.0,2632000000.0,313281000000.0,,7700000000.0,,,,39158000000.0,,985000000.0,,3939000000.0,-26000000.0,51756000000.0,517000000.0,52273000000.0,365554000000.0,定期报告,是,20090831,CNY,合并期末,2020-03-13T15:26:19
20090331,,21830000000.0,,,,,,448000000.0,5000000.0,,,,,,6198000000.0,3090000000.0,,2163000000.0,11476000000.0,4197000000.0,2971000000.0,514000000.0,3794000000.0,,19124000000.0,,,,,,,,,809000000.0,,104141000000.0,280000000.0,,79547000000.0,,,,,,,,1838000000.0,,,,,2116000000.0,4192000000.0,6308000000.0,86467000000.0,,,,559000000.0,,,,1872000000.0,2452000000.0,348607000000.0,,,,,,,19328000000.0,,,,1309000000.0,820000000.0,-202000000.0,2000000.0,,,4552000000.0,3298000000.0,1562000000.0,,1304000000.0,,,98000000.0,,,,2207000000.0,2207000000.0,,,261015000000.0,18362000000.0,10578000000.0,223063000000.0,9012000000.0,162000000.0,278000000.0,,,,,,,1000000.0,1670000000.0,297404000000.0,,7700000000.0,,,,37941000000.0,,985000000.0,,4085000000.0,-27000000.0,50684000000.0,519000000.0,51203000000.0,348607000000.0,定期报告,未审计,20090427,CNY,合并期末,2020-03-13T15:26:19
20081231,,17513000000.0,,,,,,1166000000.0,60000000.0,,,,,,4979000000.0,2270000000.0,,2033000000.0,7780000000.0,2314000000.0,3073000000.0,152000000.0,2241000000.0,,16532000000.0,,,,,,,,,698000000.0,,96066000000.0,465000000.0,,70980000000.0,,,,,,,,1838000000.0,6913000000.0,2592000000.0,4321000000.0,11000000.0,2051000000.0,4310000000.0,6361000000.0,82756000000.0,,,,578000000.0,,,,2672000000.0,2258000000.0,317005000000.0,,,,,,,7020000000.0,,,,829000000.0,993000000.0,-619000000.0,,,,4121000000.0,2213000000.0,1497000000.0,,2788000000.0,,,98000000.0,,,,2188000000.0,2188000000.0,,,194239000000.0,13156000000.0,10624000000.0,164459000000.0,6000000000.0,120000000.0,50915000000.0,,,,,,,29000000.0,1672000000.0,267885000000.0,,7700000000.0,,,,37058000000.0,,1006000000.0,,2898000000.0,-24000000.0,48638000000.0,482000000.0,49120000000.0,317005000000.0,定期报告,是,20100419,CNY,合并期末,2020-03-13T15:26:19
20080930,,16450000000.0,,,,,,1388000000.0,1728000000.0,,,,,,5231000000.0,3762000000.0,,2256000000.0,11192000000.0,3874000000.0,3689000000.0,173000000.0,3456000000.0,,,,16291000000.0,,,,,,,634000000.0,,99325000000.0,249000000.0,,67240000000.0,,,,,,,,1518000000.0,,,,,2095000000.0,3947000000.0,6042000000.0,68887000000.0,,,,522000000.0,,,,2413000000.0,5241000000.0,310369000000.0,,,,,,,925000000.0,,,,1046000000.0,801000000.0,-162000000.0,1000000.0,,,3821000000.0,2971000000.0,1497000000.0,,1044000000.0,,,402000000.0,,,,2169000000.0,2169000000.0,,,241141000000.0,17216000000.0,11010000000.0,204668000000.0,8247000000.0,124000000.0,3454000000.0,,,,,,,1000000.0,1642000000.0,260877000000.0,,7700000000.0,,,,34013000000.0,,894000000.0,,6513000000.0,-25000000.0,49095000000.0,397000000.0,49492000000.0,310369000000.0,定期报告,未审计,20081027,CNY,合并期末,2020-03-13T15:26:19
20080630,,17499000000.0,,,,,,1225000000.0,459000000.0,,,,,,4967000000.0,4174000000.0,,1714000000.0,11306000000.0,4059000000.0,3765000000.0,173000000.0,3309000000.0,,15877000000.0,,,,,,,,,549000000.0,,100815000000.0,190000000.0,,62406000000.0,,,,,,,,998000000.0,6395000000.0,2440000000.0,3955000000.0,11000000.0,1959000000.0,3944000000.0,5903000000.0,73196000000.0,,,,522000000.0,,,,1969000000.0,2216000000.0,305985000000.0,,,,,,,1765000000.0,,,,1029000000.0,765000000.0,-114000000.0,1000000.0,,,3414000000.0,2895000000.0,1447000000.0,,928000000.0,,,402000000.0,,,,2151000000.0,2151000000.0,,,234175000000.0,17551000000.0,10879000000.0,197996000000.0,7749000000.0,115000000.0,4350000000.0,,,,,,,1000000.0,2013000000.0,255337000000.0,,7700000000.0,,,,33518000000.0,,894000000.0,,8149000000.0,-24000000.0,50237000000.0,411000000.0,50648000000.0,305985000000.0,定期报告,未审计,20080823,CNY,合并期末,2020-03-13T15:26:19
20080331,,22415000000.0,,,,,,1702000000.0,8408000000.0,,,,,,4267000000.0,3815000000.0,,1847000000.0,10762000000.0,3728000000.0,3684000000.0,184000000.0,3166000000.0,,13939000000.0,,,,,,,,,469000000.0,,113889000000.0,237000000.0,,59030000000.0,,,,,,,,998000000.0,,,,,485000000.0,3889000000.0,4374000000.0,57864000000.0,,,,526000000.0,,,,380000000.0,2013000000.0,306935000000.0,,,,,,,7097000000.0,,,,902000000.0,831000000.0,491000000.0,4000000.0,,,2835000000.0,2724000000.0,1448000000.0,,914000000.0,,,402000000.0,,,,2126000000.0,2126000000.0,,,224171000000.0,15959000000.0,10335000000.0,190878000000.0,6999000000.0,153000000.0,5370000000.0,,,,,,,674000000.0,1393000000.0,251535000000.0,,7700000000.0,,,,39725000000.0,,894000000.0,,6737000000.0,-22000000.0,55034000000.0,366000000.0,55400000000.0,306935000000.0,定期报告,未审计,20080422,CNY,合并期末,2020-03-13T15:26:19
20071231,,23622000000.0,,,,,,2463000000.0,5500000000.0,,,,,,3393000000.0,2267000000.0,,1444000000.0,9131000000.0,2966000000.0,2997000000.0,167000000.0,3001000000.0,,13923000000.0,,,,,,,,,442000000.0,,121783000000.0,256000000.0,,58120000000.0,,,,,,,,998000000.0,6216000000.0,2229000000.0,3987000000.0,11000000.0,454000000.0,3976000000.0,4430000000.0,59262000000.0,,,,532000000.0,,,,5000000.0,1439000000.0,309010000000.0,,,,,,,11788000000.0,,,,804000000.0,1065000000.0,-154000000.0,7000000.0,,,2779000000.0,1608000000.0,1137000000.0,,2150000000.0,,,402000000.0,,,,2113000000.0,2113000000.0,,,209821000000.0,14075000000.0,9120000000.0,179637000000.0,6989000000.0,105000000.0,7103000000.0,,,,,,,3671000000.0,1290000000.0,245689000000.0,,7700000000.0,,,,49284000000.0,,894000000.0,,4947000000.0,-18000000.0,62807000000.0,514000000.0,63321000000.0,309010000000.0,定期报告,是,20090411,CNY,合并期末,2020-03-13T15:26:19
20070630,,23156000000.0,,,,,,2887000000.0,780000000.0,,,,,,3343000000.0,3380000000.0,,1607000000.0,8476000000.0,3395000000.0,2666000000.0,102000000.0,2313000000.0,,,10225000000.0,,,,,,,,284000000.0,,76438000000.0,263000000.0,,43490000000.0,,,,,,61000000.0,,850000000.0,5674000000.0,2086000000.0,3588000000.0,14000000.0,47000000.0,3574000000.0,3621000000.0,57575000000.0,,,,383000000.0,,,,590000000.0,1510000000.0,238919000000.0,,,,,,,1192000000.0,,,,870000000.0,732000000.0,1202000000.0,76000000.0,,,2354000000.0,2665000000.0,898000000.0,,710000000.0,,,421000000.0,,,,2000000000.0,2000000000.0,,,188133000000.0,15161000000.0,7969000000.0,159427000000.0,5576000000.0,94000000.0,9344000000.0,,,,,,,1498000000.0,1044000000.0,213233000000.0,,6700000000.0,,,,15828000000.0,,303000000.0,,2468000000.0,-13000000.0,25286000000.0,400000000.0,25686000000.0,238919000000.0,招股说明书/意向书,是,20071207,CNY,合并期末,2020-03-13T15:26:19
20061231,,10142000000.0,,,,,,4757000000.0,1744000000.0,,,,,,2134000000.0,1992000000.0,,1185000000.0,7532000000.0,2836000000.0,2591000000.0,83000000.0,2022000000.0,,,7726000000.0,,,7726000000.0,,,,,219000000.0,,68416000000.0,181000000.0,,36879000000.0,,,,,,1000000.0,,890000000.0,5731000000.0,1905000000.0,3826000000.0,14000000.0,22000000.0,3812000000.0,3834000000.0,53855000000.0,,,,408000000.0,,,,410000000.0,786000000.0,203091000000.0,,,,,,,3120000000.0,,,,632000000.0,760000000.0,432000000.0,3000000.0,,,1984000000.0,1694000000.0,615000000.0,,1288000000.0,,,985000000.0,,,,2038000000.0,2038000000.0,,,161976000000.0,12174000000.0,6970000000.0,137799000000.0,5033000000.0,58000000.0,11353000000.0,,,,,,,1571000000.0,1316000000.0,189825000000.0,,4300000000.0,,,,7914000000.0,,547000000.0,,-1599000000.0,-9000000.0,11153000000.0,2113000000.0,13266000000.0,203091000000.0,定期报告,是,20080412,CNY,合并期末,2020-03-13T15:26:19
20051231,,8055000000.0,,,,,,4869000000.0,1416000000.0,,,,,,1716000000.0,1777000000.0,,881000000.0,5239000000.0,2325000000.0,1617000000.0,48000000.0,1249000000.0,,,7550000000.0,,,,,,,,111000000.0,,44298000000.0,113000000.0,,29533000000.0,,,,,,,,690000000.0,,,,,143000000.0,3667000000.0,3810000000.0,48828000000.0,,,,287000000.0,,,,1397000000.0,773000000.0,161343000000.0,,,,,,,9522000000.0,,,,515000000.0,590000000.0,-25000000.0,30000000.0,,,895000000.0,1054000000.0,570000000.0,,1406000000.0,,,680000000.0,,,,,,,,131635000000.0,9986000000.0,5470000000.0,112750000000.0,3429000000.0,57000000.0,5957000000.0,,,,,,,2000000.0,1121000000.0,154009000000.0,,4300000000.0,,,,6406000000.0,,171000000.0,,-4268000000.0,-3000000.0,6606000000.0,728000000.0,7334000000.0,161343000000.0,招股说明书/意向书,是,20071207,CNY,合并期末,2020-03-13T15:26:19
20041231,,3209000000.0,,,,,,1128000000.0,2800000000.0,,,,,,1130000000.0,2028000000.0,,372000000.0,4435000000.0,2308000000.0,1235000000.0,26000000.0,866000000.0,,,7550000000.0,,,,,,,,57000000.0,,28479000000.0,184000000.0,,15669000000.0,,,,,,,,690000000.0,,,,,112000000.0,3665000000.0,3777000000.0,46234000000.0,,,,295000000.0,,,,2191000000.0,1335000000.0,121563000000.0,,,,,,,1793000000.0,,,,445000000.0,440000000.0,211000000.0,,,,525000000.0,868000000.0,264000000.0,,1445000000.0,,,680000000.0,,,,,,,,106960000000.0,9549000000.0,4430000000.0,90445000000.0,2536000000.0,832000000.0,3021000000.0,,,,,,,1000000.0,1419000000.0,118904000000.0,,4300000000.0,,,,3527000000.0,,86000000.0,,-5314000000.0,-2000000.0,2597000000.0,62000000.0,2659000000.0,121563000000.0,招股说明书/意向书,是,20071207,CNY,合并期末,2020-03-13T15:26:19
20031231,,360915334.0,,,,,,30980000.0,,,,,1588656.0,,4649654.0,16805910.0,,1141131.0,,,,,,2140000.0,,,9408573.0,,,2970.0,,,,,,,,,60514865.0,,,,,,,,114224450.0,58151928.0,11171762.0,46980166.0,,2213947.0,46980166.0,49194113.0,,,,,1904531.0,,21516228.0,,,,676426419.0,,,,,,,,,,,3090660.0,13714055.0,2444920.0,,,13247596.0,,19853362.0,,52354173.0,39430270.0,,,,,,,,,,,224711265.0,142372191.0,82339074.0,,,5679987.0,,,,,,,,,6340617.0,393213417.0,,500000000.0,,,,,,,,-216786998.0,,283213002.0,,283213002.0,676426419.0,定期报告,是,20040929,CNY,合并期末,2020-03-13T15:26:19
20021231,,479200965.0,,,,,,2000000.0,,,,,536110.0,,6740207.0,25919290.0,,1531516.0,,,,,,1700000.0,,,4767298.0,,,15010.0,,,,,,,,,,,,,,,,,28970550.0,21299787.0,3355503.0,17944284.0,,3579342.0,17944284.0,21523626.0,,,,,280686.0,,11254566.0,,,,584439824.0,,,,,,,,,,,609756.0,10055865.0,3094548.0,,,7934803.0,,15488657.0,,13635975.0,3288587.0,,,,,,,,,,,93297173.0,78144975.0,15152198.0,,,1855585.0,,,,,,,,,231600.0,154658529.0,,500000000.0,,,,,,,,-70218705.0,,429781295.0,,429781295.0,584439824.0,定期报告,是,20040929,CNY,合并期末,2020-03-13T15:26:19
20011231,,484084353.0,,,,,,,,,,,,,,,,,,,,,,,,,1991014.0,,,18200.0,,,,,,,,,,,,,,,,,,4154431.0,,4154431.0,,419835.0,4154431.0,4574266.0,,,,,,,2724656.0,,,,493392489.0,,,,,,,,,,,,811218.0,14426.0,,,241964.0,,,,,59224.0,,,,,,,,,,,99082.0,99082.0,,,,1982.0,,,,,,,,,,4873252.0,,500000000.0,,,,,,,,-11480763.0,,488519237.0,,488519237.0,493392489.0,定期报告,是,20040929,CNY,合并期末,2020-03-13T15:26:19
20001231,,7788080000.0,,,,,,8395260000.0,,,3101410000.0,,97320000.0,,,109950000.0,,,,,,,,460000000.0,,,,,387510000.0,,,,,,,,,,,,,,,,,,,,,,,,2331540000.0,2331540000.0,,,,,,,,,,8831710000.0,31506680000.0,,,,,,,,,,,,,,,,304140000.0,,7800000.0,,19622640000.0,,,,,,,,,,,,23530110000.0,2799310000.0,1108160000.0,19622640000.0,,430910000.0,285870000.0,,,,,,,,3677770000.0,28333770000.0,,2006390000.0,,,,303970000.0,,591290000.0,,271270000.0,,3172910000.0,,3172910000.0,31506680000.0,其他,未审计,20010430,CNY,合并期末,2020-03-13T15:26:19
19991231,,5446460000.0,,,,,,11157540000.0,,,3612130000.0,,94010000.0,,,127470000.0,,,,,,,,403200000.0,,,,,436990000.0,,,,,,,,,,,,,,,,,,,,,,,,2048610000.0,2048610000.0,,,,,,,,,,548370000.0,23877770000.0,,,,,,,,,,,,,,,,350140000.0,,31410000.0,,14609560000.0,,,,,,,,,,,,17984420000.0,2345090000.0,1029770000.0,14609560000.0,,368250000.0,417930000.0,,,,,,,,1543900000.0,20696380000.0,,2006390000.0,,,,303990000.0,,498150000.0,,372860000.0,,3181390000.0,,3181390000.0,23877770000.0,其他,未审计,20010430,CNY,合并期末,2020-03-13T15:26:19
19981231,,7214490000.0,,,,,,6058780000.0,,,1412650000.0,,152430000.0,,,260890000.0,,,,,,,,403200000.0,,,,,497540000.0,,,,,,,,,,,,,,,,,,,,,,,,1344480000.0,1344480000.0,,,,,,,,,,548520000.0,17897260000.0,,,,,,,,,,,,,,,,434150000.0,,8380000.0,,9656600000.0,,,,,,,,,,,,12941500000.0,2163740000.0,1121160000.0,9656600000.0,,313020000.0,671820000.0,,,,,,,,547620000.0,14916790000.0,,2006390000.0,,,,303980000.0,,498120000.0,,171980000.0,,2980470000.0,,2980470000.0,17897260000.0,其他,未审计,20000430,CNY,合并期末,2020-03-13T15:26:19
19971231,,7150980000.0,,,,,,,,,1521400000.0,,150010000.0,,,369380000.0,,,,,,,,403200000.0,,,,,278340000.0,,,,,,,,4270090000.0,,,,,,,,,,,,,,,,1096580000.0,1096580000.0,,,,,,,,,,666050000.0,15911850000.0,,,,,,,,,,,,,,,,367650000.0,,254420000.0,,,,,,,,,,,,,,3288280000.0,2307130000.0,981150000.0,,,192870000.0,940080000.0,,,,,,,,448760000.0,12795890000.0,,2006390000.0,,,,303980000.0,,461690000.0,,151020000.0,,3115960000.0,,3115960000.0,15911850000.0,其他,未审计,19990430,CNY,合并期末,2020-03-13T15:26:19
