报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,216893162618.1,186485890255.96,86496757428.23,74429132673.79,,153404762829.59003,,449332980547.68,18836437666.18,16048681866.71,16048681866.71,,,,,,38223841494.37,,,,,8632693020.65,,,11921385331.32,282664010.83,1395244.99,74106731598.39,38794922836.56,,,,,,,2748746436.34,251864216.28,,3000610652.62,,799291660.56,1453782816.64,2291401.11,,,,1726625173.73,2268181021.54,1122227199219.8,,10347753844.67,,87362528310.59,16810933558.18,65495083977.37,15816332091.17,231282272047.39,55200382578.36,55200382578.36,,13867156327.49,994054528.65,,,,285350146099.46,,,,,797714038.71,,,,155174772249.27002,,,,,,174813975.48,849288142.47,522774276.67,3948023022.24,943994029068.1699,,7824845511.0,33717550078.15,,33640000000.0,34374206471.77,,2698113709.43,,11514684711.86,28208143023.93,,53147328260.26,,171484871766.4,6748298385.23,178233170151.63,1122227199219.8,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T20:30:09
20251231,,195735134697.13,170267528344.08,49870281502.17,39112425803.23,,144023511221.07,,362399524591.1,27414103067.84,13723762190.79,13723762190.79,,,,,,33580693743.59,,,,,5731171401.79,,,11985390504.2,285611517.98,1430503.12,90423732743.3,30509880691.44,,,5598907792.15,2879991612.66,2718916179.49,532323.0,2718383856.49,251864216.28,,2970248072.77,,858818222.28,1496268778.99,2343820.47,,,,2370738521.98,2101608130.12,975484253922.1299,,10956655005.64,,81724950195.14,23383413250.8,52627986914.87,15996566034.46,193579001845.37,49323504997.7,49323504997.7,,11895165430.04,1177664240.13,,,,227638761569.44,,,,,797869012.51,,,,138511340201.56,,,,,,164187164.44,911974721.09,402674307.51,3934687576.02,813026402466.72,,7605845511.0,26600000000.0,,26600000000.0,31045385923.42,,2707167137.37,,11514684711.86,28761812151.97,,47876587746.78,,156111483182.4,6346368273.01,162457851455.40997,975484253922.1299,定期报告,是,20260428,CNY,合并期末,2026-03-30T22:06:05
20250930,,191586856158.35,170780846770.27002,51701517127.56,39189390176.78,,136548428060.65,,353230231854.16,19395397637.5,15436067652.45,15436067652.45,,,,,,30110736741.36,,,,,5826296440.6,,,11452737882.62,252806917.94,1540179.03,94537429466.75,34229891396.62,,,,,,,2807338820.23,251072646.76,,3058411466.99,,846031750.7,1479636822.3,2369251.65,,,,2418178336.4,1321741281.17,953436306424.8,,8547056213.21,,84563041590.35,28274395454.06,29636700532.79,16399959919.06,207824133108.2,49505793900.45,49505793900.45,,11097828513.64,1297734839.04,,,,222337734919.66,,,,,33708645.1,,,,128272777899.74,,,,,,144212559.55,894545991.18,318461120.88,4743716976.71,793891802183.62,,7605845511.0,26600000000.0,,26600000000.0,31040960948.85,,2793989345.49,,10381006802.6,26295188746.14,,48787314679.27,,153504306033.35,6040198207.83,159544504241.18,953436306424.8,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:18:05
20250630,,175366557509.9,149738304068.22,36601647507.1,28051016070.28,,108660842231.22,,288717659484.35004,18958172052.75,10600470611.59,10600470611.59,,,,,,26962603973.78,,,,,3289619130.69,,,11219294750.97,249680317.16,94442516.18,91178499191.05,35063280568.01,,,5617321905.72,2735224563.93,2882097341.79,532323.0,2881565018.79,251072646.76,,3132637665.55,,903894002.99,1502345075.19,2366656.63,,,,2100903967.09,1234363903.54,815839281115.74,,4694099439.28,,58059831191.93,37446659951.55,20207423390.47,8041485089.19,169970658093.96997,40959887567.2,40959887567.2,,10129413498.07,967034248.06,,,,191915606190.58,7000738.89,,,,33610647.8,,,,111043972201.82,,,,,,113269933.95,948240503.87,234828519.35,4486000112.66,659259021318.64,,7605845511.0,26600000000.0,,26600000000.0,31057716117.46,,3732444743.37,,10381006802.6,26192144908.86,,45378082550.89,,150947240634.18,5633019162.92,156580259797.1,815839281115.74,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T21:50:05
20250331,,153998574103.91,131567602720.43,33645992371.69,24331603970.71,,111318516269.89,,297288474357.72,20236843582.1,14086789303.94,14086789303.94,,,,,,22693750006.82,,,,,3749888065.26,,,10940762680.65,252295664.79,72368436.36,113251401139.43,24462391854.05,,,,,,,2824709739.15,251072646.76,,3075782385.91,,910842845.62,1530480952.89,2394682.83,,,,1943334945.4,1155581059.75,814616464709.0099,,2495575719.75,,76024027082.62,22819703887.76,12640777768.41,6703350316.11,208425846038.18,35143348713.51,35143348713.51,,11204020361.64,406906567.13,,,,167948164327.47,,,,,33704411.06,,,,109474574781.95,,,,,,134025476.39,951662782.91,197612441.19,4307782242.96,658911082919.04,,7605845511.0,26600000000.0,,26600000000.0,31056115510.61,,3260488683.15,,10381006802.6,26089833406.76,,45016108486.9,,150009398401.02,5695983388.95,155705381789.96997,814616464709.0099,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T19:52:08
20241231,,169395629000.12,139368429042.33,35188241869.55,25584775331.2,,108939926113.56,,242824236471.59003,20565244416.82,8659030810.59,8659030810.59,,,,,,22681988726.47,,,,,3879446809.7,,,11006918374.63,242976775.39,35645111.09,104334354563.11,22317775030.1,,,5420558960.65,2560102643.22,2860456317.43,532323.0,2859923994.43,251072646.76,,3110996641.19,,963747665.8,1550492651.89,2402986.89,,,,1855660829.21,1190393085.39,758745107933.0901,,4324295774.53,,71983519030.73,14605858376.36,9367094995.03,6757754038.1,171313952370.68,31538413093.55,31538413093.55,,10405791926.33,795815167.1,,,,175339654764.88998,,,,,33518586.97,,,,103290976765.17,,,,,,123279527.87,999553504.15,149424416.6,4630824286.73,605659726624.79,,7621087664.0,26600000000.0,,26600000000.0,31274034904.36,233608724.73,3527191300.02,,10381006802.6,25997546740.49,,42434656519.55,,147601915206.28998,5483466102.01,153085381308.3,758745107933.0901,定期报告,是,20260331,CNY,合并期末,2025-03-28T23:42:14
20240930,,161430501375.7,135239537682.88,21986133138.16,17383914380.47,,85126549350.66,,273502492241.37,20050674097.84,11124279368.03,11124279368.03,,,,,,26741212955.0,,,,,11009423972.31,,,10597485766.13,188944921.59,80601132.48,127335701998.04,11992229530.01,,,,,,,2915934343.94,246301316.8,,3162235660.74,,1052982170.83,1519443781.37,2340187.45,,,,2173219640.5,1576997144.31,770653448432.5199,,5901014722.5,,38171975439.33,45751666087.25,10780834418.51,15408180750.04,176287837715.56998,36267932536.37,36267932536.37,,9593500615.73,625970317.67,,,,169434061198.4,,,,,442141864.4,,,,103868524080.55,,,,,,115385520.51,1089135293.29,249968889.43,8570608458.52,622558737908.0701,,7621087664.0,24500000000.0,,24500000000.0,31275141062.93,233608724.73,2194534951.53,,9431261913.08,23908020448.49,,44092282152.53,,142788719467.83,5305991056.62,148094710524.44998,770653448432.5199,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T20:42:02
20240630,,126380380091.55,102548220900.36,31683448582.53,25837073857.72,,84951572163.37,,255313151831.92,19320755853.73,12714053231.31,12714053231.31,,,,,,18871665536.02,,,,,6951029525.77,,,10122609376.02,191035479.48,79517655.27,99315091110.71,14107896899.75,,,5320829015.24,2440219875.99,2880609139.25,532323.0,2880076816.25,246301316.8,,3126378133.05,,957628167.79,1543173201.05,2368473.15,,,,2242153682.1,1454081135.91,689327990130.48,,5408539919.76,,39758402977.19,43010273043.38,10104010765.14,8771263465.71,130086694882.01,34470807200.99,34470807200.99,,8479863493.06,711170571.75,,,,136507154897.96,,,,,449258484.03,,,,113974607404.12,,,,,,87462966.11,991508629.44,201181900.14,10665292341.57,543677492942.36,,7621087664.0,24500000000.0,,24500000000.0,31274147221.49,233608724.73,2739899415.88,,9431261913.08,23815174334.64,,41554990942.11,,140702952766.47,4947544421.65,145650497188.12,689327990130.48,定期报告,未审计,20240831,CNY,合并期末,2024-08-30T20:17:03
20240331,,128896021540.17,100464908928.38,29491038338.92,24293248628.03,,87265214399.06,,301658081615.4,21010924756.74,10660409985.03,10660409985.03,,,,,,17838251920.24,,,,,5501446332.76,,,10265834034.24,199938045.1,189327157.77,127834172295.29,9224358684.71,,,,,,,2938378653.07,246301316.8,,3184679969.87,,960048511.97,1567514489.78,2352643.54,,,,2168080890.97,1856268174.17,759773963785.7301,,7193275833.45,,37928893570.27,27846742430.8,10567663462.37,6589512214.74,221076643272.26,36472455521.53,36472455521.53,,9781809958.62,597929313.32,,,,130473814216.68,,,,,448187028.53,,,,116111291435.52,,,,,,121064732.14,988811913.53,273551425.0,8207861817.8,614679508146.56,,7621087664.0,24476500000.0,,24476500000.0,31298911016.57,233608724.73,2044206379.79,,9431261913.08,23716145741.94,,41607034204.88,,139961538195.53,5132917443.64,145094455639.16998,759773963785.7301,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T22:42:03
20231231,,118815210608.15,94838673037.65,34510389022.86,29647708025.94,,91107898364.2,,216074348976.05,19720900627.78,11148893723.83,11148893723.83,,,,,,21252800724.27,,,,,5034080928.93,,,9225272376.15,199156711.62,129711575.06,139295121080.44,5696950862.18,,,5147369900.51,2299682281.23,2847687619.28,532323.0,2847155296.28,246301316.8,,3093456613.08,,947936034.02,1596931341.53,2351605.53,,,,2562495294.92,1767772757.81,682181679228.41,,6838049471.57,,45363288486.64,22653003311.65,17609062491.86,4700925321.2,153748802389.88998,37138281731.71,37138281731.71,,9496302672.6,555578626.21,,,,132010529184.67,,,,,446850131.35,,,,103580494298.26,,,,,,115858834.54,970183161.07,449045308.16,5829713790.43,541505969211.81,,7621087664.0,22478500000.0,,22478500000.0,31296847770.85,233608724.73,1338708059.93,,9431261913.08,23635650582.79,,40149200604.15,,135717647870.07,4958062146.53,140675710016.6,682181679228.41,定期报告,是,20250329,CNY,合并期末,2024-03-28T21:02:03
