报告日,资产,现金及存放中央银行款项,其中:现金,存放中央银行款,结算准备金,贵金属,存放同业款项,专项央行票据,央行专项扶持资金,存出保证金,拆出资金,其中:拆放同业,拆放金融性公司,存放联行款项,存出发钞基金,交易性金融资产,买入返售金融资产,应收账款,应收票据,应收款项融资,预付账款,应收利息,应收股利,应收租赁款,贴现,进出口押汇,发放贷款及垫款净额,发放贷款及垫款,减:贷款损失准备,代理业务资产,委托贷款及委托投资,存货,待处理抵债资产,减:抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,其中:投资子公司,债权投资,其他债权投资,投资性房地产,衍生金融工具资产,其他权益工具投资,长期应收款,固定资产原值,减:累计折旧,固定资产净值,减:固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,划分为持有待售的资产,减:未确认的收益,应收投资款项,其他应收款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他资产,减:不良资产处置损失专项准备,资产总计,负债,短期借款,向中央银行借款,发行货币债务,同业存入及拆入,其中:同业存放款项,拆入资金,客户存款(吸收存款),联行存放款项,外国政府借款,借入其他资金,央行拨付专项票据资金,保证款项,财政拨款,委托存款,衍生金融工具负债,交易性金融负债,卖出回购金融资产款,票据融资,应解汇款及临时存款,发行存款证,汇出汇款,应付票据,应付账款,预收账款,应付职工薪酬,其中:应付工资,应付福利费,应交税费,应付利息,应付股利,其他应付款,代理业务负债,划分为持有待售的负债,存入保证金,合同负债,贴现负债,预提费用,预计负债,递延收益,长期借款,应付债券,其中:应付次级债券,应付债券：优先股,应付债券：永续债,长期应付款,租赁负债,专项应付款,递延所得税负债,货币兑换,其他负债,负债合计,股东权益,股本,其他权益工具,其中:优先股,其中：永续债,资本公积,其他综合收益,可供出售类投资未实现损益(公允价值变动储备),持有至到期投资未结转损益,减:库藏股,盈余公积,一般风险准备,未确定的投资损失,信托赔偿准备金,未分配利润,其中:拟分配现金股利,外币报表折算差额,其他储备,归属于母公司股东的权益,少数股东权益,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,786780000000.0,,,,,115476000000.0,,,,598127000000.0,,,,,707923000000.0,367516000000.0,,,,,,,,,,9216179000000.0,9444598000000.0,228419000000.0,,,,,,,,,1144576000000.0,2788142000000.0,16903000000.0,,,,6054000000.0,52865000000.0,,,,,,,2371000000.0,246166000000.0,,248537000000.0,,,,,,,,,4654000000.0,,,42582000000.0,176646000000.0,,16272960000000.0,,,296988000000.0,,1995656000000.0,1487585000000.0,508071000000.0,9685327000000.0,,,,,,,,39536000000.0,48881000000.0,542561000000.0,,,1365962000000.0,,,,,14562000000.0,,,14059000000.0,,,,,,,,,,10128000000.0,,,655661000000.0,,,,,,,3431000000.0,,298437000000.0,14971189000000.0,,88364000000.0,126450000000.0,44952000000.0,81498000000.0,215720000000.0,5256000000.0,,,,255630000000.0,187784000000.0,,,411470000000.0,,,,1290674000000.0,11097000000.0,16272960000000.0,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:30:14
20251231,,701847000000.0,,,,,110010000000.0,,,,646266000000.0,,,,,600609000000.0,125008000000.0,,,,,,,,,,8898768000000.0,9123571000000.0,224803000000.0,,,,,,,,,1225683000000.0,2701622000000.0,16897000000.0,,,,6214000000.0,43736000000.0,,,362049000000.0,113250000000.0,248799000000.0,4086000000.0,2213000000.0,244713000000.0,,246926000000.0,,,,,,,,,4820000000.0,,,42198000000.0,177784000000.0,,15548388000000.0,,,321942000000.0,,1698038000000.0,1163044000000.0,534994000000.0,9307815000000.0,,,,,,,,36998000000.0,47714000000.0,457777000000.0,,,1403271000000.0,,,,,21247000000.0,,,11084000000.0,,,,,,,,,,10572000000.0,,,692085000000.0,,,,,,,3657000000.0,,255906000000.0,14268106000000.0,,88364000000.0,126450000000.0,44952000000.0,81498000000.0,215762000000.0,9938000000.0,,,,255545000000.0,187601000000.0,,,385572000000.0,,,,1269232000000.0,11050000000.0,15548388000000.0,定期报告,是,20260430,CNY,合并期末,2026-03-27T22:08:20
20250930,,728740000000.0,,,,,129248000000.0,,,,610991000000.0,,,,,656325000000.0,120055000000.0,,,,,,,,,,8850917000000.0,9071428000000.0,220511000000.0,,,,,,,,,1187069000000.0,2707687000000.0,14978000000.0,,,,5274000000.0,44265000000.0,,,,,,,2631000000.0,241349000000.0,,243980000000.0,,,,,,,,,4548000000.0,,,42429000000.0,153277000000.0,,15499783000000.0,,,262179000000.0,,1695693000000.0,1186040000000.0,509653000000.0,9263005000000.0,,,,,,,,36499000000.0,45482000000.0,467129000000.0,,,1450696000000.0,,,,,9956000000.0,,,11387000000.0,,,,,,,,,,10135000000.0,,,705951000000.0,,,,,,,3622000000.0,,246581000000.0,14208315000000.0,,88364000000.0,144797000000.0,44952000000.0,99845000000.0,217253000000.0,12235000000.0,,,,254568000000.0,187291000000.0,,,375861000000.0,,,,1280369000000.0,11099000000.0,15499783000000.0,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:28:06
20250630,,751611000000.0,,,,,138723000000.0,,,,621489000000.0,,,,,602018000000.0,210882000000.0,,,,,,,,,,8777937000000.0,8998499000000.0,239939000000.0,,,,,,,,,1151871000000.0,2667177000000.0,13788000000.0,,,,5440000000.0,57897000000.0,,,358177000000.0,111192000000.0,246985000000.0,4161000000.0,1957000000.0,242824000000.0,,244781000000.0,,,,,,,,,4630000000.0,,,44162000000.0,142999000000.0,,15435405000000.0,,,244697000000.0,,1540103000000.0,1057085000000.0,483018000000.0,9171358000000.0,,,,,,,,50196000000.0,57262000000.0,539874000000.0,,,1515200000000.0,,,,,10157000000.0,,,11803000000.0,,,,,,,,,,10229000000.0,,,711828000000.0,,,,,,,3150000000.0,,264778000000.0,14130635000000.0,,88364000000.0,174796000000.0,44952000000.0,129844000000.0,217261000000.0,15839000000.0,,,,254568000000.0,187193000000.0,,,355968000000.0,,,,1293989000000.0,10781000000.0,15435405000000.0,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T20:40:02
20250331,,745943000000.0,,,,,172413000000.0,,,,585549000000.0,,,,,700651000000.0,117046000000.0,,,,,,,,,,8708000000000.0,8918134000000.0,210134000000.0,,,,,,,,,1091691000000.0,2623745000000.0,11740000000.0,,,,5432000000.0,71680000000.0,,,,,,,1711000000.0,240103000000.0,,241814000000.0,,,,,,,,,4690000000.0,,,43914000000.0,164587000000.0,,15288895000000.0,,,195759000000.0,,1475667000000.0,965571000000.0,510096000000.0,9099064000000.0,,,,,,,,59336000000.0,57922000000.0,713541000000.0,,,1519928000000.0,,,,,11591000000.0,,,17499000000.0,,,,,,,,,,10369000000.0,,,682698000000.0,,,,,,,2772000000.0,,266180000000.0,14112326000000.0,,74263000000.0,174796000000.0,44952000000.0,129844000000.0,111422000000.0,12090000000.0,,,,246616000000.0,173327000000.0,,,373411000000.0,,,,1165925000000.0,10644000000.0,15288895000000.0,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T17:54:05
20241231,,717354000000.0,,,,,133195000000.0,,,,588651000000.0,,,,,656152000000.0,252196000000.0,,,,,,,,,,8351131000000.0,8555122000000.0,224947000000.0,,,,,,,,,1082144000000.0,2581793000000.0,11601000000.0,,,,5456000000.0,100375000000.0,,,349030000000.0,106500000000.0,242530000000.0,5201000000.0,1620000000.0,237329000000.0,,238949000000.0,,,,,,,,,4841000000.0,,,42752000000.0,134127000000.0,,14900717000000.0,,,273280000000.0,,1597261000000.0,1073574000000.0,523687000000.0,8800335000000.0,,,,,,,,85473000000.0,50254000000.0,560910000000.0,,,1384372000000.0,,,,,19449000000.0,,,14585000000.0,,,,,,,,,,10512000000.0,,,691248000000.0,,,,,,,4324000000.0,,253117000000.0,13745120000000.0,,74263000000.0,174796000000.0,44952000000.0,129844000000.0,111420000000.0,15827000000.0,,,,246559000000.0,173176000000.0,,,348265000000.0,,,,1144306000000.0,11291000000.0,14900717000000.0,定期报告,是,20260328,CNY,合并期末,2025-03-21T20:20:08
20240930,,727476000000.0,,,,,116529000000.0,,,,503244000000.0,,,,,694823000000.0,275181000000.0,,,,,,,,,,8238069000000.0,8442157000000.0,204088000000.0,,,,,,,,,994646000000.0,2536924000000.0,11546000000.0,,,,5461000000.0,63588000000.0,,,,,,,1368000000.0,230467000000.0,,231835000000.0,,,,,,,,,4423000000.0,,,39371000000.0,151593000000.0,,14594709000000.0,,,428470000000.0,,1557353000000.0,1098201000000.0,459152000000.0,8727029000000.0,,,,,,,,52835000000.0,55456000000.0,399183000000.0,,,1314416000000.0,,,,,9206000000.0,,,8836000000.0,,,,,,,,,,11580000000.0,,,642238000000.0,,,,,,,2510000000.0,,245843000000.0,13454955000000.0,,74263000000.0,174796000000.0,44952000000.0,129844000000.0,111422000000.0,9691000000.0,,,,245772000000.0,172522000000.0,,,339442000000.0,,,,1127908000000.0,11846000000.0,14594709000000.0,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T20:20:03
20240630,,737032000000.0,,,,,140274000000.0,,,,596806000000.0,,,,,613900000000.0,111604000000.0,,,,,,,,,,8066326000000.0,8267734000000.0,223231000000.0,,,,,,,,,920070000000.0,2489110000000.0,9354000000.0,,,,5492000000.0,79459000000.0,,,332615000000.0,101515000000.0,231100000000.0,4534000000.0,1312000000.0,226566000000.0,,227878000000.0,,,,,,,,,4486000000.0,,,40078000000.0,136045000000.0,,14177914000000.0,,,443721000000.0,,1484095000000.0,1054426000000.0,429669000000.0,8650116000000.0,,,,,,,,60380000000.0,59551000000.0,330055000000.0,,,1128611000000.0,,,,,9552000000.0,,,9027000000.0,,,,,,,,,,10950000000.0,,,599046000000.0,,,,,,,2533000000.0,,270986000000.0,13058623000000.0,,74263000000.0,174790000000.0,44952000000.0,129838000000.0,111428000000.0,9511000000.0,,,,245788000000.0,172420000000.0,,,319174000000.0,,,,1107374000000.0,11917000000.0,14177914000000.0,定期报告,未审计,20240829,CNY,合并期末,2024-08-28T19:05:06
20240331,,761645000000.0,,,,,121986000000.0,,,,592194000000.0,,,,,626751000000.0,225152000000.0,,,,,,,,,,8011710000000.0,8203223000000.0,191513000000.0,,,,,,,,,891616000000.0,2536707000000.0,9062000000.0,,,,5519000000.0,68092000000.0,,,,,,,1290000000.0,220608000000.0,,221898000000.0,,,,,,,,,4536000000.0,,,40439000000.0,120784000000.0,,14238091000000.0,,,475727000000.0,,1600304000000.0,1109045000000.0,491259000000.0,8679901000000.0,,,,,,,,50061000000.0,59034000000.0,223458000000.0,,,1182471000000.0,,,,,10366000000.0,,,12494000000.0,,,,,,,,,,9749000000.0,,,578849000000.0,,,,,,,2621000000.0,,227238000000.0,13112273000000.0,,74263000000.0,174790000000.0,44952000000.0,129838000000.0,111428000000.0,5646000000.0,,,,237630000000.0,159149000000.0,,,351658000000.0,,,,1114564000000.0,11254000000.0,14238091000000.0,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T21:15:04
20231231,,898022000000.0,,,,,108956000000.0,,,,550295000000.0,,,,,642282000000.0,200391000000.0,,,,,,,,,,7772060000000.0,7957085000000.0,206405000000.0,,,,,,,,,887949000000.0,2573911000000.0,8990000000.0,,,,5525000000.0,67387000000.0,,,316076000000.0,96018000000.0,220058000000.0,4333000000.0,2026000000.0,215725000000.0,,217751000000.0,,,,,,,,,4628000000.0,,,40379000000.0,81946000000.0,,14060472000000.0,,,530110000000.0,,1606152000000.0,1133181000000.0,472971000000.0,8551215000000.0,,,,,,,,50975000000.0,56557000000.0,288275000000.0,,,1027461000000.0,,,,,17979000000.0,,,9821000000.0,,,,,,,,,,9557000000.0,,,592175000000.0,,,,,,,2407000000.0,,218338000000.0,12961022000000.0,,74263000000.0,174790000000.0,44952000000.0,129838000000.0,111428000000.0,4126000000.0,,,,237626000000.0,159053000000.0,,,326744000000.0,,,,1088030000000.0,11420000000.0,14060472000000.0,定期报告,是,20250322,CNY,合并期末,2024-03-27T19:45:03
20230930,,800951000000.0,,,,,134006000000.0,,,,521177000000.0,,,,,676837000000.0,58172000000.0,,,,,,,,,,7722703000000.0,7908271000000.0,185568000000.0,,,,,,,,,844791000000.0,2549820000000.0,8847000000.0,,,,5764000000.0,103341000000.0,,,,,,,3502000000.0,212605000000.0,,216107000000.0,,,,,,,,,3972000000.0,,,43063000000.0,141054000000.0,,13830605000000.0,,,462097000000.0,,1401164000000.0,922799000000.0,478365000000.0,8638670000000.0,,,,,,,,77998000000.0,56037000000.0,210579000000.0,,,1054648000000.0,,,,,8876000000.0,,,10072000000.0,,,,,,,,,,10310000000.0,,,595311000000.0,,,,,,,2285000000.0,,229591000000.0,12757638000000.0,,74263000000.0,174790000000.0,44952000000.0,129838000000.0,111428000000.0,184000000.0,,,,236800000000.0,158211000000.0,,,305714000000.0,,,,1061390000000.0,11577000000.0,13830605000000.0,定期报告,未审计,20231028,CNY,合并期末,2023-10-27T19:10:02
20230630,,815757000000.0,,,,,153505000000.0,,,,550785000000.0,,,,,664524000000.0,130592000000.0,,,,,,,,,,7613830000000.0,7795705000000.0,202830000000.0,,,,,,,,,823782000000.0,2541755000000.0,8787000000.0,,,,5781000000.0,102325000000.0,,,307061000000.0,92332000000.0,214729000000.0,4482000000.0,3708000000.0,210247000000.0,,213955000000.0,,,,,,,,,3961000000.0,,,43251000000.0,140770000000.0,,13813360000000.0,,,472931000000.0,,1538767000000.0,1006092000000.0,532675000000.0,8579598000000.0,,,,,,,,84750000000.0,43708000000.0,104198000000.0,,,1054383000000.0,,,,,9091000000.0,,,10663000000.0,,,,,,,,,,11742000000.0,,,586390000000.0,,,,,,,2409000000.0,,259831000000.0,12758461000000.0,,74263000000.0,174790000000.0,44952000000.0,129838000000.0,111428000000.0,1947000000.0,,,,236804000000.0,158120000000.0,,,285731000000.0,,,,1043083000000.0,11816000000.0,13813360000000.0,定期报告,未审计,20230826,CNY,合并期末,2023-08-25T18:20:02
20230331,,822695000000.0,,,,,196654000000.0,,,,505632000000.0,,,,,664965000000.0,140817000000.0,,,,,,,,,,7512901000000.0,7681405000000.0,168504000000.0,,,,,,,,,824165000000.0,2538334000000.0,8803000000.0,,,,5769000000.0,57294000000.0,,,,,,,3371000000.0,195334000000.0,,198705000000.0,,,,,,,,,3872000000.0,,,40854000000.0,132813000000.0,,13654273000000.0,,,455742000000.0,,1497654000000.0,1017359000000.0,480295000000.0,8498740000000.0,,,,,,,,36125000000.0,37079000000.0,47219000000.0,,,1225749000000.0,,,,,11140000000.0,,,10771000000.0,,,,,,,,,,11697000000.0,,,554761000000.0,,,,,,,2110000000.0,,207900000000.0,12596687000000.0,,74263000000.0,174790000000.0,44952000000.0,129838000000.0,111429000000.0,-4935000000.0,,,,228336000000.0,144638000000.0,,,317399000000.0,,,,1045920000000.0,11666000000.0,13654273000000.0,定期报告,未审计,20230429,CNY,合并期末,2023-04-28T19:20:03
20221231,,806102000000.0,,,,,155435000000.0,,,,478353000000.0,,,,,705357000000.0,56633000000.0,,,,,,,,,,7135454000000.0,7294965000000.0,178086000000.0,,,,,,,,,799075000000.0,2450775000000.0,8750000000.0,,,,6387000000.0,69687000000.0,,,281253000000.0,86451000000.0,194802000000.0,4132000000.0,3499000000.0,190670000000.0,,194169000000.0,,,,,,,,,3952000000.0,,,39512000000.0,81930000000.0,,12991571000000.0,,,403080000000.0,,1503201000000.0,1078593000000.0,424608000000.0,7949072000000.0,,,,,,,,46804000000.0,47949000000.0,128613000000.0,,,1092366000000.0,,,,,16802000000.0,,,8748000000.0,,,,,,,,,,11938000000.0,,,530861000000.0,,,,,,,1786000000.0,,216829000000.0,11958049000000.0,,74263000000.0,174790000000.0,44952000000.0,129838000000.0,111429000000.0,-4069000000.0,,,,228336000000.0,144541000000.0,,,292734000000.0,,,,1022024000000.0,11498000000.0,12991571000000.0,定期报告,是,20240328,CNY,合并期末,2023-03-30T19:20:04
20220930,,788506000000.0,,,,,141763000000.0,,,,496577000000.0,,,,,683955000000.0,49611000000.0,,,,,,,,,,7046335000000.0,,,,,,,,,,,671635000000.0,2324085000000.0,7760000000.0,,,,6325000000.0,107173000000.0,,,,,,,3291000000.0,185438000000.0,,188729000000.0,,,,,,,,,3805000000.0,,,41639000000.0,135305000000.0,,12693203000000.0,,,367522000000.0,,1478337000000.0,987371000000.0,490966000000.0,7887813000000.0,,,,,,,,88908000000.0,65102000000.0,64819000000.0,,,945991000000.0,,,,,8066000000.0,,,11611000000.0,,,,,,,,,,12175000000.0,,,537269000000.0,,,,,,,3080000000.0,,210073000000.0,11680766000000.0,,74263000000.0,174790000000.0,44952000000.0,129838000000.0,111429000000.0,-3921000000.0,,,,227773000000.0,143841000000.0,,,271622000000.0,,,,999797000000.0,12640000000.0,12693203000000.0,定期报告,未审计,20221029,CNY,合并期末,2022-10-28T20:00:02
20220630,,746660000000.0,,,,,130513000000.0,,,,533660000000.0,,,,,666260000000.0,135570000000.0,,,,,,,,,,6923521000000.0,7087730000000.0,179465000000.0,,,,,,,,,650592000000.0,2375762000000.0,7389000000.0,,,,6508000000.0,56150000000.0,,,259431000000.0,80555000000.0,178876000000.0,2915000000.0,3277000000.0,175961000000.0,,179238000000.0,,,,,,,,,3808000000.0,,,38856000000.0,126089000000.0,,12580576000000.0,,,342757000000.0,,1504301000000.0,1047245000000.0,457056000000.0,7811363000000.0,,,,,,,,39488000000.0,59887000000.0,51876000000.0,,,982520000000.0,,,,,8272000000.0,,,10525000000.0,,,,,,,,,,11417000000.0,,,518676000000.0,,,,,,,1508000000.0,,249050000000.0,11591640000000.0,,74263000000.0,174790000000.0,44952000000.0,129838000000.0,111428000000.0,-6433000000.0,,,,227773000000.0,143608000000.0,,,251114000000.0,,,,976543000000.0,12393000000.0,12580576000000.0,定期报告,未审计,20220827,CNY,合并期末,2022-08-26T21:40:01
