报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,485305047850.27,396628705740.74,146623941944.32,123338420418.1,,215924034766.81,,795476954152.02,76217154769.31,132947922591.68,132947922591.68,,,,,,110970220440.15,,,,,51899046758.95,,,9869691366.75,828154918.41,,57681692281.74,121917004898.98,,,,,,,5497283371.52,3076621969.84,,8573905341.36,,2307762508.51,3190954954.68,8428348286.01,,,,9215759564.44,7296836201.9,2244674433596.29,,32674472101.17,,68235535301.12,9887164277.13,187181692709.21,64960578041.32,419297740466.4,261688246935.76,261688246935.76,,26681385437.5,7059522285.27,,,,622164780185.96,226989967.63,,,,1054426953.91,,,9129386.77,189317355952.68,,,,,,,2398188471.42,218952379.94,11362666218.37,1904418827071.56,,14820546829.0,43061704056.64,,43061704056.64,90786389295.88,,927853528.7,,12678828502.55,49463844724.41,,122831884269.21,,334571051206.39,5684555318.34,340255606524.73,2244674433596.29,定期报告,未审计,20260425,CNY,合并期末,2026-04-24T18:02:06
20251231,,466279051573.13,371777473814.62006,84120439000.88,62054585874.84,,207651674900.08,,777323601242.4602,54362311148.12,118941216971.81,118941216971.81,,,,,,102518563379.78,,,,,39594396128.43,,,9952732463.0,840517044.16,,57264892125.36,123736054627.6,,,12514771148.13,6757661718.36,5757109429.77,110308759.06,5646800670.71,2960008323.89,,8606808994.6,,2474056338.17,3239121787.21,8436257709.06,,,,9592295854.65,6968601954.68,2081902593243.18,,26999118770.73,,75690563383.36,27719833608.4,175134345532.68997,65690066038.27,407352118054.87,252578920327.67,252578920327.67,,24545056957.1,6154386554.63,,,,518683328861.42,,,,,1160652906.39,,,9450649.64,156663888365.63,,,,,,,2565363542.73,214792891.26,14918322696.45,1756080209141.24,,14820546829.0,38261704056.64,,38261704056.64,90777894489.68,,1078138325.24,,12678828502.55,49311477679.21,,113001852596.64,,319930442478.96,5891941622.98,325822384101.93994,2081902593243.18,定期报告,是,20260425,CNY,合并期末,2026-03-26T19:54:06
20250930,,442603304571.3,346225711282.47003,86920124015.18,67503852360.04,,191709011788.56,,792850694595.9501,56329920654.14,130626074284.77,130626074284.77,,,,,,100554170416.79,,,,,38455703363.64,,,9809873579.52,851268290.2,,38578806013.48,100582697139.8,,,,,,,5587024450.99,2719461065.82,,8306485516.81,,2629592155.75,3194445919.16,8441672204.33,,,,9023975492.7,4841758989.73,2026309578991.81,,26868536154.6,,81144631984.91,7581113543.41,156023649657.81,69117649588.77,436791835159.55,242639809871.46,242639809871.46,,24940982702.41,7479248751.21,,,,506094194311.62,400000000.0,,,,780755554.17,,,10111815.82,132765121537.61,,,,,,38500132.98,2692311876.66,362265461.74,9786521640.2,1705517239744.93,,14820546829.0,34761704056.64,,34761704056.64,90785010202.33,,1502557777.61,,12072549359.46,44193801829.12,,116888556926.21,,315024726980.37,5767612266.51,320792339246.88,2026309578991.81,定期报告,未审计,20251025,CNY,合并期末,2025-10-24T18:26:04
20250630,,389501334903.15,307855836601.26,67304881991.89,52093900878.75,,143168724499.79,,740483292521.3402,59231079399.09,106262847643.81,106262847643.81,,,,,,77920003567.38,,,,,35947378390.26,,,9786701432.33,863734631.12,,56916449031.47,85230083148.69,,,12266614158.33,6467017125.85,5799597032.48,112317662.97,5687279369.51,2636552085.19,,8323831454.7,,2337540151.76,3236765676.1,8445730117.61,,,,8502279973.91,4267869350.79,1807730527885.19,,27227937291.73,,31246491314.37,33978070067.29,131808066884.74,50883407260.38,401576610511.13,216964422804.25,216964422804.25,,25372234181.91,5000780034.48,,,,433717503583.04,6425943.4,,,,779610534.81,,,10455595.41,123216769342.17,,,,,,,2404940250.7,256925398.82,12355709221.07,1496806360219.7,,14820546829.0,33761704056.64,,33761704056.64,90787100603.23,,1694011073.2,,12072549359.46,44041881408.28,,108255573118.93,,305433366448.74,5490801216.75,310924167665.49,1807730527885.19,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T18:46:04
20250331,,321783563604.04,259826371771.92,75245770921.51,56397248250.35,,149777174342.44,,777220945286.0701,54497245572.73,97987728236.48,97987728236.48,,,,,,78504206502.13,,,,,42052256194.36,,,9580778157.24,865893325.2,,53943498211.62,91633136280.16,,,,,,,5788181857.6,2414571627.99,,8202753485.59,,2093907861.31,3267927333.16,8447148257.78,,,,8673203880.33,5514051622.47,1789291189074.62,,16937949178.63,,46029147805.04,14325050345.62,138844801674.6,48911912154.26,451784943208.26,197401405155.98,197401405155.98,,23613606311.25,5187665154.79,,,,389291213494.43,5240224016.9,,,,795772345.31,,,163388808.56,131265825900.85,,,,,,100457271.53,2159103549.25,280844121.04,9218235610.23,1481551546106.53,,14820546829.0,33761704056.64,,33761704056.64,90787100603.23,,1408673584.96,,12072549359.46,43924844863.65,,105662834884.03,,302438254180.97,5301388787.12,307739642968.09,1789291189074.62,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T16:44:06
20241231,,370646431306.03,266597397073.76,61608887612.51,49163883092.58,,138331661925.36,,690862193605.03,44268496074.08,72343295527.94,72343295527.94,,,,,,68215034536.32,,,,,48997451660.41,,,9607514080.96,870131407.99,,80243126877.17,90667793757.38,,,12171856523.98,6089506766.62,6082349757.36,112778875.12,5969570882.24,2302043824.41,,8271614706.65,,2165834201.84,3322494494.87,8448273283.36,,,,7755761646.97,4084831638.89,1710710828343.7598,,14088266763.67,,42711433135.93,45493064352.55,124386244979.56,53953627520.6,390168959611.96,198182866746.88,198182866746.88,,22332424246.18,3647776768.07,,,,362448643767.97,1063310199.28,,,,800227977.77,,,306402008.56,142546642302.99,,,,,,74607018.77,2262076310.33,361730844.9,7190459273.75,1411944156810.95,,14820546829.0,30761704056.64,,30761704056.64,90793134329.49,,1321124068.12,,12072549359.46,43809289347.98,,99530377621.47,,293108725612.16,5657945920.65,298766671532.81,1710710828343.7598,定期报告,是,20260327,CNY,合并期末,2025-03-26T21:32:05
20240930,,347973538272.21,263643273721.09,51187294879.76,42438252405.32,,113407922292.31,,760777218869.28,40778947383.48,126190308324.15,126190308324.15,,,,,,70971942164.47,,,,,43249893222.86,,,9608261485.41,884497835.99,,66065145245.85,67256362258.23,,,,,,,6425611435.59,2157913738.26,,8583525173.85,,2254366599.56,3249451979.66,8434399514.82,,,,4510029356.7,6333050485.45,1731716155344.04,,22168293467.55,,34260310414.49,28293642804.41,124491647077.22,56631360128.06,394154221914.32,233755704742.03003,233755704742.03003,,20581913428.84,2286783367.91,,,,377013234433.29,,,,,641351358.23,,,337657820.76,134088005615.77,,,,,,21105058.64,2309026763.45,422040732.56,8297326102.82,1439753625230.35,,14820546829.0,25761704056.64,,25761704056.64,90807357593.6,,738145785.69,,11640007995.51,40587198473.27,,102160173399.27,,286515134132.98,5447395980.71,291962530113.69,1731716155344.04,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T17:02:02
20240630,,280373216827.24,199188177660.0,46167092685.85,36686801382.9,,113359327509.92,,637156570963.1901,56095753406.95,79260673356.04,79260673356.04,,,,,,62098916214.08,,,,,40284024504.35,,,9807989410.67,888085299.66,,69625839724.42,67008554828.14,,,12795821280.91,6124861703.79,6670959577.12,91029072.05,6579930505.07,2098952111.11,,8678882616.18,,2323871571.92,3272532499.96,8443428936.9,,,,5809752540.04,4357087141.66,1495011600037.17,,8805401932.42,,36412682461.81,40030360228.29,104943528858.72,43407362792.26,298742018918.78,202382725536.97,202382725536.97,,21594698028.95,2047532506.55,,,,288968311532.62006,1680000.0,,,,705986539.53,,,363920072.75,144860501163.15002,,,,,,32232776.59,2377112091.22,329253932.08,14523393742.48,1210528703115.1702,,14820546829.0,23761704056.64,,23761704056.64,90811377027.45,,1388628408.15,,11640007995.51,40459242415.61,,96390002763.52,,279271509495.88,5211387426.12,284482896922.0,1495011600037.17,定期报告,未审计,20240829,CNY,合并期末,2024-08-28T19:27:02
20240331,,334349441328.58,214352090291.87003,46896036618.36,34660554927.86,,114279716136.22,,673004489900.31,49773847036.24,76855525684.21,76855525684.21,,,,,,62022157103.38,,,,,35576751853.13,,,9658930603.56,896074446.25,,63774432429.26,65184700486.85,,,,,,,6642099302.29,2096413293.5,,8738512595.79,,2400410772.7,3308102190.83,8440878522.39,,,,5600497317.44,6569962600.76,1567330467626.26,,6050141276.28,,47060436466.46,14041374460.86,88197188030.86,39132194824.56,396527201133.33,208164126568.95,208164126568.95,,19744481231.17,2631732079.97,,,,298873118008.83,170355967.66,,,,778731916.79,,,260710850.82,149487360383.34,,,,,,16101299.48,2462628682.69,120489658.52,7707215831.3,1281425588671.87,,14820546829.0,23761704056.64,,23761704056.64,90810573737.85,,1382878792.14,,11640007995.51,40356225684.9,,98128907518.14,,280900844614.18,5004034340.21,285904878954.39,1567330467626.26,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T17:02:03
20231231,,302792491927.58,205906733690.67,45999597845.68,33112290817.22,,118745730276.99,,625046775091.83,62209156076.62,67924047626.03,67924047626.03,,,,,,62181919843.48,,,,,32754244590.94,,,9650008845.75,904504718.35,,81183382445.21,9514213157.05,,,12611883302.46,5764442346.8,6847440955.66,90475226.39,6756965729.27,2050751195.13,,8807716924.4,,2393630340.6,3352039017.53,8439523765.04,,,,6693864655.45,4766278895.18,1453359126043.71,,7613933729.87,,57407011865.67,53623195102.93,86462197393.13,32006021134.59,283346323073.66,198061310038.86,198061310038.86,,19779839972.67,2502744484.17,,,,283820892187.88995,35356000.0,,,,867663990.49,,,461255543.04,143808672319.38,,,,,,24140594.34,2428596814.81,170274770.59,6740488964.01,1179159917980.1,,14820546829.0,16761704056.64,,16761704056.64,90824612393.5,,1092340398.39,,11640007995.51,40250609738.18,,93449787059.61,,268839608470.83,5359599592.78,274199208063.61,1453359126043.71,定期报告,是,20250327,CNY,合并期末,2024-03-26T20:57:02
