报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,7595450385.62,,,320192707.51,,,14898979262.57,748888029.98,14150091232.59,1194855059.6,609111390.7,,,,,,,,,,,217985203.89,7542192674.48,,,,1331538735.73,722355108.69,34508668583.15,,,,,,,,719948203.63,126543443.45,396890838.54,,2141280112.3,,,,,,47996162.04,,,,,6039052217.54,,,,76008054.36,271351309.2,549006070.69,,6615294.18,82082662.39,,912636743.71,6310050718.67,17603453776.34,52112122359.49,,515049921.81,,,,9671.0,,8183378990.92,3492341486.71,4691037504.21,,1312276256.49,,,960246159.79,336688521.57,,,,,,464691462.01,,,,,,,,,,,,,,245567194.71,206455136.6,12224363314.9,,,,,,160392738.82,,,,,202917051.68,166445597.11,55824944.72,49179595.43,634759927.76,12859123242.66,,3286755574.0,,,,7249833928.64,729912398.27,98655149.38,,1647814866.5,,,26872900060.15,,,38426047180.4,826951936.43,39252999116.83,52112122359.49,定期报告,未审计,20260418,CNY,合并期末,2026-04-17T20:54:03
20251231,,8655402920.75,,,309157871.9,,,16255556820.38,781468637.01,15474088183.37,1102535053.89,452738445.83,,,,,,,,,,278640285.6,278640285.6,6090171290.38,,,,468560399.63,578508611.11,34254592427.44,,,,,,,,725578108.27,128753117.16,406038709.81,,1989086297.12,,9126381017.27,2990179424.4,6136201592.87,,7264951.14,7264951.14,,6136201592.87,,6136201592.87,,,,63320727.97,272401498.24,556559379.7,,6615294.18,77865093.4,,901731191.2,7095917123.71,18304012356.8,52558604784.24,,203714311.58,,,,,,8792461482.66,3659798751.88,5132662730.78,,1142677702.11,,,2012428897.92,396827917.38,,,,,470148655.21,470148655.21,,,,,,,,,,,,,,246856805.3,167754385.11,13432870157.27,,,,,,165399173.65,,,,,205416324.68,170075423.69,58695790.95,52027750.3,651614463.27,14084484620.54,,3286755574.0,,,,7233189509.62,709079918.27,123340202.22,,1647814866.5,,,26175119977.18,,,37757140211.25,716979952.45,38474120163.7,52558604784.24,定期报告,是,20260418,CNY,合并期末,2026-04-17T20:54:03
20250930,,7823033416.59,,,344866392.38,,,16789178828.75,664757569.51,16124421259.24,803268810.82,326934442.42,,,,,,,,,,,312674827.67,6359728522.93,,,,420328317.74,743445094.12,34018410749.04,,,,,,,,763221205.62,160014717.26,652866847.95,,1760279615.71,,,,,,20301567.27,,,,,6197492806.19,,,,94952095.62,275298889.68,563316686.7,,6615294.18,77913581.62,,1046612510.14,6601702465.76,18125636188.08,52144046937.12,,202228107.58,,,,3173538.06,,8989133418.86,3393721610.79,5595411808.07,,1003738801.56,,,1079801726.92,383559108.12,,,,,,401079766.96,,,,,,,,,,,,,,109087796.66,161670541.46,12333472806.18,,,,,,160104643.17,,,,,317313274.97,171690223.7,44436429.41,92146733.41,785691304.66,13119164110.84,,3286755574.0,,,,7230485488.93,523372315.27,127391943.84,,1647814866.5,,,26454021250.24,,,38223096808.24,801786018.04,39024882826.28,52144046937.12,定期报告,未审计,20251025,CNY,合并期末,2025-10-24T20:58:05
20250630,,8445984587.7,,,108022303.02,,,16470067434.11,679431194.94,15790636239.17,774019955.88,324080823.13,,669535.47,,,,,,,,578496093.6,579165629.07,5549837470.93,,,,363369234.97,593995732.1,33291648192.86,,,,,,,,749403415.83,145023330.44,686714849.69,,1459057246.33,,8449691989.79,3118133470.94,5331558518.85,,850146152.4,850146152.4,,5331558518.85,,5331558518.85,,,,83105021.95,226161696.36,565682245.01,,6615294.18,81231852.7,,1008704306.23,5619083954.76,16729382862.78,50021031055.64,,501579505.58,,,,3784147.07,,8169846696.36,2851016916.85,5318829779.51,,806391542.3,,,895053643.66,398474375.43,,,,,440276175.28,440276175.28,,,,,,,,,,,,,,93778798.09,139826674.38,11449011558.15,,,,,,128641582.44,,,,,293714394.83,174950192.93,,94386053.89,691692224.09,12140703782.24,,3282842254.0,,,,7162106446.57,523372315.27,131704549.95,,1647814866.5,,,25394119430.44,,,37095215232.19,785112041.21,37880327273.4,50021031055.64,定期报告,未审计,20250816,CNY,合并期末,2025-08-15T19:48:05
20250331,,9682056653.92,,,109595426.08,,,16422932892.21,703801706.36,15719131185.85,931076720.36,321045168.28,,,,,,,,,,,283864229.08,5464797493.8,,,,234682715.14,539338547.25,34074022437.96,,,,,,,,720899271.47,136986412.73,690968281.55,,1365761677.91,,,,,,827230565.31,,,,,5407540829.18,,,,84632591.84,225305725.69,573662821.71,,6615294.18,93593677.9,,1194530316.4,5180733026.84,16423827900.87,50497850338.83,,400950000.0,,,,5134659.65,,8261518586.68,3170953725.18,5090564861.5,,1214739811.16,,,811959617.35,307131768.22,,22951560.23,,,,607814570.94,,,,,,,,,,,,,,108915767.86,143634405.64,11861799187.5,,,,,,116655471.79,,,,,289509507.37,182759273.01,42279.42,95621137.51,684587669.1,12546386856.6,,3299077511.0,,,,7222898419.46,564654524.63,98002013.52,,1647814866.5,,,25041434688.77,,,36744572974.62,1206890507.61,37951463482.23,50497850338.83,定期报告,未审计,20250419,CNY,合并期末,2025-04-18T22:24:05
20241231,,11181803423.83,,,229927529.28,,,17823844778.88,777750260.09,17046094518.79,841815267.43,310574867.09,,,,,,,,,,293728850.42,293728850.42,5203560771.25,,,,237608641.3,1035802016.58,37246063663.15,,,,,,,,722241568.57,139280586.26,744412552.0,,1274697490.87,,7840206284.88,2866252656.83,4973953628.05,,1254554187.36,1254554187.36,,4973953628.05,,4973953628.05,,,,87397517.09,232124277.86,578035438.59,,6615294.18,99410405.42,,1136746080.45,4327776909.06,15489848418.67,52735912081.82,,995000000.0,,,,4268603.52,,9477951103.15,3599974242.02,5877976861.13,,1282204348.75,,,1811053208.92,405860321.63,,22951560.23,,,614061999.82,637013560.05,,,,,,,,,,,,,,117227812.08,160151530.23,14890730488.33,,,,,,114313807.41,,,,,268194691.24,186181012.99,19162.22,102264089.02,670972762.88,15561703251.21,,3295629733.0,,,,7156767235.86,564654524.63,104358460.57,,1647814866.5,,,24388130399.78,,,36028046171.08,1146162659.53,37174208830.61,52735912081.82,定期报告,是,20260418,CNY,合并期末,2025-04-18T22:24:05
20240930,,8965269014.67,,,367991114.86,,,17789524460.7,608434973.63,17181089487.07,723159318.96,339901304.33,,,,,,,,,,,316275940.02,6019242901.64,,,,257042202.23,642057999.35,35520598150.3,,,,,,,,726998235.1,141574760.35,796816674.37,,1187293242.95,,,,,,1228521630.12,,,,,4955756535.7,,,,100133893.54,245133098.36,577526998.01,,6615294.18,111399790.46,,1207979205.3,4277447490.73,15463062955.63,50983661105.93,,1295000000.0,,,,3319240.55,,8855953421.29,3603100014.98,5252853406.31,,1125435556.31,,,955527886.37,310771093.78,,22951560.23,,,,594647826.15,,,,,,,,,,,,,,128691999.39,140723666.93,13410070690.77,,,,,,119740094.32,,,,,228258336.04,160049024.56,455839.92,110004972.43,618508267.27,14028578958.04,,3292346690.0,,,,7245483824.19,564654524.63,115214246.57,,1647234495.0,,,24027992359.22,,,35763617090.35,1191465057.54,36955082147.89,50983661105.93,定期报告,未审计,20241026,CNY,合并期末,2024-10-25T20:10:04
20240630,,9597623116.53,,,370191151.06,,,17299813715.51,645460980.33,16654352735.18,685382779.93,279208527.96,5194653.19,,,,,,,,,312163023.83,317357677.02,5711951831.83,,,,257902249.66,659131594.23,35293092631.62,,,,,,,,731631231.34,141845947.97,838954472.02,,1008428084.96,,7587475048.24,2598935665.6,4988539382.64,,1169264949.25,1169264949.25,,4988539382.64,,4988539382.64,,,,114529987.89,276133848.74,581418393.51,,6615294.18,120246318.54,,1183984525.09,3869620772.33,14916683220.57,50209775852.19,,800973205.56,,,,1196685.79,,8737315078.92,3065463328.91,5671851750.01,,1019804820.76,,,928710673.23,367566702.98,,38078985.18,,,716602240.38,754681225.56,,,,,,,,,,,,,,238351093.19,115583416.26,12964182902.25,,,,,,137671323.55,,,,,226957654.66,165206721.46,666442.91,115599279.4,646101421.98,13610284324.23,,3292334310.0,,,,7214052805.06,714868936.48,73215411.74,,1647234495.0,,,23894716517.09,,,35406684602.41,1192806925.55,36599491527.96,50209775852.19,定期报告,未审计,20240824,CNY,合并期末,2024-08-23T19:50:14
20240331,,14199465868.93,,,,,,16145932817.21,767300740.03,15378632077.18,814806964.89,198133170.2,,,,,,,,,,,324274686.4,5543183971.99,,,,277160107.01,612350623.64,38214730374.92,,,,,,,,717303813.38,127569047.18,883538394.88,,1436900926.46,,,,,,1041535172.42,,,,,5076482555.99,,,,99422164.65,281925992.74,585269015.15,,6615294.18,127374070.01,,1289696865.15,150974888.47,11725186036.01,49939916410.93,,604352431.96,,,,2972175.04,,8030095769.75,3093718421.72,4936377348.03,,1151925684.82,,,816040471.66,570197239.81,,23667047.02,,,,769086904.7,,,,,,,,,,,,,,728393008.87,144933483.86,12817997170.47,,,,,,149465124.25,,,,,216493715.84,161337707.12,1002283.68,108533117.92,636831948.81,13454829119.28,,3294468990.0,,,,7176153592.22,746699863.45,66543921.21,,1647234495.0,,,23895089171.56,,,35332790306.54,1152296985.11,36485087291.65,49939916410.93,定期报告,未审计,20240416,CNY,合并期末,2024-04-15T21:55:03
20231231,,15971005114.47,,,1470000.0,,,17089843146.78,813039192.75,16276803954.03,810713267.86,189388716.99,5784225.02,,,,,,,,,331740463.34,337524688.36,5332608544.02,,,,303454116.4,939374868.31,41062096679.53,,,,,,,,727453629.75,129637004.0,946659309.7,,1535742385.71,,7255682108.78,2318501231.9,4937180876.88,,1008612408.49,1008612408.49,,4937180876.88,,4937180876.88,,,,86714216.34,299202586.56,594679018.11,,6615294.18,135335273.95,,1287903482.65,210809264.49,11819830534.47,52881927214.0,,957426330.18,,,,61400.12,,9111418141.81,3296294946.26,5815123195.55,,1194534307.04,,,1933955631.12,1243482361.08,,23667047.02,,,788757099.5,812424146.52,,,,,,,,,,,,,,901722028.75,155182705.02,16310207051.64,,,,,,176580049.57,,,,,224542626.9,166711673.04,737367.19,119054046.66,687625763.36,16997832815.0,,3294468990.0,,,,7124125996.49,746699863.45,65993020.83,,1647234495.0,,,23334051186.55,,,34719173825.42,1164920573.58,35884094399.0,52881927214.0,定期报告,是,20250329,CNY,合并期末,2024-04-15T21:55:03
20230930,,11526005451.3,,,32300511.78,,,16640887606.1,657657287.18,15983230318.92,624396701.8,202644376.32,,,,,,,,,,,347054643.83,6055715234.26,,,,444125763.32,952930282.05,36977676625.82,,,,,,,,1131411277.38,422842366.64,1244185976.59,,1485704445.48,,,,,,720594069.59,,,,,4534488944.83,,,,151616055.06,292594932.87,581476230.42,,6615294.18,141447707.72,,1072290892.37,130379182.02,11764031320.09,48741707945.91,,1010975250.06,,,,1521381.34,,8514831812.38,3327988147.36,5186843665.02,,1088556025.95,,,1070520359.59,378657247.76,,10349050.92,,,,687411322.48,,,,,,,,,,,,,,1150797607.75,154299419.59,14057570426.9,,452000000.0,,,,169355769.09,,,,,226038360.08,172157947.4,2236888.14,152019212.22,1173808176.93,15231378603.83,,3294468990.0,,,,8942679467.06,730682315.58,36885468.7,,1553691005.92,,,19668820104.71,,,32765862720.81,744466621.27,33510329342.08,48741707945.91,定期报告,未审计,20231021,CNY,合并期末,2023-10-20T18:45:03
20230630,,11936864545.3,,,1470000.0,,,16669983983.5,643621901.77,16026362081.73,592817184.48,198699221.08,4373583.72,,,,,,,,,350866658.68,355240242.4,6254601963.07,,,,450902515.94,676284489.75,37272215019.91,,,,,,,,1192130131.68,434725805.77,1297305069.07,,1378948318.26,,6488688640.2,1960735355.22,4527953284.98,,594110798.33,594110798.33,,4527953284.98,,4527953284.98,,,,135350874.39,317699205.96,585321371.93,,6615294.18,125478289.77,,1010703390.49,114590062.6,11585581023.02,48857796042.93,,489869105.97,,,,24514280.75,,8788050524.04,3405804594.55,5382245929.49,,997166396.05,,,1052578177.93,438124777.04,,10349050.92,,,715843928.64,726192979.56,,,,,,,,,,,,,,1998344960.1,133734672.39,14648575873.83,,402000000.0,,,,193897179.1,,,,,224345821.95,177727208.9,2217705.84,156913075.39,1157100991.18,15805676865.01,,3294468990.0,,,,8768776583.46,340058648.28,41111643.94,,1553691005.92,,,19054706138.21,,,32372695713.25,679423464.67,33052119177.92,48857796042.93,定期报告,未审计,20230826,CNY,合并期末,2023-08-25T20:15:04
20230331,,12007159819.04,,,1470000.0,,,15256816182.18,731059874.97,14525756307.21,746477533.01,123513410.25,5246599.67,,,,,,,,,,373935425.01,6822167778.17,,,,469483003.09,880144878.33,36805292504.13,,,,,,,,1392797739.5,417462226.9,1347575513.41,,1046867121.21,,,,,,532553763.26,,,,,4555578078.13,,,,124124475.05,307691767.26,590691338.11,,6615294.18,129852560.68,,1043873233.95,98102517.04,11469661153.63,48274953657.76,,676535864.28,,,,1662704.05,,8604479504.5,3819379691.63,4785099812.87,,1122494660.75,,,775648195.62,293764703.12,,,,,,920057453.52,,,,,,,,,,,,,,2574521241.97,153756546.61,15122920874.42,,427000000.0,,,,187137193.29,,,,,233779057.26,177345965.69,1845192.89,162499556.15,1189606965.28,16312527839.7,,3326264570.0,,,,8894722588.52,609859632.0,42257224.87,,1553691005.92,,,18368005969.51,,,31575081726.82,387344091.24,31962425818.06,48274953657.76,定期报告,未审计,20230428,CNY,合并期末,2023-04-27T22:00:04
20221231,,8029878650.77,,,1470000.0,,,16284210632.68,872302071.18,15411908561.5,679441917.62,121691239.14,8519063.17,,,,,,,,,393330183.71,401849246.88,7315372440.02,,,,476871949.75,1352406151.72,34769527633.93,,,,,,,,1461099644.55,423035823.82,1436256651.54,,931043130.33,,6373267960.88,1729650386.03,4643617574.85,,423535552.03,423535552.03,,4643617574.85,,4643617574.85,,,,106335405.35,314700977.5,557183251.12,,6615294.18,130626422.97,,1014419944.15,141231903.57,11483366170.61,46252893804.54,,257943618.51,,,,26652319.25,,11704375149.46,4364097761.17,7340277388.29,,1219548011.88,,,1583203165.43,326881747.78,,,,,1004056999.91,1004056999.91,,,,,,,,,,,,,,2558010785.73,166004612.27,18846676410.22,,453825000.0,,,,196340654.27,,,,,227764387.93,104663047.38,1168473.33,204084072.08,1187845634.99,20034522045.21,,3033161170.0,,,,3950209243.25,609859632.0,36942339.77,,1553691005.92,,,17872654791.67,,,25836798918.61,381572840.72,26218371759.33,46252893804.54,定期报告,是,20240416,CNY,合并期末,2023-04-27T22:00:04
20220930,,7306959163.02,,,1470000.0,,,15961308306.81,847330597.03,15113977709.78,682635599.68,190677638.7,,,,,,,,,,,369823047.83,6844639401.79,,,,523523587.2,707294218.69,32718292584.36,,,,,,,,1430610200.47,305533969.84,1649907697.44,,914978527.32,,,,,,614609217.8,,,,,4294747000.97,,,,129961620.64,271840763.75,574469184.28,,42685490.3,88405615.87,,1168203378.1,141002337.88,11496993384.02,44215285968.38,,654069267.03,,,,61048981.4,,10067431304.02,3743153991.12,6324277312.9,,1118367326.03,,,745273227.91,473341154.71,,,,,,958732849.71,,,,,,,,,,,,,,2457417627.79,176892730.43,16712574469.03,,1054325000.0,,,,137105603.28,,,,,259693869.82,106358970.63,52210026.88,249032679.4,1858726150.01,18571300619.04,,3033161170.0,,,,3860336216.12,609859632.0,41560799.86,,1553691005.92,,,17241399890.36,,,25120289450.26,523695899.08,25643985349.34,44215285968.38,定期报告,未审计,20221029,CNY,合并期末,2022-10-28T20:25:04
20220630,,6610686838.87,,,1470000.0,,,16002127376.57,810471316.1,15191656060.47,676732626.54,221554802.54,2574911.88,,,,,,,,,546458160.98,549033072.86,6493192148.56,,,,522097288.55,586485117.83,31852616646.18,,,,,,,,1055226461.37,299839429.94,1718647629.21,,1110986119.72,,3996836835.76,1465721533.63,2531115302.13,,2149024114.06,2149024114.06,,2531115302.13,,2531115302.13,,,,189237373.86,279009442.07,581011626.01,,42685490.3,48028410.98,,1083666865.85,123077496.01,11022318387.65,42874935033.83,,634697133.66,,,,22938892.17,,9725596057.17,3752874720.97,5972721336.2,,932307353.68,,,698520320.33,481342486.19,,,,,964959710.58,964959710.58,,,,,,,,,,,,,,1993581469.98,157286249.4,15611229673.16,,1505050000.0,,,,155193192.52,,,,,267279941.15,108054893.88,81715785.09,258269595.53,2375563408.17,17986793081.33,,3033161170.0,,,,3243561723.85,609859632.0,72451586.31,,1553691005.92,,,17068147667.18,,,24361153521.26,526988431.24,24888141952.5,42874935033.83,定期报告,未审计,20220820,CNY,合并期末,2022-08-19T19:35:10
