实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2018-05-22,年度分红,,,5.1,2018-05-25,2018-05-28,2018-05-28,,10派5.1元(含税),2017年报
2019-05-13,年度分红,,2.0,7.5,2019-05-16,2019-05-17,2019-05-17,2019-05-17,10转增2股派7.5元(含税),2018年报
2020-05-06,年度分红,,4.0,11.5,2020-05-12,2020-05-13,2020-05-13,2020-05-13,10转增4股派11.5元(含税),2019年报
2021-05-25,年度分红,,,9.5,2021-05-31,2021-06-01,2021-06-01,,10派9.5元(含税),2020年报
2022-05-20,年度分红,,,9.5,2022-05-27,2022-05-30,2022-05-30,,10派9.5元(含税),2021年报
2023-05-23,年度分红,,,10.0,2023-05-29,2023-05-30,2023-05-30,,10派10元(含税),2022年报
2024-05-23,年度分红,,,9.0,2024-05-29,2024-05-30,2024-05-30,,10派9元(含税),2023年报
2025-05-22,年度分红,,3.0,15.0,2025-05-28,2025-05-29,2025-05-29,2025-05-29,10转增3股派15元(含税),2024年报
2026-05-22,年度分红,,,24.0,2026-05-28,2026-05-29,2026-05-29,,10派24元(含税),2025年报
