实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2018-08-01,年度分红,,,2.19,2018-08-07,2018-08-08,2018-08-08,,10派2.19元(含税）,2017年报
2019-07-08,年度分红,,,2.54,2019-07-11,2019-07-12,2019-07-12,,10派2.54元(含税),2018年报
2020-08-18,年度分红,,,2.8,2020-08-21,2020-08-24,2020-08-24,,10派2.8元(含税),2019年报
2021-06-18,年度分红,,,1.77,2021-06-24,2021-06-25,2021-06-25,,10派1.77元(含税),2020年报
2022-06-28,年度分红,,,3.46,2022-07-04,2022-07-05,2022-07-05,,10派3.46元(含税),2021年报
2023-07-11,年度分红,,,4.14,2023-07-17,2023-07-18,2023-07-18,,10派4.14元(含税),2022年报
2024-07-23,年度分红,,,5.31,2024-07-29,2024-07-30,2024-07-30,,10派5.31元(含税),2023年报
2025-07-25,年度分红,,,4.17,2025-07-30,2025-07-31,2025-07-31,,10派4.17元(含税),2024年报
