实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2022-06-01,年度分红,,,1.7,2022-06-07,2022-06-08,2022-06-08,,10派1.7元(含税),2021年报
2022-09-01,中期分红,,,1.2,2022-09-07,2022-09-08,2022-09-08,,10派1.2元(含税),2022半年报
2023-06-02,年度分红,,,0.76,2023-06-08,2023-06-09,2023-06-09,,10派0.76元(含税),2022年报
2023-08-24,中期分红,,,1.432,2023-08-30,2023-08-31,2023-08-31,,10派1.432元(含税),2023半年报
2024-06-06,年度分红,,,0.9,2024-06-12,2024-06-13,2024-06-13,,10派0.9元(含税),2023年报
2024-09-04,中期分红,,,1.671,2024-09-10,2024-09-11,2024-09-11,,10派1.671元(含税),2024半年报
2025-06-04,年度分红,,,0.927,2025-06-10,2025-06-11,2025-06-11,,10派0.927元(含税),2024年报
2025-08-28,中期分红,,,1.812,2025-09-03,2025-09-04,2025-09-04,,10派1.812元(含税),2025半年报
