实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2021-07-08,年度分红,,,1.8,2021-07-14,2021-07-15,2021-07-15,,10派1.8元(含税),2020年报
2022-08-12,年度分红,,,3.0,2022-08-18,2022-08-19,2022-08-19,,10派3元(含税),2021年报
2023-08-12,年度分红,,,1.8,2023-08-17,2023-08-18,2023-08-18,,10派1.8元(含税),2022年报
2024-08-17,年度分红,,,1.8,2024-08-22,2024-08-23,2024-08-23,,10派1.8元(含税),2023年报
2024-12-20,中期分红,,,0.9,2024-12-26,2024-12-27,2024-12-27,,10派0.9元(含税),2024半年报
2025-08-15,年度分红,,,0.9,2025-08-21,2025-08-22,2025-08-22,,10派0.9元(含税),2024年报
2025-12-19,中期分红,,,0.9,2025-12-26,2025-12-29,2025-12-29,,10派0.9元(含税),2025半年报
