实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2020-05-26,年度分红,,,38.0,2020-05-29,2020-06-01,2020-06-01,,10派38元(含税),2019年报
2021-05-28,年度分红,,,20.0,2021-06-02,2021-06-03,2021-06-03,,10派20元(含税),2020年报
2022-05-13,年度分红,,,24.0,2022-05-18,2022-05-19,2022-05-19,,10派24元(含税),2021年报
2023-06-02,年度分红,,4.8,33.0,2023-06-07,2023-06-08,2023-06-08,,10转增4.8股派33元(含税),2022年报
2024-05-31,年度分红,,4.5,31.0,2024-06-05,2024-06-06,2024-06-06,,10转增4.5股派31元(含税),2023年报
2025-05-31,年度分红,,4.0,24.0,2025-06-06,2025-06-09,2025-06-09,,10转增4股派24元(含税),2024年报
2026-05-29,年度分红,,,19.0,2026-06-03,2026-06-04,2026-06-04,,10派19元(含税),2025年报
