实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2022-05-26,年度分红,,,20.939,2022-05-31,2022-06-01,2022-06-01,,10派20.939元(含税),2021年报
2022-08-31,中期分红,,,18.942,2022-09-05,2022-09-06,2022-09-06,,10派18.942元(含税),2022半年报
2023-06-01,年度分红,,,19.796,2023-06-06,2023-06-07,2023-06-07,,10派19.796元(含税),2022年报
2023-08-26,中期分红,,,22.247,2023-08-31,2023-09-01,2023-09-01,,10派22.247元(含税),2023半年报
2024-05-31,年度分红,,,21.849,2024-06-05,2024-06-06,2024-06-06,,10派21.849元(含税),2023年报
2024-08-27,中期分红,,,23.789,2024-08-30,2024-09-02,2024-09-02,,10派23.789元(含税),2024半年报
2025-05-30,年度分红,,,22.916,2025-06-05,2025-06-06,2025-06-06,,10派22.916元(含税),2024年报
2025-08-26,中期分红,,,25.025,2025-08-29,2025-09-01,2025-09-01,,10派25.025元(含税),2025半年报
2026-05-29,年度分红,,,22.012,2026-06-04,2026-06-05,2026-06-05,,10派22.012元(含税),2025年报
