实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2018-07-04,年度分红,,3.0,5.0,2018-07-09,2018-07-10,2018-07-10,2018-07-10,10转增3股派5元(含税),2017年报
2019-07-03,年度分红,,3.0,3.5,2019-07-09,2019-07-10,2019-07-10,2019-07-10,10转增3股派3.5元(含税),2018年报
2020-05-14,年度分红,,5.0,5.0,2020-05-20,2020-05-21,2020-05-21,2020-05-21,10转增5股派5元(含税),2019年报
2021-06-11,年度分红,,5.0,5.0,2021-06-17,2021-06-18,2021-06-18,2021-06-18,10转增5股派5元(含税),2020年报
2022-06-15,年度分红,,5.0,5.0,2022-06-21,2022-06-22,2022-06-22,2022-06-22,10转增5股派5元(含税),2021年报
2023-06-09,年度分红,,3.0,3.0,2023-06-15,2023-06-16,2023-06-16,2023-06-16,10转增3股派3元(含税),2022年报
2024-06-12,年度分红,,,1.0,2024-06-18,2024-06-19,2024-06-19,,10派1元(含税),2023年报
2025-06-13,年度分红,,3.0,2.0,2025-06-19,2025-06-20,2025-06-20,2025-06-20,10转增3股派2元(含税),2024年报
2026-04-27,年度分红,,,2.0,2026-05-07,2026-05-08,2026-05-08,,10派2元(含税),2025年报
