实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2020-08-12,年度分红,,,0.528,2020-08-18,2020-08-19,2020-08-19,,10派0.528元(含税),2019年报
2021-07-26,年度分红,,,0.329,2021-07-29,2021-07-30,2021-07-30,,10派0.329元(含税),2020年报
2022-07-23,年度分红,,,0.491,2022-07-28,2022-07-29,2022-07-29,,10派0.491元(含税),2021年报
2023-07-22,年度分红,,,0.114,2023-07-27,2023-07-28,2023-07-28,,10派0.114元(含税),2022年报
2024-06-24,年度分红,,,1.116,2024-06-27,2024-06-28,2024-06-28,,10派1.116元(含税),2023年报
2025-07-09,年度分红,,,1.182,2025-07-14,2025-07-15,2025-07-15,,10派1.182元(含税),2024年报
2025-10-20,中期分红,,,0.385,2025-10-24,2025-10-27,2025-10-27,,10派0.385元(含税),2025半年报
