实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2021-04-23,年度分红,,,8.0,2021-04-28,2021-04-29,2021-04-29,,10派8元(含税),2020年报
2022-05-13,年度分红,,,8.0,2022-05-18,2022-05-19,2022-05-19,,10派8元(含税),2021年报
2023-05-12,年度分红,,,12.0,2023-05-17,2023-05-18,2023-05-18,,10派12元(含税),2022年报
2024-05-17,年度分红,,3.0,20.0,2024-05-23,2024-05-24,2024-05-24,2024-05-24,10转增3股派20元(含税),2023年报
2024-09-04,中期分红,,,6.0,2024-09-10,2024-09-11,2024-09-11,,10派6元(含税),2024半年报
2025-05-27,年度分红,,,15.0,2025-06-03,2025-06-04,2025-06-04,,10派15元(含税),2024年报
2025-09-04,中期分红,,,7.0,2025-09-09,2025-09-10,2025-09-10,,10派7元(含税),2025半年报
2026-05-20,年度分红,,,17.0,2026-05-25,2026-05-26,2026-05-26,,10派17元(含税),2025年报
