实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2019-05-31,年度分红,,,5.0,2019-06-06,2019-06-10,2019-06-10,,10派5元(含税),2018年报
2020-06-10,年度分红,,,5.0,2020-06-16,2020-06-17,2020-06-17,,10派5元(含税),2019年报
2021-06-04,年度分红,,,5.0,2021-06-10,2021-06-11,2021-06-11,,10派5元(含税),2020年报
2022-06-01,年度分红,,,5.0,2022-06-07,2022-06-08,2022-06-08,,10派5元(含税),2021年报
2023-06-07,年度分红,,,7.0,2023-06-12,2023-06-13,2023-06-13,,10派7元(含税),2022年报
2024-06-06,年度分红,,,5.0,2024-06-12,2024-06-13,2024-06-13,,10派5元(含税),2023年报
2025-06-11,年度分红,,,10.0,2025-06-17,2025-06-18,2025-06-18,,10派10元(含税),2024年报
