实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2021-11-27,季度分红,,,2.6,2021-12-02,2021-12-03,2021-12-03,,10派2.6元(含税),2021三季报
2022-06-23,年度分红,,,3.0,2022-06-29,2022-06-30,2022-06-30,,10派3元(含税),2021年报
2023-06-20,年度分红,,,3.42,2023-06-27,2023-06-28,2023-06-28,,10派3.42元(含税),2022年报
2024-06-20,年度分红,,,3.79,2024-06-25,2024-06-26,2024-06-26,,10派3.79元(含税),2023年报
2024-09-19,中期分红,,,2.39,2024-09-24,2024-09-25,2024-09-25,,10派2.39元(含税),2024半年报
2025-06-23,年度分红,,,1.93,2025-06-26,2025-06-27,2025-06-27,,10派1.93元(含税),2024年报
2025-09-20,中期分红,,,2.41,2025-09-25,2025-09-26,2025-09-26,,10派2.41元(含税),2025半年报
