实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2021-11-03,中期分红,,,0.379,2021-11-10,2021-11-11,2021-11-11,,10派0.379元(含税),2021半年报
2022-08-09,年度分红,,,0.2122,2022-08-15,2022-08-16,2022-08-16,,10派0.2122元(含税),2021年报
2023-08-04,年度分红,,,0.76,2023-08-09,2023-08-10,2023-08-10,,10派0.76元(含税),2022年报
2024-08-07,年度分红,,,0.78,2024-08-13,2024-08-14,2024-08-14,,10派0.78元(含税),2023年报
2025-08-13,年度分红,,,0.67,2025-08-18,2025-08-19,2025-08-19,,10派0.67元(含税),2024年报
