实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2018-06-20,年度分红,,,0.55,2018-06-26,2018-06-27,2018-06-27,,10派0.55元(含税),2017年报
2019-06-29,年度分红,,,1.78,2019-07-04,2019-07-05,2019-07-05,,10派1.78元(含税),2018年报
2020-06-12,年度分红,,,1.5,2020-06-18,2020-06-19,2020-06-19,,10派1.5元(含税),2019年报
2021-06-11,年度分红,,,1.6,2021-06-17,2021-06-18,2021-06-18,,10派1.6元(含税),2020年报
2022-06-14,年度分红,,,1.7,2022-06-17,2022-06-20,2022-06-20,,10派1.7元(含税),2021年报
2023-06-13,年度分红,,,1.75,2023-06-16,2023-06-19,2023-06-19,,10派1.75元(含税),2022年报
2024-06-12,年度分红,,,1.8,2024-06-18,2024-06-19,2024-06-19,,10派1.8元(含税),2023年报
2025-06-11,年度分红,,,2.0,2025-06-18,2025-06-19,2025-06-19,,10派2元(含税),2024年报
