实施方案公告日期,分红类型,送股比例,转增比例,派息比例,股权登记日,除权日,派息日,股份到账日,实施方案分红说明,报告时间
2019-06-14,年度分红,,,1.29,2019-06-19,2019-06-20,2019-06-20,,10派1.29元(含税),2018年报
2020-06-20,年度分红,,,2.0,2020-06-29,2020-06-30,2020-06-30,,10派2元(含税),2019年报
2021-07-20,年度分红,,,2.5,2021-07-26,2021-07-27,2021-07-27,,10派2.5元(含税),2020年报
2022-07-30,年度分红,,,5.0,2022-08-04,2022-08-05,2022-08-05,,10派5元(含税),2021年报
2023-07-22,年度分红,,,5.5,2023-07-27,2023-07-28,2023-07-28,,10派5.5元(含税),2022年报
2024-08-08,年度分红,,,5.8,2024-08-14,2024-08-15,2024-08-15,,10派5.8元(含税),2023年报
2025-07-24,年度分红,,,6.4,2025-07-30,2025-07-31,2025-07-31,,10派6.4元(含税),2024年报
2026-01-09,中期分红,,,3.3,2026-01-15,2026-01-16,2026-01-16,,10派3.3元(含税),2025半年报
